0,0,0,0,4500,12,0.000867679,1093.048,3,0.00003,0.03,1,1,0
1,0,1,1,7000,12,0.000867679,1088.059,3,0.00003,0.03,2,1,0
2,0,2,2,6000,12,0.000867679,1082.419,3,0.00003,0.03,2,1,0
3,0,2,3,5550,12,0.000867679,1077.408,3,0.00003,0.03,3,1,1
4,0,3,4,6500,12,0.000943396,1071.934,3,0.00003,0.03,2,1,0
5,0,4,5,5000,12,0.000943396,1066.509,3,0.00003,0.03,2,1,0
6,0,5,5,5000,12,0.000943396,1061.792,3,0.00003,0.03,2,1,0
7,0,6,5,5000,12,0.000943396,1057.075,3,0.00003,0.03,2,1,0
8,0,7,5,5000,12,0.000943396,1052.359,3,0.00003,0.03,2,1,0
9,0,2,4,5000,10,0.000545455,1073.636,2,0.00003,0.03,2,0,0
10,0,2,5,5000,10,0.000545455,1070.909,2,0.00003,0.03,2,1,0
11,0,2,6,4500,10,0.000545455,1068.318,2,0.00003,0.03,2,1,0
12,0,3,7,6000,10,0.000545455,1065.455,2,0.00003,0.03,2,1,0
13,0,4,7,5000,10,0.000545455,1062.455,2,0.00003,0.03,2,1,0
14,0,5,7,2000,10,0.000545455,1060.545,2,0.00003,0.03,2,1,0
15,0,4,9,2500,10,0.001818182,1077.727,3,0.00003,0.03,1,1,0
16,0,4,8,5000,10,0.001818182,1070.909,3,0.00003,0.03,2,1,0
17,0,5,7,3500,10,0.001818182,1063.182,3,0.00003,0.03,2,1,0
18,0,5,7,4000,15,0.001,1058,3,0.00003,0.03,3,1,0
19,0,6,6,5000,15,0.001,1053.5,3,0.00003,0.03,2,1,0
20,0,7,6,3500,15,0.001,1049.25,3,0.00003,0.03,2,1,0
21,0,7,5,2500,15,0.001,1046.25,3,0.00003,0.03,2,1,0
22,0,8,5,5000,12,0.000909091,1042.727,3,0.00003,0.03,3,1,0
23,0,9,6,5000,12,0.000909091,1038.182,3,0.00003,0.03,2,1,0
24,0,10,6,5000,12,0.000909091,1033.636,3,0.00003,0.03,2,1,0
25,0,11,6,5000,12,0.000909091,1029.091,3,0.00003,0.03,2,1,0
26,0,12,6,2000,12,0.000909091,1025.909,3,0.00003,0.03,2,1,0
27,0,13,8,5000,55,0.000967742,1037.581,3,0.00006,0.025,1,1,0
28,0,12,7,5500,55,0.000967742,1032.5,3,0.00006,0.025,2,1,0
29,0,12,6,5000,55,0.000967742,1027.419,3,0.00006,0.025,2,1,0
30,0,12,5,5000,40,0.00125,1021.875,3,0.00006,0.025,3,1,0
31,0,12,4,5000,40,0.00125,1015.625,3,0.00006,0.025,2,1,0
32,0,12,3,5000,40,0.00125,1009.375,3,0.00006,0.025,2,1,0
33,0,12,2,5000,40,0.00125,1003.125,3,0.00006,0.025,2,1,0
34,0,12,1,5000,40,0.00125,996.875,3,0.00006,0.025,2,1,0
35,0,12,0,3000,40,0.00125,991.875,3,0.00006,0.025,1,1,0
