time,EXTIN,INFLOW,FROMMVR,GWF,OUTFLOW,EXTOUT,TOMVR
8935200.000000,0.000000000,0.000000000,32.62104418,0.2550313363E-01,-32.59554104,0.000000000,0.000000000
9110400.000000,0.000000000,0.000000000,32.62056404,0.2550306735E-01,-32.59506097,0.000000000,0.000000000
9285600.000000,0.000000000,0.000000000,32.62007672,0.2550300008E-01,-32.59457372,0.000000000,0.000000000
9460800.000000,0.000000000,0.000000000,32.61958266,0.2550293187E-01,-32.59407972,0.000000000,0.000000000
9636000.000000,0.000000000,0.000000000,32.61908226,0.2550286279E-01,-32.59357940,0.000000000,0.000000000
9811200.000000,0.000000000,0.000000000,32.61857590,0.2550279288E-01,-32.59307311,0.000000000,0.000000000
9986400.000000,0.000000000,0.000000000,32.61806393,0.2550272221E-01,-32.59256121,0.000000000,0.000000000
10161600.00000,0.000000000,0.000000000,32.61754668,0.2550265080E-01,-32.59204403,0.000000000,0.000000000
10336800.00000,0.000000000,0.000000000,32.61702443,0.2550257870E-01,-32.59152185,0.000000000,0.000000000
10512000.00000,0.000000000,0.000000000,32.61649748,0.2550250595E-01,-32.59099497,0.000000000,0.000000000
10687200.00000,0.000000000,0.000000000,32.61593996,0.2550242898E-01,-32.59043753,0.000000000,0.000000000
10862400.00000,0.000000000,0.000000000,32.61535018,0.2550234755E-01,-32.58984784,0.000000000,0.000000000
11037600.00000,0.000000000,0.000000000,32.61472989,0.2550226191E-01,-32.58922763,0.000000000,0.000000000
11212800.00000,0.000000000,0.000000000,32.61408109,0.2550217234E-01,-32.58857892,0.000000000,0.000000000
11388000.00000,0.000000000,0.000000000,32.61340577,0.2550207910E-01,-32.58790369,0.000000000,0.000000000
11563200.00000,0.000000000,0.000000000,32.61270568,0.2550198245E-01,-32.58720370,0.000000000,0.000000000
11738400.00000,0.000000000,0.000000000,32.61198246,0.2550188260E-01,-32.58648057,0.000000000,0.000000000
11913600.00000,0.000000000,0.000000000,32.61123761,0.2550177976E-01,-32.58573583,0.000000000,0.000000000
12088800.00000,0.000000000,0.000000000,32.61047252,0.2550167412E-01,-32.58497085,0.000000000,0.000000000
12264000.00000,0.000000000,0.000000000,32.60968849,0.2550156587E-01,-32.58418692,0.000000000,0.000000000
12439200.00000,0.000000000,0.000000000,32.60888670,0.2550145517E-01,-32.58338525,0.000000000,0.000000000
12614400.00000,0.000000000,0.000000000,32.60806826,0.2550134217E-01,-32.58256692,0.000000000,0.000000000
12789600.00000,0.000000000,0.000000000,32.60723419,0.2550122701E-01,-32.58173296,0.000000000,0.000000000
12964800.00000,0.000000000,0.000000000,32.60638543,0.2550110981E-01,-32.58088432,0.000000000,0.000000000
13140000.00000,0.000000000,0.000000000,32.60552286,0.2550099072E-01,-32.58002187,0.000000000,0.000000000
13315200.00000,0.000000000,0.000000000,32.60470047,0.2550087716E-01,-32.57919959,0.000000000,0.000000000
13490400.00000,0.000000000,0.000000000,32.60392277,0.2550076978E-01,-32.57842200,0.000000000,0.000000000
13665600.00000,0.000000000,0.000000000,32.60318748,0.2550066825E-01,-32.57768681,0.000000000,0.000000000
13840800.00000,0.000000000,0.000000000,32.60249181,0.2550057219E-01,-32.57699124,0.000000000,0.000000000
14016000.00000,0.000000000,0.000000000,32.60183292,0.2550048121E-01,-32.57633244,0.000000000,0.000000000
14191200.00000,0.000000000,0.000000000,32.60120811,0.2550039494E-01,-32.57570771,0.000000000,0.000000000
14366400.00000,0.000000000,0.000000000,32.60061489,0.2550031302E-01,-32.57511457,0.000000000,0.000000000
14541600.00000,0.000000000,0.000000000,32.60005096,0.2550023515E-01,-32.57455072,0.000000000,0.000000000
14716800.00000,0.000000000,0.000000000,32.59951420,0.2550016103E-01,-32.57401403,0.000000000,0.000000000
14892000.00000,0.000000000,0.000000000,32.59900266,0.2550009040E-01,-32.57350257,0.000000000,0.000000000
15067200.00000,0.000000000,0.000000000,32.59851455,0.2550002299E-01,-32.57301453,0.000000000,0.000000000
15242400.00000,0.000000000,0.000000000,32.59804824,0.2549995860E-01,-32.57254828,0.000000000,0.000000000
15417600.00000,0.000000000,0.000000000,32.59760572,0.2549989749E-01,-32.57210582,0.000000000,0.000000000
15592800.00000,0.000000000,0.000000000,32.59721121,0.2549984302E-01,-32.57171137,0.000000000,0.000000000
15768000.00000,0.000000000,0.000000000,32.59686668,0.2549979544E-01,-32.57136688,0.000000000,0.000000000
15943200.00000,0.000000000,0.000000000,32.59654322,0.2549975077E-01,-32.57104347,0.000000000,0.000000000
16118400.00000,0.000000000,0.000000000,32.59624126,0.2549970908E-01,-32.57074155,0.000000000,0.000000000
16293600.00000,0.000000000,0.000000000,32.59597324,0.2549967206E-01,-32.57047357,0.000000000,0.000000000
16468800.00000,0.000000000,0.000000000,32.59575285,0.2549964163E-01,-32.57025321,0.000000000,0.000000000
16644000.00000,0.000000000,0.000000000,32.59559502,0.2549961983E-01,-32.57009540,0.000000000,0.000000000
16819200.00000,0.000000000,0.000000000,32.59551538,0.2549960884E-01,-32.57001577,0.000000000,0.000000000
16994400.00000,0.000000000,0.000000000,32.59551479,0.2549960876E-01,-32.57001518,0.000000000,0.000000000
17169600.00000,0.000000000,0.000000000,32.59558985,0.2549961912E-01,-32.57009023,0.000000000,0.000000000
17344800.00000,0.000000000,0.000000000,32.59573846,0.2549963964E-01,-32.57023882,0.000000000,0.000000000
17520000.00000,0.000000000,0.000000000,32.59595832,0.2549967000E-01,-32.57045865,0.000000000,0.000000000
17695200.00000,0.000000000,0.000000000,32.59624548,0.2549970966E-01,-32.57074578,0.000000000,0.000000000
17870400.00000,0.000000000,0.000000000,32.59659564,0.2549975801E-01,-32.57109588,0.000000000,0.000000000
18045600.00000,0.000000000,0.000000000,32.59700453,0.2549981448E-01,-32.57150472,0.000000000,0.000000000
18220800.00000,0.000000000,0.000000000,32.59746476,0.2549987803E-01,-32.57196488,0.000000000,0.000000000
18396000.00000,0.000000000,0.000000000,32.59796335,0.2549994688E-01,-32.57246341,0.000000000,0.000000000
18571200.00000,0.000000000,0.000000000,32.59851323,0.2550002281E-01,-32.57301321,0.000000000,0.000000000
18746400.00000,0.000000000,0.000000000,32.59910662,0.2550010475E-01,-32.57360651,0.000000000,0.000000000
18921600.00000,0.000000000,0.000000000,32.59973132,0.2550019101E-01,-32.57423113,0.000000000,0.000000000
19096800.00000,0.000000000,0.000000000,32.60037894,0.2550028044E-01,-32.57487866,0.000000000,0.000000000
19272000.00000,0.000000000,0.000000000,32.60104260,0.2550037208E-01,-32.57554223,0.000000000,0.000000000
19447200.00000,0.000000000,0.000000000,32.60173344,0.2550046748E-01,-32.57623298,0.000000000,0.000000000
19622400.00000,0.000000000,0.000000000,32.60246303,0.2550056822E-01,-32.57696246,0.000000000,0.000000000
19797600.00000,0.000000000,0.000000000,32.60329385,0.2550068294E-01,-32.57779317,0.000000000,0.000000000
19972800.00000,0.000000000,0.000000000,32.60436567,0.2550083093E-01,-32.57886484,0.000000000,0.000000000
20148000.00000,0.000000000,0.000000000,32.60576596,0.2550102428E-01,-32.58026494,0.000000000,0.000000000
20323200.00000,0.000000000,0.000000000,32.60749362,0.2550126283E-01,-32.58199236,0.000000000,0.000000000
20498400.00000,0.000000000,0.000000000,32.60951021,0.2550154126E-01,-32.58400867,0.000000000,0.000000000
20673600.00000,0.000000000,0.000000000,32.61178165,0.2550185487E-01,-32.58627980,0.000000000,0.000000000
20848800.00000,0.000000000,0.000000000,32.61426970,0.2550219838E-01,-32.58876751,0.000000000,0.000000000
21024000.00000,0.000000000,0.000000000,32.61694016,0.2550256706E-01,-32.59143759,0.000000000,0.000000000
21199200.00000,0.000000000,0.000000000,32.61974230,0.2550295391E-01,-32.59423935,0.000000000,0.000000000
21374400.00000,0.000000000,0.000000000,32.62264252,0.2550335428E-01,-32.59713917,0.000000000,0.000000000
21549600.00000,0.000000000,0.000000000,32.62561300,0.2550376434E-01,-32.60010924,0.000000000,0.000000000
21724800.00000,0.000000000,0.000000000,32.62863318,0.2550418125E-01,-32.60312900,0.000000000,0.000000000
21900000.00000,0.000000000,0.000000000,32.63169262,0.2550460355E-01,-32.60618802,0.000000000,0.000000000
22075200.00000,0.000000000,0.000000000,32.63478851,0.2550503088E-01,-32.60928348,0.000000000,0.000000000
22250400.00000,0.000000000,0.000000000,32.63790987,0.2550546170E-01,-32.61240440,0.000000000,0.000000000
22425600.00000,0.000000000,0.000000000,32.64106595,0.2550589730E-01,-32.61556005,0.000000000,0.000000000
22600800.00000,0.000000000,0.000000000,32.64424379,0.2550633588E-01,-32.61873746,0.000000000,0.000000000
22776000.00000,0.000000000,0.000000000,32.64742747,0.2550677526E-01,-32.62192069,0.000000000,0.000000000
22951200.00000,0.000000000,0.000000000,32.65060561,0.2550721385E-01,-32.62509840,0.000000000,0.000000000
23126400.00000,0.000000000,0.000000000,32.65393595,0.2550767342E-01,-32.62842828,0.000000000,0.000000000
23301600.00000,0.000000000,0.000000000,32.65754785,0.2550817183E-01,-32.63203968,0.000000000,0.000000000
23476800.00000,0.000000000,0.000000000,32.66138144,0.2550870081E-01,-32.63587274,0.000000000,0.000000000
23652000.00000,0.000000000,0.000000000,32.66537321,0.2550925159E-01,-32.63986396,0.000000000,0.000000000
23827200.00000,0.000000000,0.000000000,32.66949837,0.2550982074E-01,-32.64398855,0.000000000,0.000000000
24002400.00000,0.000000000,0.000000000,32.67371796,0.2551040289E-01,-32.64820756,0.000000000,0.000000000
24177600.00000,0.000000000,0.000000000,32.67802409,0.2551099696E-01,-32.65251310,0.000000000,0.000000000
24352800.00000,0.000000000,0.000000000,32.68237589,0.2551159729E-01,-32.65686429,0.000000000,0.000000000
24528000.00000,0.000000000,0.000000000,32.68677293,0.2551220382E-01,-32.66126072,0.000000000,0.000000000
24703200.00000,0.000000000,0.000000000,32.69121478,0.2551281651E-01,-32.66570197,0.000000000,0.000000000
24878400.00000,0.000000000,0.000000000,32.69569759,0.2551343481E-01,-32.67018416,0.000000000,0.000000000
25053600.00000,0.000000000,0.000000000,32.70021741,0.2551405819E-01,-32.67470335,0.000000000,0.000000000
25228800.00000,0.000000000,0.000000000,32.70476858,0.2551468585E-01,-32.67925390,0.000000000,0.000000000
25404000.00000,0.000000000,0.000000000,32.70934431,0.2551531686E-01,-32.68382899,0.000000000,0.000000000
25579200.00000,0.000000000,0.000000000,32.71393744,0.2551595024E-01,-32.68842149,0.000000000,0.000000000
25754400.00000,0.000000000,0.000000000,32.71853618,0.2551658435E-01,-32.69301960,0.000000000,0.000000000
25929600.00000,0.000000000,0.000000000,32.72313029,0.2551721780E-01,-32.69761307,0.000000000,0.000000000
26104800.00000,0.000000000,0.000000000,32.72768328,0.2551784553E-01,-32.70216544,0.000000000,0.000000000
26280000.00000,0.000000000,0.000000000,32.73215140,0.2551846153E-01,-32.70663294,0.000000000,0.000000000
26455200.00000,0.000000000,0.000000000,32.73644495,0.2551905344E-01,-32.71092589,0.000000000,0.000000000
26630400.00000,0.000000000,0.000000000,32.74055624,0.2551962018E-01,-32.71503661,0.000000000,0.000000000
26805600.00000,0.000000000,0.000000000,32.74449257,0.2552016279E-01,-32.71897241,0.000000000,0.000000000
26980800.00000,0.000000000,0.000000000,32.74826170,0.2552068232E-01,-32.72274102,0.000000000,0.000000000
27156000.00000,0.000000000,0.000000000,32.75187097,0.2552117979E-01,-32.72634979,0.000000000,0.000000000
27331200.00000,0.000000000,0.000000000,32.75532719,0.2552165615E-01,-32.72980554,0.000000000,0.000000000
27506400.00000,0.000000000,0.000000000,32.75863641,0.2552211222E-01,-32.73311430,0.000000000,0.000000000
27681600.00000,0.000000000,0.000000000,32.76180406,0.2552254877E-01,-32.73628151,0.000000000,0.000000000
27856800.00000,0.000000000,0.000000000,32.76483554,0.2552296654E-01,-32.73931257,0.000000000,0.000000000
28032000.00000,0.000000000,0.000000000,32.76773612,0.2552336625E-01,-32.74221275,0.000000000,0.000000000
28207200.00000,0.000000000,0.000000000,32.77051065,0.2552374858E-01,-32.74498690,0.000000000,0.000000000
28382400.00000,0.000000000,0.000000000,32.77316486,0.2552411432E-01,-32.74764074,0.000000000,0.000000000
28557600.00000,0.000000000,0.000000000,32.77581887,0.2552448002E-01,-32.75029439,0.000000000,0.000000000
28732800.00000,0.000000000,0.000000000,32.77848750,0.2552484772E-01,-32.75296265,0.000000000,0.000000000
28908000.00000,0.000000000,0.000000000,32.78114012,0.2552521320E-01,-32.75561491,0.000000000,0.000000000
29083200.00000,0.000000000,0.000000000,32.78383906,0.2552558506E-01,-32.75831347,0.000000000,0.000000000
29258400.00000,0.000000000,0.000000000,32.78656628,0.2552596079E-01,-32.76104031,0.000000000,0.000000000
29433600.00000,0.000000000,0.000000000,32.78929182,0.2552633629E-01,-32.76376548,0.000000000,0.000000000
29608800.00000,0.000000000,0.000000000,32.79199990,0.2552670936E-01,-32.76647319,0.000000000,0.000000000
29784000.00000,0.000000000,0.000000000,32.79467018,0.2552707722E-01,-32.76914310,0.000000000,0.000000000
29959200.00000,0.000000000,0.000000000,32.79735531,0.2552744711E-01,-32.77182787,0.000000000,0.000000000
30134400.00000,0.000000000,0.000000000,32.80007233,0.2552782138E-01,-32.77454451,0.000000000,0.000000000
30309600.00000,0.000000000,0.000000000,32.80282268,0.2552820023E-01,-32.77729448,0.000000000,0.000000000
30484800.00000,0.000000000,0.000000000,32.80559693,0.2552858235E-01,-32.78006835,0.000000000,0.000000000
30660000.00000,0.000000000,0.000000000,32.80838597,0.2552896650E-01,-32.78285700,0.000000000,0.000000000
30835200.00000,0.000000000,0.000000000,32.81118195,0.2552935160E-01,-32.78565260,0.000000000,0.000000000
31010400.00000,0.000000000,0.000000000,32.81397727,0.2552973659E-01,-32.78844753,0.000000000,0.000000000
31185600.00000,0.000000000,0.000000000,32.81676532,0.2553012057E-01,-32.79123520,0.000000000,0.000000000
31360800.00000,0.000000000,0.000000000,32.81953981,0.2553050266E-01,-32.79400931,0.000000000,0.000000000
31536000.00000,0.000000000,0.000000000,32.82231350,0.2553088463E-01,-32.79678261,0.000000000,0.000000000
31711200.00000,0.000000000,0.000000000,32.82508731,0.2553126661E-01,-32.79955604,0.000000000,0.000000000
31886400.00000,0.000000000,0.000000000,32.82783939,0.2553164558E-01,-32.80230774,0.000000000,0.000000000
32061600.00000,0.000000000,0.000000000,32.83056192,0.2553202047E-01,-32.80502990,0.000000000,0.000000000
32236800.00000,0.000000000,0.000000000,32.83324576,0.2553239002E-01,-32.80771337,0.000000000,0.000000000
32412000.00000,0.000000000,0.000000000,32.83588410,0.2553275330E-01,-32.81035135,0.000000000,0.000000000
32587200.00000,0.000000000,0.000000000,32.83847336,0.2553310980E-01,-32.81294025,0.000000000,0.000000000
32762400.00000,0.000000000,0.000000000,32.84101103,0.2553345919E-01,-32.81547757,0.000000000,0.000000000
32937600.00000,0.000000000,0.000000000,32.84349154,0.2553380070E-01,-32.81795774,0.000000000,0.000000000
33112800.00000,0.000000000,0.000000000,32.84590897,0.2553413351E-01,-32.82037484,0.000000000,0.000000000
33288000.00000,0.000000000,0.000000000,32.84826042,0.2553445723E-01,-32.82272597,0.000000000,0.000000000
33463200.00000,0.000000000,0.000000000,32.85054507,0.2553477175E-01,-32.82501030,0.000000000,0.000000000
33638400.00000,0.000000000,0.000000000,32.85276412,0.2553507723E-01,-32.82722904,0.000000000,0.000000000
33813600.00000,0.000000000,0.000000000,32.85491949,0.2553537393E-01,-32.82938412,0.000000000,0.000000000
33988800.00000,0.000000000,0.000000000,32.85701303,0.2553566212E-01,-32.83147737,0.000000000,0.000000000
34164000.00000,0.000000000,0.000000000,32.85904929,0.2553594241E-01,-32.83351335,0.000000000,0.000000000
34339200.00000,0.000000000,0.000000000,32.86105117,0.2553621796E-01,-32.83551496,0.000000000,0.000000000
34514400.00000,0.000000000,0.000000000,32.86301137,0.2553648777E-01,-32.83747488,0.000000000,0.000000000
34689600.00000,0.000000000,0.000000000,32.86492297,0.2553675088E-01,-32.83938621,0.000000000,0.000000000
34864800.00000,0.000000000,0.000000000,32.86678666,0.2553700740E-01,-32.84124965,0.000000000,0.000000000
35040000.00000,0.000000000,0.000000000,32.86860419,0.2553725755E-01,-32.84306693,0.000000000,0.000000000
35215200.00000,0.000000000,0.000000000,32.87037711,0.2553750156E-01,-32.84483961,0.000000000,0.000000000
35390400.00000,0.000000000,0.000000000,32.87210235,0.2553773900E-01,-32.84656461,0.000000000,0.000000000
35565600.00000,0.000000000,0.000000000,32.87377014,0.2553796853E-01,-32.84823217,0.000000000,0.000000000
35740800.00000,0.000000000,0.000000000,32.87537427,0.2553818930E-01,-32.84983609,0.000000000,0.000000000
35916000.00000,0.000000000,0.000000000,32.87691638,0.2553840153E-01,-32.85137798,0.000000000,0.000000000
36091200.00000,0.000000000,0.000000000,32.87839685,0.2553860526E-01,-32.85285825,0.000000000,0.000000000
36266400.00000,0.000000000,0.000000000,32.87981688,0.2553880068E-01,-32.85427808,0.000000000,0.000000000
36441600.00000,0.000000000,0.000000000,32.88118133,0.2553898845E-01,-32.85564235,0.000000000,0.000000000
36616800.00000,0.000000000,0.000000000,32.88249470,0.2553916918E-01,-32.85695553,0.000000000,0.000000000
36792000.00000,0.000000000,0.000000000,32.88376156,0.2553934351E-01,-32.85822221,0.000000000,0.000000000
36967200.00000,0.000000000,0.000000000,32.88498940,0.2553951247E-01,-32.85944989,0.000000000,0.000000000
37142400.00000,0.000000000,0.000000000,32.88618343,0.2553967678E-01,-32.86064376,0.000000000,0.000000000
37317600.00000,0.000000000,0.000000000,32.88734429,0.2553983651E-01,-32.86180445,0.000000000,0.000000000
37492800.00000,0.000000000,0.000000000,32.88847505,0.2553999210E-01,-32.86293506,0.000000000,0.000000000
37668000.00000,0.000000000,0.000000000,32.88957886,0.2554014399E-01,-32.86403872,0.000000000,0.000000000
37843200.00000,0.000000000,0.000000000,32.89065850,0.2554029254E-01,-32.86511821,0.000000000,0.000000000
38018400.00000,0.000000000,0.000000000,32.89171645,0.2554043811E-01,-32.86617601,0.000000000,0.000000000
38193600.00000,0.000000000,0.000000000,32.89275493,0.2554058100E-01,-32.86721435,0.000000000,0.000000000
38368800.00000,0.000000000,0.000000000,32.89377614,0.2554072151E-01,-32.86823542,0.000000000,0.000000000
38544000.00000,0.000000000,0.000000000,32.89478195,0.2554085990E-01,-32.86924109,0.000000000,0.000000000
38719200.00000,0.000000000,0.000000000,32.89577371,0.2554099635E-01,-32.87023272,0.000000000,0.000000000
38894400.00000,0.000000000,0.000000000,32.89675285,0.2554113107E-01,-32.87121172,0.000000000,0.000000000
39069600.00000,0.000000000,0.000000000,32.89772049,0.2554126420E-01,-32.87217922,0.000000000,0.000000000
39244800.00000,0.000000000,0.000000000,32.89867686,0.2554139578E-01,-32.87313546,0.000000000,0.000000000
39420000.00000,0.000000000,0.000000000,32.89962127,0.2554152572E-01,-32.87407974,0.000000000,0.000000000
39595200.00000,0.000000000,0.000000000,32.90055051,0.2554165356E-01,-32.87500886,0.000000000,0.000000000
39770400.00000,0.000000000,0.000000000,32.90146228,0.2554177900E-01,-32.87592050,0.000000000,0.000000000
39945600.00000,0.000000000,0.000000000,32.90235447,0.2554190175E-01,-32.87681257,0.000000000,0.000000000
40120800.00000,0.000000000,0.000000000,32.90322518,0.2554202154E-01,-32.87768316,0.000000000,0.000000000
40296000.00000,0.000000000,0.000000000,32.90407196,0.2554213803E-01,-32.87852982,0.000000000,0.000000000
40471200.00000,0.000000000,0.000000000,32.90489219,0.2554225087E-01,-32.87934994,0.000000000,0.000000000
40646400.00000,0.000000000,0.000000000,32.90568352,0.2554235974E-01,-32.88014116,0.000000000,0.000000000
40821600.00000,0.000000000,0.000000000,32.90644519,0.2554246452E-01,-32.88090272,0.000000000,0.000000000
40996800.00000,0.000000000,0.000000000,32.90717562,0.2554256500E-01,-32.88163305,0.000000000,0.000000000
41172000.00000,0.000000000,0.000000000,32.90789525,0.2554266400E-01,-32.88235258,0.000000000,0.000000000
41347200.00000,0.000000000,0.000000000,32.90860832,0.2554276210E-01,-32.88306556,0.000000000,0.000000000
41522400.00000,0.000000000,0.000000000,32.90932251,0.2554286034E-01,-32.88377965,0.000000000,0.000000000
41697600.00000,0.000000000,0.000000000,32.91004154,0.2554295926E-01,-32.88449858,0.000000000,0.000000000
41872800.00000,0.000000000,0.000000000,32.91076361,0.2554305859E-01,-32.88522055,0.000000000,0.000000000
42048000.00000,0.000000000,0.000000000,32.91148664,0.2554315805E-01,-32.88594348,0.000000000,0.000000000
42223200.00000,0.000000000,0.000000000,32.91220851,0.2554325735E-01,-32.88666526,0.000000000,0.000000000
42398400.00000,0.000000000,0.000000000,32.91292831,0.2554335636E-01,-32.88738496,0.000000000,0.000000000
42573600.00000,0.000000000,0.000000000,32.91364343,0.2554345473E-01,-32.88809997,0.000000000,0.000000000
42748800.00000,0.000000000,0.000000000,32.91435422,0.2554355251E-01,-32.88881067,0.000000000,0.000000000
42924000.00000,0.000000000,0.000000000,32.91506275,0.2554364997E-01,-32.88951910,0.000000000,0.000000000
43099200.00000,0.000000000,0.000000000,32.91576962,0.2554374720E-01,-32.89022587,0.000000000,0.000000000
43274400.00000,0.000000000,0.000000000,32.91647541,0.2554384429E-01,-32.89093157,0.000000000,0.000000000
43449600.00000,0.000000000,0.000000000,32.91717705,0.2554394080E-01,-32.89163311,0.000000000,0.000000000
43624800.00000,0.000000000,0.000000000,32.91787473,0.2554403677E-01,-32.89233069,0.000000000,0.000000000
43800000.00000,0.000000000,0.000000000,32.91856792,0.2554413211E-01,-32.89302378,0.000000000,0.000000000
43975200.00000,0.000000000,0.000000000,32.91925794,0.2554422703E-01,-32.89371371,0.000000000,0.000000000
44150400.00000,0.000000000,0.000000000,32.91994679,0.2554432178E-01,-32.89440247,0.000000000,0.000000000
44325600.00000,0.000000000,0.000000000,32.92063591,0.2554441656E-01,-32.89509150,0.000000000,0.000000000
44500800.00000,0.000000000,0.000000000,32.92132604,0.2554451149E-01,-32.89578153,0.000000000,0.000000000
44676000.00000,0.000000000,0.000000000,32.92201791,0.2554460665E-01,-32.89647330,0.000000000,0.000000000
44851200.00000,0.000000000,0.000000000,32.92273999,0.2554470596E-01,-32.89719528,0.000000000,0.000000000
45026400.00000,0.000000000,0.000000000,32.92354532,0.2554481673E-01,-32.89800050,0.000000000,0.000000000
45201600.00000,0.000000000,0.000000000,32.92445885,0.2554494238E-01,-32.89891390,0.000000000,0.000000000
45376800.00000,0.000000000,0.000000000,32.92548602,0.2554508365E-01,-32.89994093,0.000000000,0.000000000
45552000.00000,0.000000000,0.000000000,32.92662013,0.2554523964E-01,-32.90107489,0.000000000,0.000000000
45727200.00000,0.000000000,0.000000000,32.92785386,0.2554540932E-01,-32.90230845,0.000000000,0.000000000
45902400.00000,0.000000000,0.000000000,32.92918495,0.2554559239E-01,-32.90363936,0.000000000,0.000000000
46077600.00000,0.000000000,0.000000000,32.93061338,0.2554578884E-01,-32.90506759,0.000000000,0.000000000
46252800.00000,0.000000000,0.000000000,32.93214037,0.2554599884E-01,-32.90659437,0.000000000,0.000000000
46428000.00000,0.000000000,0.000000000,32.93376222,0.2554622189E-01,-32.90821599,0.000000000,0.000000000
46603200.00000,0.000000000,0.000000000,32.93547619,0.2554645760E-01,-32.90992973,0.000000000,0.000000000
46778400.00000,0.000000000,0.000000000,32.93728071,0.2554670575E-01,-32.91173400,0.000000000,0.000000000
46953600.00000,0.000000000,0.000000000,32.93916651,0.2554696508E-01,-32.91361955,0.000000000,0.000000000
47128800.00000,0.000000000,0.000000000,32.94112036,0.2554723376E-01,-32.91557312,0.000000000,0.000000000
47304000.00000,0.000000000,0.000000000,32.94313250,0.2554751045E-01,-32.91758499,0.000000000,0.000000000
47479200.00000,0.000000000,0.000000000,32.94521241,0.2554779645E-01,-32.91966462,0.000000000,0.000000000
