time,ID26_INFIL,ID126_INFIL,ID26_DPTH=20,ID126_DPTH=51,ID26_RCH,ID126_RCH,ID26_GWET,ID126_GWET,ID26_UZET,ID126_UZET,ID26_GWD2MVR,ID126_GWD2MVR,ID26_REJINF,ID126_REJINF
2628000.000000,.4175000000000000E-01,.000000000000000,.2099999999999978,.2100000000000002,.4175000000000000E-01,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
2803200.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6147659382551853E-02,.000000000000000,.000000000000000,-.2499999999999966,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
2978400.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6152397817503216E-02,.000000000000000,.000000000000000,-.2499999999999966,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
3153600.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6152092416664148E-02,.000000000000000,.000000000000000,-.2499999999999966,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
3328800.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6150419393016573E-02,.000000000000000,.000000000000000,-.2499999999999966,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
3504000.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6149266058217016E-02,.000000000000000,.000000000000000,-.2499999999999966,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
3679200.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6149497617605627E-02,.000000000000000,.000000000000000,-.2499999999999807,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
3854400.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6151413505895854E-02,.000000000000000,.000000000000000,-.2499999999999807,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
4029600.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6155019039180270E-02,.000000000000000,.000000000000000,-.2499999999999807,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
4204800.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6160166199726859E-02,.000000000000000,.000000000000000,-.2499999999999807,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
4380000.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6166642947307527E-02,.000000000000000,.000000000000000,-.2499999999999807,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
4555200.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6174223059228726E-02,.000000000000000,.000000000000000,-.2499999999999649,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
4730400.000000,5.000000000000000,.000000000000000,.2099999999999423,.2100000000000002,.000000000000000,.6182692269381799E-02,.000000000000000,.000000000000000,-.2499999999999807,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
4905600.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6191859762001727E-02,.000000000000000,.000000000000000,-.2499999999999807,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
5080800.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6201561832260025E-02,.000000000000000,.000000000000000,-.2499999999999649,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
5256000.000000,5.000000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.6211661275489992E-02,.000000000000000,.000000000000000,-.2499999999999807,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
5431200.000000,1.250000000000000,.000000000000000,.2100000000000533,.2100000000000002,.000000000000000,.6183162930618824E-02,.000000000000000,.000000000000000,-.2499999958636870,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
5606400.000000,1.250000000000000,.000000000000000,.2100000000000533,.2100000000000002,.000000000000000,.6107214782432337E-02,.000000000000000,.000000000000000,-.2499999999999332,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
5781600.000000,1.250000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.5988647978244287E-02,.000000000000000,.000000000000000,-.2499999999999649,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
5956800.000000,1.250000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.5837460391796151E-02,.000000000000000,.000000000000000,-.2499999999999332,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
6132000.000000,1.250000000000000,.000000000000000,.2100000000000533,.2100000000000002,.000000000000000,.5664509884060508E-02,.000000000000000,.000000000000000,-.2499999999999966,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
6307200.000000,1.250000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.5479270259386185E-02,.000000000000000,.000000000000000,-.2499999999999649,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
6482400.000000,1.250000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.5289300724975533E-02,.000000000000000,.000000000000000,-.2499999999999649,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
6657600.000000,1.250000000000000,.000000000000000,.2099999999999978,.2100000000000002,.000000000000000,.5100694841147490E-02,.000000000000000,.000000000000000,-.2499999999999649,.000000000000000,.000000000000000,.000000000000000,.000000000000000,.000000000000000
