333.53 333.66 333.32 332.35 330.84 329.16 327.67 326.38 325.16 324.05 323.51 323.40 323.35 323.15 322.56 321.60 320.86 320.55 320.42 320.27 320.00 319.55 319.02 318.47 318.03 317.71 317.42 317.14 316.91 316.66 316.42 316.22 316.03 315.74 315.23 314.71 314.35 314.06 313.74 313.25 312.69 312.91 313.99 315.04 314.78 313.17 311.27 309.86 308.86 308.18 308.03 308.29 308.72 309.11 309.30 309.14 308.93 309.10 309.28 308.95 308.28 307.71 306.99 306.14 304.98 303.49 302.20 301.58 301.51 301.44 301.31 301.09 300.71 300.18 299.62 300.17 302.23
332.48 332.42 332.13 331.26 329.91 328.50 327.25 326.09 324.87 323.71 323.02 322.75 322.65 322.53 322.22 321.74 321.51 321.61 321.76 321.77 321.52 320.67 319.45 318.24 317.46 317.09 316.85 316.61 316.43 316.24 316.05 315.88 315.76 315.59 315.20 314.89 314.72 314.49 314.17 313.51 312.26 311.55 312.04 312.52 312.29 311.09 309.39 308.10 307.89 308.08 308.68 309.52 310.30 310.78 310.86 310.56 310.33 310.49 310.88 310.83 310.03 309.06 308.07 307.16 306.33 305.59 304.57 303.04 302.10 301.82 301.58 301.15 300.40 299.41 298.66 298.86 300.80
331.04 330.93 330.72 330.00 328.90 327.75 326.67 325.61 324.53 323.58 322.81 322.25 321.83 321.48 321.42 321.57 321.89 322.37 322.77 323.01 323.07 322.57 321.34 319.68 318.23 317.35 316.84 316.50 316.32 316.21 316.22 316.36 316.63 316.93 317.04 316.91 316.49 315.74 314.90 313.87 312.28 311.00 310.98 310.98 310.53 309.52 308.43 308.09 308.58 309.29 310.14 311.13 312.13 312.68 312.40 311.66 311.41 311.80 312.59 312.88 312.09 310.76 309.47 308.42 307.93 308.36 308.38 306.56 304.83 304.07 303.41 302.47 301.10 299.47 298.47 298.23 299.81
329.55 329.34 329.19 328.66 327.83 326.89 325.91 324.88 323.92 323.18 322.46 321.79 321.20 320.66 320.65 321.16 321.78 322.43 322.97 323.35 323.59 323.53 322.96 321.92 320.73 319.74 319.01 318.58 318.55 318.77 319.08 319.46 319.85 320.17 320.10 319.50 318.49 316.88 315.21 313.69 312.05 310.73 310.40 310.22 309.79 309.11 308.64 308.93 309.64 310.25 310.60 311.08 311.84 312.40 312.17 311.69 312.04 312.82 313.61 313.79 313.08 311.83 310.77 309.84 309.35 309.79 310.21 309.41 308.12 306.93 305.56 303.86 301.79 299.58 298.29 297.90 298.84
328.26 327.81 327.66 327.26 326.62 325.82 324.93 323.98 323.05 322.35 321.77 321.26 320.75 320.20 320.07 320.61 321.28 321.98 322.59 323.07 323.41 323.61 323.60 323.32 322.85 322.40 322.17 322.26 322.90 323.55 323.58 323.30 322.97 322.64 322.06 321.02 319.57 317.29 314.93 312.97 311.44 310.38 310.08 310.06 309.89 309.56 309.41 309.77 310.09 309.71 309.28 309.46 310.24 311.18 311.57 311.76 312.47 313.35 314.00 314.06 313.46 312.49 311.65 310.94 310.54 310.72 310.98 310.65 309.67 307.96 305.98 303.96 301.73 299.41 297.97 297.48 298.00
327.35 326.65 326.32 325.83 325.20 324.46 323.62 322.73 321.96 321.25 320.83 320.59 320.33 319.91 319.57 319.93 320.55 321.23 321.89 322.46 322.88 323.15 323.32 323.42 323.55 323.80 324.26 324.93 326.10 327.08 326.79 325.72 324.47 323.30 322.13 320.85 319.15 316.62 314.02 311.89 310.56 309.91 309.93 310.26 310.39 310.31 310.18 309.96 309.24 308.14 307.87 308.56 309.75 311.11 312.09 312.58 312.99 313.61 314.09 314.03 313.47 312.77 312.20 311.77 311.49 311.37 311.21 310.82 309.73 307.60 305.72 304.38 302.72 300.32 298.22 297.29 297.44
326.89 326.20 325.44 324.42 323.57 322.78 321.80 320.70 320.65 320.31 319.98 319.81 319.71 319.41 318.86 319.02 319.65 320.41 321.14 321.75 322.20 322.50 322.64 322.71 322.90 323.30 323.85 324.41 325.27 326.33 326.46 325.55 324.07 322.45 320.75 319.18 317.32 314.97 312.64 310.64 309.59 309.39 309.82 310.47 310.83 310.86 310.57 309.63 308.11 307.38 308.03 309.39 310.84 312.21 312.98 313.35 313.17 313.58 313.96 313.70 313.22 312.59 312.36 312.34 312.26 311.98 311.48 310.86 309.50 307.22 305.86 305.53 304.65 302.29 299.25 297.46 297.17
326.82 326.38 325.47 324.11 323.01 321.92 320.32 318.06 318.62 319.08 318.95 318.85 318.93 318.73 317.99 317.91 318.66 319.66 320.53 321.13 321.55 321.79 321.74 321.63 321.83 322.25 322.70 323.06 323.39 323.98 324.60 324.50 323.36 321.58 319.39 317.13 315.15 313.15 311.17 309.36 308.60 308.94 309.56 310.33 310.84 310.90 310.54 309.71 309.18 309.78 310.26 310.78 311.77 312.61 311.99 312.40 312.25 313.09 313.44 312.87 312.75 312.00 312.04 312.64 312.92 312.74 312.22 311.51 310.10 307.81 306.66 306.64 306.23 304.35 300.78 297.93 297.12
326.32 326.03 325.29 324.18 323.17 322.05 320.42 318.02 316.82 316.06 316.28 317.45 318.30 318.31 317.67 317.33 317.83 318.87 319.90 320.58 320.94 321.11 320.98 320.71 320.78 321.16 321.63 322.01 322.25 322.59 323.13 323.39 322.67 320.87 318.53 316.17 314.10 312.08 310.25 308.65 308.12 308.54 308.92 309.76 310.37 310.33 310.02 310.25 310.97 310.93 309.42 308.97 310.56 312.09 310.66 310.13 310.81 312.33 312.36 311.64 312.37 311.72 311.60 312.72 313.45 313.56 313.25 312.49 311.03 308.44 306.41 305.56 305.43 304.86 302.11 298.44 297.24
325.34 324.87 324.42 323.76 323.06 322.14 320.84 319.17 317.18 315.26 315.27 316.91 318.01 318.07 317.56 317.11 317.24 318.02 319.03 319.83 320.25 320.40 320.35 320.13 320.07 320.30 320.76 321.20 321.42 321.69 322.08 322.32 321.61 319.60 317.26 315.30 313.46 311.72 310.19 308.76 308.15 308.26 308.39 309.32 309.66 308.80 308.01 308.68 310.29 310.75 308.76 307.74 309.04 310.62 309.17 307.80 310.28 311.93 310.76 309.12 310.55 311.88 311.75 312.91 313.83 314.12 313.85 312.73 310.63 307.56 305.16 304.27 304.54 304.81 302.92 298.82 297.28
324.89 323.94 323.49 323.06 322.55 321.83 320.91 320.07 318.70 316.84 316.40 317.33 317.95 317.88 317.48 317.00 316.85 317.24 318.00 318.78 319.30 319.54 319.63 319.56 319.48 319.62 320.00 320.36 320.45 320.80 321.04 320.86 319.85 317.74 315.52 313.94 312.56 311.39 310.22 308.97 308.27 308.09 308.27 309.37 309.28 307.19 305.08 305.09 307.87 310.40 309.43 307.48 307.00 308.05 308.00 307.85 310.82 312.03 310.03 307.18 307.46 309.71 311.23 312.90 313.90 314.26 313.73 311.70 308.52 305.24 303.02 302.67 303.38 304.14 303.31 299.36 297.14
325.66 324.20 323.27 322.59 321.89 321.15 320.39 319.81 319.65 318.99 318.36 318.07 317.91 317.66 317.33 316.90 316.60 316.65 317.03 317.61 318.16 318.55 318.76 318.85 318.88 318.98 319.12 319.07 318.84 319.44 319.68 319.05 317.56 315.40 313.29 312.09 311.42 310.82 309.80 308.62 308.07 307.89 308.19 309.06 308.25 305.40 302.43 301.41 304.87 309.58 309.83 307.13 305.52 306.85 308.73 309.54 310.52 310.60 308.64 305.58 304.56 306.96 310.40 312.65 313.71 314.09 313.32 310.44 306.80 303.64 300.99 300.34 300.91 301.88 302.26 299.73 297.11
326.68 325.21 323.82 322.63 321.36 320.29 319.38 318.49 318.77 318.86 318.51 318.06 317.68 317.37 317.15 316.79 316.40 316.26 316.39 316.71 317.15 317.59 317.89 318.11 318.26 318.29 318.01 317.20 316.46 317.31 317.83 317.13 315.27 312.86 310.79 310.19 310.39 310.03 308.75 307.45 307.23 307.37 307.58 307.50 305.87 303.38 301.00 299.34 302.22 307.94 308.82 306.37 305.61 308.27 311.28 311.16 308.74 307.68 306.56 304.50 303.27 305.52 309.10 310.82 311.78 312.27 311.53 308.63 305.65 303.32 300.29 298.62 298.36 299.19 300.42 299.60 297.21
326.71 324.96 323.48 321.98 320.30 318.64 317.35 316.81 317.47 317.98 317.98 317.70 317.34 317.04 316.84 316.52 316.07 315.82 315.84 316.11 316.54 316.94 317.24 317.51 317.71 317.76 317.43 316.31 314.71 314.82 315.29 315.07 313.43 310.66 308.62 308.94 309.74 309.24 307.55 305.96 305.75 306.03 305.80 304.62 302.85 301.65 300.87 299.28 300.21 305.69 306.91 306.19 307.39 310.93 313.40 311.00 306.88 305.82 305.56 304.49 304.07 305.96 306.53 305.81 306.40 307.11 306.81 305.13 303.70 303.04 301.07 298.94 297.87 298.27 299.37 299.09 297.36
327.23 325.03 323.33 321.77 320.16 318.19 316.21 315.50 316.47 317.23 317.45 317.30 316.97 316.67 316.42 316.08 315.60 315.21 315.18 315.65 316.40 316.66 316.69 316.89 317.09 317.18 316.99 316.22 314.54 313.30 313.06 312.92 311.65 308.89 306.41 306.86 307.37 306.76 305.57 304.58 304.34 304.37 303.70 302.16 300.91 300.77 301.32 300.91 301.70 306.77 306.49 304.98 305.10 307.96 311.48 310.95 309.65 308.46 306.67 304.52 303.32 303.20 301.48 299.76 299.60 299.87 299.90 299.48 298.97 299.23 299.74 300.31 300.81 301.23 300.87 299.17 297.69
328.36 326.04 324.11 322.45 320.92 318.95 316.39 314.70 315.53 316.40 316.79 316.77 316.51 316.22 315.94 315.62 315.19 314.75 314.60 315.10 316.08 316.32 316.24 316.34 316.36 316.36 316.42 316.30 314.88 312.33 311.42 311.27 310.35 307.70 304.48 304.12 304.22 303.96 303.70 303.51 303.41 303.21 302.17 300.44 299.51 299.59 300.38 301.08 303.24 307.80 306.74 305.11 304.65 305.75 308.78 308.99 310.39 308.99 305.56 302.26 300.25 299.33 298.42 297.84 298.03 298.73 299.55 299.69 298.58 297.85 297.98 299.14 300.60 301.19 300.32 298.57 297.50
329.38 327.24 325.18 323.37 321.76 319.89 317.13 314.48 314.78 315.73 316.17 316.15 315.93 315.67 315.43 315.19 315.00 314.78 314.36 314.17 314.80 315.45 316.00 316.20 315.89 315.48 315.65 316.07 314.55 311.07 309.73 309.82 309.26 306.67 302.89 301.49 301.36 301.53 302.03 302.50 302.69 302.51 300.98 299.02 297.13 296.54 297.77 299.84 302.52 306.87 306.78 306.29 306.47 306.83 307.56 306.70 309.56 308.16 303.59 299.79 298.04 297.61 298.40 299.94 301.36 302.52 303.33 302.87 300.27 298.10 297.48 298.10 299.03 299.10 298.23 297.24 296.67
329.41 327.53 325.55 323.67 321.95 320.17 317.72 315.08 314.81 315.84 316.00 315.63 315.28 315.07 314.90 314.77 314.90 315.13 314.41 313.05 312.74 313.99 315.69 316.23 315.67 314.61 314.49 314.64 311.98 308.15 306.81 307.38 307.43 305.12 301.41 299.56 299.39 299.71 300.43 301.21 301.78 301.98 300.21 297.29 295.16 294.34 295.75 297.29 299.47 304.15 305.82 307.51 309.16 309.72 308.72 306.98 309.25 307.28 302.01 298.26 297.29 298.23 301.73 305.34 307.19 307.63 307.25 305.67 302.13 299.29 297.90 297.57 297.64 297.32 296.77 296.45 296.13
328.53 326.84 325.10 323.40 321.88 320.45 318.80 317.13 316.73 317.63 316.83 315.50 314.71 314.48 314.39 314.31 314.47 314.87 314.23 312.46 311.23 312.36 314.52 315.40 315.03 313.53 312.54 311.10 306.24 302.79 301.96 302.96 303.86 302.54 299.63 297.31 297.12 297.23 297.76 298.85 298.42 301.18 299.88 297.36 294.46 293.21 294.52 296.10 297.24 301.06 304.19 308.16 311.25 312.35 311.50 310.12 310.25 307.16 301.64 298.17 297.95 300.85 307.08 311.10 311.92 310.88 309.19 306.95 303.71 301.50 299.31 297.80 297.20 296.94 296.97 297.09 296.67
327.95 326.60 325.19 323.81 322.88 322.15 321.17 319.78 319.08 319.06 317.68 315.95 314.77 314.25 314.00 313.81 313.54 313.16 312.49 311.51 310.60 310.53 311.58 312.25 311.89 310.42 308.76 305.94 301.47 298.14 297.69 298.28 299.73 299.05 296.91 296.26 296.15 296.56 296.67 296.92 297.62 298.91 297.49 298.63 294.52 292.72 293.33 294.74 295.94 298.45 304.01 308.76 312.14 313.68 313.50 312.36 310.98 307.61 302.66 299.41 299.76 304.85 311.64 313.16 312.29 310.84 309.41 307.68 305.73 304.90 301.72 298.85 297.87 298.03 298.85 299.25 298.49
327.50 326.48 325.24 323.97 323.30 322.87 322.18 321.03 320.13 319.46 318.17 316.85 315.89 315.23 314.62 314.08 313.59 312.94 312.11 311.27 310.50 309.74 309.36 309.15 308.54 307.53 305.99 302.66 299.26 296.15 294.32 294.39 294.94 293.54 293.00 294.10 293.69 293.82 293.72 294.77 295.58 296.92 297.76 298.26 297.08 292.31 292.25 292.73 294.13 296.83 302.70 308.11 312.00 313.80 313.75 312.14 310.10 307.46 304.23 301.99 302.74 307.62 312.02 312.38 311.71 310.83 309.98 308.86 307.81 306.81 303.13 300.29 299.67 300.34 301.74 301.37 300.34
326.94 326.18 325.00 323.79 323.08 322.46 321.67 320.86 320.17 319.41 318.38 317.47 316.83 316.33 315.82 315.35 314.89 314.01 312.70 311.43 310.59 309.92 308.89 308.16 307.86 307.78 306.76 303.14 297.83 295.25 292.45 292.31 292.13 291.80 291.64 291.89 291.97 292.33 292.34 292.42 293.27 294.62 296.56 297.22 297.39 291.90 291.82 292.09 292.70 295.29 300.06 306.56 311.03 313.37 313.68 311.92 309.54 307.07 304.99 304.17 305.18 307.78 309.90 310.67 311.03 310.91 310.42 309.40 308.10 306.84 304.19 303.20 303.44 303.71 303.81 302.21 302.32
326.71 326.01 324.89 323.74 322.83 321.82 320.78 320.15 319.76 319.18 318.37 317.62 317.10 316.78 316.55 316.34 316.02 315.05 313.24 310.96 309.44 309.50 309.30 308.79 308.84 309.32 308.86 305.60 299.30 295.15 292.22 291.79 291.61 291.40 291.36 291.36 291.37 291.49 291.76 291.86 292.18 292.42 293.51 294.69 294.66 291.29 291.40 291.73 292.45 294.82 298.54 304.83 309.84 312.80 313.46 311.83 309.69 307.91 306.82 306.57 306.91 307.08 307.35 308.35 309.39 310.03 309.92 308.70 306.91 305.93 305.03 305.50 306.01 305.66 304.91 303.86 304.56
327.40 326.56 325.47 324.36 323.22 321.96 320.76 319.93 319.45 318.95 318.23 317.48 316.88 316.47 316.23 316.06 315.82 315.08 313.17 309.85 307.25 308.20 309.74 309.94 309.87 309.97 309.57 307.03 300.75 296.63 292.39 291.65 291.34 291.19 291.24 291.15 291.16 291.29 291.46 291.55 291.59 291.76 291.82 291.95 291.57 291.15 291.28 291.51 291.88 293.36 297.50 303.57 308.87 312.24 312.99 311.62 310.05 309.36 309.02 308.58 307.85 306.52 305.58 306.19 307.42 308.80 309.20 308.10 306.06 305.03 305.04 305.89 306.37 306.17 305.86 305.98 306.67
328.41 327.70 326.50 325.16 323.84 322.53 321.30 320.31 319.60 318.96 318.27 317.57 316.90 316.27 315.72 315.20 314.80 314.47 313.17 309.97 307.00 308.14 310.25 310.53 309.82 308.73 307.26 304.68 297.93 295.31 292.20 291.41 291.16 291.10 291.00 290.99 291.09 291.22 291.32 291.46 291.44 291.51 291.55 291.49 291.32 291.15 291.19 291.33 291.60 292.92 297.24 303.07 308.39 311.70 312.23 311.14 309.98 310.17 310.23 309.39 307.97 306.36 304.98 304.83 306.00 307.85 308.76 308.25 306.55 305.00 304.61 304.94 305.39 306.04 306.83 307.63 308.03
329.71 329.59 328.23 326.29 324.51 322.98 321.73 320.70 319.80 319.11 318.42 317.71 316.96 316.18 315.39 314.69 314.09 313.82 313.22 311.08 308.64 308.95 309.86 309.91 308.93 307.04 304.63 301.81 297.51 294.29 291.81 291.23 291.09 290.98 290.97 290.92 290.94 290.99 291.10 291.33 291.45 291.47 291.47 291.43 291.28 291.22 291.18 291.29 291.64 292.87 296.77 303.01 308.26 311.24 311.46 310.58 309.15 309.28 309.33 308.54 307.32 306.14 305.00 304.57 305.71 307.48 308.45 308.67 308.05 306.23 305.00 304.66 305.13 306.39 307.52 308.01 308.23
331.82 332.09 330.13 327.51 325.31 323.57 322.25 321.17 320.09 319.37 318.68 317.88 317.00 316.08 315.06 314.22 313.50 312.99 312.68 311.64 309.96 309.36 309.23 309.09 308.45 306.87 304.32 301.00 296.79 293.37 291.61 291.21 291.10 290.98 290.92 290.93 290.86 290.88 291.01 291.25 291.42 291.46 291.37 291.43 291.29 291.19 291.25 291.27 291.78 293.12 297.24 303.43 308.32 310.72 310.79 310.30 308.98 308.28 308.00 307.41 306.56 305.65 304.78 304.69 306.02 307.04 307.50 308.15 308.34 307.51 306.75 306.42 306.70 307.58 308.16 308.13 308.01
334.46 334.30 331.55 328.77 326.77 325.09 323.54 322.15 320.84 319.96 319.25 318.39 317.34 316.22 314.97 313.88 312.84 312.08 311.60 311.03 310.14 309.40 309.35 309.63 309.25 307.26 303.71 300.12 295.24 292.45 291.61 291.30 291.13 291.09 291.13 291.24 291.25 291.06 291.07 291.22 291.36 291.35 291.34 291.33 291.24 291.16 291.30 291.52 291.94 294.22 298.51 304.15 308.30 310.03 310.12 310.24 309.49 307.79 306.73 306.22 305.78 305.13 304.40 304.29 305.26 305.68 306.03 306.99 307.46 307.41 307.75 307.83 307.90 308.17 308.27 308.03 307.65
336.94 335.48 332.25 330.22 328.99 327.57 325.73 323.86 322.13 320.98 320.31 319.36 318.05 316.67 315.19 313.78 312.28 311.48 310.83 310.17 309.55 308.82 308.95 309.42 308.83 306.23 302.21 297.92 295.01 292.22 291.68 291.25 291.33 291.74 295.23 292.79 291.71 291.45 291.22 291.26 291.34 291.37 291.31 291.23 291.17 291.15 291.31 291.70 292.63 295.66 300.31 305.19 308.46 309.27 308.99 309.26 309.08 307.12 305.54 305.02 304.94 304.75 304.33 303.77 303.67 303.70 304.25 305.27 305.66 306.29 307.60 308.05 308.12 308.14 308.01 307.57 306.96
338.45 335.42 332.61 332.09 331.67 330.42 328.45 326.13 323.78 322.28 321.64 320.52 318.90 317.25 315.55 313.90 312.23 311.66 311.17 310.34 309.39 308.28 307.62 307.12 305.76 303.24 298.31 297.20 295.83 292.74 291.79 291.57 292.16 297.86 298.83 297.14 294.04 292.16 291.86 291.75 292.18 291.84 291.48 291.24 291.20 291.21 291.46 292.32 293.45 297.04 302.03 305.93 308.06 307.72 306.76 306.93 307.25 305.83 304.34 303.85 304.12 304.55 304.61 303.74 302.50 302.00 302.36 302.97 303.15 304.49 306.42 307.30 307.67 307.84 307.72 307.11 306.12
339.13 335.58 333.98 334.35 334.10 332.83 330.79 328.16 325.28 322.97 321.83 320.69 319.11 317.33 315.41 313.86 313.22 313.00 312.68 312.17 311.47 310.18 307.76 304.86 302.33 300.46 299.29 297.31 296.06 293.44 292.00 292.20 293.16 299.33 301.06 300.03 297.93 296.22 294.55 293.97 295.44 294.57 292.28 291.52 291.28 291.38 291.81 292.98 295.13 299.08 303.22 305.59 306.08 304.61 303.19 303.58 304.39 303.88 303.01 302.75 303.28 304.21 304.68 303.97 302.26 301.23 300.87 300.58 300.43 302.31 304.77 306.14 306.95 307.54 307.70 307.12 305.72
339.73 336.76 336.36 336.69 336.04 334.36 331.99 329.10 325.99 323.26 321.39 319.76 318.22 316.74 315.18 314.50 314.61 314.35 313.80 313.31 313.04 312.58 310.84 307.13 302.79 297.82 298.79 297.21 295.60 293.06 292.71 293.81 296.28 297.72 300.86 300.61 300.94 301.99 300.47 300.50 302.16 298.91 296.82 292.04 291.70 291.93 292.87 294.79 297.38 301.75 304.04 303.92 302.08 300.02 299.30 300.34 301.58 301.74 301.56 301.61 302.10 302.89 303.38 302.93 301.91 301.30 300.63 299.29 298.29 300.01 303.46 305.16 306.19 307.24 307.98 307.89 306.41
340.12 337.94 337.83 337.93 336.93 334.82 332.23 329.51 326.74 324.27 322.38 320.31 318.34 316.85 315.86 315.81 315.92 315.41 314.69 314.22 314.05 313.78 312.60 309.75 305.43 299.39 299.25 296.60 294.48 293.32 295.06 296.20 297.56 299.62 300.31 300.71 302.43 304.90 306.17 306.50 306.01 304.20 298.00 294.64 293.48 293.98 294.71 297.20 300.51 302.56 303.44 302.37 299.96 298.12 297.75 298.54 299.94 301.16 301.56 301.54 301.51 301.58 301.61 301.56 301.77 302.37 302.02 299.98 297.92 299.37 302.98 304.21 304.92 306.17 307.56 308.27 307.71
339.69 337.87 337.46 337.59 336.88 335.02 332.69 330.37 328.14 326.26 324.84 322.57 320.05 318.16 317.28 317.13 316.73 315.99 315.28 314.88 314.66 314.28 313.39 311.64 308.69 305.13 302.14 299.23 297.00 296.11 296.81 297.57 299.06 299.80 299.71 300.48 303.36 306.37 307.78 308.08 307.43 306.00 302.55 298.48 296.45 296.66 297.55 300.00 301.76 302.26 301.84 300.71 299.02 297.90 297.72 298.07 299.31 301.88 303.16 303.25 302.81 302.21 301.56 301.35 302.27 303.53 303.26 300.95 298.28 298.68 301.35 302.52 303.42 304.80 306.51 308.03 308.40
338.75 336.76 335.88 336.24 336.33 335.46 333.83 331.91 330.09 328.85 327.92 325.58 322.66 320.33 318.99 317.99 316.88 315.88 315.17 314.86 314.69 314.35 313.71 312.71 311.24 309.10 306.36 303.42 299.13 299.40 298.96 300.50 300.90 300.23 299.36 300.35 303.56 306.38 307.58 307.80 307.21 306.42 305.30 303.19 299.68 299.06 301.42 302.00 302.13 301.24 300.29 299.76 299.35 299.27 299.45 299.49 300.02 302.86 304.93 305.58 305.10 304.07 302.75 301.75 302.35 303.67 303.79 302.14 299.96 299.63 300.87 301.55 302.32 303.54 305.33 307.49 308.45
