9.536973e-07 9.847690e-07 9.846669e-07 9.845643e-07 9.844614e-07 9.843581e-07 9.842545e-07 9.841505e-07 9.840462e-07 9.839418e-07 9.838369e-07 9.837319e-07 9.836266e-07 9.835211e-07 9.834154e-07 9.833095e-07 9.832034e-07 9.830972e-07 9.829906e-07 9.828839e-07 9.827772e-07 9.826703e-07 9.825632e-07 9.824560e-07 9.823486e-07
9.536794e-07 9.847755e-07 9.846743e-07 9.845725e-07 9.844701e-07 9.843677e-07 9.842646e-07 9.841611e-07 9.840576e-07 9.839536e-07 9.838493e-07 9.837447e-07 9.836399e-07 9.835348e-07 9.834296e-07 9.833240e-07 9.832185e-07 9.831124e-07 9.830063e-07 9.829000e-07 9.827936e-07 9.826871e-07 9.825803e-07 9.824735e-07 9.823664e-07
9.848811e-07 9.847812e-07 9.846807e-07 9.845797e-07 9.844783e-07 9.843764e-07 9.842742e-07 9.841713e-07 9.840682e-07 9.839648e-07 9.838611e-07 9.837571e-07 9.836527e-07 9.835481e-07 9.834433e-07 9.833383e-07 9.832330e-07 9.831275e-07 9.830218e-07 9.829160e-07 9.828099e-07 9.827037e-07 9.825974e-07 9.824909e-07 9.823842e-07
9.848848e-07 9.847859e-07 9.846863e-07 9.845861e-07 9.844854e-07 9.843843e-07 9.842827e-07 9.841807e-07 9.840783e-07 9.839755e-07 9.838724e-07 9.837689e-07 9.836651e-07 9.835611e-07 9.834567e-07 9.833522e-07 9.832473e-07 9.831423e-07 9.830371e-07 9.829317e-07 9.828260e-07 9.827203e-07 9.826143e-07 9.825083e-07 9.824022e-07
9.848876e-07 9.847897e-07 9.846912e-07 9.845918e-07 9.844920e-07 9.843916e-07 9.842908e-07 9.841895e-07 9.840877e-07 9.839857e-07 9.838831e-07 9.837802e-07 9.836771e-07 9.835736e-07 9.834698e-07 9.833657e-07 9.832615e-07 9.831570e-07 9.830522e-07 9.829472e-07 9.828422e-07 9.827368e-07 9.826313e-07 9.825256e-07 9.824200e-07
9.848897e-07 9.847927e-07 9.846952e-07 9.845969e-07 9.844979e-07 9.843984e-07 9.842983e-07 9.841978e-07 9.840967e-07 9.839953e-07 9.838934e-07 9.837912e-07 9.836886e-07 9.835858e-07 9.834826e-07 9.833790e-07 9.832753e-07 9.831712e-07 9.830671e-07 9.829625e-07 9.828580e-07 9.827531e-07 9.826482e-07 9.825430e-07 9.824378e-07
9.848911e-07 9.847952e-07 9.846985e-07 9.846012e-07 9.845032e-07 9.844046e-07 9.843053e-07 9.842055e-07 9.841052e-07 9.840045e-07 9.839034e-07 9.838018e-07 9.836999e-07 9.835976e-07 9.834951e-07 9.833921e-07 9.832889e-07 9.831855e-07 9.830817e-07 9.829778e-07 9.828736e-07 9.827694e-07 9.826650e-07 9.825603e-07 9.824556e-07
9.848920e-07 9.847972e-07 9.847015e-07 9.846051e-07 9.845079e-07 9.844101e-07 9.843118e-07 9.842129e-07 9.841133e-07 9.840134e-07 9.839129e-07 9.838121e-07 9.837108e-07 9.836091e-07 9.835072e-07 9.834049e-07 9.833022e-07 9.831994e-07 9.830964e-07 9.829930e-07 9.828894e-07 9.827857e-07 9.826817e-07 9.825775e-07 9.824734e-07
9.848924e-07 9.847986e-07 9.847040e-07 9.846085e-07 9.845123e-07 9.844154e-07 9.843179e-07 9.842197e-07 9.841211e-07 9.840219e-07 9.839222e-07 9.838220e-07 9.837214e-07 9.836205e-07 9.835190e-07 9.834174e-07 9.833155e-07 9.832132e-07 9.831106e-07 9.830079e-07 9.829049e-07 9.828018e-07 9.826985e-07 9.825948e-07 9.824912e-07
9.848923e-07 9.847996e-07 9.847060e-07 9.846116e-07 9.845163e-07 9.844204e-07 9.843237e-07 9.842264e-07 9.841285e-07 9.840300e-07 9.839310e-07 9.838317e-07 9.837318e-07 9.836315e-07 9.835308e-07 9.834299e-07 9.833285e-07 9.832268e-07 9.831250e-07 9.830228e-07 9.829204e-07 9.828178e-07 9.827151e-07 9.826121e-07 9.825089e-07
9.848920e-07 9.848004e-07 9.847078e-07 9.846143e-07 9.845201e-07 9.844250e-07 9.843292e-07 9.842327e-07 9.841356e-07 9.840380e-07 9.839398e-07 9.838411e-07 9.837419e-07 9.836424e-07 9.835425e-07 9.834421e-07 9.833414e-07 9.832404e-07 9.831391e-07 9.830375e-07 9.829358e-07 9.828339e-07 9.827316e-07 9.826293e-07 9.825267e-07
9.848914e-07 9.848007e-07 9.847093e-07 9.846168e-07 9.845234e-07 9.844292e-07 9.843343e-07 9.842387e-07 9.841425e-07 9.840458e-07 9.839483e-07 9.838504e-07 9.837520e-07 9.836531e-07 9.835538e-07 9.834541e-07 9.833542e-07 9.832538e-07 9.831532e-07 9.830522e-07 9.829511e-07 9.828497e-07 9.827481e-07 9.826464e-07 9.825445e-07
9.848907e-07 9.848011e-07 9.847106e-07 9.846191e-07 9.845267e-07 9.844334e-07 9.843393e-07 9.842446e-07 9.841492e-07 9.840531e-07 9.839566e-07 9.838594e-07 9.837618e-07 9.836637e-07 9.835651e-07 9.834661e-07 9.833668e-07 9.832671e-07 9.831671e-07 9.830669e-07 9.829664e-07 9.828656e-07 9.827647e-07 9.826636e-07 9.825623e-07
9.848898e-07 9.848013e-07 9.847118e-07 9.846211e-07 9.845297e-07 9.844374e-07 9.843443e-07 9.842504e-07 9.841558e-07 9.840606e-07 9.839648e-07 9.838684e-07 9.837715e-07 9.836741e-07 9.835762e-07 9.834780e-07 9.833793e-07 9.832804e-07 9.831811e-07 9.830813e-07 9.829816e-07 9.828814e-07 9.827812e-07 9.826807e-07 9.825801e-07
