1.375543e+00 1.096082e+00 1.109749e+00 1.110288e+00 1.110830e+00 1.111373e+00 1.152355e+00 1.180707e+00 1.181288e+00 1.167880e+00 1.168457e+00 1.169035e+00 1.183624e+00 1.184211e+00 1.184800e+00 1.199590e+00 1.200188e+00 1.215173e+00 1.215782e+00 1.216393e+00 1.217006e+00 1.217621e+00 1.218238e+00 1.218858e+00 1.234088e+00
1.363072e+00 1.122388e+00 1.109628e+00 1.110156e+00 1.110687e+00 1.111220e+00 1.152187e+00 1.180525e+00 1.181097e+00 1.153862e+00 1.154424e+00 1.168822e+00 1.155552e+00 1.169968e+00 1.184564e+00 1.185148e+00 1.199937e+00 1.200531e+00 1.201128e+00 1.216121e+00 1.216729e+00 1.217339e+00 1.217952e+00 1.218567e+00 1.233789e+00
1.108508e+00 1.122302e+00 1.109530e+00 1.110046e+00 1.110566e+00 1.124397e+00 1.138404e+00 1.138944e+00 1.153136e+00 1.153687e+00 1.154241e+00 1.154796e+00 1.141678e+00 1.169759e+00 1.184346e+00 1.184923e+00 1.199702e+00 1.200291e+00 1.200881e+00 1.215866e+00 1.216468e+00 1.217073e+00 1.217680e+00 1.232884e+00 1.233504e+00
1.056902e+00 1.095829e+00 1.122744e+00 1.123254e+00 1.123768e+00 1.137752e+00 1.138279e+00 1.138809e+00 1.166801e+00 1.153531e+00 1.154076e+00 1.140956e+00 1.141498e+00 1.183577e+00 1.184144e+00 1.184714e+00 1.185287e+00 1.200066e+00 1.200650e+00 1.201237e+00 1.216222e+00 1.231397e+00 1.232006e+00 1.232619e+00 1.204212e+00
1.095314e+00 1.108914e+00 1.122689e+00 1.136640e+00 1.137147e+00 1.137659e+00 1.138174e+00 1.111896e+00 1.139216e+00 1.153394e+00 1.153929e+00 1.154467e+00 1.155007e+00 1.155551e+00 1.156097e+00 1.170501e+00 1.185087e+00 1.185654e+00 1.200434e+00 1.201014e+00 1.215991e+00 1.231157e+00 1.231760e+00 1.232367e+00 1.203962e+00
1.121706e+00 1.122177e+00 1.122654e+00 1.123137e+00 1.137085e+00 1.151211e+00 1.138088e+00 1.125118e+00 1.139107e+00 1.153274e+00 1.153799e+00 1.168154e+00 1.168693e+00 1.155394e+00 1.155932e+00 1.156473e+00 1.143322e+00 1.171430e+00 1.186026e+00 1.200806e+00 1.215774e+00 1.216361e+00 1.231529e+00 1.232130e+00 1.203725e+00
1.135156e+00 1.135617e+00 1.136085e+00 1.123107e+00 1.150661e+00 1.151153e+00 1.138019e+00 1.138515e+00 1.152659e+00 1.153170e+00 1.153685e+00 1.182021e+00 1.168558e+00 1.155252e+00 1.155782e+00 1.156315e+00 1.156851e+00 1.171255e+00 1.185841e+00 1.200612e+00 1.215570e+00 1.216151e+00 1.231310e+00 1.231905e+00 1.175177e+00
1.135188e+00 1.135633e+00 1.136086e+00 1.150161e+00 1.164417e+00 1.151113e+00 1.137966e+00 1.152087e+00 1.166389e+00 1.166895e+00 1.181389e+00 1.196067e+00 1.182435e+00 1.168962e+00 1.169489e+00 1.156170e+00 1.170554e+00 1.185121e+00 1.185669e+00 1.200431e+00 1.200994e+00 1.215954e+00 1.216532e+00 1.231693e+00 1.174970e+00
1.135236e+00 1.135665e+00 1.149712e+00 1.163941e+00 1.178353e+00 1.164876e+00 1.165354e+00 1.179803e+00 1.180298e+00 1.209256e+00 1.209773e+00 1.210296e+00 1.210824e+00 1.197017e+00 1.197547e+00 1.183901e+00 1.184433e+00 1.184970e+00 1.185511e+00 1.186056e+00 1.200819e+00 1.201379e+00 1.216341e+00 1.216917e+00 1.203086e+00
1.135300e+00 1.135713e+00 1.149746e+00 1.177902e+00 1.178357e+00 1.178820e+00 1.179290e+00 1.208200e+00 1.208694e+00 1.209194e+00 1.209701e+00 1.210212e+00 1.210729e+00 1.211251e+00 1.197434e+00 1.183779e+00 1.184303e+00 1.184831e+00 1.171333e+00 1.171864e+00 1.186443e+00 1.201208e+00 1.216161e+00 1.202328e+00 1.202896e+00
1.135377e+00 1.149380e+00 1.177503e+00 1.177935e+00 1.178376e+00 1.178825e+00 1.193407e+00 1.208177e+00 1.194352e+00 1.209147e+00 1.195323e+00 1.153854e+00 1.154337e+00 1.154824e+00 1.183161e+00 1.183671e+00 1.184185e+00 1.184705e+00 1.185229e+00 1.185759e+00 1.186293e+00 1.201049e+00 1.201600e+00 1.202155e+00 1.202717e+00
1.135468e+00 1.177159e+00 1.177565e+00 1.177982e+00 1.178408e+00 1.192963e+00 1.207707e+00 1.193867e+00 1.194331e+00 1.209113e+00 1.181129e+00 1.140142e+00 1.049392e+00 1.049826e+00 1.183074e+00 1.197751e+00 1.198263e+00 1.198780e+00 1.199302e+00 1.199829e+00 1.200362e+00 1.186685e+00 1.187222e+00 1.187765e+00 1.188313e+00
1.149173e+00 1.177248e+00 1.177639e+00 1.178041e+00 1.192568e+00 1.192994e+00 1.179302e+00 1.179739e+00 1.180184e+00 1.180637e+00 1.195244e+00 1.195715e+00 1.100531e+00 1.141017e+00 1.211508e+00 1.197664e+00 1.198166e+00 1.198674e+00 1.199187e+00 1.199706e+00 1.200231e+00 1.158625e+00 1.159142e+00 1.173556e+00 1.174091e+00
1.149286e+00 1.177349e+00 1.177724e+00 1.178111e+00 1.178508e+00 1.178914e+00 1.179330e+00 1.179754e+00 1.180187e+00 1.180627e+00 1.181074e+00 1.181529e+00 1.210476e+00 1.210956e+00 1.211441e+00 1.211933e+00 1.212431e+00 1.198579e+00 1.199083e+00 1.199594e+00 1.185905e+00 1.131237e+00 1.131735e+00 1.132239e+00 1.146317e+00
1.177111e+00 1.177459e+00 1.177820e+00 1.192304e+00 1.178574e+00 1.178966e+00 1.179368e+00 1.179779e+00 1.180199e+00 1.180627e+00 1.167082e+00 1.181505e+00 1.210441e+00 1.196576e+00 1.211384e+00 1.211866e+00 1.212354e+00 1.212849e+00 1.198989e+00 1.199490e+00 1.185794e+00 1.131124e+00 1.131615e+00 1.132111e+00 1.132614e+00
1.177246e+00 1.163640e+00 1.177924e+00 1.178281e+00 1.178649e+00 1.179028e+00 1.179416e+00 1.193947e+00 1.180221e+00 1.180637e+00 1.181060e+00 1.181492e+00 1.196088e+00 1.196540e+00 1.196999e+00 1.211809e+00 1.212287e+00 1.212772e+00 1.213264e+00 1.213763e+00 1.185692e+00 1.144567e+00 1.131502e+00 1.131992e+00 1.146053e+00
1.149681e+00 1.177706e+00 1.178036e+00 1.192494e+00 1.192853e+00 1.193222e+00 1.193601e+00 1.193991e+00 1.194390e+00 1.194798e+00 1.195214e+00 1.195639e+00 1.181915e+00 1.210845e+00 1.211299e+00 1.211760e+00 1.212228e+00 1.212703e+00 1.213186e+00 1.228213e+00 1.185598e+00 1.158177e+00 1.131397e+00 1.131879e+00 1.132368e+00
1.177538e+00 1.177840e+00 1.178156e+00 1.178485e+00 1.192945e+00 1.193301e+00 1.193667e+00 1.194043e+00 1.194430e+00 1.194825e+00 1.195230e+00 1.195643e+00 1.181907e+00 1.210826e+00 1.211269e+00 1.211719e+00 1.212177e+00 1.212643e+00 1.213116e+00 1.213596e+00 1.185512e+00 1.185995e+00 1.172441e+00 1.172933e+00 1.159543e+00
1.206076e+00 1.192091e+00 1.192397e+00 1.192715e+00 1.193045e+00 1.193387e+00 1.193740e+00 1.194103e+00 1.194477e+00 1.194860e+00 1.195253e+00 1.181501e+00 1.181907e+00 1.196483e+00 1.211246e+00 1.211686e+00 1.212134e+00 1.212590e+00 1.213053e+00 1.199159e+00 1.199632e+00 1.200113e+00 1.186389e+00 1.186879e+00 1.187376e+00
1.220689e+00 1.220973e+00 1.221271e+00 1.221582e+00 1.207443e+00 1.207775e+00 1.208119e+00 1.208474e+00 1.208840e+00 1.194902e+00 1.209600e+00 1.195672e+00 1.181913e+00 1.210811e+00 1.211231e+00 1.211661e+00 1.212098e+00 1.212543e+00 1.212997e+00 1.199095e+00 1.199558e+00 1.200030e+00 1.200509e+00 1.186781e+00 1.187270e+00
