#k i j q boundname
5 4 16 306.345 perimeter-fluxes
5 4 27 94.2365 perimeter-fluxes
5 5 17 318.934 perimeter-fluxes
5 5 28 73.5903 perimeter-fluxes
5 5 33 -12.022 perimeter-fluxes
5 6 18 332.759 perimeter-fluxes
5 6 29 48.7963 perimeter-fluxes
5 6 33 -9.238 perimeter-fluxes
5 7 19 374.325 perimeter-fluxes
5 7 33 -9.15266 perimeter-fluxes
5 8 33 -9.61334 perimeter-fluxes
5 9 33 -10.1428 perimeter-fluxes
5 10 33 -9.26376 perimeter-fluxes
5 11 33 -7.72208 perimeter-fluxes
5 12 33 -4.29834 perimeter-fluxes
5 13 33 -15.2954 perimeter-fluxes
5 14 33 -15.7106 perimeter-fluxes
5 15 33 -25.2203 perimeter-fluxes
5 16 33 -37.0362 perimeter-fluxes
5 17 33 -40.202 perimeter-fluxes
5 18 35 -0 perimeter-fluxes
5 19 35 -0 perimeter-fluxes
5 20 35 -0 perimeter-fluxes
5 21 35 -0 perimeter-fluxes
5 22 35 -0 perimeter-fluxes
5 23 35 -0 perimeter-fluxes
5 24 35 -0 perimeter-fluxes
5 25 35 -0 perimeter-fluxes
5 26 35 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 -319.31 perimeter-fluxes
5 4 24 -241.4 perimeter-fluxes
5 5 9 -331.517 perimeter-fluxes
5 5 23 -266.174 perimeter-fluxes
5 5 32 -8.59174 perimeter-fluxes
5 6 8 -172.89 perimeter-fluxes
5 6 23 -263.608 perimeter-fluxes
5 6 32 -9.2316 perimeter-fluxes
5 7 7 -0.475069 perimeter-fluxes
5 7 22 -315.053 perimeter-fluxes
5 8 6 -0.594069 perimeter-fluxes
5 9 5 -0.131259 perimeter-fluxes
5 10 4 0.168868 perimeter-fluxes
5 11 4 0.13366 perimeter-fluxes
5 12 4 -0.0193272 perimeter-fluxes
5 13 4 0.104809 perimeter-fluxes
5 14 4 -0.0229189 perimeter-fluxes
5 15 4 0.114475 perimeter-fluxes
5 16 4 0.219707 perimeter-fluxes
5 17 5 -0.14741 perimeter-fluxes
5 18 5 -0.0981405 perimeter-fluxes
5 19 5 0.0409076 perimeter-fluxes
5 20 5 -0.0619882 perimeter-fluxes
5 21 5 -0.0735636 perimeter-fluxes
5 22 5 0.0634481 perimeter-fluxes
5 23 5 0.374809 perimeter-fluxes
5 24 5 0.441958 perimeter-fluxes
5 25 5 0.296477 perimeter-fluxes
5 26 5 0.471802 perimeter-fluxes
5 27 10 -0.402694 perimeter-fluxes
5 28 11 0 perimeter-fluxes
5 16 4 -0.015007 perimeter-fluxes
5 26 5 -0.147112 perimeter-fluxes
5 26 6 0.097927 perimeter-fluxes
5 26 7 -0.103678 perimeter-fluxes
5 26 8 -0.17568 perimeter-fluxes
5 26 9 -0.717919 perimeter-fluxes
5 27 10 -0 perimeter-fluxes
5 27 22 -0 perimeter-fluxes
5 27 23 -0 perimeter-fluxes
5 27 24 -0 perimeter-fluxes
5 27 25 -0 perimeter-fluxes
5 27 26 -0 perimeter-fluxes
5 27 27 -0 perimeter-fluxes
5 27 28 -0 perimeter-fluxes
5 27 29 -0 perimeter-fluxes
5 27 30 -0 perimeter-fluxes
5 27 31 -0 perimeter-fluxes
5 27 32 -0 perimeter-fluxes
5 27 33 -0 perimeter-fluxes
5 27 34 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 11 -0 perimeter-fluxes
5 28 12 -0 perimeter-fluxes
5 28 13 -0 perimeter-fluxes
5 28 14 -0 perimeter-fluxes
5 28 15 -0 perimeter-fluxes
5 28 16 -0 perimeter-fluxes
5 28 17 -0 perimeter-fluxes
5 28 18 -0 perimeter-fluxes
5 28 19 -0 perimeter-fluxes
5 28 20 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 74.3436 perimeter-fluxes
5 4 13 86.5572 perimeter-fluxes
5 4 14 59.7427 perimeter-fluxes
5 4 15 43.8513 perimeter-fluxes
5 4 16 30.864 perimeter-fluxes
5 4 24 -52.3082 perimeter-fluxes
5 4 25 -30.1548 perimeter-fluxes
5 4 26 -17.1154 perimeter-fluxes
5 4 27 -8.22541 perimeter-fluxes
5 5 9 40.1339 perimeter-fluxes
5 5 10 75.302 perimeter-fluxes
5 5 11 -11.6438 perimeter-fluxes
5 5 17 34.8451 perimeter-fluxes
5 5 23 -66.6655 perimeter-fluxes
5 5 28 -13.0977 perimeter-fluxes
5 5 32 4.86723 perimeter-fluxes
5 5 33 3.51338 perimeter-fluxes
5 6 8 212.562 perimeter-fluxes
5 6 18 49.157 perimeter-fluxes
5 6 29 -15.3868 perimeter-fluxes
5 7 7 0.194415 perimeter-fluxes
5 7 19 72.0018 perimeter-fluxes
5 7 22 2.16251 perimeter-fluxes
5 7 30 23.1109 perimeter-fluxes
5 7 31 8.187 perimeter-fluxes
5 8 6 -0.0562288 perimeter-fluxes
5 8 20 80.2131 perimeter-fluxes
5 8 21 79.6559 perimeter-fluxes
5 9 5 0.480258 perimeter-fluxes
5 10 4 0.154749 perimeter-fluxes
5 18 34 131.137 perimeter-fluxes
5 18 35 0 perimeter-fluxes
6 4 16 306.211 perimeter-fluxes
6 4 27 94.3214 perimeter-fluxes
6 5 17 318.92 perimeter-fluxes
6 5 28 73.588 perimeter-fluxes
6 5 33 -12.0002 perimeter-fluxes
6 6 18 332.73 perimeter-fluxes
6 6 29 48.8001 perimeter-fluxes
6 6 33 -9.22716 perimeter-fluxes
6 7 19 374.242 perimeter-fluxes
6 7 33 -9.14513 perimeter-fluxes
6 8 33 -9.5954 perimeter-fluxes
6 9 33 -10.1244 perimeter-fluxes
6 10 33 -9.25013 perimeter-fluxes
6 11 33 -7.71725 perimeter-fluxes
6 12 33 -4.28017 perimeter-fluxes
6 13 33 -15.2974 perimeter-fluxes
6 14 33 -15.7027 perimeter-fluxes
6 15 33 -25.149 perimeter-fluxes
6 16 33 -36.9306 perimeter-fluxes
6 17 33 -40.1144 perimeter-fluxes
6 18 35 -0 perimeter-fluxes
6 19 35 -0 perimeter-fluxes
6 20 35 -0 perimeter-fluxes
6 21 35 -0 perimeter-fluxes
6 22 35 -0 perimeter-fluxes
6 23 35 -0 perimeter-fluxes
6 24 35 -0 perimeter-fluxes
6 25 35 -0 perimeter-fluxes
6 26 35 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 -319.369 perimeter-fluxes
6 4 24 -241.232 perimeter-fluxes
6 5 9 -332.628 perimeter-fluxes
6 5 23 -266.12 perimeter-fluxes
6 5 32 -8.58502 perimeter-fluxes
6 6 8 -172.584 perimeter-fluxes
6 6 23 -263.415 perimeter-fluxes
6 6 32 -9.22184 perimeter-fluxes
6 7 7 -0.475573 perimeter-fluxes
6 7 22 -315.036 perimeter-fluxes
6 8 6 -0.59311 perimeter-fluxes
6 9 5 -0.131334 perimeter-fluxes
6 10 4 0.168217 perimeter-fluxes
6 11 4 0.133164 perimeter-fluxes
6 12 4 -0.0193215 perimeter-fluxes
6 13 4 0.104224 perimeter-fluxes
6 14 4 -0.0229327 perimeter-fluxes
6 15 4 0.114027 perimeter-fluxes
6 16 4 0.218824 perimeter-fluxes
6 17 5 -0.147369 perimeter-fluxes
6 18 5 -0.0982043 perimeter-fluxes
6 19 5 0.0404425 perimeter-fluxes
6 20 5 -0.0620202 perimeter-fluxes
6 21 5 -0.0734484 perimeter-fluxes
6 22 5 0.0634569 perimeter-fluxes
6 23 5 0.374087 perimeter-fluxes
6 24 5 0.441519 perimeter-fluxes
6 25 5 0.29656 perimeter-fluxes
6 26 5 0.47101 perimeter-fluxes
6 27 10 -0.403256 perimeter-fluxes
6 28 11 0 perimeter-fluxes
6 16 4 -0.0150237 perimeter-fluxes
6 26 5 -0.146984 perimeter-fluxes
6 26 6 0.0973246 perimeter-fluxes
6 26 7 -0.103689 perimeter-fluxes
6 26 8 -0.176194 perimeter-fluxes
6 26 9 -0.716821 perimeter-fluxes
6 27 10 -0 perimeter-fluxes
6 27 22 -0 perimeter-fluxes
6 27 23 -0 perimeter-fluxes
6 27 24 -0 perimeter-fluxes
6 27 25 -0 perimeter-fluxes
6 27 26 -0 perimeter-fluxes
6 27 27 -0 perimeter-fluxes
6 27 28 -0 perimeter-fluxes
6 27 29 -0 perimeter-fluxes
6 27 30 -0 perimeter-fluxes
6 27 31 -0 perimeter-fluxes
6 27 32 -0 perimeter-fluxes
6 27 33 -0 perimeter-fluxes
6 27 34 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 11 -0 perimeter-fluxes
6 28 12 -0 perimeter-fluxes
6 28 13 -0 perimeter-fluxes
6 28 14 -0 perimeter-fluxes
6 28 15 -0 perimeter-fluxes
6 28 16 -0 perimeter-fluxes
6 28 17 -0 perimeter-fluxes
6 28 18 -0 perimeter-fluxes
6 28 19 -0 perimeter-fluxes
6 28 20 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 74.3537 perimeter-fluxes
6 4 13 86.8892 perimeter-fluxes
6 4 14 59.6972 perimeter-fluxes
6 4 15 43.8466 perimeter-fluxes
6 4 16 30.8168 perimeter-fluxes
6 4 24 -52.2721 perimeter-fluxes
6 4 25 -30.1565 perimeter-fluxes
6 4 26 -17.1244 perimeter-fluxes
6 4 27 -8.23462 perimeter-fluxes
6 5 9 39.1918 perimeter-fluxes
6 5 10 75.2286 perimeter-fluxes
6 5 11 -12.7897 perimeter-fluxes
6 5 17 34.8309 perimeter-fluxes
6 5 23 -66.646 perimeter-fluxes
6 5 28 -13.0915 perimeter-fluxes
6 5 32 4.86854 perimeter-fluxes
6 5 33 3.51856 perimeter-fluxes
6 6 8 212.254 perimeter-fluxes
6 6 18 49.1823 perimeter-fluxes
6 6 29 -15.3404 perimeter-fluxes
6 7 7 0.19442 perimeter-fluxes
6 7 19 72.0552 perimeter-fluxes
6 7 22 2.19615 perimeter-fluxes
6 7 30 23.0352 perimeter-fluxes
6 7 31 8.20698 perimeter-fluxes
6 8 6 -0.0555682 perimeter-fluxes
6 8 20 80.0903 perimeter-fluxes
6 8 21 79.6149 perimeter-fluxes
6 9 5 0.479616 perimeter-fluxes
6 10 4 0.154746 perimeter-fluxes
6 18 34 131.016 perimeter-fluxes
6 18 35 0 perimeter-fluxes
7 4 16 227.685 perimeter-fluxes
7 4 27 22.4446 perimeter-fluxes
7 5 17 235.232 perimeter-fluxes
7 5 28 9.44267 perimeter-fluxes
7 6 18 244.174 perimeter-fluxes
7 6 29 -0 perimeter-fluxes
7 7 19 266.998 perimeter-fluxes
7 7 30 -0 perimeter-fluxes
7 8 30 -0 perimeter-fluxes
7 13 33 -0 perimeter-fluxes
7 14 33 -1.0638 perimeter-fluxes
7 15 33 -2.10498 perimeter-fluxes
7 16 33 -5.05694 perimeter-fluxes
7 17 33 -7.04959 perimeter-fluxes
7 18 34 -0 perimeter-fluxes
7 19 35 -0 perimeter-fluxes
7 20 35 -0 perimeter-fluxes
7 21 35 -0 perimeter-fluxes
7 22 35 -0 perimeter-fluxes
7 23 35 -0 perimeter-fluxes
7 24 35 -0 perimeter-fluxes
7 25 35 -0 perimeter-fluxes
7 26 35 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 -251.278 perimeter-fluxes
7 4 24 -108.187 perimeter-fluxes
7 5 9 -267.548 perimeter-fluxes
7 5 23 -137.093 perimeter-fluxes
7 6 8 -180.132 perimeter-fluxes
7 6 23 -137.257 perimeter-fluxes
7 7 7 -256.259 perimeter-fluxes
7 7 22 -187.386 perimeter-fluxes
7 8 6 -665.493 perimeter-fluxes
7 9 5 -158.71 perimeter-fluxes
7 10 4 202.885 perimeter-fluxes
7 11 4 163.142 perimeter-fluxes
7 12 4 -23.9765 perimeter-fluxes
7 13 4 124.922 perimeter-fluxes
7 14 4 -27.9177 perimeter-fluxes
7 15 4 134.081 perimeter-fluxes
7 16 4 251.592 perimeter-fluxes
7 17 5 -161.293 perimeter-fluxes
7 18 5 -103.153 perimeter-fluxes
7 19 5 38.5212 perimeter-fluxes
7 20 5 -58.4239 perimeter-fluxes
7 21 5 -63.4344 perimeter-fluxes
7 22 5 51.0091 perimeter-fluxes
7 23 5 275.543 perimeter-fluxes
7 24 5 299.013 perimeter-fluxes
7 25 5 182.999 perimeter-fluxes
7 26 5 266.34 perimeter-fluxes
7 27 10 -289.474 perimeter-fluxes
7 28 11 0 perimeter-fluxes
7 16 4 -17.738 perimeter-fluxes
7 26 5 -78.2674 perimeter-fluxes
7 26 6 53.7506 perimeter-fluxes
7 26 7 -62.104 perimeter-fluxes
7 26 8 -112.773 perimeter-fluxes
7 26 9 -479.767 perimeter-fluxes
7 27 10 -0 perimeter-fluxes
7 27 22 -0 perimeter-fluxes
7 27 23 -0 perimeter-fluxes
7 27 24 -0 perimeter-fluxes
7 27 25 -0 perimeter-fluxes
7 27 26 -0 perimeter-fluxes
7 27 27 -0 perimeter-fluxes
7 27 28 -0 perimeter-fluxes
7 27 29 -0 perimeter-fluxes
7 27 30 -0 perimeter-fluxes
7 27 31 -0 perimeter-fluxes
7 27 32 -0 perimeter-fluxes
7 27 33 -0 perimeter-fluxes
7 27 34 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 11 -0 perimeter-fluxes
7 28 12 -0 perimeter-fluxes
7 28 13 -0 perimeter-fluxes
7 28 14 -0 perimeter-fluxes
7 28 15 -0 perimeter-fluxes
7 28 16 -0 perimeter-fluxes
7 28 17 -0 perimeter-fluxes
7 28 18 -0 perimeter-fluxes
7 28 19 -0 perimeter-fluxes
7 28 20 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 58.0832 perimeter-fluxes
7 4 13 67.0033 perimeter-fluxes
7 4 14 44.9472 perimeter-fluxes
7 4 15 32.8452 perimeter-fluxes
7 4 16 22.7381 perimeter-fluxes
7 4 24 -23.6338 perimeter-fluxes
7 4 25 -12.1095 perimeter-fluxes
7 4 26 -5.51427 perimeter-fluxes
7 4 27 -2.05489 perimeter-fluxes
7 5 9 30.6857 perimeter-fluxes
7 5 10 60.2613 perimeter-fluxes
7 5 11 -11.5637 perimeter-fluxes
7 5 17 25.4566 perimeter-fluxes
7 5 23 -34.65 perimeter-fluxes
7 5 28 -1.93242 perimeter-fluxes
7 6 8 277.673 perimeter-fluxes
7 6 18 35.9638 perimeter-fluxes
7 6 29 -0.842825 perimeter-fluxes
7 7 7 213.849 perimeter-fluxes
7 7 19 51.3575 perimeter-fluxes
7 7 22 1.31587 perimeter-fluxes
7 7 30 0.539985 perimeter-fluxes
7 8 6 -61.8783 perimeter-fluxes
7 8 20 55.9806 perimeter-fluxes
7 8 21 52.8239 perimeter-fluxes
7 9 5 584.265 perimeter-fluxes
7 10 4 192.657 perimeter-fluxes
7 13 33 1.33583 perimeter-fluxes
7 18 34 18.3001 perimeter-fluxes
7 19 35 0 perimeter-fluxes
8 4 16 127.668 perimeter-fluxes
8 4 27 58.4171 perimeter-fluxes
8 5 17 135.647 perimeter-fluxes
8 5 28 47.2345 perimeter-fluxes
8 5 33 -4.24476 perimeter-fluxes
8 6 18 144.523 perimeter-fluxes
8 6 29 31.5623 perimeter-fluxes
8 6 33 -4.71657 perimeter-fluxes
8 7 19 164.132 perimeter-fluxes
8 7 33 -4.52833 perimeter-fluxes
8 8 33 -5.4831 perimeter-fluxes
8 9 33 -6.10012 perimeter-fluxes
8 10 33 -5.82739 perimeter-fluxes
8 11 33 -4.93148 perimeter-fluxes
8 12 33 -2.84842 perimeter-fluxes
8 13 33 -10.6672 perimeter-fluxes
8 14 33 -10.6825 perimeter-fluxes
8 15 33 -16.8877 perimeter-fluxes
8 16 33 -24.4313 perimeter-fluxes
8 17 33 -26.3628 perimeter-fluxes
8 18 35 -0 perimeter-fluxes
8 19 35 -0 perimeter-fluxes
8 20 35 -0 perimeter-fluxes
8 21 35 -0 perimeter-fluxes
8 22 35 -0 perimeter-fluxes
8 23 35 -0 perimeter-fluxes
8 24 35 -0 perimeter-fluxes
8 25 35 -0 perimeter-fluxes
8 26 35 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 -121.819 perimeter-fluxes
8 4 24 -128.311 perimeter-fluxes
8 5 9 -120.178 perimeter-fluxes
8 5 23 -134.619 perimeter-fluxes
8 5 32 -4.45745 perimeter-fluxes
8 6 8 -82.8432 perimeter-fluxes
8 6 23 -131.591 perimeter-fluxes
8 6 32 -5.26196 perimeter-fluxes
8 7 7 -127.036 perimeter-fluxes
8 7 22 -149.087 perimeter-fluxes
8 8 6 -326.12 perimeter-fluxes
8 9 5 -77.4081 perimeter-fluxes
8 10 4 99.9399 perimeter-fluxes
8 11 4 81.45 perimeter-fluxes
8 12 4 -12.3442 perimeter-fluxes
8 13 4 63.7778 perimeter-fluxes
8 14 4 -14.6699 perimeter-fluxes
8 15 4 69.6562 perimeter-fluxes
8 16 4 130.371 perimeter-fluxes
8 17 5 -81.9152 perimeter-fluxes
8 18 5 -51.7483 perimeter-fluxes
8 19 5 17.9581 perimeter-fluxes
8 20 5 -27.9973 perimeter-fluxes
8 21 5 -29.4228 perimeter-fluxes
8 22 5 23.0769 perimeter-fluxes
8 23 5 120.689 perimeter-fluxes
8 24 5 128.348 perimeter-fluxes
8 25 5 78.1369 perimeter-fluxes
8 26 5 113.311 perimeter-fluxes
8 27 10 -130.649 perimeter-fluxes
8 28 11 0 perimeter-fluxes
8 16 4 -9.40402 perimeter-fluxes
8 26 5 -33.4163 perimeter-fluxes
8 26 6 22.6117 perimeter-fluxes
8 26 7 -27.1559 perimeter-fluxes
8 26 8 -50.2125 perimeter-fluxes
8 26 9 -211.525 perimeter-fluxes
8 27 10 -0 perimeter-fluxes
8 27 22 -0 perimeter-fluxes
8 27 23 -0 perimeter-fluxes
8 27 24 -0 perimeter-fluxes
8 27 25 -0 perimeter-fluxes
8 27 26 -0 perimeter-fluxes
8 27 27 -0 perimeter-fluxes
8 27 28 -0 perimeter-fluxes
8 27 29 -0 perimeter-fluxes
8 27 30 -0 perimeter-fluxes
8 27 31 -0 perimeter-fluxes
8 27 32 -0 perimeter-fluxes
8 27 33 -0 perimeter-fluxes
8 27 34 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 11 -0 perimeter-fluxes
8 28 12 -0 perimeter-fluxes
8 28 13 -0 perimeter-fluxes
8 28 14 -0 perimeter-fluxes
8 28 15 -0 perimeter-fluxes
8 28 16 -0 perimeter-fluxes
8 28 17 -0 perimeter-fluxes
8 28 18 -0 perimeter-fluxes
8 28 19 -0 perimeter-fluxes
8 28 20 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 28.1499 perimeter-fluxes
8 4 13 33.9242 perimeter-fluxes
8 4 14 23.474 perimeter-fluxes
8 4 15 17.7015 perimeter-fluxes
8 4 16 12.7339 perimeter-fluxes
8 4 24 -27.7204 perimeter-fluxes
8 4 25 -16.9412 perimeter-fluxes
8 4 26 -10.1237 perimeter-fluxes
8 4 27 -5.09726 perimeter-fluxes
