#k i j q boundname
2 24 5 -26.0366 perimeter-fluxes
2 25 5 -78.5063 perimeter-fluxes
2 26 5 -6.42509 perimeter-fluxes
2 27 10 -273.885 perimeter-fluxes
2 28 11 0 perimeter-fluxes
2 16 4 -185.751 perimeter-fluxes
2 26 5 -139.218 perimeter-fluxes
2 26 6 -93.0941 perimeter-fluxes
2 26 7 -152.876 perimeter-fluxes
2 26 8 -115.688 perimeter-fluxes
2 26 9 -237.866 perimeter-fluxes
2 27 10 -0 perimeter-fluxes
2 28 11 -0 perimeter-fluxes
2 28 12 -0 perimeter-fluxes
2 28 13 -0 perimeter-fluxes
2 28 14 -0 perimeter-fluxes
2 28 15 -0 perimeter-fluxes
2 9 5 93.12 perimeter-fluxes
2 9 6 94.9645 perimeter-fluxes
2 10 4 202.758 perimeter-fluxes
3 9 6 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 -37.471 perimeter-fluxes
3 10 4 -3.19133 perimeter-fluxes
3 11 4 -8.01327 perimeter-fluxes
3 12 4 -80.4812 perimeter-fluxes
3 13 4 -38.254 perimeter-fluxes
3 14 4 -10.7538 perimeter-fluxes
3 15 4 -2.91843 perimeter-fluxes
3 16 4 -6.86736 perimeter-fluxes
3 17 5 -57.4229 perimeter-fluxes
3 18 5 -19.9928 perimeter-fluxes
3 19 5 -52.1039 perimeter-fluxes
3 20 5 -44.5848 perimeter-fluxes
3 21 5 -13.5113 perimeter-fluxes
3 22 5 -76.5857 perimeter-fluxes
3 23 5 -107.107 perimeter-fluxes
3 24 5 -26.0506 perimeter-fluxes
3 25 5 -78.7419 perimeter-fluxes
3 26 5 -6.43376 perimeter-fluxes
3 27 10 -274.199 perimeter-fluxes
3 28 11 0 perimeter-fluxes
3 16 4 -185.782 perimeter-fluxes
3 26 5 -139.422 perimeter-fluxes
3 26 6 -93.0461 perimeter-fluxes
3 26 7 -153.126 perimeter-fluxes
3 26 8 -115.688 perimeter-fluxes
3 26 9 -237.955 perimeter-fluxes
3 27 10 -0 perimeter-fluxes
3 28 11 -0 perimeter-fluxes
3 28 12 -0 perimeter-fluxes
3 28 13 -0 perimeter-fluxes
3 28 14 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 93.1716 perimeter-fluxes
3 9 6 95.0285 perimeter-fluxes
3 10 4 202.813 perimeter-fluxes
4 4 16 593.683 perimeter-fluxes
4 4 27 373.359 perimeter-fluxes
4 5 33 -219.507 perimeter-fluxes
4 6 18 998.903 perimeter-fluxes
4 6 33 -110.178 perimeter-fluxes
4 7 19 811.475 perimeter-fluxes
4 10 33 -62.7127 perimeter-fluxes
4 11 33 -67.7498 perimeter-fluxes
4 12 33 -116.96 perimeter-fluxes
4 13 33 -112.874 perimeter-fluxes
4 14 33 -153.057 perimeter-fluxes
4 15 33 -296.03 perimeter-fluxes
4 18 35 -0 perimeter-fluxes
4 19 35 -0 perimeter-fluxes
4 21 35 -0 perimeter-fluxes
4 22 35 -0 perimeter-fluxes
4 24 35 -0 perimeter-fluxes
4 26 35 -0 perimeter-fluxes
4 27 35 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 -290.341 perimeter-fluxes
4 4 24 -806.764 perimeter-fluxes
4 5 32 35.5345 perimeter-fluxes
4 6 8 99.8421 perimeter-fluxes
4 6 23 -902.284 perimeter-fluxes
4 7 7 -0.383314 perimeter-fluxes
4 7 22 -909.362 perimeter-fluxes
4 8 6 0 perimeter-fluxes
4 9 5 -0.0267653 perimeter-fluxes
4 10 4 -0.00202631 perimeter-fluxes
4 11 4 -0.00454168 perimeter-fluxes
4 12 4 -0.0395928 perimeter-fluxes
4 13 4 -0.0169107 perimeter-fluxes
4 14 4 -0.00445838 perimeter-fluxes
4 15 4 -0.00113175 perimeter-fluxes
4 16 4 -0.00258347 perimeter-fluxes
4 17 5 -0.0219608 perimeter-fluxes
4 18 5 -0.00793671 perimeter-fluxes
4 19 5 -0.0216558 perimeter-fluxes
4 20 5 -0.0197236 perimeter-fluxes
4 21 5 -0.00639573 perimeter-fluxes
4 22 5 -0.0393401 perimeter-fluxes
4 23 5 -0.0589634 perimeter-fluxes
4 24 5 -0.0158368 perimeter-fluxes
4 25 5 -0.0517196 perimeter-fluxes
4 26 5 -0.00519729 perimeter-fluxes
4 27 10 -0.197743 perimeter-fluxes
4 28 11 0 perimeter-fluxes
4 16 4 -0.0685578 perimeter-fluxes
4 26 5 -0.112985 perimeter-fluxes
4 26 6 -0.0737659 perimeter-fluxes
4 26 7 -0.115835 perimeter-fluxes
4 26 8 -0.08358 perimeter-fluxes
4 26 9 -0.161216 perimeter-fluxes
4 27 10 -0 perimeter-fluxes
4 27 22 -0 perimeter-fluxes
4 27 23 -0 perimeter-fluxes
4 27 24 -0 perimeter-fluxes
4 27 25 -0 perimeter-fluxes
4 27 27 -0 perimeter-fluxes
4 27 28 -0 perimeter-fluxes
4 27 29 -0 perimeter-fluxes
4 27 30 -0 perimeter-fluxes
4 27 31 -0 perimeter-fluxes
4 27 32 -0 perimeter-fluxes
4 27 33 -0 perimeter-fluxes
4 27 34 -0 perimeter-fluxes
4 28 11 -0 perimeter-fluxes
4 28 12 -0 perimeter-fluxes
4 28 13 -0 perimeter-fluxes
4 28 14 -0 perimeter-fluxes
4 28 15 -0 perimeter-fluxes
4 28 16 -0 perimeter-fluxes
4 28 17 -0 perimeter-fluxes
4 28 18 -0 perimeter-fluxes
4 28 20 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 -62.629 perimeter-fluxes
4 4 13 -24.1247 perimeter-fluxes
4 4 14 14.5211 perimeter-fluxes
4 4 15 -123.772 perimeter-fluxes
4 4 16 -21.578 perimeter-fluxes
4 4 24 -94.4539 perimeter-fluxes
4 4 25 -44.3269 perimeter-fluxes
4 4 27 -16.4378 perimeter-fluxes
4 5 11 170.261 perimeter-fluxes
4 5 17 142.643 perimeter-fluxes
4 5 32 14.1252 perimeter-fluxes
4 5 33 -35.7621 perimeter-fluxes
4 6 8 125.095 perimeter-fluxes
4 6 18 -13.8844 perimeter-fluxes
4 7 7 0.0695156 perimeter-fluxes
4 7 19 -129.12 perimeter-fluxes
4 7 22 -211.752 perimeter-fluxes
4 7 31 49.4728 perimeter-fluxes
4 8 6 432.164 perimeter-fluxes
4 8 20 -8.65794 perimeter-fluxes
4 8 21 -35.4551 perimeter-fluxes
4 9 5 0.0652253 perimeter-fluxes
4 10 4 0.125701 perimeter-fluxes
5 4 16 289.335 perimeter-fluxes
5 4 27 91.9952 perimeter-fluxes
5 5 17 395.992 perimeter-fluxes
5 5 28 73.3438 perimeter-fluxes
5 5 33 -36.8575 perimeter-fluxes
5 6 18 461.749 perimeter-fluxes
5 6 29 31.6614 perimeter-fluxes
5 6 33 -18.4894 perimeter-fluxes
5 7 19 355.879 perimeter-fluxes
5 7 33 -25.5193 perimeter-fluxes
5 8 33 -16.7451 perimeter-fluxes
5 9 33 -19.5112 perimeter-fluxes
5 10 33 -11.8578 perimeter-fluxes
5 11 33 -13.1583 perimeter-fluxes
5 12 33 -23.3361 perimeter-fluxes
5 13 33 -23.702 perimeter-fluxes
5 14 33 -32.9056 perimeter-fluxes
5 15 33 -65.2949 perimeter-fluxes
5 16 33 -63.8416 perimeter-fluxes
5 17 33 -86.6345 perimeter-fluxes
5 18 35 -0 perimeter-fluxes
5 19 35 -0 perimeter-fluxes
5 20 35 -0 perimeter-fluxes
5 21 35 -0 perimeter-fluxes
5 22 35 -0 perimeter-fluxes
5 23 35 -0 perimeter-fluxes
5 24 35 -0 perimeter-fluxes
5 25 35 -0 perimeter-fluxes
5 26 35 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 -167.064 perimeter-fluxes
5 4 24 -236.601 perimeter-fluxes
5 5 9 -62.5889 perimeter-fluxes
5 5 23 -289.768 perimeter-fluxes
5 5 32 6.49588 perimeter-fluxes
5 6 8 56.5771 perimeter-fluxes
5 6 23 -296.293 perimeter-fluxes
5 6 32 -2.84133 perimeter-fluxes
5 7 7 -0.183874 perimeter-fluxes
5 7 22 -321.796 perimeter-fluxes
5 8 6 -0.00416141 perimeter-fluxes
5 9 5 -0.0525786 perimeter-fluxes
5 10 4 -0.00410489 perimeter-fluxes
5 11 4 -0.00995308 perimeter-fluxes
5 12 4 -0.0930717 perimeter-fluxes
5 13 4 -0.042738 perimeter-fluxes
5 14 4 -0.0119758 perimeter-fluxes
5 15 4 -0.00322143 perimeter-fluxes
5 16 4 -0.0075183 perimeter-fluxes
5 17 5 -0.0686304 perimeter-fluxes
5 18 5 -0.0251049 perimeter-fluxes
5 19 5 -0.0687394 perimeter-fluxes
5 20 5 -0.0625085 perimeter-fluxes
5 21 5 -0.020339 perimeter-fluxes
5 22 5 -0.124235 perimeter-fluxes
5 23 5 -0.184981 perimeter-fluxes
5 24 5 -0.0479104 perimeter-fluxes
5 25 5 -0.148006 perimeter-fluxes
5 26 5 -0.0126261 perimeter-fluxes
5 27 10 -0.493463 perimeter-fluxes
5 28 11 0 perimeter-fluxes
5 16 4 -0.199595 perimeter-fluxes
5 26 5 -0.276593 perimeter-fluxes
5 26 6 -0.18167 perimeter-fluxes
5 26 7 -0.287678 perimeter-fluxes
5 26 8 -0.214432 perimeter-fluxes
5 26 9 -0.432793 perimeter-fluxes
5 27 10 -0 perimeter-fluxes
5 27 22 -0 perimeter-fluxes
5 27 23 -0 perimeter-fluxes
5 27 24 -0 perimeter-fluxes
5 27 25 -0 perimeter-fluxes
5 27 26 -0 perimeter-fluxes
5 27 27 -0 perimeter-fluxes
5 27 28 -0 perimeter-fluxes
5 27 29 -0 perimeter-fluxes
5 27 30 -0 perimeter-fluxes
5 27 31 -0 perimeter-fluxes
5 27 32 -0 perimeter-fluxes
5 27 33 -0 perimeter-fluxes
5 27 34 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 11 -0 perimeter-fluxes
5 28 12 -0 perimeter-fluxes
5 28 13 -0 perimeter-fluxes
5 28 14 -0 perimeter-fluxes
5 28 15 -0 perimeter-fluxes
5 28 16 -0 perimeter-fluxes
5 28 17 -0 perimeter-fluxes
5 28 18 -0 perimeter-fluxes
5 28 19 -0 perimeter-fluxes
5 28 20 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 -33.8738 perimeter-fluxes
5 4 13 -11.8692 perimeter-fluxes
5 4 14 7.58292 perimeter-fluxes
5 4 15 -59.7042 perimeter-fluxes
5 4 16 -10.4766 perimeter-fluxes
5 4 24 -28.4991 perimeter-fluxes
5 4 25 -12.8228 perimeter-fluxes
5 4 26 -11.5698 perimeter-fluxes
5 4 27 -4.03782 perimeter-fluxes
5 5 9 173.284 perimeter-fluxes
5 5 10 153.058 perimeter-fluxes
5 5 11 101.69 perimeter-fluxes
5 5 17 65.6153 perimeter-fluxes
5 5 23 -11.6866 perimeter-fluxes
5 5 28 14.6211 perimeter-fluxes
5 5 32 2.57041 perimeter-fluxes
5 5 33 -6.03042 perimeter-fluxes
5 6 8 73.813 perimeter-fluxes
5 6 18 -6.80988 perimeter-fluxes
5 6 29 -3.1557 perimeter-fluxes
5 7 7 0.0362945 perimeter-fluxes
5 7 19 -56.3117 perimeter-fluxes
5 7 22 -75.862 perimeter-fluxes
5 7 30 3.3585 perimeter-fluxes
5 7 31 9.52851 perimeter-fluxes
5 8 6 0.144191 perimeter-fluxes
5 8 20 -4.76811 perimeter-fluxes
5 8 21 -14.3837 perimeter-fluxes
5 9 5 0.12854 perimeter-fluxes
5 10 4 0.255016 perimeter-fluxes
5 18 34 72.6943 perimeter-fluxes
5 18 35 0 perimeter-fluxes
6 4 16 289.998 perimeter-fluxes
6 4 27 92.0802 perimeter-fluxes
6 5 17 395.966 perimeter-fluxes
6 5 28 73.3443 perimeter-fluxes
6 5 33 -36.8141 perimeter-fluxes
6 6 18 461.243 perimeter-fluxes
6 6 29 31.7538 perimeter-fluxes
6 6 33 -18.4913 perimeter-fluxes
6 7 19 356.368 perimeter-fluxes
6 7 33 -25.4961 perimeter-fluxes
6 8 33 -16.7209 perimeter-fluxes
6 9 33 -19.464 perimeter-fluxes
6 10 33 -11.8407 perimeter-fluxes
6 11 33 -13.1539 perimeter-fluxes
6 12 33 -23.3035 perimeter-fluxes
6 13 33 -23.6717 perimeter-fluxes
6 14 33 -32.8912 perimeter-fluxes
6 15 33 -65.0775 perimeter-fluxes
6 16 33 -63.6903 perimeter-fluxes
6 17 33 -86.4078 perimeter-fluxes
6 18 35 -0 perimeter-fluxes
6 19 35 -0 perimeter-fluxes
6 20 35 -0 perimeter-fluxes
6 21 35 -0 perimeter-fluxes
6 22 35 -0 perimeter-fluxes
6 23 35 -0 perimeter-fluxes
6 24 35 -0 perimeter-fluxes
6 25 35 -0 perimeter-fluxes
6 26 35 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 -166.469 perimeter-fluxes
6 4 24 -236.434 perimeter-fluxes
6 5 9 -62.5807 perimeter-fluxes
6 5 23 -289.736 perimeter-fluxes
6 5 32 6.50252 perimeter-fluxes
6 6 8 55.6787 perimeter-fluxes
6 6 23 -295.888 perimeter-fluxes
6 6 32 -2.84132 perimeter-fluxes
6 7 7 -0.183402 perimeter-fluxes
6 7 22 -321.658 perimeter-fluxes
6 8 6 -0.00415428 perimeter-fluxes
6 9 5 -0.0524635 perimeter-fluxes
6 10 4 -0.00410196 perimeter-fluxes
6 11 4 -0.0100203 perimeter-fluxes
6 12 4 -0.0928809 perimeter-fluxes
6 13 4 -0.0427183 perimeter-fluxes
6 14 4 -0.0120173 perimeter-fluxes
6 15 4 -0.00325293 perimeter-fluxes
6 16 4 -0.00750735 perimeter-fluxes
6 17 5 -0.0684566 perimeter-fluxes
6 18 5 -0.0251127 perimeter-fluxes
6 19 5 -0.0685669 perimeter-fluxes
6 20 5 -0.0623681 perimeter-fluxes
6 21 5 -0.0203484 perimeter-fluxes
6 22 5 -0.12392 perimeter-fluxes
6 23 5 -0.184422 perimeter-fluxes
6 24 5 -0.0479231 perimeter-fluxes
6 25 5 -0.147601 perimeter-fluxes
6 26 5 -0.0126228 perimeter-fluxes
6 27 10 -0.493094 perimeter-fluxes
6 28 11 0 perimeter-fluxes
6 16 4 -0.199398 perimeter-fluxes
6 26 5 -0.276113 perimeter-fluxes
6 26 6 -0.18164 perimeter-fluxes
6 26 7 -0.287299 perimeter-fluxes
6 26 8 -0.214506 perimeter-fluxes
6 26 9 -0.431972 perimeter-fluxes
6 27 10 -0 perimeter-fluxes
6 27 22 -0 perimeter-fluxes
6 27 23 -0 perimeter-fluxes
6 27 24 -0 perimeter-fluxes
6 27 25 -0 perimeter-fluxes
6 27 26 -0 perimeter-fluxes
6 27 27 -0 perimeter-fluxes
6 27 28 -0 perimeter-fluxes
6 27 29 -0 perimeter-fluxes
6 27 30 -0 perimeter-fluxes
6 27 31 -0 perimeter-fluxes
6 27 32 -0 perimeter-fluxes
6 27 33 -0 perimeter-fluxes
6 27 34 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 11 -0 perimeter-fluxes
6 28 12 -0 perimeter-fluxes
6 28 13 -0 perimeter-fluxes
6 28 14 -0 perimeter-fluxes
6 28 15 -0 perimeter-fluxes
6 28 16 -0 perimeter-fluxes
6 28 17 -0 perimeter-fluxes
6 28 18 -0 perimeter-fluxes
6 28 19 -0 perimeter-fluxes
6 28 20 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 -32.5597 perimeter-fluxes
6 4 13 -11.197 perimeter-fluxes
6 4 14 7.59518 perimeter-fluxes
6 4 15 -58.4767 perimeter-fluxes
6 4 16 -10.511 perimeter-fluxes
6 4 24 -28.5213 perimeter-fluxes
6 4 25 -12.8264 perimeter-fluxes
6 4 26 -11.5682 perimeter-fluxes
6 4 27 -4.04139 perimeter-fluxes
6 5 9 171.852 perimeter-fluxes
6 5 10 151.868 perimeter-fluxes
6 5 11 101.577 perimeter-fluxes
6 5 17 64.7774 perimeter-fluxes
6 5 23 -11.8568 perimeter-fluxes
6 5 28 14.5701 perimeter-fluxes
6 5 32 2.57518 perimeter-fluxes
6 5 33 -6.03176 perimeter-fluxes
6 6 8 73.7902 perimeter-fluxes
6 6 18 -7.06215 perimeter-fluxes
6 6 29 -3.10276 perimeter-fluxes
6 7 7 0.0364744 perimeter-fluxes
6 7 19 -56.2863 perimeter-fluxes
6 7 22 -75.4674 perimeter-fluxes
6 7 30 3.44987 perimeter-fluxes
6 7 31 9.53432 perimeter-fluxes
6 8 6 0.144133 perimeter-fluxes
6 8 20 -5.28737 perimeter-fluxes
6 8 21 -14.4499 perimeter-fluxes
6 9 5 0.128654 perimeter-fluxes
6 10 4 0.254863 perimeter-fluxes
6 18 34 72.6272 perimeter-fluxes
6 18 35 0 perimeter-fluxes
7 4 16 216.13 perimeter-fluxes
7 4 27 21.9118 perimeter-fluxes
7 5 17 292.056 perimeter-fluxes
7 5 28 9.41171 perimeter-fluxes
7 6 18 338.193 perimeter-fluxes
7 6 29 -0 perimeter-fluxes
7 7 19 254.522 perimeter-fluxes
7 7 30 -0 perimeter-fluxes
7 8 30 -0 perimeter-fluxes
7 13 33 -0 perimeter-fluxes
7 14 33 -2.22827 perimeter-fluxes
7 15 33 -5.44609 perimeter-fluxes
7 16 33 -8.7233 perimeter-fluxes
7 17 33 -15.1832 perimeter-fluxes
7 18 34 -0 perimeter-fluxes
7 19 35 -0 perimeter-fluxes
7 20 35 -0 perimeter-fluxes
7 21 35 -0 perimeter-fluxes
7 22 35 -0 perimeter-fluxes
7 23 35 -0 perimeter-fluxes
7 24 35 -0 perimeter-fluxes
7 25 35 -0 perimeter-fluxes
7 26 35 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 -130.533 perimeter-fluxes
7 4 24 -106.035 perimeter-fluxes
7 5 9 -50.0725 perimeter-fluxes
7 5 23 -149.275 perimeter-fluxes
7 6 8 57.1784 perimeter-fluxes
7 6 23 -154.106 perimeter-fluxes
7 7 7 -97.9534 perimeter-fluxes
7 7 22 -191.261 perimeter-fluxes
7 8 6 -4.57728 perimeter-fluxes
7 9 5 -62.8551 perimeter-fluxes
7 10 4 -4.9598 perimeter-fluxes
7 11 4 -12.8117 perimeter-fluxes
7 12 4 -114.44 perimeter-fluxes
7 13 4 -52.3061 perimeter-fluxes
7 14 4 -14.8045 perimeter-fluxes
7 15 4 -4.04726 perimeter-fluxes
7 16 4 -8.72291 perimeter-fluxes
7 17 5 -74.2193 perimeter-fluxes
7 18 5 -26.3336 perimeter-fluxes
7 19 5 -67.9305 perimeter-fluxes
7 20 5 -58.0674 perimeter-fluxes
7 21 5 -17.7231 perimeter-fluxes
7 22 5 -98.455 perimeter-fluxes
7 23 5 -135.188 perimeter-fluxes
7 24 5 -32.6339 perimeter-fluxes
7 25 5 -89.8903 perimeter-fluxes
7 26 5 -7.18113 perimeter-fluxes
7 27 10 -350.741 perimeter-fluxes
7 28 11 0 perimeter-fluxes
7 16 4 -233.381 perimeter-fluxes
7 26 5 -146.486 perimeter-fluxes
7 26 6 -102.975 perimeter-fluxes
7 26 7 -171.062 perimeter-fluxes
7 26 8 -135.79 perimeter-fluxes
7 26 9 -288.654 perimeter-fluxes
7 27 10 -0 perimeter-fluxes
7 27 22 -0 perimeter-fluxes
7 27 23 -0 perimeter-fluxes
7 27 24 -0 perimeter-fluxes
7 27 25 -0 perimeter-fluxes
7 27 26 -0 perimeter-fluxes
7 27 27 -0 perimeter-fluxes
7 27 28 -0 perimeter-fluxes
7 27 29 -0 perimeter-fluxes
7 27 30 -0 perimeter-fluxes
7 27 31 -0 perimeter-fluxes
7 27 32 -0 perimeter-fluxes
7 27 33 -0 perimeter-fluxes
7 27 34 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 11 -0 perimeter-fluxes
7 28 12 -0 perimeter-fluxes
7 28 13 -0 perimeter-fluxes
7 28 14 -0 perimeter-fluxes
7 28 15 -0 perimeter-fluxes
7 28 16 -0 perimeter-fluxes
7 28 17 -0 perimeter-fluxes
7 28 18 -0 perimeter-fluxes
7 28 19 -0 perimeter-fluxes
7 28 20 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 -24.507 perimeter-fluxes
7 4 13 -8.12194 perimeter-fluxes
7 4 14 5.733 perimeter-fluxes
7 4 15 -43.0077 perimeter-fluxes
7 4 16 -7.78484 perimeter-fluxes
7 4 24 -12.9109 perimeter-fluxes
7 4 25 -5.15213 perimeter-fluxes
7 4 26 -3.72376 perimeter-fluxes
7 4 27 -1.00853 perimeter-fluxes
7 5 9 137.422 perimeter-fluxes
7 5 10 120.863 perimeter-fluxes
7 5 11 80.0998 perimeter-fluxes
7 5 17 46.8339 perimeter-fluxes
7 5 23 -6.23113 perimeter-fluxes
7 5 28 2.14728 perimeter-fluxes
7 6 8 96.7629 perimeter-fluxes
7 6 18 -5.31876 perimeter-fluxes
7 6 29 -0.169321 perimeter-fluxes
7 7 7 40.7302 perimeter-fluxes
7 7 19 -40.046 perimeter-fluxes
7 7 22 -44.6833 perimeter-fluxes
7 7 30 0.0819787 perimeter-fluxes
7 8 6 165.826 perimeter-fluxes
7 8 20 -3.99822 perimeter-fluxes
7 8 21 -9.62712 perimeter-fluxes
7 9 5 157.901 perimeter-fluxes
7 10 4 316.22 perimeter-fluxes
7 13 33 2.82023 perimeter-fluxes
7 18 34 10.1444 perimeter-fluxes
7 19 35 0 perimeter-fluxes
8 4 16 121.382 perimeter-fluxes
8 4 27 57.0315 perimeter-fluxes
8 5 17 168.414 perimeter-fluxes
8 5 28 47.0809 perimeter-fluxes
8 5 33 -13.0269 perimeter-fluxes
8 6 18 200.053 perimeter-fluxes
8 6 29 20.5879 perimeter-fluxes
8 6 33 -9.4611 perimeter-fluxes
8 7 19 156.557 perimeter-fluxes
8 7 33 -12.6239 perimeter-fluxes
8 8 33 -9.55798 perimeter-fluxes
8 9 33 -11.7223 perimeter-fluxes
8 10 33 -7.45939 perimeter-fluxes
8 11 33 -8.40757 perimeter-fluxes
8 12 33 -15.5461 perimeter-fluxes
8 13 33 -16.4785 perimeter-fluxes
8 14 33 -22.376 perimeter-fluxes
8 15 33 -43.682 perimeter-fluxes
8 16 33 -42.1539 perimeter-fluxes
8 17 33 -56.7701 perimeter-fluxes
8 18 35 -0 perimeter-fluxes
8 19 35 -0 perimeter-fluxes
8 20 35 -0 perimeter-fluxes
8 21 35 -0 perimeter-fluxes
8 22 35 -0 perimeter-fluxes
8 23 35 -0 perimeter-fluxes
8 24 35 -0 perimeter-fluxes
8 25 35 -0 perimeter-fluxes
8 26 35 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 -63.144 perimeter-fluxes
8 4 24 -125.758 perimeter-fluxes
8 5 9 -22.3933 perimeter-fluxes
8 5 23 -146.596 perimeter-fluxes
8 5 32 3.3801 perimeter-fluxes
8 6 8 25.9958 perimeter-fluxes
8 6 23 -147.692 perimeter-fluxes
8 6 32 -1.62287 perimeter-fluxes
8 7 7 -48.1635 perimeter-fluxes
8 7 22 -152.131 perimeter-fluxes
8 8 6 -2.19587 perimeter-fluxes
8 9 5 -30.402 perimeter-fluxes
8 10 4 -2.44626 perimeter-fluxes
8 11 4 -6.67612 perimeter-fluxes
8 12 4 -58.4461 perimeter-fluxes
8 13 4 -27.315 perimeter-fluxes
8 14 4 -7.86644 perimeter-fluxes
8 15 4 -2.2233 perimeter-fluxes
8 16 4 -4.57259 perimeter-fluxes
8 17 5 -37.325 perimeter-fluxes
8 18 5 -13.1916 perimeter-fluxes
8 19 5 -33.0013 perimeter-fluxes
8 20 5 -27.4991 perimeter-fluxes
8 21 5 -8.28931 perimeter-fluxes
8 22 5 -44.0424 perimeter-fluxes
8 23 5 -58.9393 perimeter-fluxes
8 24 5 -14.0789 perimeter-fluxes
8 25 5 -37.909 perimeter-fluxes
8 26 5 -3.07112 perimeter-fluxes
8 27 10 -156.922 perimeter-fluxes
8 28 11 0 perimeter-fluxes
8 16 4 -122.56 perimeter-fluxes
8 26 5 -62.3265 perimeter-fluxes
8 26 6 -44.4183 perimeter-fluxes
8 26 7 -74.4457 perimeter-fluxes
8 26 8 -59.8436 perimeter-fluxes
8 26 9 -127.07 perimeter-fluxes
8 27 10 -0 perimeter-fluxes
8 27 22 -0 perimeter-fluxes
8 27 23 -0 perimeter-fluxes
8 27 24 -0 perimeter-fluxes
8 27 25 -0 perimeter-fluxes
8 27 26 -0 perimeter-fluxes
8 27 27 -0 perimeter-fluxes
8 27 28 -0 perimeter-fluxes
8 27 29 -0 perimeter-fluxes
8 27 30 -0 perimeter-fluxes
8 27 31 -0 perimeter-fluxes
8 27 32 -0 perimeter-fluxes
8 27 33 -0 perimeter-fluxes
8 27 34 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 11 -0 perimeter-fluxes
8 28 12 -0 perimeter-fluxes
8 28 13 -0 perimeter-fluxes
8 28 14 -0 perimeter-fluxes
8 28 15 -0 perimeter-fluxes
8 28 16 -0 perimeter-fluxes
8 28 17 -0 perimeter-fluxes
8 28 18 -0 perimeter-fluxes
8 28 19 -0 perimeter-fluxes
8 28 20 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 -11.5831 perimeter-fluxes
