#k i j q boundname
4 8 21 183.154 perimeter-fluxes
4 9 5 0.153115 perimeter-fluxes
4 10 4 0.142688 perimeter-fluxes
5 4 16 357.349 perimeter-fluxes
5 4 27 65.8475 perimeter-fluxes
5 5 17 373.817 perimeter-fluxes
5 5 28 36.8661 perimeter-fluxes
5 5 33 -10.0972 perimeter-fluxes
5 6 18 381.033 perimeter-fluxes
5 6 29 10.9311 perimeter-fluxes
5 6 33 -11.5768 perimeter-fluxes
5 7 19 386.164 perimeter-fluxes
5 7 33 -11.2208 perimeter-fluxes
5 8 33 -11.5703 perimeter-fluxes
5 9 33 -12.3752 perimeter-fluxes
5 10 33 -13.8698 perimeter-fluxes
5 11 33 -13.2372 perimeter-fluxes
5 12 33 -6.96601 perimeter-fluxes
5 13 33 -12.983 perimeter-fluxes
5 14 33 -19.0802 perimeter-fluxes
5 15 33 -34.3338 perimeter-fluxes
5 16 33 -52.3462 perimeter-fluxes
5 17 33 -57.8961 perimeter-fluxes
5 18 35 -0 perimeter-fluxes
5 19 35 -0 perimeter-fluxes
5 20 35 -0 perimeter-fluxes
5 21 35 -0 perimeter-fluxes
5 22 35 -0 perimeter-fluxes
5 23 35 -0 perimeter-fluxes
5 24 35 -0 perimeter-fluxes
5 25 35 -0 perimeter-fluxes
5 26 35 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 -367.886 perimeter-fluxes
5 4 24 -211.703 perimeter-fluxes
5 5 9 -343.939 perimeter-fluxes
5 5 23 -252.808 perimeter-fluxes
5 5 32 -35.0419 perimeter-fluxes
5 6 8 -266.317 perimeter-fluxes
5 6 23 -251.701 perimeter-fluxes
5 6 32 -36.1521 perimeter-fluxes
5 7 7 -0.780763 perimeter-fluxes
5 7 22 -303.392 perimeter-fluxes
5 8 6 -0.331614 perimeter-fluxes
5 9 5 -0.188358 perimeter-fluxes
5 10 4 -0.133008 perimeter-fluxes
5 11 4 -0.135002 perimeter-fluxes
5 12 4 -0.134884 perimeter-fluxes
5 13 4 -0.133774 perimeter-fluxes
5 14 4 -0.133267 perimeter-fluxes
5 15 4 -0.133324 perimeter-fluxes
5 16 4 -0.124642 perimeter-fluxes
5 17 5 -0.172378 perimeter-fluxes
5 18 5 -0.161587 perimeter-fluxes
5 19 5 -0.152488 perimeter-fluxes
5 20 5 -0.145431 perimeter-fluxes
5 21 5 -0.13137 perimeter-fluxes
5 22 5 -0.12048 perimeter-fluxes
5 23 5 -0.109888 perimeter-fluxes
5 24 5 -0.12253 perimeter-fluxes
5 25 5 -0.153448 perimeter-fluxes
5 26 5 -0.204273 perimeter-fluxes
5 27 10 -0.679735 perimeter-fluxes
5 28 11 0 perimeter-fluxes
5 16 4 -0.125681 perimeter-fluxes
5 26 5 -0.235743 perimeter-fluxes
5 26 6 -0.193632 perimeter-fluxes
5 26 7 -0.15845 perimeter-fluxes
5 26 8 -0.118719 perimeter-fluxes
5 26 9 -0.0911471 perimeter-fluxes
5 27 10 -0 perimeter-fluxes
5 27 22 -0 perimeter-fluxes
5 27 23 -0 perimeter-fluxes
5 27 24 -0 perimeter-fluxes
5 27 25 -0 perimeter-fluxes
5 27 26 -0 perimeter-fluxes
5 27 27 -0 perimeter-fluxes
5 27 28 -0 perimeter-fluxes
5 27 29 -0 perimeter-fluxes
5 27 30 -0 perimeter-fluxes
5 27 31 -0 perimeter-fluxes
5 27 32 -0 perimeter-fluxes
5 27 33 -0 perimeter-fluxes
5 27 34 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 11 -0 perimeter-fluxes
5 28 12 -0 perimeter-fluxes
5 28 13 -0 perimeter-fluxes
5 28 14 -0 perimeter-fluxes
5 28 15 -0 perimeter-fluxes
5 28 16 -0 perimeter-fluxes
5 28 17 -0 perimeter-fluxes
5 28 18 -0 perimeter-fluxes
5 28 19 -0 perimeter-fluxes
5 28 20 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 173.785 perimeter-fluxes
5 4 13 150.942 perimeter-fluxes
5 4 14 125.715 perimeter-fluxes
5 4 15 103.203 perimeter-fluxes
5 4 16 88.4078 perimeter-fluxes
5 4 24 -25.8592 perimeter-fluxes
5 4 25 -13.688 perimeter-fluxes
5 4 26 -9.42731 perimeter-fluxes
5 4 27 -1.12159 perimeter-fluxes
5 5 9 293.519 perimeter-fluxes
5 5 10 276.268 perimeter-fluxes
5 5 11 253.008 perimeter-fluxes
5 5 17 90.3669 perimeter-fluxes
5 5 23 -35.3451 perimeter-fluxes
5 5 28 -4.51617 perimeter-fluxes
5 5 32 15.9726 perimeter-fluxes
5 5 33 12.0512 perimeter-fluxes
5 6 8 221.985 perimeter-fluxes
5 6 18 81.2758 perimeter-fluxes
5 6 29 -5.49427 perimeter-fluxes
5 7 7 0.288123 perimeter-fluxes
5 7 19 83.796 perimeter-fluxes
5 7 22 16.9223 perimeter-fluxes
5 7 30 51.444 perimeter-fluxes
5 7 31 -3.13717 perimeter-fluxes
5 8 6 0.310646 perimeter-fluxes
5 8 20 92.4562 perimeter-fluxes
5 8 21 73.4613 perimeter-fluxes
5 9 5 0.301545 perimeter-fluxes
5 10 4 0.289603 perimeter-fluxes
5 18 34 142.517 perimeter-fluxes
5 18 35 0 perimeter-fluxes
6 4 16 357.186 perimeter-fluxes
6 4 27 65.8974 perimeter-fluxes
6 5 17 373.777 perimeter-fluxes
6 5 28 36.8606 perimeter-fluxes
6 5 33 -10.0521 perimeter-fluxes
6 6 18 380.996 perimeter-fluxes
6 6 29 10.9339 perimeter-fluxes
6 6 33 -11.5419 perimeter-fluxes
6 7 19 385.933 perimeter-fluxes
6 7 33 -11.1944 perimeter-fluxes
6 8 33 -11.5388 perimeter-fluxes
6 9 33 -12.3496 perimeter-fluxes
6 10 33 -13.8471 perimeter-fluxes
6 11 33 -13.225 perimeter-fluxes
6 12 33 -6.93091 perimeter-fluxes
6 13 33 -12.9511 perimeter-fluxes
6 14 33 -19.0589 perimeter-fluxes
6 15 33 -34.214 perimeter-fluxes
6 16 33 -52.1792 perimeter-fluxes
6 17 33 -57.7663 perimeter-fluxes
6 18 35 -0 perimeter-fluxes
6 19 35 -0 perimeter-fluxes
6 20 35 -0 perimeter-fluxes
6 21 35 -0 perimeter-fluxes
6 22 35 -0 perimeter-fluxes
6 23 35 -0 perimeter-fluxes
6 24 35 -0 perimeter-fluxes
6 25 35 -0 perimeter-fluxes
6 26 35 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 -367.884 perimeter-fluxes
6 4 24 -211.527 perimeter-fluxes
6 5 9 -343.946 perimeter-fluxes
6 5 23 -252.766 perimeter-fluxes
6 5 32 -35.0285 perimeter-fluxes
6 6 8 -266.308 perimeter-fluxes
6 6 23 -251.503 perimeter-fluxes
6 6 32 -36.1316 perimeter-fluxes
6 7 7 -0.780515 perimeter-fluxes
6 7 22 -303.358 perimeter-fluxes
6 8 6 -0.331449 perimeter-fluxes
6 9 5 -0.188409 perimeter-fluxes
6 10 4 -0.133002 perimeter-fluxes
6 11 4 -0.134999 perimeter-fluxes
6 12 4 -0.134883 perimeter-fluxes
6 13 4 -0.133724 perimeter-fluxes
6 14 4 -0.133321 perimeter-fluxes
6 15 4 -0.133313 perimeter-fluxes
6 16 4 -0.124586 perimeter-fluxes
6 17 5 -0.172315 perimeter-fluxes
6 18 5 -0.161593 perimeter-fluxes
6 19 5 -0.15244 perimeter-fluxes
6 20 5 -0.145489 perimeter-fluxes
6 21 5 -0.13139 perimeter-fluxes
6 22 5 -0.120549 perimeter-fluxes
6 23 5 -0.109888 perimeter-fluxes
6 24 5 -0.122595 perimeter-fluxes
6 25 5 -0.153529 perimeter-fluxes
6 26 5 -0.204217 perimeter-fluxes
6 27 10 -0.679488 perimeter-fluxes
6 28 11 0 perimeter-fluxes
6 16 4 -0.12566 perimeter-fluxes
6 26 5 -0.235618 perimeter-fluxes
6 26 6 -0.193595 perimeter-fluxes
6 26 7 -0.158442 perimeter-fluxes
6 26 8 -0.118755 perimeter-fluxes
6 26 9 -0.0911118 perimeter-fluxes
6 27 10 -0 perimeter-fluxes
6 27 22 -0 perimeter-fluxes
6 27 23 -0 perimeter-fluxes
6 27 24 -0 perimeter-fluxes
6 27 25 -0 perimeter-fluxes
6 27 26 -0 perimeter-fluxes
6 27 27 -0 perimeter-fluxes
6 27 28 -0 perimeter-fluxes
6 27 29 -0 perimeter-fluxes
6 27 30 -0 perimeter-fluxes
6 27 31 -0 perimeter-fluxes
6 27 32 -0 perimeter-fluxes
6 27 33 -0 perimeter-fluxes
6 27 34 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 11 -0 perimeter-fluxes
6 28 12 -0 perimeter-fluxes
6 28 13 -0 perimeter-fluxes
6 28 14 -0 perimeter-fluxes
6 28 15 -0 perimeter-fluxes
6 28 16 -0 perimeter-fluxes
6 28 17 -0 perimeter-fluxes
6 28 18 -0 perimeter-fluxes
6 28 19 -0 perimeter-fluxes
6 28 20 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 173.78 perimeter-fluxes
6 4 13 150.959 perimeter-fluxes
6 4 14 125.691 perimeter-fluxes
6 4 15 103.166 perimeter-fluxes
6 4 16 88.2912 perimeter-fluxes
6 4 24 -25.8923 perimeter-fluxes
6 4 25 -13.7027 perimeter-fluxes
6 4 26 -9.4158 perimeter-fluxes
6 4 27 -1.11845 perimeter-fluxes
6 5 9 293.52 perimeter-fluxes
6 5 10 276.128 perimeter-fluxes
6 5 11 252.851 perimeter-fluxes
6 5 17 90.3111 perimeter-fluxes
6 5 23 -35.3276 perimeter-fluxes
6 5 28 -4.5086 perimeter-fluxes
6 5 32 15.9804 perimeter-fluxes
6 5 33 12.0687 perimeter-fluxes
6 6 8 221.959 perimeter-fluxes
6 6 18 81.2774 perimeter-fluxes
6 6 29 -5.44024 perimeter-fluxes
6 7 7 0.288109 perimeter-fluxes
6 7 19 83.729 perimeter-fluxes
6 7 22 16.974 perimeter-fluxes
6 7 30 51.2597 perimeter-fluxes
6 7 31 -3.05262 perimeter-fluxes
6 8 6 0.31051 perimeter-fluxes
6 8 20 92.2724 perimeter-fluxes
6 8 21 73.3767 perimeter-fluxes
6 9 5 0.301543 perimeter-fluxes
6 10 4 0.289599 perimeter-fluxes
6 18 34 142.382 perimeter-fluxes
6 18 35 0 perimeter-fluxes
7 4 16 265.584 perimeter-fluxes
7 4 27 15.6797 perimeter-fluxes
7 5 17 275.679 perimeter-fluxes
7 5 28 4.7297 perimeter-fluxes
7 6 18 279.591 perimeter-fluxes
7 6 29 -0 perimeter-fluxes
7 7 19 275.202 perimeter-fluxes
7 7 30 -0 perimeter-fluxes
7 8 30 -0 perimeter-fluxes
7 13 33 -0 perimeter-fluxes
7 14 33 -1.29081 perimeter-fluxes
7 15 33 -2.86277 perimeter-fluxes
7 16 33 -7.14369 perimeter-fluxes
7 17 33 -10.1515 perimeter-fluxes
7 18 34 -0 perimeter-fluxes
7 19 35 -0 perimeter-fluxes
7 20 35 -0 perimeter-fluxes
7 21 35 -0 perimeter-fluxes
7 22 35 -0 perimeter-fluxes
7 23 35 -0 perimeter-fluxes
7 24 35 -0 perimeter-fluxes
7 25 35 -0 perimeter-fluxes
7 26 35 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 -289.4 perimeter-fluxes
7 4 24 -94.8564 perimeter-fluxes
7 5 9 -275.575 perimeter-fluxes
7 5 23 -130.222 perimeter-fluxes
7 6 8 -278.275 perimeter-fluxes
7 6 23 -131.044 perimeter-fluxes
7 7 7 -419.189 perimeter-fluxes
7 7 22 -180.425 perimeter-fluxes
7 8 6 -373.187 perimeter-fluxes
7 9 5 -227.744 perimeter-fluxes
7 10 4 -162.567 perimeter-fluxes
7 11 4 -167.942 perimeter-fluxes
7 12 4 -167.592 perimeter-fluxes
7 13 4 -163.805 perimeter-fluxes
7 14 4 -162.189 perimeter-fluxes
7 15 4 -159.287 perimeter-fluxes
7 16 4 -145.399 perimeter-fluxes
7 17 5 -188.533 perimeter-fluxes
7 18 5 -169.273 perimeter-fluxes
7 19 5 -152.444 perimeter-fluxes
7 20 5 -137.006 perimeter-fluxes
7 21 5 -114.297 perimeter-fluxes
7 22 5 -97.0818 perimeter-fluxes
7 23 5 -81.6206 perimeter-fluxes
7 24 5 -83.5737 perimeter-fluxes
7 25 5 -94.8393 perimeter-fluxes
7 26 5 -116.176 perimeter-fluxes
7 27 10 -484.121 perimeter-fluxes
7 28 11 0 perimeter-fluxes
7 16 4 -147.574 perimeter-fluxes
7 26 5 -125.649 perimeter-fluxes
7 26 6 -109.752 perimeter-fluxes
7 26 7 -94.8528 perimeter-fluxes
7 26 8 -75.1683 perimeter-fluxes
7 26 9 -61.2812 perimeter-fluxes
7 27 10 -0 perimeter-fluxes
7 27 22 -0 perimeter-fluxes
7 27 23 -0 perimeter-fluxes
7 27 24 -0 perimeter-fluxes
7 27 25 -0 perimeter-fluxes
7 27 26 -0 perimeter-fluxes
7 27 27 -0 perimeter-fluxes
7 27 28 -0 perimeter-fluxes
7 27 29 -0 perimeter-fluxes
7 27 30 -0 perimeter-fluxes
7 27 31 -0 perimeter-fluxes
7 27 32 -0 perimeter-fluxes
7 27 33 -0 perimeter-fluxes
7 27 34 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 11 -0 perimeter-fluxes
7 28 12 -0 perimeter-fluxes
7 28 13 -0 perimeter-fluxes
7 28 14 -0 perimeter-fluxes
7 28 15 -0 perimeter-fluxes
7 28 16 -0 perimeter-fluxes
7 28 17 -0 perimeter-fluxes
7 28 18 -0 perimeter-fluxes
7 28 19 -0 perimeter-fluxes
7 28 20 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 135.72 perimeter-fluxes
7 4 13 115.68 perimeter-fluxes
7 4 14 94.6794 perimeter-fluxes
7 4 15 77.2635 perimeter-fluxes
7 4 16 65.157 perimeter-fluxes
7 4 24 -11.7248 perimeter-fluxes
7 4 25 -5.5067 perimeter-fluxes
7 4 26 -3.0288 perimeter-fluxes
7 4 27 -0.278515 perimeter-fluxes
7 5 9 236.45 perimeter-fluxes
7 5 10 221.203 perimeter-fluxes
7 5 11 199.478 perimeter-fluxes
7 5 17 65.9924 perimeter-fluxes
7 5 23 -18.3645 perimeter-fluxes
7 5 28 -0.665114 perimeter-fluxes
7 6 8 291.022 perimeter-fluxes
7 6 18 59.4066 perimeter-fluxes
7 6 29 -0.297904 perimeter-fluxes
7 7 7 316.531 perimeter-fluxes
7 7 19 59.5501 perimeter-fluxes
7 7 22 10.1157 perimeter-fluxes
7 7 30 1.20144 perimeter-fluxes
7 8 6 356.868 perimeter-fluxes
7 8 20 64.4716 perimeter-fluxes
7 8 21 48.6601 perimeter-fluxes
7 9 5 369.001 perimeter-fluxes
7 10 4 360.027 perimeter-fluxes
7 13 33 1.52274 perimeter-fluxes
7 18 34 19.8873 perimeter-fluxes
7 19 35 0 perimeter-fluxes
8 4 16 148.918 perimeter-fluxes
8 4 27 40.8068 perimeter-fluxes
8 5 17 158.966 perimeter-fluxes
8 5 28 23.6579 perimeter-fluxes
8 5 33 -3.54835 perimeter-fluxes
8 6 18 165.484 perimeter-fluxes
8 6 29 7.07397 perimeter-fluxes
8 6 33 -5.8914 perimeter-fluxes
8 7 19 169.094 perimeter-fluxes
8 7 33 -5.53659 perimeter-fluxes
8 8 33 -6.589 perimeter-fluxes
8 9 33 -7.43934 perimeter-fluxes
8 10 33 -8.72224 perimeter-fluxes
8 11 33 -8.44898 perimeter-fluxes
8 12 33 -4.60932 perimeter-fluxes
8 13 33 -9.00751 perimeter-fluxes
8 14 33 -12.9585 perimeter-fluxes
8 15 33 -22.9593 perimeter-fluxes
8 16 33 -34.5065 perimeter-fluxes
8 17 33 -37.9619 perimeter-fluxes
8 18 35 -0 perimeter-fluxes
8 19 35 -0 perimeter-fluxes
8 20 35 -0 perimeter-fluxes
8 21 35 -0 perimeter-fluxes
8 22 35 -0 perimeter-fluxes
8 23 35 -0 perimeter-fluxes
8 24 35 -0 perimeter-fluxes
8 25 35 -0 perimeter-fluxes
8 26 35 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 -140.287 perimeter-fluxes
8 4 24 -112.492 perimeter-fluxes
8 5 9 -123.404 perimeter-fluxes
8 5 23 -127.88 perimeter-fluxes
8 5 32 -18.1922 perimeter-fluxes
8 6 8 -128.046 perimeter-fluxes
8 6 23 -125.631 perimeter-fluxes
8 6 32 -20.6243 perimeter-fluxes
8 7 7 -207.183 perimeter-fluxes
8 7 22 -143.537 perimeter-fluxes
8 8 6 -183.486 perimeter-fluxes
8 9 5 -111.131 perimeter-fluxes
8 10 4 -81.1584 perimeter-fluxes
8 11 4 -85.1938 perimeter-fluxes
8 12 4 -86.3451 perimeter-fluxes
8 13 4 -85.5759 perimeter-fluxes
8 14 4 -85.105 perimeter-fluxes
8 15 4 -84.1682 perimeter-fluxes
8 16 4 -76.5387 perimeter-fluxes
8 17 5 -95.7089 perimeter-fluxes
8 18 5 -84.7014 perimeter-fluxes
8 19 5 -74.7634 perimeter-fluxes
8 20 5 -65.6239 perimeter-fluxes
8 21 5 -53.4022 perimeter-fluxes
8 22 5 -44.0042 perimeter-fluxes
8 23 5 -36.0364 perimeter-fluxes
8 24 5 -36.0975 perimeter-fluxes
8 25 5 -40.535 perimeter-fluxes
8 26 5 -49.7079 perimeter-fluxes
8 27 10 -216.941 perimeter-fluxes
8 28 11 0 perimeter-fluxes
8 16 4 -77.7742 perimeter-fluxes
8 26 5 -53.7196 perimeter-fluxes
8 26 6 -47.3409 perimeter-fluxes
8 26 7 -41.4659 perimeter-fluxes
8 26 8 -33.1235 perimeter-fluxes
8 26 9 -27.1458 perimeter-fluxes
8 27 10 -0 perimeter-fluxes
8 27 22 -0 perimeter-fluxes
8 27 23 -0 perimeter-fluxes
8 27 24 -0 perimeter-fluxes
8 27 25 -0 perimeter-fluxes
8 27 26 -0 perimeter-fluxes
8 27 27 -0 perimeter-fluxes
8 27 28 -0 perimeter-fluxes
8 27 29 -0 perimeter-fluxes
8 27 30 -0 perimeter-fluxes
8 27 31 -0 perimeter-fluxes
8 27 32 -0 perimeter-fluxes
8 27 33 -0 perimeter-fluxes
8 27 34 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 11 -0 perimeter-fluxes
8 28 12 -0 perimeter-fluxes
8 28 13 -0 perimeter-fluxes
8 28 14 -0 perimeter-fluxes
8 28 15 -0 perimeter-fluxes
8 28 16 -0 perimeter-fluxes
8 28 17 -0 perimeter-fluxes
8 28 18 -0 perimeter-fluxes
8 28 19 -0 perimeter-fluxes
8 28 20 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 65.7629 perimeter-fluxes
8 4 13 58.1816 perimeter-fluxes
8 4 14 49.4617 perimeter-fluxes
8 4 15 41.6345 perimeter-fluxes
8 4 16 36.4948 perimeter-fluxes
8 4 24 -13.7706 perimeter-fluxes
8 4 25 -7.70925 perimeter-fluxes
