#k i j q boundname
2 26 5 -89.5464 perimeter-fluxes
2 26 6 -83.8346 perimeter-fluxes
2 26 7 -77.7273 perimeter-fluxes
2 26 8 -66.7712 perimeter-fluxes
2 26 9 -59.6613 perimeter-fluxes
2 27 10 -0 perimeter-fluxes
2 28 11 -0 perimeter-fluxes
2 28 12 -0 perimeter-fluxes
2 28 13 -0 perimeter-fluxes
2 28 14 -0 perimeter-fluxes
2 28 15 -0 perimeter-fluxes
2 9 5 196.11 perimeter-fluxes
2 9 6 194.324 perimeter-fluxes
2 10 4 195.983 perimeter-fluxes
3 9 6 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 -111.579 perimeter-fluxes
3 10 4 -92.5811 perimeter-fluxes
3 11 4 -103.629 perimeter-fluxes
3 12 4 -113.491 perimeter-fluxes
3 13 4 -118.561 perimeter-fluxes
3 14 4 -119.393 perimeter-fluxes
3 15 4 -123.034 perimeter-fluxes
3 16 4 -107.718 perimeter-fluxes
3 17 5 -117.512 perimeter-fluxes
3 18 5 -100.173 perimeter-fluxes
3 19 5 -87.2587 perimeter-fluxes
3 20 5 -78.3967 perimeter-fluxes
3 21 5 -59.6089 perimeter-fluxes
3 22 5 -41.419 perimeter-fluxes
3 23 5 -23.6574 perimeter-fluxes
3 24 5 -16.1455 perimeter-fluxes
3 25 5 -9.79707 perimeter-fluxes
3 26 5 -16.6016 perimeter-fluxes
3 27 10 -290.175 perimeter-fluxes
3 28 11 0 perimeter-fluxes
3 16 4 -68.2682 perimeter-fluxes
3 26 5 -89.5302 perimeter-fluxes
3 26 6 -83.7586 perimeter-fluxes
3 26 7 -77.7573 perimeter-fluxes
3 26 8 -66.7542 perimeter-fluxes
3 26 9 -59.5902 perimeter-fluxes
3 27 10 -0 perimeter-fluxes
3 28 11 -0 perimeter-fluxes
3 28 12 -0 perimeter-fluxes
3 28 13 -0 perimeter-fluxes
3 28 14 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 196.266 perimeter-fluxes
3 9 6 194.451 perimeter-fluxes
3 10 4 195.965 perimeter-fluxes
4 4 16 722.62 perimeter-fluxes
4 4 27 88.9444 perimeter-fluxes
4 5 33 -90.0342 perimeter-fluxes
4 6 18 846.119 perimeter-fluxes
4 6 33 -95.8714 perimeter-fluxes
4 7 19 909.242 perimeter-fluxes
4 10 33 -92.6924 perimeter-fluxes
4 11 33 -83.2608 perimeter-fluxes
4 12 33 -21.1954 perimeter-fluxes
4 13 33 -20.0297 perimeter-fluxes
4 14 33 -42.0489 perimeter-fluxes
4 15 33 -135.78 perimeter-fluxes
4 18 35 -0 perimeter-fluxes
4 19 35 -0 perimeter-fluxes
4 21 35 -0 perimeter-fluxes
4 22 35 -0 perimeter-fluxes
4 24 35 -0 perimeter-fluxes
4 26 35 -0 perimeter-fluxes
4 27 35 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 -503.178 perimeter-fluxes
4 4 24 -718.241 perimeter-fluxes
4 5 32 -242.457 perimeter-fluxes
4 6 8 -345.896 perimeter-fluxes
4 6 23 -804.647 perimeter-fluxes
4 7 7 -1.28126 perimeter-fluxes
4 7 22 -899.393 perimeter-fluxes
4 8 6 0 perimeter-fluxes
4 9 5 -0.08001 perimeter-fluxes
4 10 4 -0.0588541 perimeter-fluxes
4 11 4 -0.0581004 perimeter-fluxes
4 12 4 -0.0560099 perimeter-fluxes
4 13 4 -0.0524156 perimeter-fluxes
4 14 4 -0.0492561 perimeter-fluxes
4 15 4 -0.0469753 perimeter-fluxes
4 16 4 -0.0405775 perimeter-fluxes
4 17 5 -0.0450978 perimeter-fluxes
4 18 5 -0.0397496 perimeter-fluxes
4 19 5 -0.0363927 perimeter-fluxes
4 20 5 -0.0348205 perimeter-fluxes
4 21 5 -0.028206 perimeter-fluxes
4 22 5 -0.0213791 perimeter-fluxes
4 23 5 -0.0130903 perimeter-fluxes
4 24 5 -0.00982387 perimeter-fluxes
4 25 5 -0.00648354 perimeter-fluxes
4 26 5 -0.0134178 perimeter-fluxes
4 27 10 -0.209382 perimeter-fluxes
4 28 11 0 perimeter-fluxes
4 16 4 -0.0252405 perimeter-fluxes
4 26 5 -0.0726746 perimeter-fluxes
4 26 6 -0.0663894 perimeter-fluxes
4 26 7 -0.0589274 perimeter-fluxes
4 26 8 -0.0482195 perimeter-fluxes
4 26 9 -0.0404546 perimeter-fluxes
4 27 10 -0 perimeter-fluxes
4 27 22 -0 perimeter-fluxes
4 27 23 -0 perimeter-fluxes
4 27 24 -0 perimeter-fluxes
4 27 25 -0 perimeter-fluxes
4 27 27 -0 perimeter-fluxes
4 27 28 -0 perimeter-fluxes
4 27 29 -0 perimeter-fluxes
4 27 30 -0 perimeter-fluxes
4 27 31 -0 perimeter-fluxes
4 27 32 -0 perimeter-fluxes
4 27 33 -0 perimeter-fluxes
4 27 34 -0 perimeter-fluxes
4 28 11 -0 perimeter-fluxes
4 28 12 -0 perimeter-fluxes
4 28 13 -0 perimeter-fluxes
4 28 14 -0 perimeter-fluxes
4 28 15 -0 perimeter-fluxes
4 28 16 -0 perimeter-fluxes
4 28 17 -0 perimeter-fluxes
4 28 18 -0 perimeter-fluxes
4 28 20 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 170.42 perimeter-fluxes
4 4 13 146.774 perimeter-fluxes
4 4 14 114.925 perimeter-fluxes
4 4 15 86.7194 perimeter-fluxes
4 4 16 79.1807 perimeter-fluxes
4 4 24 -79.166 perimeter-fluxes
4 4 25 -52.7808 perimeter-fluxes
4 4 27 -29.0438 perimeter-fluxes
4 5 11 279.112 perimeter-fluxes
4 5 17 71.3486 perimeter-fluxes
4 5 32 89.4436 perimeter-fluxes
4 5 33 50.7195 perimeter-fluxes
4 6 8 299.206 perimeter-fluxes
4 6 18 36.3647 perimeter-fluxes
4 7 7 0.505093 perimeter-fluxes
4 7 19 35.989 perimeter-fluxes
4 7 22 -75.3762 perimeter-fluxes
4 7 31 -93.6268 perimeter-fluxes
4 8 6 867.759 perimeter-fluxes
4 8 20 46.6515 perimeter-fluxes
4 8 21 25.7133 perimeter-fluxes
4 9 5 0.137203 perimeter-fluxes
4 10 4 0.121566 perimeter-fluxes
5 4 16 350.09 perimeter-fluxes
5 4 27 21.9004 perimeter-fluxes
5 5 17 379.149 perimeter-fluxes
5 5 28 -4.51773 perimeter-fluxes
5 5 33 -14.9604 perimeter-fluxes
5 6 18 392.34 perimeter-fluxes
5 6 29 -22.5654 perimeter-fluxes
5 6 33 -15.9063 perimeter-fluxes
5 7 19 396.953 perimeter-fluxes
5 7 33 -14.7541 perimeter-fluxes
5 8 33 -14.793 perimeter-fluxes
5 9 33 -15.343 perimeter-fluxes
5 10 33 -17.4879 perimeter-fluxes
5 11 33 -16.0751 perimeter-fluxes
5 12 33 -3.97235 perimeter-fluxes
5 13 33 -3.98842 perimeter-fluxes
5 14 33 -8.91182 perimeter-fluxes
5 15 33 -29.7954 perimeter-fluxes
5 16 33 -59.8504 perimeter-fluxes
5 17 33 -71.9325 perimeter-fluxes
5 18 35 -0 perimeter-fluxes
5 19 35 -0 perimeter-fluxes
5 20 35 -0 perimeter-fluxes
5 21 35 -0 perimeter-fluxes
5 22 35 -0 perimeter-fluxes
5 23 35 -0 perimeter-fluxes
5 24 35 -0 perimeter-fluxes
5 25 35 -0 perimeter-fluxes
5 26 35 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 -290.837 perimeter-fluxes
5 4 24 -210.644 perimeter-fluxes
5 5 9 -251.863 perimeter-fluxes
5 5 23 -267.76 perimeter-fluxes
5 5 32 -42.4006 perimeter-fluxes
5 6 8 -198.867 perimeter-fluxes
5 6 23 -264.756 perimeter-fluxes
5 6 32 -46.9246 perimeter-fluxes
5 7 7 -0.614757 perimeter-fluxes
5 7 22 -318.549 perimeter-fluxes
5 8 6 -0.272204 perimeter-fluxes
5 9 5 -0.157467 perimeter-fluxes
5 10 4 -0.11927 perimeter-fluxes
5 11 4 -0.126717 perimeter-fluxes
5 12 4 -0.131851 perimeter-fluxes
5 13 4 -0.132474 perimeter-fluxes
5 14 4 -0.132037 perimeter-fluxes
5 15 4 -0.132834 perimeter-fluxes
5 16 4 -0.118155 perimeter-fluxes
5 17 5 -0.141141 perimeter-fluxes
5 18 5 -0.125712 perimeter-fluxes
5 19 5 -0.115686 perimeter-fluxes
5 20 5 -0.110544 perimeter-fluxes
5 21 5 -0.0896805 perimeter-fluxes
5 22 5 -0.0676603 perimeter-fluxes
5 23 5 -0.0411614 perimeter-fluxes
5 24 5 -0.0297305 perimeter-fluxes
5 25 5 -0.0186188 perimeter-fluxes
5 26 5 -0.0326047 perimeter-fluxes
5 27 10 -0.522642 perimeter-fluxes
5 28 11 0 perimeter-fluxes
5 16 4 -0.0735412 perimeter-fluxes
5 26 5 -0.178057 perimeter-fluxes
5 26 6 -0.163484 perimeter-fluxes
5 26 7 -0.146475 perimeter-fluxes
5 26 8 -0.123696 perimeter-fluxes
5 26 9 -0.108707 perimeter-fluxes
5 27 10 -0 perimeter-fluxes
5 27 22 -0 perimeter-fluxes
5 27 23 -0 perimeter-fluxes
5 27 24 -0 perimeter-fluxes
5 27 25 -0 perimeter-fluxes
5 27 26 -0 perimeter-fluxes
5 27 27 -0 perimeter-fluxes
5 27 28 -0 perimeter-fluxes
5 27 29 -0 perimeter-fluxes
5 27 30 -0 perimeter-fluxes
5 27 31 -0 perimeter-fluxes
5 27 32 -0 perimeter-fluxes
5 27 33 -0 perimeter-fluxes
5 27 34 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 11 -0 perimeter-fluxes
5 28 12 -0 perimeter-fluxes
5 28 13 -0 perimeter-fluxes
5 28 14 -0 perimeter-fluxes
5 28 15 -0 perimeter-fluxes
5 28 16 -0 perimeter-fluxes
5 28 17 -0 perimeter-fluxes
5 28 18 -0 perimeter-fluxes
5 28 19 -0 perimeter-fluxes
5 28 20 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 96.7321 perimeter-fluxes
5 4 13 79.8 perimeter-fluxes
5 4 14 59.91 perimeter-fluxes
5 4 15 43.8643 perimeter-fluxes
5 4 16 38.3096 perimeter-fluxes
5 4 24 -23.992 perimeter-fluxes
5 4 25 -15.3297 perimeter-fluxes
5 4 26 -14.0504 perimeter-fluxes
5 4 27 -7.13117 perimeter-fluxes
5 5 9 198.506 perimeter-fluxes
5 5 10 187.167 perimeter-fluxes
5 5 11 166.612 perimeter-fluxes
5 5 17 33.4987 perimeter-fluxes
5 5 23 -48.5104 perimeter-fluxes
5 5 28 -14.8835 perimeter-fluxes
5 5 32 16.1996 perimeter-fluxes
5 5 33 8.56834 perimeter-fluxes
5 6 8 176.25 perimeter-fluxes
5 6 18 16.6583 perimeter-fluxes
5 6 29 -14.1238 perimeter-fluxes
5 7 7 0.260899 perimeter-fluxes
5 7 19 15.7178 perimeter-fluxes
5 7 22 -27.2114 perimeter-fluxes
5 7 30 81.8077 perimeter-fluxes
5 7 31 -18.2368 perimeter-fluxes
5 8 6 0.289445 perimeter-fluxes
5 8 20 19.4511 perimeter-fluxes
5 8 21 10.1603 perimeter-fluxes
5 9 5 0.270206 perimeter-fluxes
5 10 4 0.246732 perimeter-fluxes
5 18 34 166.746 perimeter-fluxes
5 18 35 0 perimeter-fluxes
6 4 16 349.923 perimeter-fluxes
6 4 27 21.9053 perimeter-fluxes
6 5 17 379.082 perimeter-fluxes
6 5 28 -4.52618 perimeter-fluxes
6 5 33 -14.9026 perimeter-fluxes
6 6 18 392.283 perimeter-fluxes
6 6 29 -22.5629 perimeter-fluxes
6 6 33 -15.861 perimeter-fluxes
6 7 19 396.677 perimeter-fluxes
6 7 33 -14.7178 perimeter-fluxes
6 8 33 -14.7494 perimeter-fluxes
6 9 33 -15.308 perimeter-fluxes
6 10 33 -17.4529 perimeter-fluxes
6 11 33 -16.043 perimeter-fluxes
6 12 33 -3.89105 perimeter-fluxes
6 13 33 -3.91729 perimeter-fluxes
6 14 33 -8.86823 perimeter-fluxes
6 15 33 -29.6365 perimeter-fluxes
6 16 33 -59.6222 perimeter-fluxes
6 17 33 -71.7493 perimeter-fluxes
6 18 35 -0 perimeter-fluxes
6 19 35 -0 perimeter-fluxes
6 20 35 -0 perimeter-fluxes
6 21 35 -0 perimeter-fluxes
6 22 35 -0 perimeter-fluxes
6 23 35 -0 perimeter-fluxes
6 24 35 -0 perimeter-fluxes
6 25 35 -0 perimeter-fluxes
6 26 35 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 -290.827 perimeter-fluxes
6 4 24 -210.443 perimeter-fluxes
6 5 9 -251.859 perimeter-fluxes
6 5 23 -267.691 perimeter-fluxes
6 5 32 -42.3866 perimeter-fluxes
6 6 8 -198.785 perimeter-fluxes
6 6 23 -264.522 perimeter-fluxes
6 6 32 -46.8996 perimeter-fluxes
6 7 7 -0.614557 perimeter-fluxes
6 7 22 -318.488 perimeter-fluxes
6 8 6 -0.272075 perimeter-fluxes
6 9 5 -0.157517 perimeter-fluxes
6 10 4 -0.119265 perimeter-fluxes
6 11 4 -0.126713 perimeter-fluxes
6 12 4 -0.131843 perimeter-fluxes
6 13 4 -0.132422 perimeter-fluxes
6 14 4 -0.132089 perimeter-fluxes
6 15 4 -0.132811 perimeter-fluxes
6 16 4 -0.118094 perimeter-fluxes
6 17 5 -0.141095 perimeter-fluxes
6 18 5 -0.125722 perimeter-fluxes
6 19 5 -0.115656 perimeter-fluxes
6 20 5 -0.110588 perimeter-fluxes
6 21 5 -0.0897022 perimeter-fluxes
6 22 5 -0.0677114 perimeter-fluxes
6 23 5 -0.0411814 perimeter-fluxes
6 24 5 -0.0297553 perimeter-fluxes
6 25 5 -0.0186643 perimeter-fluxes
6 26 5 -0.0326082 perimeter-fluxes
6 27 10 -0.52245 perimeter-fluxes
6 28 11 0 perimeter-fluxes
6 16 4 -0.0735545 perimeter-fluxes
6 26 5 -0.177951 perimeter-fluxes
6 26 6 -0.163437 perimeter-fluxes
6 26 7 -0.146462 perimeter-fluxes
6 26 8 -0.123725 perimeter-fluxes
6 26 9 -0.108653 perimeter-fluxes
6 27 10 -0 perimeter-fluxes
6 27 22 -0 perimeter-fluxes
6 27 23 -0 perimeter-fluxes
6 27 24 -0 perimeter-fluxes
6 27 25 -0 perimeter-fluxes
6 27 26 -0 perimeter-fluxes
6 27 27 -0 perimeter-fluxes
6 27 28 -0 perimeter-fluxes
6 27 29 -0 perimeter-fluxes
6 27 30 -0 perimeter-fluxes
6 27 31 -0 perimeter-fluxes
6 27 32 -0 perimeter-fluxes
6 27 33 -0 perimeter-fluxes
6 27 34 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 11 -0 perimeter-fluxes
6 28 12 -0 perimeter-fluxes
6 28 13 -0 perimeter-fluxes
6 28 14 -0 perimeter-fluxes
6 28 15 -0 perimeter-fluxes
6 28 16 -0 perimeter-fluxes
6 28 17 -0 perimeter-fluxes
6 28 18 -0 perimeter-fluxes
6 28 19 -0 perimeter-fluxes
6 28 20 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 96.7466 perimeter-fluxes
6 4 13 79.821 perimeter-fluxes
6 4 14 59.9174 perimeter-fluxes
6 4 15 43.8602 perimeter-fluxes
6 4 16 38.1928 perimeter-fluxes
6 4 24 -24.0483 perimeter-fluxes
6 4 25 -15.3548 perimeter-fluxes
6 4 26 -14.038 perimeter-fluxes
6 4 27 -7.13467 perimeter-fluxes
6 5 9 198.584 perimeter-fluxes
6 5 10 187.014 perimeter-fluxes
6 5 11 166.447 perimeter-fluxes
6 5 17 33.4306 perimeter-fluxes
6 5 23 -48.4926 perimeter-fluxes
6 5 28 -14.8832 perimeter-fluxes
6 5 32 16.2109 perimeter-fluxes
6 5 33 8.59324 perimeter-fluxes
6 6 8 176.22 perimeter-fluxes
6 6 18 16.6616 perimeter-fluxes
6 6 29 -14.0467 perimeter-fluxes
6 7 7 0.26087 perimeter-fluxes
6 7 19 15.7008 perimeter-fluxes
6 7 22 -27.1514 perimeter-fluxes
6 7 30 81.4747 perimeter-fluxes
6 7 31 -18.0877 perimeter-fluxes
6 8 6 0.289303 perimeter-fluxes
6 8 20 19.284 perimeter-fluxes
6 8 21 10.0713 perimeter-fluxes
6 9 5 0.2702 perimeter-fluxes
6 10 4 0.246727 perimeter-fluxes
6 18 34 166.583 perimeter-fluxes
6 18 35 0 perimeter-fluxes
7 4 16 260.178 perimeter-fluxes
7 4 27 5.21085 perimeter-fluxes
7 5 17 279.575 perimeter-fluxes
7 5 28 -0.581149 perimeter-fluxes
7 6 18 287.86 perimeter-fluxes
7 6 29 -0 perimeter-fluxes
7 7 19 282.834 perimeter-fluxes
7 7 30 -0 perimeter-fluxes
7 8 30 -0 perimeter-fluxes
7 13 33 -0 perimeter-fluxes
7 14 33 -0.599537 perimeter-fluxes
7 15 33 -2.47741 perimeter-fluxes
7 16 33 -8.15992 perimeter-fluxes
7 17 33 -12.6066 perimeter-fluxes
7 18 34 -0 perimeter-fluxes
7 19 35 -0 perimeter-fluxes
7 20 35 -0 perimeter-fluxes
7 21 35 -0 perimeter-fluxes
7 22 35 -0 perimeter-fluxes
7 23 35 -0 perimeter-fluxes
7 24 35 -0 perimeter-fluxes
7 25 35 -0 perimeter-fluxes
7 26 35 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 -228.776 perimeter-fluxes
7 4 24 -94.3627 perimeter-fluxes
7 5 9 -201.781 perimeter-fluxes
7 5 23 -137.901 perimeter-fluxes
7 6 8 -207.659 perimeter-fluxes
7 6 23 -137.818 perimeter-fluxes
7 7 7 -330.063 perimeter-fluxes
7 7 22 -189.412 perimeter-fluxes
7 8 6 -306.367 perimeter-fluxes
7 9 5 -190.448 perimeter-fluxes
7 10 4 -145.782 perimeter-fluxes
7 11 4 -157.631 perimeter-fluxes
7 12 4 -163.788 perimeter-fluxes
7 13 4 -162.198 perimeter-fluxes
7 14 4 -160.687 perimeter-fluxes
7 15 4 -158.632 perimeter-fluxes
7 16 4 -137.782 perimeter-fluxes
7 17 5 -154.402 perimeter-fluxes
7 18 5 -131.724 perimeter-fluxes
7 19 5 -115.684 perimeter-fluxes
7 20 5 -104.138 perimeter-fluxes
7 21 5 -78.062 perimeter-fluxes
7 22 5 -54.5728 perimeter-fluxes
7 23 5 -30.652 perimeter-fluxes
7 24 5 -20.3115 perimeter-fluxes
7 25 5 -11.6244 perimeter-fluxes
7 26 5 -18.581 perimeter-fluxes
7 27 10 -372.228 perimeter-fluxes
7 28 11 0 perimeter-fluxes
7 16 4 -86.505 perimeter-fluxes
7 26 5 -94.8675 perimeter-fluxes
7 26 6 -92.6163 perimeter-fluxes
7 26 7 -87.6658 perimeter-fluxes
7 26 8 -78.2907 perimeter-fluxes
7 26 9 -73.0418 perimeter-fluxes
7 27 10 -0 perimeter-fluxes
7 27 22 -0 perimeter-fluxes
7 27 23 -0 perimeter-fluxes
7 27 24 -0 perimeter-fluxes
7 27 25 -0 perimeter-fluxes
7 27 26 -0 perimeter-fluxes
7 27 27 -0 perimeter-fluxes
7 27 28 -0 perimeter-fluxes
7 27 29 -0 perimeter-fluxes
7 27 30 -0 perimeter-fluxes
7 27 31 -0 perimeter-fluxes
7 27 32 -0 perimeter-fluxes
7 27 33 -0 perimeter-fluxes
7 27 34 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 11 -0 perimeter-fluxes
7 28 12 -0 perimeter-fluxes
7 28 13 -0 perimeter-fluxes
7 28 14 -0 perimeter-fluxes
7 28 15 -0 perimeter-fluxes
7 28 16 -0 perimeter-fluxes
7 28 17 -0 perimeter-fluxes
7 28 18 -0 perimeter-fluxes
7 28 19 -0 perimeter-fluxes
7 28 20 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 75.5696 perimeter-fluxes
7 4 13 61.1745 perimeter-fluxes
7 4 14 45.1462 perimeter-fluxes
7 4 15 32.8553 perimeter-fluxes
7 4 16 28.1428 perimeter-fluxes
7 4 24 -10.8979 perimeter-fluxes
7 4 25 -6.17306 perimeter-fluxes
7 4 26 -4.51655 perimeter-fluxes
7 4 27 -1.77981 perimeter-fluxes
7 5 9 160.045 perimeter-fluxes
7 5 10 149.777 perimeter-fluxes
7 5 11 131.268 perimeter-fluxes
7 5 17 24.3985 perimeter-fluxes
7 5 23 -25.2104 perimeter-fluxes
7 5 28 -2.19741 perimeter-fluxes
7 6 8 231.046 perimeter-fluxes
7 6 18 12.1799 perimeter-fluxes
7 6 29 -0.770822 perimeter-fluxes
7 7 7 286.547 perimeter-fluxes
7 7 19 11.1649 perimeter-fluxes
7 7 22 -16.1127 perimeter-fluxes
7 7 30 1.9092 perimeter-fluxes
7 8 6 332.442 perimeter-fluxes
7 8 20 13.4 perimeter-fluxes
7 8 21 6.63704 perimeter-fluxes
7 9 5 330.623 perimeter-fluxes
7 10 4 306.693 perimeter-fluxes
7 13 33 1.54941 perimeter-fluxes
7 18 34 23.2671 perimeter-fluxes
7 19 35 0 perimeter-fluxes
8 4 16 145.885 perimeter-fluxes
8 4 27 13.5577 perimeter-fluxes
8 5 17 161.206 perimeter-fluxes
8 5 28 -2.90923 perimeter-fluxes
8 5 33 -5.26299 perimeter-fluxes
8 6 18 170.373 perimeter-fluxes
8 6 29 -14.5877 perimeter-fluxes
8 6 33 -8.09705 perimeter-fluxes
8 7 19 173.768 perimeter-fluxes
8 7 33 -7.27867 perimeter-fluxes
8 8 33 -8.42089 perimeter-fluxes
8 9 33 -9.21994 perimeter-fluxes
8 10 33 -10.99 perimeter-fluxes
8 11 33 -10.2399 perimeter-fluxes
8 12 33 -2.55257 perimeter-fluxes
8 13 33 -2.68441 perimeter-fluxes
8 14 33 -6.00812 perimeter-fluxes
8 15 33 -19.8504 perimeter-fluxes
8 16 33 -39.4027 perimeter-fluxes
8 17 33 -47.1353 perimeter-fluxes
8 18 35 -0 perimeter-fluxes
8 19 35 -0 perimeter-fluxes
8 20 35 -0 perimeter-fluxes
8 21 35 -0 perimeter-fluxes
8 22 35 -0 perimeter-fluxes
8 23 35 -0 perimeter-fluxes
8 24 35 -0 perimeter-fluxes
8 25 35 -0 perimeter-fluxes
8 26 35 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 -110.898 perimeter-fluxes
8 4 24 -111.899 perimeter-fluxes
8 5 9 -90.3533 perimeter-fluxes
8 5 23 -135.414 perimeter-fluxes
8 5 32 -22.0146 perimeter-fluxes
8 6 8 -95.5382 perimeter-fluxes
8 6 23 -132.118 perimeter-fluxes
8 6 32 -26.7715 perimeter-fluxes
8 7 7 -163.136 perimeter-fluxes
8 7 22 -150.68 perimeter-fluxes
8 8 6 -150.648 perimeter-fluxes
8 9 5 -92.9561 perimeter-fluxes
8 10 4 -72.7825 perimeter-fluxes
8 11 4 -79.9607 perimeter-fluxes
8 12 4 -84.3701 perimeter-fluxes
8 13 4 -84.7294 perimeter-fluxes
8 14 4 -84.3152 perimeter-fluxes
8 15 4 -83.7915 perimeter-fluxes
8 16 4 -72.5076 perimeter-fluxes
8 17 5 -78.397 perimeter-fluxes
8 18 5 -65.9262 perimeter-fluxes
8 19 5 -56.7473 perimeter-fluxes
8 20 5 -49.8799 perimeter-fluxes
8 21 5 -36.4859 perimeter-fluxes
8 22 5 -24.7549 perimeter-fluxes
8 23 5 -13.56 perimeter-fluxes
8 24 5 -8.78426 perimeter-fluxes
8 25 5 -5.00612 perimeter-fluxes
8 26 5 -7.9629 perimeter-fluxes
8 27 10 -166.798 perimeter-fluxes
8 28 11 0 perimeter-fluxes
8 16 4 -45.6579 perimeter-fluxes
8 26 5 -40.548 perimeter-fluxes
8 26 6 -39.9336 perimeter-fluxes
8 26 7 -38.3159 perimeter-fluxes
8 26 8 -34.4895 perimeter-fluxes
8 26 9 -32.3397 perimeter-fluxes
8 27 10 -0 perimeter-fluxes
8 27 22 -0 perimeter-fluxes
8 27 23 -0 perimeter-fluxes
8 27 24 -0 perimeter-fluxes
8 27 25 -0 perimeter-fluxes
8 27 26 -0 perimeter-fluxes
8 27 27 -0 perimeter-fluxes
8 27 28 -0 perimeter-fluxes
8 27 29 -0 perimeter-fluxes
8 27 30 -0 perimeter-fluxes
8 27 31 -0 perimeter-fluxes
8 27 32 -0 perimeter-fluxes
8 27 33 -0 perimeter-fluxes
8 27 34 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 11 -0 perimeter-fluxes
8 28 12 -0 perimeter-fluxes
8 28 13 -0 perimeter-fluxes
8 28 14 -0 perimeter-fluxes
8 28 15 -0 perimeter-fluxes
8 28 16 -0 perimeter-fluxes
8 28 17 -0 perimeter-fluxes
8 28 18 -0 perimeter-fluxes
8 28 19 -0 perimeter-fluxes
8 28 20 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 36.621 perimeter-fluxes
8 4 13 30.7706 perimeter-fluxes
8 4 14 23.5892 perimeter-fluxes
8 4 15 17.7073 perimeter-fluxes
8 4 16 15.7467 perimeter-fluxes
