,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,1.0,0.6065306597126334,0.36787944117144233,0.22313016014842982,0.6065306597126334,0.49306869139523984,0.3269218953517579,0.20574066108381447,0.36787944117144233,0.24311673443421425,0.1648407145466057,0.22313016014842982,0.1648407145466057,0.11987325010376206,0.1353352832366127,0.12725621131859366,0.10687792566038574,0.0820849986238988,0.0820849986238988,0.07811995439178138,0.06770586953955123,0.054178238902441965,0.049787068367863944,0.047768862439361105,0.04232921962320501,0.0349407340281576,0.02914319311124244,0.026250901579718863,0.02219503745995769
1,0.6065306597126334,1.0,0.6065306597126334,0.36787944117144233,0.49306869139523984,0.6065306597126334,0.49306869139523984,0.3269218953517579,0.3269218953517579,0.3269218953517579,0.24311673443421425,0.20574066108381447,0.20574066108381447,0.1648407145466057,0.12725621131859366,0.1353352832366127,0.12725621131859366,0.10687792566038574,0.07811995439178138,0.0820849986238988,0.07811995439178138,0.06770586953955123,0.047768862439361105,0.049787068367863944,0.047768862439361105,0.04232921962320501,0.0301973834223185,0.02914319311124244,0.026250901579718863
2,0.36787944117144233,0.6065306597126334,1.0,0.6065306597126334,0.3269218953517579,0.49306869139523984,0.6065306597126334,0.49306869139523984,0.24311673443421425,0.36787944117144233,0.3269218953517579,0.1648407145466057,0.22313016014842982,0.20574066108381447,0.10687792566038574,0.12725621131859366,0.1353352832366127,0.12725621131859366,0.06770586953955123,0.07811995439178138,0.0820849986238988,0.07811995439178138,0.04232921962320501,0.047768862439361105,0.049787068367863944,0.047768862439361105,0.02914319311124244,0.0301973834223185,0.02914319311124244
3,0.22313016014842982,0.36787944117144233,0.6065306597126334,1.0,0.20574066108381447,0.3269218953517579,0.49306869139523984,0.6065306597126334,0.1648407145466057,0.3269218953517579,0.36787944117144233,0.11987325010376206,0.20574066108381447,0.22313016014842982,0.0820849986238988,0.10687792566038574,0.12725621131859366,0.1353352832366127,0.054178238902441965,0.06770586953955123,0.07811995439178138,0.0820849986238988,0.0349407340281576,0.04232921962320501,0.047768862439361105,0.049787068367863944,0.026250901579718863,0.02914319311124244,0.0301973834223185
4,0.6065306597126334,0.49306869139523984,0.3269218953517579,0.20574066108381447,1.0,0.6065306597126334,0.36787944117144233,0.22313016014842982,0.6065306597126334,0.3269218953517579,0.20574066108381447,0.36787944117144233,0.24311673443421425,0.1648407145466057,0.22313016014842982,0.20574066108381447,0.1648407145466057,0.11987325010376206,0.1353352832366127,0.12725621131859366,0.10687792566038574,0.0820849986238988,0.0820849986238988,0.07811995439178138,0.06770586953955123,0.054178238902441965,0.047768862439361105,0.04232921962320501,0.0349407340281576
5,0.49306869139523984,0.6065306597126334,0.49306869139523984,0.3269218953517579,0.6065306597126334,1.0,0.6065306597126334,0.36787944117144233,0.49306869139523984,0.49306869139523984,0.3269218953517579,0.3269218953517579,0.3269218953517579,0.24311673443421425,0.20574066108381447,0.22313016014842982,0.20574066108381447,0.1648407145466057,0.12725621131859366,0.1353352832366127,0.12725621131859366,0.10687792566038574,0.07811995439178138,0.0820849986238988,0.07811995439178138,0.06770586953955123,0.049787068367863944,0.047768862439361105,0.04232921962320501
6,0.3269218953517579,0.49306869139523984,0.6065306597126334,0.49306869139523984,0.36787944117144233,0.6065306597126334,1.0,0.6065306597126334,0.3269218953517579,0.6065306597126334,0.49306869139523984,0.24311673443421425,0.36787944117144233,0.3269218953517579,0.1648407145466057,0.20574066108381447,0.22313016014842982,0.20574066108381447,0.10687792566038574,0.12725621131859366,0.1353352832366127,0.12725621131859366,0.06770586953955123,0.07811995439178138,0.0820849986238988,0.07811995439178138,0.047768862439361105,0.049787068367863944,0.047768862439361105
7,0.20574066108381447,0.3269218953517579,0.49306869139523984,0.6065306597126334,0.22313016014842982,0.36787944117144233,0.6065306597126334,1.0,0.20574066108381447,0.49306869139523984,0.6065306597126334,0.1648407145466057,0.3269218953517579,0.36787944117144233,0.11987325010376206,0.1648407145466057,0.20574066108381447,0.22313016014842982,0.0820849986238988,0.10687792566038574,0.12725621131859366,0.1353352832366127,0.054178238902441965,0.06770586953955123,0.07811995439178138,0.0820849986238988,0.04232921962320501,0.047768862439361105,0.049787068367863944
8,0.36787944117144233,0.3269218953517579,0.24311673443421425,0.1648407145466057,0.6065306597126334,0.49306869139523984,0.3269218953517579,0.20574066108381447,1.0,0.36787944117144233,0.22313016014842982,0.6065306597126334,0.3269218953517579,0.20574066108381447,0.36787944117144233,0.3269218953517579,0.24311673443421425,0.1648407145466057,0.22313016014842982,0.20574066108381447,0.1648407145466057,0.11987325010376206,0.1353352832366127,0.12725621131859366,0.10687792566038574,0.0820849986238988,0.07811995439178138,0.06770586953955123,0.054178238902441965
9,0.24311673443421425,0.3269218953517579,0.36787944117144233,0.3269218953517579,0.3269218953517579,0.49306869139523984,0.6065306597126334,0.49306869139523984,0.36787944117144233,1.0,0.6065306597126334,0.3269218953517579,0.6065306597126334,0.49306869139523984,0.24311673443421425,0.3269218953517579,0.36787944117144233,0.3269218953517579,0.1648407145466057,0.20574066108381447,0.22313016014842982,0.20574066108381447,0.10687792566038574,0.12725621131859366,0.1353352832366127,0.12725621131859366,0.07811995439178138,0.0820849986238988,0.07811995439178138
10,0.1648407145466057,0.24311673443421425,0.3269218953517579,0.36787944117144233,0.20574066108381447,0.3269218953517579,0.49306869139523984,0.6065306597126334,0.22313016014842982,0.6065306597126334,1.0,0.20574066108381447,0.49306869139523984,0.6065306597126334,0.1648407145466057,0.24311673443421425,0.3269218953517579,0.36787944117144233,0.11987325010376206,0.1648407145466057,0.20574066108381447,0.22313016014842982,0.0820849986238988,0.10687792566038574,0.12725621131859366,0.1353352832366127,0.06770586953955123,0.07811995439178138,0.0820849986238988
11,0.22313016014842982,0.20574066108381447,0.1648407145466057,0.11987325010376206,0.36787944117144233,0.3269218953517579,0.24311673443421425,0.1648407145466057,0.6065306597126334,0.3269218953517579,0.20574066108381447,1.0,0.36787944117144233,0.22313016014842982,0.6065306597126334,0.49306869139523984,0.3269218953517579,0.20574066108381447,0.36787944117144233,0.3269218953517579,0.24311673443421425,0.1648407145466057,0.22313016014842982,0.20574066108381447,0.1648407145466057,0.11987325010376206,0.12725621131859366,0.10687792566038574,0.0820849986238988
12,0.1648407145466057,0.20574066108381447,0.22313016014842982,0.20574066108381447,0.24311673443421425,0.3269218953517579,0.36787944117144233,0.3269218953517579,0.3269218953517579,0.6065306597126334,0.49306869139523984,0.36787944117144233,1.0,0.6065306597126334,0.3269218953517579,0.49306869139523984,0.6065306597126334,0.49306869139523984,0.24311673443421425,0.3269218953517579,0.36787944117144233,0.3269218953517579,0.1648407145466057,0.20574066108381447,0.22313016014842982,0.20574066108381447,0.12725621131859366,0.1353352832366127,0.12725621131859366
13,0.11987325010376206,0.1648407145466057,0.20574066108381447,0.22313016014842982,0.1648407145466057,0.24311673443421425,0.3269218953517579,0.36787944117144233,0.20574066108381447,0.49306869139523984,0.6065306597126334,0.22313016014842982,0.6065306597126334,1.0,0.20574066108381447,0.3269218953517579,0.49306869139523984,0.6065306597126334,0.1648407145466057,0.24311673443421425,0.3269218953517579,0.36787944117144233,0.11987325010376206,0.1648407145466057,0.20574066108381447,0.22313016014842982,0.10687792566038574,0.12725621131859366,0.1353352832366127
14,0.1353352832366127,0.12725621131859366,0.10687792566038574,0.0820849986238988,0.22313016014842982,0.20574066108381447,0.1648407145466057,0.11987325010376206,0.36787944117144233,0.24311673443421425,0.1648407145466057,0.6065306597126334,0.3269218953517579,0.20574066108381447,1.0,0.6065306597126334,0.36787944117144233,0.22313016014842982,0.6065306597126334,0.49306869139523984,0.3269218953517579,0.20574066108381447,0.36787944117144233,0.3269218953517579,0.24311673443421425,0.1648407145466057,0.20574066108381447,0.1648407145466057,0.11987325010376206
