0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+03,5.000000000000000000e+00,1.103447999999999929e-03,1.239482699999999937e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+03,5.000000000000000000e+00,1.103447999999999929e-03,1.228448300000000017e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+03,5.000000000000000000e+00,1.103447999999999929e-03,1.217413800000000066e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+03,5.000000000000000000e+00,1.103447999999999929e-03,1.206379299999999972e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+02,5.000000000000000000e+00,1.103447999999999929e-03,1.198103499999999997e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,7.500000000000000000e+02,5.000000000000000000e+00,1.103447999999999929e-03,1.191206899999999962e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+03,5.000000000000000000e+00,1.103447999999999929e-03,1.181551699999999983e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+03,5.000000000000000000e+00,1.103447999999999929e-03,1.170517300000000063e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+03,5.000000000000000000e+00,8.206319999999999587e-04,1.144396799999999956e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+03,5.000000000000000000e+00,8.206319999999999587e-04,1.136190500000000014e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00,1.300000000000000000e+01,9.000000000000000000e+00,5.590000000000000000e+02,5.000000000000000000e+00,8.206319999999999587e-04,1.129793700000000030e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,0.000000000000000000e+00,1.300000000000000000e+01,9.000000000000000000e+00,5.590000000000000000e+02,5.000000000000000000e+00,8.206319999999999587e-04,1.125206299999999970e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,0.000000000000000000e+00,1.400000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+03,5.000000000000000000e+00,8.206319999999999587e-04,1.118809499999999986e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+03,5.000000000000000000e+00,8.206319999999999587e-04,1.110603200000000044e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,0.000000000000000000e+00,2.100000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+03,5.000000000000000000e+00,9.458199999999999941e-04,1.089556900000000041e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,0.000000000000000000e+00,2.200000000000000000e+01,9.000000000000000000e+00,7.500000000000000000e+02,5.000000000000000000e+00,9.458199999999999941e-04,1.081281000000000034e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,0.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+02,5.000000000000000000e+00,9.458199999999999941e-04,1.075369599999999934e+02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000100000000225e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
