1.110000000000000000e+03,1.110000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.110000000000000000e+03,1.105000000000000000e+03,1.110000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+03,1.100000000000000000e+03,1.110000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.100000000000000000e+03,1.095000000000000000e+03,1.088000000000000000e+03,1.085000000000000000e+03,1.085000000000000000e+03,1.085000000000000000e+03,1.090000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.105000000000000000e+03,1.100000000000000000e+03,1.090000000000000000e+03,1.083000000000000000e+03,1.078000000000000000e+03,1.075000000000000000e+03,1.080000000000000000e+03,1.085000000000000000e+03,1.100000000000000000e+03,0.000000000000000000e+00
1.105000000000000000e+03,1.090000000000000000e+03,1.080000000000000000e+03,1.077000000000000000e+03,1.074000000000000000e+03,1.073000000000000000e+03,1.074000000000000000e+03,1.078000000000000000e+03,1.080000000000000000e+03,1.085000000000000000e+03
1.100000000000000000e+03,1.080000000000000000e+03,1.075000000000000000e+03,1.072000000000000000e+03,1.071000000000000000e+03,1.069000000000000000e+03,1.070000000000000000e+03,1.075000000000000000e+03,1.080000000000000000e+03,1.100000000000000000e+03
1.100000000000000000e+03,1.080000000000000000e+03,1.070000000000000000e+03,1.065000000000000000e+03,1.065000000000000000e+03,1.065000000000000000e+03,1.065000000000000000e+03,1.070000000000000000e+03,1.090000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,1.075000000000000000e+03,1.065000000000000000e+03,1.059000000000000000e+03,1.059000000000000000e+03,1.058000000000000000e+03,1.063000000000000000e+03,1.070000000000000000e+03,1.090000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,1.065000000000000000e+03,1.055000000000000000e+03,1.053000000000000000e+03,1.053000000000000000e+03,1.052000000000000000e+03,1.055000000000000000e+03,1.065000000000000000e+03,1.090000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,1.060000000000000000e+03,1.046000000000000000e+03,1.046000000000000000e+03,1.046000000000000000e+03,1.046000000000000000e+03,1.044000000000000000e+03,1.060000000000000000e+03,1.088000000000000000e+03,1.100000000000000000e+03
0.000000000000000000e+00,1.045000000000000000e+03,1.039000000000000000e+03,1.040000000000000000e+03,1.041000000000000000e+03,1.042000000000000000e+03,1.040000000000000000e+03,1.050000000000000000e+03,1.075000000000000000e+03,0.000000000000000000e+00
1.027000000000000000e+03,1.028000000000000000e+03,1.028000000000000000e+03,1.032000000000000000e+03,1.032000000000000000e+03,1.033000000000000000e+03,1.032000000000000000e+03,1.040000000000000000e+03,1.060000000000000000e+03,0.000000000000000000e+00
9.970000000000000000e+02,1.004000000000000000e+03,1.008000000000000000e+03,1.014000000000000000e+03,1.020000000000000000e+03,1.027000000000000000e+03,1.032000000000000000e+03,1.038000000000000000e+03,1.050000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,1.030000000000000000e+03,1.040000000000000000e+03,1.045000000000000000e+03,1.050000000000000000e+03,1.050000000000000000e+03,1.050000000000000000e+03,1.050000000000000000e+03,1.044000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.080000000000000000e+03,1.080000000000000000e+03,1.080000000000000000e+03,1.080000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
