0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+03,1.200000000000000000e+01,8.676789600000000494e-04,1.093048000000000002e+03,3.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+03,1.200000000000000000e+01,8.676789600000000494e-04,1.088058999999999969e+03,3.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+03,1.200000000000000000e+01,8.676789600000000494e-04,1.082419000000000096e+03,3.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.550000000000000000e+03,1.200000000000000000e+01,8.676789600000000494e-04,1.077407999999999902e+03,3.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,6.500000000000000000e+03,1.200000000000000000e+01,9.433962400000000083e-04,1.071933999999999969e+03,3.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+03,1.200000000000000000e+01,9.433962400000000083e-04,1.066509000000000015e+03,3.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+03,1.200000000000000000e+01,9.433962400000000083e-04,1.061791999999999916e+03,3.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+03,1.200000000000000000e+01,9.433962400000000083e-04,1.057075000000000045e+03,3.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+03,1.200000000000000000e+01,9.433962400000000083e-04,1.052358999999999924e+03,3.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+03,1.000000000000000000e+01,5.454545600000000518e-04,1.073635999999999967e+03,2.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+03,1.000000000000000000e+01,5.454545600000000518e-04,1.070909000000000106e+03,2.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,4.500000000000000000e+03,1.000000000000000000e+01,5.454545600000000518e-04,1.068317999999999984e+03,2.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+03,1.000000000000000000e+01,5.454545600000000518e-04,1.065454999999999927e+03,2.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+03,1.000000000000000000e+01,5.454545600000000518e-04,1.062454999999999927e+03,2.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+03,1.000000000000000000e+01,5.454545600000000518e-04,1.060545000000000073e+03,2.000000000000000000e+00,3.000000000000000076e-05,2.999999999999999889e-02,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
