time,TRGW-0-2-15,TRGW-0-2-9,TRGW-0-3-8,TRGW-0-9-1,TRGW-0-13-10,TRGW-0-15-16,TRGW-0-21-10,TRGW-0-22-15,TRGW-0-24-4,TRGW-0-26-6,TRGW-0-29-15,TRGW-0-33-7,TRGW-0-34-10
3652.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3683.5,0.007056489999996529,0.01394578000000024,0.013270850000004941,0.013134459999996295,-0.028864360000000033,-0.019236289999994938,-0.034345290000004525,-0.033734209999998654,-0.016707080000003316,-0.05788270999999412,-0.010045529999999303,-0.031753500000000656,-0.05680866000000151
3712.5,0.05787840999999361,0.10147577999999413,0.10266647000000262,0.11435877999999633,0.02387222000000122,0.02097361000000575,0.012868129999993982,0.0009516000000004965,0.047844529999999,-0.011182169999997882,0.028925250000000347,0.017963719999997352,-0.013509239999997646
3743.5,0.1296531999999999,0.23491010999999418,0.24095658000000242,0.2784721499999989,0.12362462000000107,0.09104408000000319,0.10942968999999891,0.06407460000000498,0.17169761999999622,0.10000749000000297,0.0923060499999977,0.11799961999999908,0.07419854999999842
3773.5,0.1868301899999949,0.35409010999999424,0.36622097000000053,0.43813751999999795,0.21102477000000164,0.147300400000006,0.19615889999999325,0.11520508000000262,0.29178509999999847,0.20788687000000294,0.14243437999999742,0.20787233000000072,0.14859745999999774
3804.5,0.20673579999999703,0.41772246999999396,0.43551762000000593,0.5455662299999986,0.2449961399999978,0.16137140000000016,0.23051597999999984,0.1287287900000038,0.3589313700000005,0.26254386000000096,0.15458409000000017,0.24398516000000114,0.17192675999999807
3834.5,0.17492705999999458,0.3913342899999961,0.4120492999999996,0.5517778699999951,0.1975583400000005,0.11756895999999983,0.18274416999999943,0.09051111000000134,0.33013848000000223,0.22429487000000137,0.11569238999999953,0.19552558000000175,0.12092659999999711
3865.5,0.09119222999999721,0.2670311899999973,0.28666603000000634,0.4391763599999976,0.06490389999999735,0.01508202000000125,0.04709293999999886,-0.002285860000000639,0.19077201999999716,0.08129188000000198,0.02290620000000132,0.0571595500000015,-0.005877890000000718
3896.5,-0.024209660000003907,0.07010307999999554,0.08422294000000363,0.22539411999999714,-0.12444253999999688,-0.1209808300000006,-0.14861637000000627,-0.12627292999999895,-0.0357184100000012,-0.14074158999999753,-0.09966187999999931,-0.14248139000000037,-0.18002399999999597
3926.5,-0.14115969000000206,-0.14924549000000553,-0.14384624999999573,-0.037015150000001995,-0.3222031600000008,-0.2557211899999956,-0.35550354000000084,-0.25044156999999956,-0.2949938000000003,-0.38794647999999654,-0.2215332399999994,-0.35478120999999874,-0.35851235999999886
3957.5,-0.23734562000000636,-0.35194382000000246,-0.3573164899999952,-0.30565530000000507,-0.49185967000000375,-0.3633041499999976,-0.536478300000006,-0.35150581999999986,-0.5446518800000035,-0.618795519999999,-0.3198736800000006,-0.5428341100000011,-0.509078070000001
3987.5,-0.2847566400000048,-0.4797785800000014,-0.49512005999999786,-0.5122366300000039,-0.5884549700000008,-0.4143467099999967,-0.6849976700000013,-0.4084386099999975,-1.6464524699999998,-0.9680970699999989,-0.3730139500000007,-0.6789711600000032,-0.6008996300000007
4018.5,-0.27517831000000115,-0.5106790900000036,-0.5336551499999942,-0.6275207000000051,-0.5949196500000014,-0.40016486999999756,-0.7434341900000021,-0.4090138400000001,-1.926446410000004,-1.1486026799999962,-0.37085213000000294,-0.7345432099999982,-0.6183014
