333.72 333.72 333.26 332.49 326.17 325.59 322.82 318.82 316.77 324.28 320.30 322.82 313.92 309.37 317.08 312.08 306.19 302.70 299.44 298.40 297.66 297.93 296.71 293.96 292.73
333.93 333.93 335.46 334.36 328.77 325.64 323.35 323.74 320.35 316.76 321.49 316.97 306.46 307.86 315.79 306.96 298.92 299.02 298.71 298.70 295.61 295.81 295.66 294.04 294.27
331.45 335.38 337.19 339.86 333.46 330.82 328.88 320.85 314.11 318.44 314.10 309.59 304.39 309.45 303.80 302.38 307.90 298.99 298.84 294.40 295.85 294.81 292.61 292.80 292.81
331.45 335.24 336.40 342.04 339.09 330.50 321.18 320.04 320.04 317.73 319.96 312.67 308.63 301.20 304.54 302.28 299.17 297.80 296.29 293.48 294.39 295.23 292.83 289.46 290.47
335.30 335.75 335.24 329.59 321.60 322.89 318.85 319.92 320.03 320.08 320.77 313.06 307.75 306.86 303.26 309.54 305.26 296.83 291.11 295.67 296.13 296.57 292.61 291.51 290.94
335.28 336.35 334.80 323.07 199.90 199.57 199.24 198.91 198.59 198.31 197.98 197.69 197.42 197.16 196.91 196.68 196.48 196.31 196.12 195.99 195.87 295.63 295.55 294.62 293.81
333.43 331.20 326.39 323.08 199.40 199.08 198.77 198.47 198.17 197.90 197.59 197.32 197.07 196.82 196.60 196.39 196.20 196.04 195.88 195.76 195.66 295.58 295.38 293.85 292.61
328.39 327.05 323.19 320.21 198.90 198.60 198.30 198.01 197.73 197.48 197.19 196.94 196.70 196.48 196.27 196.08 195.90 195.77 195.62 195.52 195.44 294.49 292.94 291.91 291.32
329.56 326.24 323.14 311.72 198.38 198.10 197.82 197.55 197.28 197.05 196.78 196.55 196.33 196.12 195.92 195.75 195.59 195.47 195.34 195.26 195.19 292.97 291.85 289.32 287.69
329.39 327.64 325.33 319.91 197.86 197.59 197.33 197.08 196.83 196.61 196.36 196.14 195.93 195.74 195.57 195.41 195.27 195.16 195.05 194.98 194.93 288.67 289.80 289.27 283.50
334.63 329.90 326.01 322.29 197.34 197.08 196.83 196.59 196.36 196.16 195.92 195.72 195.53 195.35 195.19 195.05 194.92 194.83 194.73 194.67 194.64 281.52 285.52 280.07 278.38
336.00 328.32 328.86 321.90 196.80 196.56 196.33 196.10 195.88 195.70 195.48 195.29 195.11 194.95 194.80 194.67 194.56 194.48 194.40 194.35 194.33 282.04 279.14 277.47 275.03
332.91 327.42 329.07 325.28 196.26 196.04 195.82 195.60 195.40 195.22 195.02 194.84 194.68 194.53 194.40 194.28 194.18 194.11 194.04 194.01 194.00 290.82 288.38 285.70 278.77
329.81 333.21 328.99 329.28 195.77 195.56 195.35 195.14 194.95 194.78 194.59 194.43 194.28 194.14 194.02 193.91 193.82 193.76 193.71 193.68 193.68 291.02 287.11 284.87 282.27
328.87 333.36 331.40 331.54 195.17 194.96 194.77 194.58 194.39 194.24 194.06 193.91 193.77 193.64 193.53 193.44 193.36 193.31 193.27 193.25 193.27 289.43 287.71 283.24 283.52
334.27 330.60 328.31 331.89 194.61 194.42 194.23 194.05 193.88 193.73 193.56 193.42 193.29 193.18 193.08 192.99 192.93 192.88 192.85 192.84 192.86 286.14 283.28 280.41 283.37
332.24 325.47 326.09 329.83 194.05 193.86 193.68 193.51 193.35 193.21 193.06 192.92 192.81 192.70 192.61 192.53 192.47 192.43 192.41 192.41 192.43 293.54 289.75 280.90 283.46
330.64 324.98 327.99 324.81 193.48 193.30 193.13 192.97 192.82 192.69 192.54 192.42 192.30 192.20 192.12 192.05 192.00 191.96 191.95 191.95 191.98 294.83 292.24 287.51 280.51
327.96 328.50 327.01 307.55 192.91 192.74 192.57 192.42 192.27 192.15 192.01 191.89 191.79 191.70 191.62 191.55 191.51 191.48 191.47 191.48 191.51 295.70 293.34 286.96 286.03
328.56 332.29 326.47 313.25 192.33 192.17 192.01 191.86 191.72 191.61 191.47 191.36 191.26 191.18 191.10 191.04 191.00 190.97 190.97 190.98 191.01 298.68 295.14 291.23 290.73
329.10 322.77 321.53 312.80 307.85 306.03 309.91 309.30 310.96 308.83 304.97 302.19 305.01 298.65 295.80 293.77 302.22 313.87 322.37 312.61 301.06 298.84 296.11 293.26 287.89
336.69 329.63 320.66 316.17 311.88 314.74 312.96 312.52 310.21 307.22 306.57 308.35 300.56 304.35 292.85 298.55 296.61 317.17 314.81 326.12 311.19 300.58 295.80 293.17 291.88
332.66 330.01 330.21 321.00 318.64 313.04 312.68 312.11 310.81 311.96 307.71 309.36 308.30 309.84 309.03 303.86 292.52 294.18 302.08 301.75 302.18 301.75 295.07 292.12 290.74
346.20 343.91 334.18 325.48 318.18 313.96 311.70 309.57 308.28 298.18 309.19 308.61 306.79 301.94 307.86 306.54 298.44 294.12 292.44 293.99 294.59 294.23 293.78 292.82 285.50
361.69 352.95 334.54 326.49 321.32 315.97 304.78 300.95 301.12 294.79 301.20 305.28 301.22 299.62 309.64 304.65 303.42 297.19 290.23 291.02 289.87 285.34 283.60 290.06 282.78
