#k i j q boundname
3 26 9 -115.382 perimeter-fluxes
3 27 10 -0 perimeter-fluxes
3 28 11 -0 perimeter-fluxes
3 28 12 -0 perimeter-fluxes
3 28 13 -0 perimeter-fluxes
3 28 14 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 567.139 perimeter-fluxes
3 9 6 379.689 perimeter-fluxes
3 10 4 159.041 perimeter-fluxes
4 4 16 708.768 perimeter-fluxes
4 4 27 362.744 perimeter-fluxes
4 5 33 18.7714 perimeter-fluxes
4 6 18 769.423 perimeter-fluxes
4 6 33 14.8083 perimeter-fluxes
4 7 19 948.897 perimeter-fluxes
4 10 33 -41.0169 perimeter-fluxes
4 11 33 -52.495 perimeter-fluxes
4 12 33 -95.8471 perimeter-fluxes
4 13 33 -336.609 perimeter-fluxes
4 14 33 -165.929 perimeter-fluxes
4 15 33 -134.115 perimeter-fluxes
4 18 35 -0 perimeter-fluxes
4 19 35 -0 perimeter-fluxes
4 21 35 -0 perimeter-fluxes
4 22 35 -0 perimeter-fluxes
4 24 35 -0 perimeter-fluxes
4 26 35 -0 perimeter-fluxes
4 27 35 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 -723.773 perimeter-fluxes
4 4 24 -773.866 perimeter-fluxes
4 5 32 -184.634 perimeter-fluxes
4 6 8 -539.307 perimeter-fluxes
4 6 23 -822.243 perimeter-fluxes
4 7 7 -1.62971 perimeter-fluxes
4 7 22 -1004.01 perimeter-fluxes
4 8 6 0 perimeter-fluxes
4 9 5 -0.121372 perimeter-fluxes
4 10 4 0.0960674 perimeter-fluxes
4 11 4 0.0863956 perimeter-fluxes
4 12 4 -0.0114473 perimeter-fluxes
4 13 4 0.04644 perimeter-fluxes
4 14 4 -0.0134333 perimeter-fluxes
4 15 4 0.046127 perimeter-fluxes
4 16 4 0.0243503 perimeter-fluxes
4 17 5 -0.0746284 perimeter-fluxes
4 18 5 -0.0979312 perimeter-fluxes
4 19 5 -0.0737273 perimeter-fluxes
4 20 5 -0.0507226 perimeter-fluxes
4 21 5 -0.00683421 perimeter-fluxes
4 22 5 0.00357095 perimeter-fluxes
4 23 5 0.0901957 perimeter-fluxes
4 24 5 0.108973 perimeter-fluxes
4 25 5 0.0104668 perimeter-fluxes
4 26 5 -0.00864562 perimeter-fluxes
4 27 10 -0.281818 perimeter-fluxes
4 28 11 0 perimeter-fluxes
4 16 4 -0.0336489 perimeter-fluxes
4 26 5 -0.257225 perimeter-fluxes
4 26 6 -0.132285 perimeter-fluxes
4 26 7 -0.0810935 perimeter-fluxes
4 26 8 -0.0402757 perimeter-fluxes
4 26 9 -0.0783402 perimeter-fluxes
4 27 10 -0 perimeter-fluxes
4 27 22 -0 perimeter-fluxes
4 27 23 -0 perimeter-fluxes
4 27 24 -0 perimeter-fluxes
4 27 25 -0 perimeter-fluxes
4 27 27 -0 perimeter-fluxes
4 27 28 -0 perimeter-fluxes
4 27 29 -0 perimeter-fluxes
4 27 30 -0 perimeter-fluxes
4 27 31 -0 perimeter-fluxes
4 27 32 -0 perimeter-fluxes
4 27 33 -0 perimeter-fluxes
4 27 34 -0 perimeter-fluxes
4 28 11 -0 perimeter-fluxes
4 28 12 -0 perimeter-fluxes
4 28 13 -0 perimeter-fluxes
4 28 14 -0 perimeter-fluxes
4 28 15 -0 perimeter-fluxes
4 28 16 -0 perimeter-fluxes
4 28 17 -0 perimeter-fluxes
4 28 18 -0 perimeter-fluxes
4 28 20 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 478.311 perimeter-fluxes
4 4 13 497.817 perimeter-fluxes
4 4 14 384.663 perimeter-fluxes
4 4 15 310.482 perimeter-fluxes
4 4 16 265.282 perimeter-fluxes
4 4 24 -104.204 perimeter-fluxes
4 4 25 -71.1713 perimeter-fluxes
4 4 27 -6.0495 perimeter-fluxes
4 5 11 264.153 perimeter-fluxes
4 5 17 252.52 perimeter-fluxes
4 5 32 77.6789 perimeter-fluxes
4 5 33 88.8795 perimeter-fluxes
4 6 8 607.845 perimeter-fluxes
4 6 18 275.359 perimeter-fluxes
4 7 7 0.608235 perimeter-fluxes
4 7 19 272.69 perimeter-fluxes
4 7 22 -36.4276 perimeter-fluxes
4 7 31 -7.91426 perimeter-fluxes
4 8 6 92.732 perimeter-fluxes
4 8 20 259.816 perimeter-fluxes
4 8 21 262.207 perimeter-fluxes
4 9 5 0.395721 perimeter-fluxes
4 10 4 0.0986642 perimeter-fluxes
5 4 16 343.407 perimeter-fluxes
5 4 27 89.3912 perimeter-fluxes
5 5 17 337.717 perimeter-fluxes
5 5 28 57.0556 perimeter-fluxes
5 5 33 3.23955 perimeter-fluxes
5 6 18 356.939 perimeter-fluxes
5 6 29 21.365 perimeter-fluxes
5 6 33 2.55044 perimeter-fluxes
5 7 19 414.453 perimeter-fluxes
5 7 33 0.504885 perimeter-fluxes
5 8 33 -3.26902 perimeter-fluxes
5 9 33 -6.36802 perimeter-fluxes
5 10 33 -7.75029 perimeter-fluxes
5 11 33 -10.2174 perimeter-fluxes
5 12 33 -19.2542 perimeter-fluxes
5 13 33 -71.2084 perimeter-fluxes
5 14 33 -35.7163 perimeter-fluxes
5 15 33 -29.7814 perimeter-fluxes
5 16 33 -33.2455 perimeter-fluxes
5 17 33 -31.0316 perimeter-fluxes
5 18 35 -0 perimeter-fluxes
5 19 35 -0 perimeter-fluxes
5 20 35 -0 perimeter-fluxes
5 21 35 -0 perimeter-fluxes
5 22 35 -0 perimeter-fluxes
5 23 35 -0 perimeter-fluxes
5 24 35 -0 perimeter-fluxes
5 25 35 -0 perimeter-fluxes
5 26 35 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 -417.671 perimeter-fluxes
5 4 24 -227.012 perimeter-fluxes
5 5 9 -545.738 perimeter-fluxes
5 5 23 -267.709 perimeter-fluxes
5 5 32 -32.3093 perimeter-fluxes
5 6 8 -309.921 perimeter-fluxes
5 6 23 -270.573 perimeter-fluxes
5 6 32 -28.7063 perimeter-fluxes
5 7 7 -0.785815 perimeter-fluxes
5 7 22 -355.866 perimeter-fluxes
5 8 6 -0.803338 perimeter-fluxes
5 9 5 -0.238887 perimeter-fluxes
5 10 4 0.193974 perimeter-fluxes
5 11 4 0.1879 perimeter-fluxes
5 12 4 -0.0269489 perimeter-fluxes
5 13 4 0.116938 perimeter-fluxes
5 14 4 -0.036011 perimeter-fluxes
5 15 4 0.130021 perimeter-fluxes
5 16 4 0.0705839 perimeter-fluxes
5 17 5 -0.233561 perimeter-fluxes
5 18 5 -0.309558 perimeter-fluxes
5 19 5 -0.234343 perimeter-fluxes
5 20 5 -0.16103 perimeter-fluxes
5 21 5 -0.0218795 perimeter-fluxes
5 22 5 0.0112977 perimeter-fluxes
5 23 5 0.283091 perimeter-fluxes
5 24 5 0.329239 perimeter-fluxes
5 25 5 0.0300118 perimeter-fluxes
5 26 5 -0.0212878 perimeter-fluxes
5 27 10 -0.703788 perimeter-fluxes
5 28 11 0 perimeter-fluxes
5 16 4 -0.0980134 perimeter-fluxes
5 26 5 -0.630097 perimeter-fluxes
5 26 6 -0.32589 perimeter-fluxes
5 26 7 -0.201616 perimeter-fluxes
5 26 8 -0.103574 perimeter-fluxes
5 26 9 -0.210511 perimeter-fluxes
5 27 10 -0 perimeter-fluxes
5 27 22 -0 perimeter-fluxes
5 27 23 -0 perimeter-fluxes
5 27 24 -0 perimeter-fluxes
5 27 25 -0 perimeter-fluxes
5 27 26 -0 perimeter-fluxes
5 27 27 -0 perimeter-fluxes
5 27 28 -0 perimeter-fluxes
5 27 29 -0 perimeter-fluxes
5 27 30 -0 perimeter-fluxes
5 27 31 -0 perimeter-fluxes
5 27 32 -0 perimeter-fluxes
5 27 33 -0 perimeter-fluxes
5 27 34 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 11 -0 perimeter-fluxes
5 28 12 -0 perimeter-fluxes
5 28 13 -0 perimeter-fluxes
5 28 14 -0 perimeter-fluxes
5 28 15 -0 perimeter-fluxes
5 28 16 -0 perimeter-fluxes
5 28 17 -0 perimeter-fluxes
5 28 18 -0 perimeter-fluxes
5 28 19 -0 perimeter-fluxes
5 28 20 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 270.858 perimeter-fluxes
5 4 13 270.246 perimeter-fluxes
5 4 14 199.897 perimeter-fluxes
5 4 15 156.743 perimeter-fluxes
5 4 16 128.824 perimeter-fluxes
5 4 24 -31.2964 perimeter-fluxes
5 4 25 -20.5819 perimeter-fluxes
5 4 26 -14.6532 perimeter-fluxes
5 4 27 -1.78735 perimeter-fluxes
5 5 9 230.255 perimeter-fluxes
5 5 10 275.991 perimeter-fluxes
5 5 11 156.72 perimeter-fluxes
5 5 17 118.867 perimeter-fluxes
5 5 23 -42.9641 perimeter-fluxes
5 5 28 -15.037 perimeter-fluxes
5 5 32 14.0337 perimeter-fluxes
5 5 33 14.8514 perimeter-fluxes
5 6 8 356.14 perimeter-fluxes
5 6 18 125.969 perimeter-fluxes
5 6 29 -9.21716 perimeter-fluxes
5 7 7 0.313896 perimeter-fluxes
5 7 19 119.097 perimeter-fluxes
5 7 22 -13.4296 perimeter-fluxes
5 7 30 44.6559 perimeter-fluxes
5 7 31 -1.342 perimeter-fluxes
5 8 6 0.0338184 perimeter-fluxes
5 8 20 109.866 perimeter-fluxes
5 8 21 105.283 perimeter-fluxes
5 9 5 0.778623 perimeter-fluxes
5 10 4 0.200248 perimeter-fluxes
5 18 34 123.037 perimeter-fluxes
5 18 35 0 perimeter-fluxes
6 4 16 343.257 perimeter-fluxes
6 4 27 89.4744 perimeter-fluxes
6 5 17 337.66 perimeter-fluxes
6 5 28 57.0562 perimeter-fluxes
6 5 33 3.25246 perimeter-fluxes
6 6 18 356.917 perimeter-fluxes
6 6 29 21.3727 perimeter-fluxes
6 6 33 2.56973 perimeter-fluxes
6 7 19 414.434 perimeter-fluxes
6 7 33 0.522476 perimeter-fluxes
6 8 33 -3.25165 perimeter-fluxes
6 9 33 -6.34967 perimeter-fluxes
6 10 33 -7.73724 perimeter-fluxes
6 11 33 -10.2197 perimeter-fluxes
6 12 33 -19.2636 perimeter-fluxes
6 13 33 -71.3355 perimeter-fluxes
6 14 33 -35.7147 perimeter-fluxes
6 15 33 -29.7355 perimeter-fluxes
6 16 33 -33.1847 perimeter-fluxes
6 17 33 -30.9595 perimeter-fluxes
6 18 35 -0 perimeter-fluxes
6 19 35 -0 perimeter-fluxes
6 20 35 -0 perimeter-fluxes
6 21 35 -0 perimeter-fluxes
6 22 35 -0 perimeter-fluxes
6 23 35 -0 perimeter-fluxes
6 24 35 -0 perimeter-fluxes
6 25 35 -0 perimeter-fluxes
6 26 35 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 -417.712 perimeter-fluxes
6 4 24 -226.851 perimeter-fluxes
6 5 9 -547.195 perimeter-fluxes
6 5 23 -267.623 perimeter-fluxes
6 5 32 -32.301 perimeter-fluxes
6 6 8 -309.586 perimeter-fluxes
6 6 23 -270.377 perimeter-fluxes
6 6 32 -28.6993 perimeter-fluxes
6 7 7 -0.786431 perimeter-fluxes
6 7 22 -356.143 perimeter-fluxes
6 8 6 -0.802135 perimeter-fluxes
6 9 5 -0.238979 perimeter-fluxes
6 10 4 0.193 perimeter-fluxes
6 11 4 0.187162 perimeter-fluxes
6 12 4 -0.0269475 perimeter-fluxes
6 13 4 0.116267 perimeter-fluxes
6 14 4 -0.036026 perimeter-fluxes
6 15 4 0.129382 perimeter-fluxes
6 16 4 0.070067 perimeter-fluxes
6 17 5 -0.233483 perimeter-fluxes
6 18 5 -0.309347 perimeter-fluxes
6 19 5 -0.234252 perimeter-fluxes
6 20 5 -0.161091 perimeter-fluxes
6 21 5 -0.0221169 perimeter-fluxes
6 22 5 0.0113042 perimeter-fluxes
6 23 5 0.282425 perimeter-fluxes
6 24 5 0.328678 perimeter-fluxes
6 25 5 0.0300179 perimeter-fluxes
6 26 5 -0.0216862 perimeter-fluxes
6 27 10 -0.704013 perimeter-fluxes
6 28 11 0 perimeter-fluxes
6 16 4 -0.0979925 perimeter-fluxes
6 26 5 -0.629555 perimeter-fluxes
6 26 6 -0.326002 perimeter-fluxes
6 26 7 -0.201634 perimeter-fluxes
6 26 8 -0.103977 perimeter-fluxes
6 26 9 -0.210425 perimeter-fluxes
6 27 10 -0 perimeter-fluxes
6 27 22 -0 perimeter-fluxes
6 27 23 -0 perimeter-fluxes
6 27 24 -0 perimeter-fluxes
6 27 25 -0 perimeter-fluxes
6 27 26 -0 perimeter-fluxes
6 27 27 -0 perimeter-fluxes
6 27 28 -0 perimeter-fluxes
6 27 29 -0 perimeter-fluxes
6 27 30 -0 perimeter-fluxes
6 27 31 -0 perimeter-fluxes
6 27 32 -0 perimeter-fluxes
6 27 33 -0 perimeter-fluxes
6 27 34 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 11 -0 perimeter-fluxes
6 28 12 -0 perimeter-fluxes
6 28 13 -0 perimeter-fluxes
6 28 14 -0 perimeter-fluxes
6 28 15 -0 perimeter-fluxes
6 28 16 -0 perimeter-fluxes
6 28 17 -0 perimeter-fluxes
6 28 18 -0 perimeter-fluxes
6 28 19 -0 perimeter-fluxes
6 28 20 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 270.914 perimeter-fluxes
6 4 13 270.754 perimeter-fluxes
6 4 14 199.786 perimeter-fluxes
6 4 15 156.693 perimeter-fluxes
6 4 16 128.8 perimeter-fluxes
6 4 24 -31.2417 perimeter-fluxes
6 4 25 -20.5825 perimeter-fluxes
6 4 26 -14.6637 perimeter-fluxes
6 4 27 -1.88968 perimeter-fluxes
6 5 9 228.99 perimeter-fluxes
6 5 10 275.947 perimeter-fluxes
6 5 11 155.249 perimeter-fluxes
6 5 17 118.865 perimeter-fluxes
6 5 23 -42.9379 perimeter-fluxes
6 5 28 -15.0275 perimeter-fluxes
6 5 32 14.0335 perimeter-fluxes
6 5 33 14.8526 perimeter-fluxes
6 6 8 355.727 perimeter-fluxes
6 6 18 126.001 perimeter-fluxes
6 6 29 -9.16166 perimeter-fluxes
6 7 7 0.313903 perimeter-fluxes
6 7 19 119.064 perimeter-fluxes
6 7 22 -13.6368 perimeter-fluxes
6 7 30 44.504 perimeter-fluxes
6 7 31 -1.27177 perimeter-fluxes
6 8 6 0.0345686 perimeter-fluxes
6 8 20 109.75 perimeter-fluxes
6 8 21 105.238 perimeter-fluxes
6 9 5 0.777658 perimeter-fluxes
6 10 4 0.200246 perimeter-fluxes
6 18 34 122.948 perimeter-fluxes
6 18 35 0 perimeter-fluxes
7 4 16 255.232 perimeter-fluxes
7 4 27 21.2918 perimeter-fluxes
7 5 17 249.006 perimeter-fluxes
7 5 28 7.32156 perimeter-fluxes
7 6 18 261.929 perimeter-fluxes
7 6 29 -0 perimeter-fluxes
7 7 19 295.742 perimeter-fluxes
7 7 30 -0 perimeter-fluxes
7 8 30 -0 perimeter-fluxes
7 13 33 -0 perimeter-fluxes
7 14 33 -2.42002 perimeter-fluxes
7 15 33 -2.49048 perimeter-fluxes
7 16 33 -4.54658 perimeter-fluxes
7 17 33 -5.44015 perimeter-fluxes
7 18 34 -0 perimeter-fluxes
7 19 35 -0 perimeter-fluxes
7 20 35 -0 perimeter-fluxes
7 21 35 -0 perimeter-fluxes
7 22 35 -0 perimeter-fluxes
7 23 35 -0 perimeter-fluxes
7 24 35 -0 perimeter-fluxes
7 25 35 -0 perimeter-fluxes
7 26 35 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 -328.627 perimeter-fluxes
7 4 24 -101.737 perimeter-fluxes
7 5 9 -439.812 perimeter-fluxes
7 5 23 -137.85 perimeter-fluxes
7 6 8 -323.282 perimeter-fluxes
7 6 23 -140.887 perimeter-fluxes
7 7 7 -423.471 perimeter-fluxes
7 7 22 -212.046 perimeter-fluxes
7 8 6 -900.34 perimeter-fluxes
7 9 5 -288.718 perimeter-fluxes
7 10 4 231.779 perimeter-fluxes
7 11 4 229.081 perimeter-fluxes
7 12 4 -33.4739 perimeter-fluxes
7 13 4 139.262 perimeter-fluxes
7 14 4 -43.8253 perimeter-fluxes
7 15 4 151.492 perimeter-fluxes
7 16 4 79.4318 perimeter-fluxes
7 17 5 -255.481 perimeter-fluxes
7 18 5 -323.088 perimeter-fluxes
7 19 5 -234.198 perimeter-fluxes
7 20 5 -151.677 perimeter-fluxes
7 21 5 -20.1119 perimeter-fluxes
7 22 5 9.10456 perimeter-fluxes
7 23 5 207.639 perimeter-fluxes
7 24 5 221.898 perimeter-fluxes
7 25 5 18.5179 perimeter-fluxes
7 26 5 -13.3213 perimeter-fluxes
7 27 10 -503.059 perimeter-fluxes
7 28 11 0 perimeter-fluxes
7 16 4 -115.061 perimeter-fluxes
7 26 5 -335.244 perimeter-fluxes
7 26 6 -185.243 perimeter-fluxes
7 26 7 -120.763 perimeter-fluxes
7 26 8 -66.8254 perimeter-fluxes
7 26 9 -141.53 perimeter-fluxes
7 27 10 -0 perimeter-fluxes
7 27 22 -0 perimeter-fluxes
7 27 23 -0 perimeter-fluxes
7 27 24 -0 perimeter-fluxes
7 27 25 -0 perimeter-fluxes
7 27 26 -0 perimeter-fluxes
7 27 27 -0 perimeter-fluxes
7 27 28 -0 perimeter-fluxes
7 27 29 -0 perimeter-fluxes
7 27 30 -0 perimeter-fluxes
7 27 31 -0 perimeter-fluxes
7 27 32 -0 perimeter-fluxes
7 27 33 -0 perimeter-fluxes
7 27 34 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 11 -0 perimeter-fluxes
7 28 12 -0 perimeter-fluxes
7 28 13 -0 perimeter-fluxes
7 28 14 -0 perimeter-fluxes
7 28 15 -0 perimeter-fluxes
7 28 16 -0 perimeter-fluxes
7 28 17 -0 perimeter-fluxes
7 28 18 -0 perimeter-fluxes
7 28 19 -0 perimeter-fluxes
7 28 20 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 211.631 perimeter-fluxes
7 4 13 208.102 perimeter-fluxes
7 4 14 150.447 perimeter-fluxes
7 4 15 117.355 perimeter-fluxes
7 4 16 95.1698 perimeter-fluxes
7 4 24 -14.1079 perimeter-fluxes
7 4 25 -8.26542 perimeter-fluxes
7 4 26 -4.72258 perimeter-fluxes
7 4 27 -0.485775 perimeter-fluxes
7 5 9 183.236 perimeter-fluxes
7 5 10 221.149 perimeter-fluxes
7 5 11 120.636 perimeter-fluxes
7 5 17 86.9021 perimeter-fluxes
7 5 23 -22.3188 perimeter-fluxes
7 5 28 -2.21802 perimeter-fluxes
7 6 8 465.557 perimeter-fluxes
7 6 18 92.1163 perimeter-fluxes
7 6 29 -0.502617 perimeter-fluxes
7 7 7 345.203 perimeter-fluxes
7 7 19 84.745 perimeter-fluxes
7 7 22 -8.28041 perimeter-fluxes
7 7 30 1.0432 perimeter-fluxes
7 8 6 42.1446 perimeter-fluxes
7 8 20 76.7424 perimeter-fluxes
7 8 21 69.8298 perimeter-fluxes
7 9 5 947.622 perimeter-fluxes
7 10 4 249.269 perimeter-fluxes
7 13 33 0.959151 perimeter-fluxes
7 18 34 17.1754 perimeter-fluxes
7 19 35 0 perimeter-fluxes
8 4 16 143.115 perimeter-fluxes
8 4 27 55.4176 perimeter-fluxes
8 5 17 143.56 perimeter-fluxes
8 5 28 36.625 perimeter-fluxes
8 5 33 1.15509 perimeter-fluxes
8 6 18 155.033 perimeter-fluxes
8 6 29 13.8277 perimeter-fluxes
8 6 33 1.32238 perimeter-fluxes
8 7 19 181.842 perimeter-fluxes
8 7 33 0.265508 perimeter-fluxes
8 8 33 -1.85272 perimeter-fluxes
8 9 33 -3.82212 perimeter-fluxes
8 10 33 -4.87336 perimeter-fluxes
8 11 33 -6.53512 perimeter-fluxes
8 12 33 -12.8715 perimeter-fluxes
8 13 33 -49.8249 perimeter-fluxes
8 14 33 -24.3063 perimeter-fluxes
8 15 33 -19.9933 perimeter-fluxes
8 16 33 -21.9782 perimeter-fluxes
8 17 33 -20.3424 perimeter-fluxes
8 18 35 -0 perimeter-fluxes
8 19 35 -0 perimeter-fluxes
8 20 35 -0 perimeter-fluxes
8 21 35 -0 perimeter-fluxes
8 22 35 -0 perimeter-fluxes
8 23 35 -0 perimeter-fluxes
8 24 35 -0 perimeter-fluxes
8 25 35 -0 perimeter-fluxes
8 26 35 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 -159.311 perimeter-fluxes
8 4 24 -120.66 perimeter-fluxes
8 5 9 -197.444 perimeter-fluxes
8 5 23 -135.345 perimeter-fluxes
8 5 32 -16.7771 perimeter-fluxes
8 6 8 -148.713 perimeter-fluxes
8 6 23 -135.072 perimeter-fluxes
8 6 32 -16.3858 perimeter-fluxes
8 7 7 -209.797 perimeter-fluxes
8 7 22 -168.866 perimeter-fluxes
8 8 6 -441.35 perimeter-fluxes
8 9 5 -140.788 perimeter-fluxes
8 10 4 113.673 perimeter-fluxes
8 11 4 114.259 perimeter-fluxes
8 12 4 -17.2507 perimeter-fluxes
8 13 4 71.047 perimeter-fluxes
8 14 4 -23.0062 perimeter-fluxes
8 15 4 78.347 perimeter-fluxes
8 16 4 40.5302 perimeter-fluxes
8 17 5 -129.713 perimeter-fluxes
8 18 5 -161.167 perimeter-fluxes
8 19 5 -114.815 perimeter-fluxes
8 20 5 -72.6465 perimeter-fluxes
8 21 5 -9.79194 perimeter-fluxes
8 22 5 4.12436 perimeter-fluxes
8 23 5 90.7832 perimeter-fluxes
8 24 5 94.9653 perimeter-fluxes
8 25 5 7.90513 perimeter-fluxes
8 26 5 -6.09457 perimeter-fluxes
8 27 10 -226.058 perimeter-fluxes
8 28 11 0 perimeter-fluxes
8 16 4 -60.63 perimeter-fluxes
8 26 5 -143.138 perimeter-fluxes
8 26 6 -80.0734 perimeter-fluxes
8 26 7 -52.8251 perimeter-fluxes
8 26 8 -29.8664 perimeter-fluxes
8 26 9 -62.6893 perimeter-fluxes
8 27 10 -0 perimeter-fluxes
8 27 22 -0 perimeter-fluxes
8 27 23 -0 perimeter-fluxes
8 27 24 -0 perimeter-fluxes
8 27 25 -0 perimeter-fluxes
8 27 26 -0 perimeter-fluxes
8 27 27 -0 perimeter-fluxes
8 27 28 -0 perimeter-fluxes
8 27 29 -0 perimeter-fluxes
8 27 30 -0 perimeter-fluxes
8 27 31 -0 perimeter-fluxes
8 27 32 -0 perimeter-fluxes
8 27 33 -0 perimeter-fluxes
8 27 34 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 11 -0 perimeter-fluxes
8 28 12 -0 perimeter-fluxes
8 28 13 -0 perimeter-fluxes
8 28 14 -0 perimeter-fluxes
8 28 15 -0 perimeter-fluxes
8 28 16 -0 perimeter-fluxes
8 28 17 -0 perimeter-fluxes
8 28 18 -0 perimeter-fluxes
8 28 19 -0 perimeter-fluxes
8 28 20 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 102.564 perimeter-fluxes
8 4 13 104.998 perimeter-fluxes
8 4 14 78.5802 perimeter-fluxes
8 4 15 63.2393 perimeter-fluxes
8 4 16 53.3612 perimeter-fluxes
8 4 24 -16.5271 perimeter-fluxes
8 4 25 -11.5641 perimeter-fluxes
8 4 26 -8.67131 perimeter-fluxes
8 4 27 -1.23713 perimeter-fluxes
8 5 9 81.622 perimeter-fluxes
8 5 10 101.139 perimeter-fluxes
8 5 11 55.6817 perimeter-fluxes
8 5 17 50.0808 perimeter-fluxes
8 5 23 -21.6816 perimeter-fluxes
8 5 28 -9.60439 perimeter-fluxes
8 5 32 7.88719 perimeter-fluxes
