#k i j q boundname
2 28 12 -0 perimeter-fluxes
2 28 13 -0 perimeter-fluxes
2 28 14 -0 perimeter-fluxes
2 28 15 -0 perimeter-fluxes
2 9 5 227.843 perimeter-fluxes
2 9 6 230.132 perimeter-fluxes
2 10 4 245.321 perimeter-fluxes
3 9 6 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 -129.883 perimeter-fluxes
3 10 4 -103.275 perimeter-fluxes
3 11 4 -114.898 perimeter-fluxes
3 12 4 -126.294 perimeter-fluxes
3 13 4 -133.238 perimeter-fluxes
3 14 4 -135.39 perimeter-fluxes
3 15 4 -140.654 perimeter-fluxes
3 16 4 -129.224 perimeter-fluxes
3 17 5 -155.468 perimeter-fluxes
3 18 5 -142.567 perimeter-fluxes
3 19 5 -132.795 perimeter-fluxes
3 20 5 -127.602 perimeter-fluxes
3 21 5 -117.399 perimeter-fluxes
3 22 5 -109.155 perimeter-fluxes
3 23 5 -104.001 perimeter-fluxes
3 24 5 -109.848 perimeter-fluxes
3 25 5 -122.473 perimeter-fluxes
3 26 5 -141.008 perimeter-fluxes
3 27 10 -393.505 perimeter-fluxes
3 28 11 0 perimeter-fluxes
3 16 4 -136.033 perimeter-fluxes
3 26 5 -117.033 perimeter-fluxes
3 26 6 -102 perimeter-fluxes
3 26 7 -89.3121 perimeter-fluxes
3 26 8 -71.3164 perimeter-fluxes
3 26 9 -58.572 perimeter-fluxes
3 27 10 -0 perimeter-fluxes
3 28 11 -0 perimeter-fluxes
3 28 12 -0 perimeter-fluxes
3 28 13 -0 perimeter-fluxes
3 28 14 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 228.033 perimeter-fluxes
3 9 6 230.295 perimeter-fluxes
3 10 4 245.3 perimeter-fluxes
4 4 16 795.9 perimeter-fluxes
4 4 27 210.048 perimeter-fluxes
4 5 33 5.82101 perimeter-fluxes
4 6 18 883.981 perimeter-fluxes
4 6 33 -15.2087 perimeter-fluxes
4 7 19 945.981 perimeter-fluxes
4 10 33 -35.7276 perimeter-fluxes
4 11 33 -27.4392 perimeter-fluxes
4 12 33 10.2893 perimeter-fluxes
4 13 33 -14.9486 perimeter-fluxes
4 14 33 -47.8154 perimeter-fluxes
4 15 33 -116.517 perimeter-fluxes
4 18 35 -0 perimeter-fluxes
4 19 35 -0 perimeter-fluxes
4 21 35 -0 perimeter-fluxes
4 22 35 -0 perimeter-fluxes
4 24 35 -0 perimeter-fluxes
4 26 35 -0 perimeter-fluxes
4 27 35 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 -638.837 perimeter-fluxes
4 4 24 -723.847 perimeter-fluxes
4 5 32 -246.487 perimeter-fluxes
4 6 8 -441.456 perimeter-fluxes
4 6 23 -774.43 perimeter-fluxes
4 7 7 -1.53558 perimeter-fluxes
4 7 22 -882.957 perimeter-fluxes
4 8 6 0 perimeter-fluxes
4 9 5 -0.0931293 perimeter-fluxes
4 10 4 -0.0656538 perimeter-fluxes
4 11 4 -0.0644193 perimeter-fluxes
4 12 4 -0.0623288 perimeter-fluxes
4 13 4 -0.0589033 perimeter-fluxes
4 14 4 -0.0558549 perimeter-fluxes
4 15 4 -0.0537066 perimeter-fluxes
4 16 4 -0.0486813 perimeter-fluxes
4 17 5 -0.0596619 perimeter-fluxes
4 18 5 -0.0565689 perimeter-fluxes
4 19 5 -0.055381 perimeter-fluxes
4 20 5 -0.0566747 perimeter-fluxes
4 21 5 -0.0555407 perimeter-fluxes
4 22 5 -0.0563186 perimeter-fluxes
4 23 5 -0.0574899 perimeter-fluxes
4 24 5 -0.0667925 perimeter-fluxes
4 25 5 -0.0808117 perimeter-fluxes
4 26 5 -0.113896 perimeter-fluxes
4 27 10 -0.283945 perimeter-fluxes
4 28 11 0 perimeter-fluxes
4 16 4 -0.0502687 perimeter-fluxes
4 26 5 -0.095008 perimeter-fluxes
4 26 6 -0.0808557 perimeter-fluxes
4 26 7 -0.0676853 perimeter-fluxes
4 26 8 -0.0515169 perimeter-fluxes
4 26 9 -0.0397663 perimeter-fluxes
4 27 10 -0 perimeter-fluxes
4 27 22 -0 perimeter-fluxes
4 27 23 -0 perimeter-fluxes
4 27 24 -0 perimeter-fluxes
4 27 25 -0 perimeter-fluxes
4 27 27 -0 perimeter-fluxes
4 27 28 -0 perimeter-fluxes
4 27 29 -0 perimeter-fluxes
4 27 30 -0 perimeter-fluxes
4 27 31 -0 perimeter-fluxes
4 27 32 -0 perimeter-fluxes
4 27 33 -0 perimeter-fluxes
4 27 34 -0 perimeter-fluxes
4 28 11 -0 perimeter-fluxes
4 28 12 -0 perimeter-fluxes
4 28 13 -0 perimeter-fluxes
4 28 14 -0 perimeter-fluxes
4 28 15 -0 perimeter-fluxes
4 28 16 -0 perimeter-fluxes
4 28 17 -0 perimeter-fluxes
4 28 18 -0 perimeter-fluxes
4 28 20 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 296.852 perimeter-fluxes
4 4 13 274.802 perimeter-fluxes
4 4 14 245.55 perimeter-fluxes
4 4 15 215.01 perimeter-fluxes
4 4 16 196.748 perimeter-fluxes
4 4 24 -50.2888 perimeter-fluxes
4 4 25 -10.5371 perimeter-fluxes
4 4 27 25.8312 perimeter-fluxes
4 5 11 415.366 perimeter-fluxes
4 5 17 208.224 perimeter-fluxes
4 5 32 105.058 perimeter-fluxes
4 5 33 96.6636 perimeter-fluxes
4 6 8 369.775 perimeter-fluxes
4 6 18 196.843 perimeter-fluxes
4 7 7 0.565184 perimeter-fluxes
4 7 19 211.758 perimeter-fluxes
4 7 22 84.6201 perimeter-fluxes
4 7 31 -19.4023 perimeter-fluxes
4 8 6 959.163 perimeter-fluxes
4 8 20 232.342 perimeter-fluxes
4 8 21 199.778 perimeter-fluxes
4 9 5 0.159414 perimeter-fluxes
4 10 4 0.152171 perimeter-fluxes
5 4 16 385.384 perimeter-fluxes
5 4 27 51.7915 perimeter-fluxes
5 5 17 401.5 perimeter-fluxes
5 5 28 24.0602 perimeter-fluxes
5 5 33 1.12427 perimeter-fluxes
5 6 18 409.793 perimeter-fluxes
5 6 29 4.92128 perimeter-fluxes
5 6 33 -2.41578 perimeter-fluxes
5 7 19 412.925 perimeter-fluxes
5 7 33 -2.77564 perimeter-fluxes
5 8 33 -4.27822 perimeter-fluxes
5 9 33 -5.5093 perimeter-fluxes
5 10 33 -6.72258 perimeter-fluxes
5 11 33 -5.27643 perimeter-fluxes
5 12 33 2.17076 perimeter-fluxes
5 13 33 -3.05015 perimeter-fluxes
5 14 33 -10.2364 perimeter-fluxes
5 15 33 -25.6719 perimeter-fluxes
5 16 33 -44.5639 perimeter-fluxes
5 17 33 -51.4315 perimeter-fluxes
5 18 35 -0 perimeter-fluxes
5 19 35 -0 perimeter-fluxes
5 20 35 -0 perimeter-fluxes
5 21 35 -0 perimeter-fluxes
5 22 35 -0 perimeter-fluxes
5 23 35 -0 perimeter-fluxes
5 24 35 -0 perimeter-fluxes
5 25 35 -0 perimeter-fluxes
5 26 35 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 -368.833 perimeter-fluxes
5 4 24 -212.37 perimeter-fluxes
5 5 9 -332.883 perimeter-fluxes
5 5 23 -255.845 perimeter-fluxes
5 5 32 -43.1179 perimeter-fluxes
5 6 8 -254.066 perimeter-fluxes
5 6 23 -254.909 perimeter-fluxes
5 6 32 -42.3877 perimeter-fluxes
5 7 7 -0.737962 perimeter-fluxes
5 7 22 -312.788 perimeter-fluxes
5 8 6 -0.317524 perimeter-fluxes
5 9 5 -0.183282 perimeter-fluxes
5 10 4 -0.133052 perimeter-fluxes
5 11 4 -0.140499 perimeter-fluxes
5 12 4 -0.146726 perimeter-fluxes
5 13 4 -0.14887 perimeter-fluxes
5 14 4 -0.149724 perimeter-fluxes
5 15 4 -0.151872 perimeter-fluxes
5 16 4 -0.141755 perimeter-fluxes
5 17 5 -0.186718 perimeter-fluxes
5 18 5 -0.1789 perimeter-fluxes
5 19 5 -0.176042 perimeter-fluxes
5 20 5 -0.179923 perimeter-fluxes
5 21 5 -0.176576 perimeter-fluxes
5 22 5 -0.178204 perimeter-fluxes
5 23 5 -0.180695 perimeter-fluxes
5 24 5 -0.202076 perimeter-fluxes
5 25 5 -0.23175 perimeter-fluxes
5 26 5 -0.276681 perimeter-fluxes
5 27 10 -0.708767 perimeter-fluxes
5 28 11 0 perimeter-fluxes
5 16 4 -0.146432 perimeter-fluxes
5 26 5 -0.232784 perimeter-fluxes
5 26 6 -0.199116 perimeter-fluxes
5 26 7 -0.168245 perimeter-fluxes
5 26 8 -0.132158 perimeter-fluxes
5 26 9 -0.106862 perimeter-fluxes
5 27 10 -0 perimeter-fluxes
5 27 22 -0 perimeter-fluxes
5 27 23 -0 perimeter-fluxes
5 27 24 -0 perimeter-fluxes
5 27 25 -0 perimeter-fluxes
5 27 26 -0 perimeter-fluxes
5 27 27 -0 perimeter-fluxes
5 27 28 -0 perimeter-fluxes
5 27 29 -0 perimeter-fluxes
5 27 30 -0 perimeter-fluxes
5 27 31 -0 perimeter-fluxes
5 27 32 -0 perimeter-fluxes
5 27 33 -0 perimeter-fluxes
5 27 34 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 11 -0 perimeter-fluxes
5 28 12 -0 perimeter-fluxes
5 28 13 -0 perimeter-fluxes
5 28 14 -0 perimeter-fluxes
5 28 15 -0 perimeter-fluxes
5 28 16 -0 perimeter-fluxes
5 28 17 -0 perimeter-fluxes
5 28 18 -0 perimeter-fluxes
5 28 19 -0 perimeter-fluxes
5 28 20 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 168.282 perimeter-fluxes
5 4 13 149.218 perimeter-fluxes
5 4 14 127.8 perimeter-fluxes
5 4 15 108.598 perimeter-fluxes
5 4 16 95.4496 perimeter-fluxes
5 4 24 -15.2374 perimeter-fluxes
5 4 25 -3.07735 perimeter-fluxes
5 4 26 0.660519 perimeter-fluxes
5 4 27 6.34119 perimeter-fluxes
5 5 9 279.272 perimeter-fluxes
5 5 10 267.46 perimeter-fluxes
5 5 11 247.788 perimeter-fluxes
5 5 17 97.9602 perimeter-fluxes
5 5 23 -20.591 perimeter-fluxes
5 5 28 0.410638 perimeter-fluxes
5 5 32 18.9981 perimeter-fluxes
5 5 33 16.1969 perimeter-fluxes
5 6 8 217.631 perimeter-fluxes
5 6 18 90.0571 perimeter-fluxes
5 6 29 -0.971576 perimeter-fluxes
5 7 7 0.291778 perimeter-fluxes
5 7 19 92.4826 perimeter-fluxes
5 7 22 30.8362 perimeter-fluxes
5 7 30 50.5846 perimeter-fluxes
5 7 31 -3.5926 perimeter-fluxes
5 8 6 0.319971 perimeter-fluxes
5 8 20 98.1442 perimeter-fluxes
5 8 21 80.1661 perimeter-fluxes
5 9 5 0.313949 perimeter-fluxes
5 10 4 0.308849 perimeter-fluxes
5 18 34 144.347 perimeter-fluxes
5 18 35 0 perimeter-fluxes
6 4 16 385.198 perimeter-fluxes
6 4 27 51.8361 perimeter-fluxes
6 5 17 401.46 perimeter-fluxes
6 5 28 24.0594 perimeter-fluxes
6 5 33 1.15842 perimeter-fluxes
6 6 18 409.748 perimeter-fluxes
6 6 29 4.92631 perimeter-fluxes
6 6 33 -2.3807 perimeter-fluxes
6 7 19 412.67 perimeter-fluxes
6 7 33 -2.74636 perimeter-fluxes
6 8 33 -4.25217 perimeter-fluxes
6 9 33 -5.48819 perimeter-fluxes
6 10 33 -6.70347 perimeter-fluxes
6 11 33 -5.25931 perimeter-fluxes
6 12 33 2.21178 perimeter-fluxes
6 13 33 -3.02 perimeter-fluxes
6 14 33 -10.2179 perimeter-fluxes
6 15 33 -25.5672 perimeter-fluxes
6 16 33 -44.4127 perimeter-fluxes
6 17 33 -51.313 perimeter-fluxes
6 18 35 -0 perimeter-fluxes
6 19 35 -0 perimeter-fluxes
6 20 35 -0 perimeter-fluxes
6 21 35 -0 perimeter-fluxes
6 22 35 -0 perimeter-fluxes
6 23 35 -0 perimeter-fluxes
6 24 35 -0 perimeter-fluxes
6 25 35 -0 perimeter-fluxes
6 26 35 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 -368.823 perimeter-fluxes
6 4 24 -212.205 perimeter-fluxes
6 5 9 -332.889 perimeter-fluxes
6 5 23 -255.813 perimeter-fluxes
6 5 32 -43.1064 perimeter-fluxes
6 6 8 -254.032 perimeter-fluxes
6 6 23 -254.719 perimeter-fluxes
6 6 32 -42.3716 perimeter-fluxes
6 7 7 -0.737735 perimeter-fluxes
6 7 22 -312.759 perimeter-fluxes
6 8 6 -0.317369 perimeter-fluxes
6 9 5 -0.183333 perimeter-fluxes
6 10 4 -0.133048 perimeter-fluxes
6 11 4 -0.140496 perimeter-fluxes
6 12 4 -0.146719 perimeter-fluxes
6 13 4 -0.14881 perimeter-fluxes
6 14 4 -0.149782 perimeter-fluxes
6 15 4 -0.151853 perimeter-fluxes
6 16 4 -0.141685 perimeter-fluxes
6 17 5 -0.186653 perimeter-fluxes
6 18 5 -0.178909 perimeter-fluxes
6 19 5 -0.175989 perimeter-fluxes
6 20 5 -0.179993 perimeter-fluxes
6 21 5 -0.176596 perimeter-fluxes
6 22 5 -0.178288 perimeter-fluxes
6 23 5 -0.180663 perimeter-fluxes
6 24 5 -0.202151 perimeter-fluxes
6 25 5 -0.231848 perimeter-fluxes
6 26 5 -0.276594 perimeter-fluxes
6 27 10 -0.708513 perimeter-fluxes
6 28 11 0 perimeter-fluxes
6 16 4 -0.146412 perimeter-fluxes
6 26 5 -0.23266 perimeter-fluxes
6 26 6 -0.199072 perimeter-fluxes
6 26 7 -0.168233 perimeter-fluxes
6 26 8 -0.132192 perimeter-fluxes
6 26 9 -0.106814 perimeter-fluxes
6 27 10 -0 perimeter-fluxes
6 27 22 -0 perimeter-fluxes
6 27 23 -0 perimeter-fluxes
6 27 24 -0 perimeter-fluxes
6 27 25 -0 perimeter-fluxes
6 27 26 -0 perimeter-fluxes
6 27 27 -0 perimeter-fluxes
6 27 28 -0 perimeter-fluxes
6 27 29 -0 perimeter-fluxes
6 27 30 -0 perimeter-fluxes
6 27 31 -0 perimeter-fluxes
6 27 32 -0 perimeter-fluxes
6 27 33 -0 perimeter-fluxes
6 27 34 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 11 -0 perimeter-fluxes
6 28 12 -0 perimeter-fluxes
6 28 13 -0 perimeter-fluxes
6 28 14 -0 perimeter-fluxes
6 28 15 -0 perimeter-fluxes
6 28 16 -0 perimeter-fluxes
6 28 17 -0 perimeter-fluxes
6 28 18 -0 perimeter-fluxes
6 28 19 -0 perimeter-fluxes
6 28 20 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 168.281 perimeter-fluxes
6 4 13 149.233 perimeter-fluxes
6 4 14 127.767 perimeter-fluxes
6 4 15 108.553 perimeter-fluxes
6 4 16 95.3395 perimeter-fluxes
6 4 24 -15.2713 perimeter-fluxes
6 4 25 -3.0908 perimeter-fluxes
6 4 26 0.674731 perimeter-fluxes
6 4 27 6.34871 perimeter-fluxes
6 5 9 279.284 perimeter-fluxes
6 5 10 267.31 perimeter-fluxes
6 5 11 247.619 perimeter-fluxes
6 5 17 97.9127 perimeter-fluxes
6 5 23 -20.5774 perimeter-fluxes
6 5 28 0.417341 perimeter-fluxes
6 5 32 19.0036 perimeter-fluxes
6 5 33 16.21 perimeter-fluxes
6 6 8 217.601 perimeter-fluxes
6 6 18 90.0597 perimeter-fluxes
6 6 29 -0.924129 perimeter-fluxes
6 7 7 0.291757 perimeter-fluxes
6 7 19 92.4211 perimeter-fluxes
6 7 22 30.8745 perimeter-fluxes
6 7 30 50.4094 perimeter-fluxes
6 7 31 -3.50767 perimeter-fluxes
6 8 6 0.319826 perimeter-fluxes
6 8 20 97.982 perimeter-fluxes
6 8 21 80.0952 perimeter-fluxes
6 9 5 0.313946 perimeter-fluxes
6 10 4 0.308842 perimeter-fluxes
6 18 34 144.206 perimeter-fluxes
6 18 35 0 perimeter-fluxes
7 4 16 286.405 perimeter-fluxes
7 4 27 12.3348 perimeter-fluxes
7 5 17 296.099 perimeter-fluxes
7 5 28 3.08737 perimeter-fluxes
7 6 18 300.686 perimeter-fluxes
7 6 29 -0 perimeter-fluxes
7 7 19 294.259 perimeter-fluxes
7 7 30 -0 perimeter-fluxes
7 8 30 -0 perimeter-fluxes
7 13 33 -0 perimeter-fluxes
7 14 33 -0.691805 perimeter-fluxes
7 15 33 -2.1386 perimeter-fluxes
7 16 33 -6.07969 perimeter-fluxes
7 17 33 -9.01707 perimeter-fluxes
7 18 34 -0 perimeter-fluxes
7 19 35 -0 perimeter-fluxes
7 20 35 -0 perimeter-fluxes
7 21 35 -0 perimeter-fluxes
7 22 35 -0 perimeter-fluxes
7 23 35 -0 perimeter-fluxes
7 24 35 -0 perimeter-fluxes
7 25 35 -0 perimeter-fluxes
7 26 35 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 -290.133 perimeter-fluxes
7 4 24 -95.1642 perimeter-fluxes
7 5 9 -266.713 perimeter-fluxes
7 5 23 -131.795 perimeter-fluxes
7 6 8 -265.429 perimeter-fluxes
7 6 23 -132.724 perimeter-fluxes
7 7 7 -396.232 perimeter-fluxes
7 7 22 -186.02 perimeter-fluxes
7 8 6 -357.341 perimeter-fluxes
7 9 5 -221.61 perimeter-fluxes
7 10 4 -162.627 perimeter-fluxes
7 11 4 -174.781 perimeter-fluxes
7 12 4 -182.27 perimeter-fluxes
7 13 4 -182.262 perimeter-fluxes
7 14 4 -182.201 perimeter-fluxes
7 15 4 -181.405 perimeter-fluxes
7 16 4 -165.329 perimeter-fluxes
7 17 5 -204.233 perimeter-fluxes
7 18 5 -187.421 perimeter-fluxes
7 19 5 -176.001 perimeter-fluxes
7 20 5 -169.488 perimeter-fluxes
7 21 5 -153.594 perimeter-fluxes
7 22 5 -143.518 perimeter-fluxes
7 23 5 -134.086 perimeter-fluxes
7 24 5 -137.717 perimeter-fluxes
7 25 5 -143.152 perimeter-fluxes
7 26 5 -157.324 perimeter-fluxes
7 27 10 -504.812 perimeter-fluxes
7 28 11 0 perimeter-fluxes
7 16 4 -171.965 perimeter-fluxes
7 26 5 -124.068 perimeter-fluxes
7 26 6 -112.845 perimeter-fluxes
7 26 7 -100.702 perimeter-fluxes
7 26 8 -83.6576 perimeter-fluxes
7 26 9 -71.8211 perimeter-fluxes
7 27 10 -0 perimeter-fluxes
7 27 22 -0 perimeter-fluxes
7 27 23 -0 perimeter-fluxes
7 27 24 -0 perimeter-fluxes
7 27 25 -0 perimeter-fluxes
7 27 26 -0 perimeter-fluxes
7 27 27 -0 perimeter-fluxes
7 27 28 -0 perimeter-fluxes
7 27 29 -0 perimeter-fluxes
7 27 30 -0 perimeter-fluxes
7 27 31 -0 perimeter-fluxes
7 27 32 -0 perimeter-fluxes
7 27 33 -0 perimeter-fluxes
7 27 34 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 11 -0 perimeter-fluxes
7 28 12 -0 perimeter-fluxes
7 28 13 -0 perimeter-fluxes
7 28 14 -0 perimeter-fluxes
7 28 15 -0 perimeter-fluxes
7 28 16 -0 perimeter-fluxes
7 28 17 -0 perimeter-fluxes
7 28 18 -0 perimeter-fluxes
7 28 19 -0 perimeter-fluxes
7 28 20 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 131.427 perimeter-fluxes
7 4 13 114.355 perimeter-fluxes
7 4 14 96.238 perimeter-fluxes
7 4 15 81.2928 perimeter-fluxes
7 4 16 70.3689 perimeter-fluxes
7 4 24 -6.9197 perimeter-fluxes
7 4 25 -1.24551 perimeter-fluxes
7 4 26 0.219798 perimeter-fluxes
7 4 27 1.58419 perimeter-fluxes
7 5 9 224.997 perimeter-fluxes
7 5 10 214.129 perimeter-fluxes
7 5 11 195.34 perimeter-fluxes
7 5 17 71.5552 perimeter-fluxes
7 5 23 -10.6957 perimeter-fluxes
7 5 28 0.062103 perimeter-fluxes
7 6 8 285.296 perimeter-fluxes
7 6 18 65.8261 perimeter-fluxes
7 6 29 -0.0495949 perimeter-fluxes
7 7 7 320.524 perimeter-fluxes
7 7 19 65.7425 perimeter-fluxes
7 7 22 18.3735 perimeter-fluxes
7 7 30 1.18158 perimeter-fluxes
7 8 6 367.571 perimeter-fluxes
7 8 20 68.4799 perimeter-fluxes
7 8 21 53.1271 perimeter-fluxes
7 9 5 384.176 perimeter-fluxes
7 10 4 383.942 perimeter-fluxes
7 13 33 1.56268 perimeter-fluxes
7 18 34 20.1417 perimeter-fluxes
7 19 35 0 perimeter-fluxes
8 4 16 160.59 perimeter-fluxes
8 4 27 32.1034 perimeter-fluxes
8 5 17 170.741 perimeter-fluxes
8 5 28 15.444 perimeter-fluxes
8 5 33 0.419477 perimeter-fluxes
8 6 18 177.969 perimeter-fluxes
8 6 29 3.19008 perimeter-fluxes
8 6 33 -1.20416 perimeter-fluxes
8 7 19 180.798 perimeter-fluxes
8 7 33 -1.34972 perimeter-fluxes
8 8 33 -2.42135 perimeter-fluxes
8 9 33 -3.30107 perimeter-fluxes
8 10 33 -4.21816 perimeter-fluxes
8 11 33 -3.35334 perimeter-fluxes
8 12 33 1.50055 perimeter-fluxes
8 13 33 -2.08617 perimeter-fluxes
8 14 33 -6.94288 perimeter-fluxes
8 15 33 -17.1464 perimeter-fluxes
8 16 33 -29.3639 perimeter-fluxes
8 17 33 -33.7184 perimeter-fluxes
8 18 35 -0 perimeter-fluxes
8 19 35 -0 perimeter-fluxes
8 20 35 -0 perimeter-fluxes
8 21 35 -0 perimeter-fluxes
8 22 35 -0 perimeter-fluxes
8 23 35 -0 perimeter-fluxes
8 24 35 -0 perimeter-fluxes
8 25 35 -0 perimeter-fluxes
8 26 35 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 -140.641 perimeter-fluxes
8 4 24 -112.861 perimeter-fluxes
8 5 9 -119.434 perimeter-fluxes
8 5 23 -129.428 perimeter-fluxes
8 5 32 -22.3893 perimeter-fluxes
8 6 8 -122.131 perimeter-fluxes
8 6 23 -127.244 perimeter-fluxes
8 6 32 -24.1896 perimeter-fluxes
8 7 7 -195.846 perimeter-fluxes
8 7 22 -147.99 perimeter-fluxes
8 8 6 -175.698 perimeter-fluxes
8 9 5 -108.139 perimeter-fluxes
8 10 4 -81.1894 perimeter-fluxes
8 11 4 -88.6629 perimeter-fluxes
8 12 4 -93.8923 perimeter-fluxes
8 13 4 -95.2064 perimeter-fluxes
8 14 4 -95.5986 perimeter-fluxes
8 15 4 -95.8374 perimeter-fluxes
8 16 4 -87.0162 perimeter-fluxes
8 17 5 -103.686 perimeter-fluxes
8 18 5 -93.7871 perimeter-fluxes
8 19 5 -86.3202 perimeter-fluxes
8 20 5 -81.1778 perimeter-fluxes
8 21 5 -71.7502 perimeter-fluxes
8 22 5 -65.025 perimeter-fluxes
8 23 5 -59.1571 perimeter-fluxes
8 24 5 -59.446 perimeter-fluxes
8 25 5 -61.1573 perimeter-fluxes
8 26 5 -67.3033 perimeter-fluxes
8 27 10 -226.218 perimeter-fluxes
8 28 11 0 perimeter-fluxes
8 16 4 -90.6397 perimeter-fluxes
8 26 5 -53.0424 perimeter-fluxes
8 26 6 -48.6695 perimeter-fluxes
8 26 7 -44.0195 perimeter-fluxes
8 26 8 -36.8577 perimeter-fluxes
8 26 9 -31.8059 perimeter-fluxes
8 27 10 -0 perimeter-fluxes
8 27 22 -0 perimeter-fluxes
8 27 23 -0 perimeter-fluxes
8 27 24 -0 perimeter-fluxes
8 27 25 -0 perimeter-fluxes
8 27 26 -0 perimeter-fluxes
8 27 27 -0 perimeter-fluxes
8 27 28 -0 perimeter-fluxes
8 27 29 -0 perimeter-fluxes
8 27 30 -0 perimeter-fluxes
8 27 31 -0 perimeter-fluxes
8 27 32 -0 perimeter-fluxes
8 27 33 -0 perimeter-fluxes
8 27 34 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 11 -0 perimeter-fluxes
8 28 12 -0 perimeter-fluxes
8 28 13 -0 perimeter-fluxes
8 28 14 -0 perimeter-fluxes
8 28 15 -0 perimeter-fluxes
8 28 16 -0 perimeter-fluxes
8 28 17 -0 perimeter-fluxes
8 28 18 -0 perimeter-fluxes
8 28 19 -0 perimeter-fluxes
8 28 20 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 63.6837 perimeter-fluxes
8 4 13 57.5154 perimeter-fluxes
8 4 14 50.2741 perimeter-fluxes
8 4 15 43.8041 perimeter-fluxes
8 4 16 39.4182 perimeter-fluxes
8 4 24 -8.13115 perimeter-fluxes
8 4 25 -1.74803 perimeter-fluxes
8 4 26 0.407624 perimeter-fluxes
8 4 27 3.92953 perimeter-fluxes
