41.25 41.34 40.20 38.70 40.31 40.65 39.56 40.17 39.86 39.39 39.00 39.70 39.94 39.99 40.02 40.34 40.57 41.55 42.39 41.89 42.39 43.41 43.27 43.09 43.02 42.12 41.91 42.53 41.90 42.04 42.26 42.32 40.53 42.35 40.97
40.98 41.85 38.49 40.70 40.25 38.82 40.08 40.61 39.64 39.03 39.18 39.36 39.15 39.95 39.51 39.75 40.69 41.44 42.11 42.03 41.34 42.44 40.59 41.91 42.18 39.95 41.41 42.21 41.81 41.80 41.36 41.87 41.56 41.53 40.72
41.22 40.67 40.83 40.58 39.50 39.17 39.52 40.16 39.51 39.19 38.26 38.52 38.59 39.54 39.32 39.77 40.25 41.10 41.55 41.96 42.09 42.13 42.00 40.35 42.60 39.92 40.08 40.22 40.63 41.54 40.11 39.30 42.05 41.46 40.60
41.23 40.54 40.66 40.08 40.26 38.81 40.44 39.59 38.69 39.32 38.37 -329.03 -323.21 -317.20 -311.06 -304.60 39.57 40.31 41.50 42.10 41.68 41.53 39.77 -246.87 -239.25 -231.80 -225.09 39.76 40.99 41.73 40.73 39.93 39.70 39.86 40.97
40.43 40.66 40.03 39.78 38.37 39.99 39.30 39.23 -346.59 -341.43 -336.01 -330.46 -324.68 -318.70 -312.61 -306.21 -299.67 39.94 41.42 41.37 41.49 41.28 -256.13 -248.25 -240.42 -232.72 -226.11 -219.93 40.86 40.82 41.47 -195.94 -189.87 39.46 39.63
41.37 40.38 37.25 39.27 39.92 39.32 39.17 -353.11 -348.10 -342.94 -337.52 -332.00 -326.25 -320.32 -314.28 -307.93 -301.44 -294.75 41.37 41.42 41.00 41.79 -257.89 -249.91 -241.96 -234.09 -227.53 -221.46 -215.56 40.71 39.60 -197.61 -191.55 39.47 37.96
40.89 38.05 40.08 39.69 38.97 39.09 -359.81 -354.87 -349.82 -344.63 -339.23 -333.73 -328.02 -322.15 -316.17 -309.89 -303.47 -296.84 -289.92 41.21 40.88 -267.89 -260.18 -252.31 -244.51 -236.86 -230.14 -223.79 -217.70 -211.62 -205.55 -199.45 -193.34 38.95 38.16
40.57 39.56 39.53 39.15 39.10 -366.64 -361.79 -356.77 -351.67 -346.46 -341.07 -335.59 -329.93 -324.11 -318.21 -312.01 -305.68 -299.14 -292.29 -285.28 -277.94 -270.41 -262.75 -254.97 -247.29 -239.78 -232.91 -226.32 -220.03 -213.78 -207.58 -201.39 -195.21 37.87 40.45
39.78 38.93 38.53 39.11 -373.79 -368.84 -363.86 -358.76 -353.60 -348.36 -342.97 -337.52 -331.91 -326.17 -320.34 -314.25 -308.02 -301.58 -294.81 -287.88 -280.58 -273.10 -265.49 -257.81 -250.21 -242.78 -235.77 -228.97 -222.47 -216.04 -209.68 -203.39 -197.13 40.97 40.43
39.73 38.45 38.10 -381.34 -376.28 -371.19 -366.09 -360.91 -355.68 -350.40 -345.01 -339.58 -334.03 -328.37 -322.64 -316.68 -310.60 -304.31 -297.65 -290.81 -283.53 -276.06 -268.43 -260.74 -253.13 -245.66 -238.54 -231.58 -224.91 -218.33 -211.84 -205.45 -199.10 37.76 38.18
39.70 38.22 38.21 -383.98 -378.78 -373.58 -368.36 -363.10 -357.80 -352.47 -347.08 -341.66 -336.17 -330.59 -324.97 -319.16 -313.23 -307.11 -300.60 -293.86 -286.56 -279.05 -271.37 -263.64 -255.98 -248.45 -241.21 -234.11 -227.29 -220.58 -213.97 -207.48 -201.05 39.40 39.68
