#k i j q boundname
8 4 26 -6.33011 perimeter-fluxes
8 4 27 0.611549 perimeter-fluxes
8 5 9 73.4879 perimeter-fluxes
8 5 10 86.52 perimeter-fluxes
8 5 11 56.7621 perimeter-fluxes
8 5 17 42.409 perimeter-fluxes
8 5 23 -16.1111 perimeter-fluxes
8 5 28 -7.70633 perimeter-fluxes
8 5 32 9.77712 perimeter-fluxes
8 5 33 7.16572 perimeter-fluxes
8 6 8 158.004 perimeter-fluxes
8 6 18 49.2518 perimeter-fluxes
8 6 29 -1.84313 perimeter-fluxes
8 7 7 148.769 perimeter-fluxes
8 7 19 42.8596 perimeter-fluxes
8 7 22 14.2577 perimeter-fluxes
8 7 30 32.9496 perimeter-fluxes
8 7 31 -3.38425 perimeter-fluxes
8 8 6 83.1126 perimeter-fluxes
8 8 20 50.6788 perimeter-fluxes
8 8 21 49.4243 perimeter-fluxes
8 9 5 248.694 perimeter-fluxes
8 10 4 157.646 perimeter-fluxes
8 18 34 100.57 perimeter-fluxes
8 18 35 0 perimeter-fluxes
9 4 16 581.245 perimeter-fluxes
9 4 27 174.432 perimeter-fluxes
9 5 17 591.714 perimeter-fluxes
9 5 28 71.6577 perimeter-fluxes
9 5 33 -6.41497 perimeter-fluxes
9 6 18 650.744 perimeter-fluxes
9 6 29 -6.84773 perimeter-fluxes
9 6 33 6.36518 perimeter-fluxes
9 7 19 756.6 perimeter-fluxes
9 7 33 10.482 perimeter-fluxes
9 8 33 4.17072 perimeter-fluxes
9 9 33 -0.319112 perimeter-fluxes
9 10 33 -0.364511 perimeter-fluxes
9 11 33 11.748 perimeter-fluxes
9 12 33 43.5295 perimeter-fluxes
9 13 33 28.6858 perimeter-fluxes
9 14 33 -6.53173 perimeter-fluxes
9 15 33 -54.4214 perimeter-fluxes
9 16 33 -102.65 perimeter-fluxes
9 17 33 -109.011 perimeter-fluxes
9 18 35 -0 perimeter-fluxes
9 19 35 -0 perimeter-fluxes
9 20 35 -0 perimeter-fluxes
9 21 35 -0 perimeter-fluxes
9 22 35 -0 perimeter-fluxes
9 23 35 -0 perimeter-fluxes
9 24 35 -0 perimeter-fluxes
9 25 35 -0 perimeter-fluxes
9 26 35 -0 perimeter-fluxes
9 27 35 -0 perimeter-fluxes
9 28 21 -0 perimeter-fluxes
9 4 12 -520.09 perimeter-fluxes
9 4 24 -498.342 perimeter-fluxes
9 5 9 -536.071 perimeter-fluxes
9 5 23 -549.066 perimeter-fluxes
9 5 32 -165.139 perimeter-fluxes
9 6 8 -410.779 perimeter-fluxes
9 6 23 -540.186 perimeter-fluxes
9 6 32 -174.635 perimeter-fluxes
9 7 7 -486.733 perimeter-fluxes
9 7 22 -620.839 perimeter-fluxes
9 8 6 -939.69 perimeter-fluxes
9 9 5 -408.77 perimeter-fluxes
9 10 4 -20.5446 perimeter-fluxes
9 11 4 30.3675 perimeter-fluxes
9 12 4 -156.735 perimeter-fluxes
9 13 4 42.7729 perimeter-fluxes
9 14 4 -141.861 perimeter-fluxes
9 15 4 102.857 perimeter-fluxes
9 16 4 97.9863 perimeter-fluxes
9 17 5 -348.568 perimeter-fluxes
9 18 5 -194.518 perimeter-fluxes
9 19 5 -279.103 perimeter-fluxes
9 20 5 -237.83 perimeter-fluxes
9 21 5 -78.0007 perimeter-fluxes
9 22 5 -135.097 perimeter-fluxes
9 23 5 -49.7921 perimeter-fluxes
9 24 5 -94.5765 perimeter-fluxes
9 25 5 -167.515 perimeter-fluxes
9 26 5 -210.555 perimeter-fluxes
9 27 10 -596.462 perimeter-fluxes
9 28 11 0 perimeter-fluxes
9 16 4 -292.093 perimeter-fluxes
9 26 5 -185.695 perimeter-fluxes
9 26 6 -189.993 perimeter-fluxes
9 26 7 -178.422 perimeter-fluxes
9 26 8 -227.231 perimeter-fluxes
9 26 9 -285.036 perimeter-fluxes
9 27 10 -0 perimeter-fluxes
9 27 22 -0 perimeter-fluxes
9 27 23 -0 perimeter-fluxes
9 27 24 -0 perimeter-fluxes
9 27 25 -0 perimeter-fluxes
9 27 26 -0 perimeter-fluxes
9 27 27 -0 perimeter-fluxes
9 27 28 -0 perimeter-fluxes
9 27 29 -0 perimeter-fluxes
9 27 30 -0 perimeter-fluxes
9 27 31 -0 perimeter-fluxes
9 27 32 -0 perimeter-fluxes
9 27 33 -0 perimeter-fluxes
9 27 34 -0 perimeter-fluxes
9 27 35 -0 perimeter-fluxes
9 28 11 -0 perimeter-fluxes
9 28 12 -0 perimeter-fluxes
9 28 13 -0 perimeter-fluxes
9 28 14 -0 perimeter-fluxes
9 28 15 -0 perimeter-fluxes
9 28 16 -0 perimeter-fluxes
9 28 17 -0 perimeter-fluxes
9 28 18 -0 perimeter-fluxes
9 28 19 -0 perimeter-fluxes
9 28 20 -0 perimeter-fluxes
9 28 21 -0 perimeter-fluxes
9 4 12 289.14 perimeter-fluxes
9 4 13 297.308 perimeter-fluxes
9 4 14 220.985 perimeter-fluxes
9 4 15 182.447 perimeter-fluxes
9 4 16 152.295 perimeter-fluxes
9 4 24 -64.1654 perimeter-fluxes
9 4 25 -38.8028 perimeter-fluxes
9 4 26 -30.4805 perimeter-fluxes
9 4 27 2.45547 perimeter-fluxes
9 5 9 248.874 perimeter-fluxes
9 5 10 298.966 perimeter-fluxes
9 5 11 195.145 perimeter-fluxes
9 5 17 159.493 perimeter-fluxes
9 5 23 -69.3532 perimeter-fluxes
9 5 28 -38.8238 perimeter-fluxes
9 5 32 72.1542 perimeter-fluxes
9 5 33 64.0327 perimeter-fluxes
9 6 8 531.736 perimeter-fluxes
9 6 18 186.623 perimeter-fluxes
9 6 29 -9.02486 perimeter-fluxes
9 7 7 500.477 perimeter-fluxes
9 7 19 161.979 perimeter-fluxes
9 7 22 57.8046 perimeter-fluxes
9 7 30 169.939 perimeter-fluxes
9 7 31 -18.6914 perimeter-fluxes
9 8 6 282.922 perimeter-fluxes
9 8 20 192.681 perimeter-fluxes
9 8 21 192.558 perimeter-fluxes
9 9 5 854.337 perimeter-fluxes
9 10 4 551.269 perimeter-fluxes
9 18 34 518.158 perimeter-fluxes
9 18 35 0 perimeter-fluxes
10 4 16 201.862 perimeter-fluxes
10 4 27 49.5516 perimeter-fluxes
10 5 17 195.08 perimeter-fluxes
10 5 28 19.7552 perimeter-fluxes
10 5 33 -1.65706 perimeter-fluxes
10 6 18 203.617 perimeter-fluxes
10 6 29 -1.82228 perimeter-fluxes
10 6 33 1.5593 perimeter-fluxes
10 7 19 224.771 perimeter-fluxes
10 7 33 2.54017 perimeter-fluxes
10 8 33 1.01778 perimeter-fluxes
10 9 33 -0.0598974 perimeter-fluxes
10 10 33 -0.0751885 perimeter-fluxes
10 11 33 2.81664 perimeter-fluxes
10 12 33 10.4409 perimeter-fluxes
10 13 33 6.90434 perimeter-fluxes
10 14 33 -1.56288 perimeter-fluxes
10 15 33 -13.2256 perimeter-fluxes
10 16 33 -25.3162 perimeter-fluxes
10 17 33 -27.0737 perimeter-fluxes
10 18 35 -0 perimeter-fluxes
10 19 35 -0 perimeter-fluxes
10 20 35 -0 perimeter-fluxes
10 21 35 -0 perimeter-fluxes
10 22 35 -0 perimeter-fluxes
10 23 35 -0 perimeter-fluxes
10 24 35 -0 perimeter-fluxes
10 25 35 -0 perimeter-fluxes
10 26 35 -0 perimeter-fluxes
10 27 35 -0 perimeter-fluxes
10 28 21 -0 perimeter-fluxes
10 4 12 -202.494 perimeter-fluxes
10 4 24 -148.957 perimeter-fluxes
10 5 9 -225.98 perimeter-fluxes
10 5 23 -162.844 perimeter-fluxes
10 5 32 -40.6575 perimeter-fluxes
10 6 8 -174.676 perimeter-fluxes
10 6 23 -156.769 perimeter-fluxes
10 6 32 -42.9126 perimeter-fluxes
10 7 7 -207.869 perimeter-fluxes
10 7 22 -176.086 perimeter-fluxes
10 8 6 -398.076 perimeter-fluxes
10 9 5 -169.575 perimeter-fluxes
10 10 4 -8.73957 perimeter-fluxes
10 11 4 10.9827 perimeter-fluxes
10 12 4 -57.1115 perimeter-fluxes
10 13 4 14.3199 perimeter-fluxes
10 14 4 -47.9665 perimeter-fluxes
10 15 4 33.1632 perimeter-fluxes
10 16 4 30.927 perimeter-fluxes
10 17 5 -111.237 perimeter-fluxes
10 18 5 -62.0744 perimeter-fluxes
10 19 5 -88.5412 perimeter-fluxes
10 20 5 -75.8615 perimeter-fluxes
10 21 5 -25.4191 perimeter-fluxes
10 22 5 -44.1799 perimeter-fluxes
10 23 5 -16.7218 perimeter-fluxes
10 24 5 -32.0654 perimeter-fluxes
10 25 5 -57.6446 perimeter-fluxes
10 26 5 -72.9422 perimeter-fluxes
10 27 10 -189.313 perimeter-fluxes
10 28 11 0 perimeter-fluxes
10 16 4 -94.0452 perimeter-fluxes
10 26 5 -64.3955 perimeter-fluxes
10 26 6 -64.8139 perimeter-fluxes
10 26 7 -59.8174 perimeter-fluxes
10 26 8 -74.6768 perimeter-fluxes
10 26 9 -91.6556 perimeter-fluxes
10 27 10 -0 perimeter-fluxes
10 27 22 -0 perimeter-fluxes
10 27 23 -0 perimeter-fluxes
10 27 24 -0 perimeter-fluxes
10 27 25 -0 perimeter-fluxes
10 27 26 -0 perimeter-fluxes
10 27 27 -0 perimeter-fluxes
10 27 28 -0 perimeter-fluxes
10 27 29 -0 perimeter-fluxes
10 27 30 -0 perimeter-fluxes
10 27 31 -0 perimeter-fluxes
10 27 32 -0 perimeter-fluxes
10 27 33 -0 perimeter-fluxes
10 27 34 -0 perimeter-fluxes
10 27 35 -0 perimeter-fluxes
10 28 11 -0 perimeter-fluxes
10 28 12 -0 perimeter-fluxes
10 28 13 -0 perimeter-fluxes
10 28 14 -0 perimeter-fluxes
10 28 15 -0 perimeter-fluxes
10 28 16 -0 perimeter-fluxes
10 28 17 -0 perimeter-fluxes
10 28 18 -0 perimeter-fluxes
10 28 19 -0 perimeter-fluxes
10 28 20 -0 perimeter-fluxes
10 28 21 -0 perimeter-fluxes
10 4 12 112.586 perimeter-fluxes
10 4 13 113.305 perimeter-fluxes
10 4 14 81.2128 perimeter-fluxes
10 4 15 65.0959 perimeter-fluxes
10 4 16 52.8844 perimeter-fluxes
10 4 24 -19.0789 perimeter-fluxes
10 4 25 -11.4427 perimeter-fluxes
10 4 26 -8.85538 perimeter-fluxes
10 4 27 0.636697 perimeter-fluxes
10 5 9 103.603 perimeter-fluxes
10 5 10 121.516 perimeter-fluxes
10 5 11 75.0649 perimeter-fluxes
10 5 17 52.6303 perimeter-fluxes
10 5 23 -20.5833 perimeter-fluxes
10 5 28 -10.6978 perimeter-fluxes
10 5 32 17.7761 perimeter-fluxes
10 5 33 15.3289 perimeter-fluxes
10 6 8 225.937 perimeter-fluxes
10 6 18 58.3865 perimeter-fluxes
10 6 29 -2.37902 perimeter-fluxes
10 7 7 213.697 perimeter-fluxes
10 7 19 47.7671 perimeter-fluxes
10 7 22 16.2763 perimeter-fluxes
10 7 30 43.5113 perimeter-fluxes
10 7 31 -4.59329 perimeter-fluxes
10 8 6 120.441 perimeter-fluxes
10 8 20 53.7623 perimeter-fluxes
10 8 21 52.9848 perimeter-fluxes
10 9 5 353.745 perimeter-fluxes
10 10 4 220.833 perimeter-fluxes
10 18 34 131.282 perimeter-fluxes
10 18 35 0 perimeter-fluxes
11 4 16 29.559 perimeter-fluxes
11 4 27 7.07007 perimeter-fluxes
11 5 17 29.429 perimeter-fluxes
11 5 28 2.8667 perimeter-fluxes
11 5 33 -0.267405 perimeter-fluxes
11 6 18 31.7402 perimeter-fluxes
11 6 29 -0.272295 perimeter-fluxes
11 6 33 0.24564 perimeter-fluxes
11 7 19 36.6692 perimeter-fluxes
11 7 33 0.403651 perimeter-fluxes
11 8 33 0.162251 perimeter-fluxes
11 9 33 -0.00911656 perimeter-fluxes
11 10 33 -0.0118207 perimeter-fluxes
11 11 33 0.461813 perimeter-fluxes
11 12 33 1.722 perimeter-fluxes
11 13 33 1.13948 perimeter-fluxes
11 14 33 -0.2583 perimeter-fluxes
11 15 33 -2.19223 perimeter-fluxes
11 16 33 -4.19806 perimeter-fluxes
11 17 33 -4.45679 perimeter-fluxes
11 18 35 -0 perimeter-fluxes
11 19 35 -0 perimeter-fluxes
11 20 35 -0 perimeter-fluxes
11 21 35 -0 perimeter-fluxes
11 22 35 -0 perimeter-fluxes
11 23 35 -0 perimeter-fluxes
11 24 35 -0 perimeter-fluxes
11 25 35 -0 perimeter-fluxes
11 26 35 -0 perimeter-fluxes
11 27 35 -0 perimeter-fluxes
11 28 21 -0 perimeter-fluxes
11 4 12 -28.7734 perimeter-fluxes
11 4 24 -21.5355 perimeter-fluxes
11 5 9 -31.787 perimeter-fluxes
11 5 23 -24.2458 perimeter-fluxes
11 5 32 -6.31589 perimeter-fluxes
11 6 8 -24.1987 perimeter-fluxes
11 6 23 -24.0145 perimeter-fluxes
11 6 32 -6.66069 perimeter-fluxes
11 7 7 -28.6414 perimeter-fluxes
11 7 22 -28.4972 perimeter-fluxes
11 8 6 -54.6954 perimeter-fluxes
11 9 5 -23.1753 perimeter-fluxes
11 10 4 -1.25193 perimeter-fluxes
11 11 4 1.58105 perimeter-fluxes
11 12 4 -8.69662 perimeter-fluxes
11 13 4 2.26166 perimeter-fluxes
11 14 4 -7.9836 perimeter-fluxes
11 15 4 5.69759 perimeter-fluxes
11 16 4 5.51077 perimeter-fluxes
11 17 5 -20.8152 perimeter-fluxes
11 18 5 -11.9449 perimeter-fluxes
11 19 5 -17.5381 perimeter-fluxes
11 20 5 -15.58 perimeter-fluxes
11 21 5 -5.48683 perimeter-fluxes
11 22 5 -10.0072 perimeter-fluxes
11 23 5 -4.00698 perimeter-fluxes
11 24 5 -8.14732 perimeter-fluxes
11 25 5 -15.6685 perimeter-fluxes
11 26 5 -21.1785 perimeter-fluxes
11 27 10 -50.1176 perimeter-fluxes
11 28 11 0 perimeter-fluxes
11 16 4 -17.0775 perimeter-fluxes
11 26 5 -19.6475 perimeter-fluxes
11 26 6 -19.121 perimeter-fluxes
11 26 7 -17.1217 perimeter-fluxes
11 26 8 -20.8117 perimeter-fluxes
11 26 9 -24.8572 perimeter-fluxes
11 27 10 -0 perimeter-fluxes
11 27 22 -0 perimeter-fluxes
11 27 23 -0 perimeter-fluxes
11 27 24 -0 perimeter-fluxes
11 27 25 -0 perimeter-fluxes
11 27 26 -0 perimeter-fluxes
11 27 27 -0 perimeter-fluxes
11 27 28 -0 perimeter-fluxes
11 27 29 -0 perimeter-fluxes
11 27 30 -0 perimeter-fluxes
11 27 31 -0 perimeter-fluxes
11 27 32 -0 perimeter-fluxes
11 27 33 -0 perimeter-fluxes
11 27 34 -0 perimeter-fluxes
11 27 35 -0 perimeter-fluxes
11 28 11 -0 perimeter-fluxes
11 28 12 -0 perimeter-fluxes
11 28 13 -0 perimeter-fluxes
11 28 14 -0 perimeter-fluxes
11 28 15 -0 perimeter-fluxes
11 28 16 -0 perimeter-fluxes
11 28 17 -0 perimeter-fluxes
11 28 18 -0 perimeter-fluxes
11 28 19 -0 perimeter-fluxes
11 28 20 -0 perimeter-fluxes
11 28 21 -0 perimeter-fluxes
11 4 12 16.1192 perimeter-fluxes
11 4 13 16.4536 perimeter-fluxes
11 4 14 11.8534 perimeter-fluxes
11 4 15 9.56099 perimeter-fluxes
11 4 16 7.8005 perimeter-fluxes
11 4 24 -2.75434 perimeter-fluxes
11 4 25 -1.63803 perimeter-fluxes
11 4 26 -1.25551 perimeter-fluxes
11 4 27 0.0892714 perimeter-fluxes
11 5 9 14.3698 perimeter-fluxes
11 5 10 17.2045 perimeter-fluxes
11 5 11 10.7051 perimeter-fluxes
11 5 17 8.01872 perimeter-fluxes
11 5 23 -3.06771 perimeter-fluxes
11 5 28 -1.5573 perimeter-fluxes
11 5 32 2.76262 perimeter-fluxes
11 5 33 2.40214 perimeter-fluxes
11 6 8 31.3762 perimeter-fluxes
11 6 18 9.15301 perimeter-fluxes
11 6 29 -0.355502 perimeter-fluxes
11 7 7 29.3442 perimeter-fluxes
11 7 19 7.79843 perimeter-fluxes
11 7 22 2.63571 perimeter-fluxes
11 7 30 6.7178 perimeter-fluxes
11 7 31 -0.712274 perimeter-fluxes
11 8 6 16.5122 perimeter-fluxes
11 8 20 9.26038 perimeter-fluxes
11 8 21 9.10481 perimeter-fluxes
11 9 5 48.8185 perimeter-fluxes
11 10 4 31.4177 perimeter-fluxes
11 18 34 20.968 perimeter-fluxes
11 18 35 0 perimeter-fluxes
12 4 16 29.5651 perimeter-fluxes
12 4 27 7.06842 perimeter-fluxes
12 5 17 29.4107 perimeter-fluxes
12 5 28 2.86677 perimeter-fluxes
12 5 33 -0.2743 perimeter-fluxes
12 6 18 31.7401 perimeter-fluxes
12 6 29 -0.27231 perimeter-fluxes
12 6 33 0.246359 perimeter-fluxes
12 7 19 36.7019 perimeter-fluxes
12 7 33 0.40411 perimeter-fluxes
12 8 33 0.162685 perimeter-fluxes
12 9 33 -0.0087605 perimeter-fluxes
12 10 33 -0.0115511 perimeter-fluxes
12 11 33 0.462079 perimeter-fluxes
12 12 33 1.72245 perimeter-fluxes
12 13 33 1.13956 perimeter-fluxes
12 14 33 -0.257854 perimeter-fluxes
12 15 33 -2.1914 perimeter-fluxes
12 16 33 -4.20271 perimeter-fluxes
12 17 33 -4.45563 perimeter-fluxes
12 18 35 -0 perimeter-fluxes
12 19 35 -0 perimeter-fluxes
12 20 35 -0 perimeter-fluxes
12 21 35 -0 perimeter-fluxes
12 22 35 -0 perimeter-fluxes
12 23 35 -0 perimeter-fluxes
12 24 35 -0 perimeter-fluxes
12 25 35 -0 perimeter-fluxes
12 26 35 -0 perimeter-fluxes
12 27 35 -0 perimeter-fluxes
12 28 21 -0 perimeter-fluxes
12 4 12 -28.7792 perimeter-fluxes
12 4 24 -21.5303 perimeter-fluxes
12 5 9 -31.8725 perimeter-fluxes
12 5 23 -24.2394 perimeter-fluxes
12 5 32 -6.31398 perimeter-fluxes
12 6 8 -24.2054 perimeter-fluxes
12 6 23 -24.0196 perimeter-fluxes
12 6 32 -6.66024 perimeter-fluxes
12 7 7 -28.6449 perimeter-fluxes
12 7 22 -28.5038 perimeter-fluxes
12 8 6 -54.6917 perimeter-fluxes
12 9 5 -23.1734 perimeter-fluxes
12 10 4 -1.26299 perimeter-fluxes
12 11 4 1.57015 perimeter-fluxes
12 12 4 -8.69627 perimeter-fluxes
12 13 4 2.24721 perimeter-fluxes
12 14 4 -7.985 perimeter-fluxes
12 15 4 5.68195 perimeter-fluxes
12 16 4 5.49547 perimeter-fluxes
12 17 5 -20.819 perimeter-fluxes
12 18 5 -11.9555 perimeter-fluxes
12 19 5 -17.5382 perimeter-fluxes
12 20 5 -15.5827 perimeter-fluxes
12 21 5 -5.49608 perimeter-fluxes
12 22 5 -10.0074 perimeter-fluxes
12 23 5 -4.01302 perimeter-fluxes
12 24 5 -8.14951 perimeter-fluxes
12 25 5 -15.6717 perimeter-fluxes
12 26 5 -21.1817 perimeter-fluxes
12 27 10 -50.1392 perimeter-fluxes
12 28 11 0 perimeter-fluxes
12 16 4 -17.0781 perimeter-fluxes
12 26 5 -19.6542 perimeter-fluxes
12 26 6 -19.1184 perimeter-fluxes
12 26 7 -17.1185 perimeter-fluxes
12 26 8 -20.8066 perimeter-fluxes
12 26 9 -24.8485 perimeter-fluxes
12 27 10 -0 perimeter-fluxes
12 27 22 -0 perimeter-fluxes
12 27 23 -0 perimeter-fluxes
12 27 24 -0 perimeter-fluxes
12 27 25 -0 perimeter-fluxes
12 27 26 -0 perimeter-fluxes
12 27 27 -0 perimeter-fluxes
12 27 28 -0 perimeter-fluxes
12 27 29 -0 perimeter-fluxes
12 27 30 -0 perimeter-fluxes
12 27 31 -0 perimeter-fluxes
12 27 32 -0 perimeter-fluxes
12 27 33 -0 perimeter-fluxes
12 27 34 -0 perimeter-fluxes
12 27 35 -0 perimeter-fluxes
12 28 11 -0 perimeter-fluxes
12 28 12 -0 perimeter-fluxes
12 28 13 -0 perimeter-fluxes
12 28 14 -0 perimeter-fluxes
12 28 15 -0 perimeter-fluxes
12 28 16 -0 perimeter-fluxes
12 28 17 -0 perimeter-fluxes
12 28 18 -0 perimeter-fluxes
12 28 19 -0 perimeter-fluxes
12 28 20 -0 perimeter-fluxes
12 28 21 -0 perimeter-fluxes
12 4 12 16.1227 perimeter-fluxes
12 4 13 16.5023 perimeter-fluxes
12 4 14 11.8536 perimeter-fluxes
12 4 15 9.56106 perimeter-fluxes
12 4 16 7.80207 perimeter-fluxes
12 4 24 -2.7479 perimeter-fluxes
12 4 25 -1.63816 perimeter-fluxes
12 4 26 -1.25522 perimeter-fluxes
12 4 27 0.0881609 perimeter-fluxes
12 5 9 14.2848 perimeter-fluxes
12 5 10 17.2074 perimeter-fluxes
12 5 11 10.6042 perimeter-fluxes
12 5 17 8.01698 perimeter-fluxes
12 5 23 -3.06769 perimeter-fluxes
12 5 28 -1.5572 perimeter-fluxes
12 5 32 2.76197 perimeter-fluxes
12 5 33 2.40296 perimeter-fluxes
12 6 8 31.3774 perimeter-fluxes
12 6 18 9.15313 perimeter-fluxes
12 6 29 -0.355028 perimeter-fluxes
12 7 7 29.3442 perimeter-fluxes
12 7 19 7.78453 perimeter-fluxes
12 7 22 2.62929 perimeter-fluxes
12 7 30 6.71352 perimeter-fluxes
12 7 31 -0.710762 perimeter-fluxes
12 8 6 16.5262 perimeter-fluxes
12 8 20 9.26206 perimeter-fluxes
12 8 21 9.10657 perimeter-fluxes
12 9 5 48.7985 perimeter-fluxes
12 10 4 31.4175 perimeter-fluxes
12 18 34 20.9709 perimeter-fluxes
12 18 35 0 perimeter-fluxes
13 4 16 113.131 perimeter-fluxes
13 4 27 32.1129 perimeter-fluxes
13 5 17 113.697 perimeter-fluxes
13 5 28 13.2302 perimeter-fluxes
13 5 33 -1.49478 perimeter-fluxes
13 6 18 124.266 perimeter-fluxes
13 6 29 -1.26869 perimeter-fluxes
13 6 33 1.24997 perimeter-fluxes
13 7 19 145.29 perimeter-fluxes
13 7 33 2.02669 perimeter-fluxes
13 8 33 0.825906 perimeter-fluxes
13 9 33 -0.0396046 perimeter-fluxes
13 10 33 -0.0546439 perimeter-fluxes
13 11 33 2.31134 perimeter-fluxes
13 12 33 8.59356 perimeter-fluxes
13 13 33 5.7065 perimeter-fluxes
13 14 33 -1.28294 perimeter-fluxes
13 15 33 -10.9519 perimeter-fluxes
13 16 33 -21.1225 perimeter-fluxes
13 17 33 -22.3774 perimeter-fluxes
13 18 35 -0 perimeter-fluxes
13 19 35 -0 perimeter-fluxes
13 20 35 -0 perimeter-fluxes
13 21 35 -0 perimeter-fluxes
13 22 35 -0 perimeter-fluxes
13 23 35 -0 perimeter-fluxes
13 24 35 -0 perimeter-fluxes
13 25 35 -0 perimeter-fluxes
13 26 35 -0 perimeter-fluxes
13 27 35 -0 perimeter-fluxes
13 28 21 -0 perimeter-fluxes
13 4 12 -105.805 perimeter-fluxes
13 4 24 -92.1409 perimeter-fluxes
13 5 9 -114.809 perimeter-fluxes
13 5 23 -101.773 perimeter-fluxes
13 5 32 -31.2005 perimeter-fluxes
13 6 8 -86.1856 perimeter-fluxes
13 6 23 -100.689 perimeter-fluxes
13 6 32 -32.9195 perimeter-fluxes
13 7 7 -101.546 perimeter-fluxes
13 7 22 -117.477 perimeter-fluxes
13 8 6 -192.888 perimeter-fluxes
13 9 5 -81.618 perimeter-fluxes
13 10 4 -4.46212 perimeter-fluxes
13 11 4 5.39015 perimeter-fluxes
13 12 4 -30.1804 perimeter-fluxes
13 13 4 7.70493 perimeter-fluxes
13 14 4 -27.7104 perimeter-fluxes
13 15 4 19.5997 perimeter-fluxes
13 16 4 18.9757 perimeter-fluxes
13 17 5 -73.1723 perimeter-fluxes
13 18 5 -42.1151 perimeter-fluxes
13 19 5 -61.8182 perimeter-fluxes
13 20 5 -55.0093 perimeter-fluxes
13 21 5 -19.4891 perimeter-fluxes
13 22 5 -35.5018 perimeter-fluxes
13 23 5 -14.3156 perimeter-fluxes
13 24 5 -29.0853 perimeter-fluxes
13 25 5 -55.9038 perimeter-fluxes
13 26 5 -75.8644 perimeter-fluxes
13 27 10 -194.531 perimeter-fluxes
13 28 11 0 perimeter-fluxes
13 16 4 -59.2619 perimeter-fluxes
13 26 5 -70.4152 perimeter-fluxes
13 26 6 -69.5553 perimeter-fluxes
13 26 7 -63.138 perimeter-fluxes
13 26 8 -77.9069 perimeter-fluxes
13 26 9 -94.4237 perimeter-fluxes
13 27 10 -0 perimeter-fluxes
13 27 22 -0 perimeter-fluxes
13 27 23 -0 perimeter-fluxes
13 27 24 -0 perimeter-fluxes
13 27 25 -0 perimeter-fluxes
13 27 26 -0 perimeter-fluxes
13 27 27 -0 perimeter-fluxes
13 27 28 -0 perimeter-fluxes
13 27 29 -0 perimeter-fluxes
13 27 30 -0 perimeter-fluxes
13 27 31 -0 perimeter-fluxes
13 27 32 -0 perimeter-fluxes
13 27 33 -0 perimeter-fluxes
13 27 34 -0 perimeter-fluxes
13 27 35 -0 perimeter-fluxes
13 28 11 -0 perimeter-fluxes
13 28 12 -0 perimeter-fluxes
13 28 13 -0 perimeter-fluxes
13 28 14 -0 perimeter-fluxes
13 28 15 -0 perimeter-fluxes
13 28 16 -0 perimeter-fluxes
13 28 17 -0 perimeter-fluxes
13 28 18 -0 perimeter-fluxes
13 28 19 -0 perimeter-fluxes
13 28 20 -0 perimeter-fluxes
13 28 21 -0 perimeter-fluxes
13 4 12 59.274 perimeter-fluxes
13 4 13 61.5542 perimeter-fluxes
13 4 14 44.2942 perimeter-fluxes
13 4 15 36.162 perimeter-fluxes
13 4 16 29.8532 perimeter-fluxes
13 4 24 -11.6922 perimeter-fluxes
13 4 25 -7.17227 perimeter-fluxes
13 4 26 -5.5935 perimeter-fluxes
13 4 27 0.389312 perimeter-fluxes
13 5 9 50.4314 perimeter-fluxes
13 5 10 62.1604 perimeter-fluxes
13 5 11 37.773 perimeter-fluxes
13 5 17 31.0227 perimeter-fluxes
13 5 23 -12.8883 perimeter-fluxes
13 5 28 -7.18521 perimeter-fluxes
13 5 32 13.6503 perimeter-fluxes
13 5 33 12.1468 perimeter-fluxes
13 6 8 111.67 perimeter-fluxes
13 6 18 35.8358 perimeter-fluxes
13 6 29 -1.64851 perimeter-fluxes
13 7 7 103.999 perimeter-fluxes
13 7 19 30.6086 perimeter-fluxes
13 7 22 10.76 perimeter-fluxes
13 7 30 31.8397 perimeter-fluxes
13 7 31 -3.44494 perimeter-fluxes
13 8 6 58.3773 perimeter-fluxes
13 8 20 36.9903 perimeter-fluxes
13 8 21 36.913 perimeter-fluxes
13 9 5 171.775 perimeter-fluxes
13 10 4 109.318 perimeter-fluxes
13 18 34 107.31 perimeter-fluxes
13 18 35 0 perimeter-fluxes
1 11 5 -3446.07 shellmound_0-10-4
1 11 6 -3046.35 shellmound_0-10-5
1 13 5 -4259.7 shellmound_0-12-4
1 13 6 -3198.76 shellmound_0-12-5
1 15 5 -4495.87 shellmound_0-14-4
1 15 6 -3797.28 shellmound_0-14-5
1 15 8 -3137.21 shellmound_0-14-7
1 16 5 -4256.67 shellmound_0-15-4
1 16 6 -3711.34 shellmound_0-15-5
1 16 8 -3978.06 shellmound_0-15-7
1 18 5 -1921.87 shellmound_0-17-4
1 18 6 -4201.98 shellmound_0-17-5
1 18 8 -4051.57 shellmound_0-17-7
1 18 9 -3989.13 shellmound_0-17-8
1 19 5 -3164.44 shellmound_0-18-4
1 19 6 -3159.42 shellmound_0-18-5
1 19 8 -1501.99 shellmound_0-18-7
1 19 9 -2642.57 shellmound_0-18-8
1 21 11 -3192.66 shellmound_0-20-10
1 21 5 -1211.28 shellmound_0-20-4
1 21 6 -3495.6 shellmound_0-20-5
1 21 8 -3104.89 shellmound_0-20-7
