#k i j q boundname
5 27 29 -0 perimeter-fluxes
5 27 30 -0 perimeter-fluxes
5 27 31 -0 perimeter-fluxes
5 27 32 -0 perimeter-fluxes
5 27 33 -0 perimeter-fluxes
5 27 34 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 11 -0 perimeter-fluxes
5 28 12 -0 perimeter-fluxes
5 28 13 -0 perimeter-fluxes
5 28 14 -0 perimeter-fluxes
5 28 15 -0 perimeter-fluxes
5 28 16 -0 perimeter-fluxes
5 28 17 -0 perimeter-fluxes
5 28 18 -0 perimeter-fluxes
5 28 19 -0 perimeter-fluxes
5 28 20 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 122.312 perimeter-fluxes
5 4 13 108.533 perimeter-fluxes
5 4 14 79.7654 perimeter-fluxes
5 4 15 58.0056 perimeter-fluxes
5 4 16 43.2407 perimeter-fluxes
5 4 24 -36.6359 perimeter-fluxes
5 4 25 -22.0129 perimeter-fluxes
5 4 26 -14.4581 perimeter-fluxes
5 4 27 -4.93076 perimeter-fluxes
5 5 9 92.7134 perimeter-fluxes
5 5 10 108.72 perimeter-fluxes
5 5 11 -12.5289 perimeter-fluxes
5 5 17 41.4757 perimeter-fluxes
5 5 23 -63.6064 perimeter-fluxes
5 5 28 -17.6494 perimeter-fluxes
5 5 32 9.63206 perimeter-fluxes
5 5 33 7.82834 perimeter-fluxes
5 6 8 208.188 perimeter-fluxes
5 6 18 41.3885 perimeter-fluxes
5 6 29 -20.7671 perimeter-fluxes
5 7 7 0.306136 perimeter-fluxes
5 7 19 45.7736 perimeter-fluxes
5 7 22 -28.2445 perimeter-fluxes
5 7 30 60.6826 perimeter-fluxes
5 7 31 -8.6056 perimeter-fluxes
5 8 6 0.171987 perimeter-fluxes
5 8 20 45.8554 perimeter-fluxes
5 8 21 40.674 perimeter-fluxes
5 9 5 0.667653 perimeter-fluxes
5 10 4 0.207695 perimeter-fluxes
5 18 34 148.471 perimeter-fluxes
5 18 35 0 perimeter-fluxes
6 4 16 328.466 perimeter-fluxes
6 4 27 66.5581 perimeter-fluxes
6 5 17 345.387 perimeter-fluxes
6 5 28 42.0027 perimeter-fluxes
6 5 33 -7.68132 perimeter-fluxes
6 6 18 355.602 perimeter-fluxes
6 6 29 9.83358 perimeter-fluxes
6 6 33 -7.07594 perimeter-fluxes
6 7 19 388.273 perimeter-fluxes
6 7 33 -7.68302 perimeter-fluxes
6 8 33 -9.87616 perimeter-fluxes
6 9 33 -11.9793 perimeter-fluxes
6 10 33 -11.0262 perimeter-fluxes
6 11 33 -6.95648 perimeter-fluxes
6 12 33 3.84793 perimeter-fluxes
6 13 33 -0.628353 perimeter-fluxes
6 14 33 -8.98517 perimeter-fluxes
6 15 33 -27.2976 perimeter-fluxes
6 16 33 -48.3969 perimeter-fluxes
6 17 33 -53.2494 perimeter-fluxes
6 18 35 -0 perimeter-fluxes
6 19 35 -0 perimeter-fluxes
6 20 35 -0 perimeter-fluxes
6 21 35 -0 perimeter-fluxes
6 22 35 -0 perimeter-fluxes
6 23 35 -0 perimeter-fluxes
6 24 35 -0 perimeter-fluxes
6 25 35 -0 perimeter-fluxes
6 26 35 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 -343.324 perimeter-fluxes
6 4 24 -232.597 perimeter-fluxes
6 5 9 -306.258 perimeter-fluxes
6 5 23 -272.335 perimeter-fluxes
6 5 32 -29.5143 perimeter-fluxes
6 6 8 -186.907 perimeter-fluxes
6 6 23 -270.333 perimeter-fluxes
6 6 32 -29.0516 perimeter-fluxes
6 7 7 -0.515341 perimeter-fluxes
6 7 22 -320.981 perimeter-fluxes
6 8 6 -0.560079 perimeter-fluxes
6 9 5 -0.184542 perimeter-fluxes
6 10 4 0.159754 perimeter-fluxes
6 11 4 0.251482 perimeter-fluxes
6 12 4 0.0381904 perimeter-fluxes
6 13 4 0.211489 perimeter-fluxes
6 14 4 -0.0220681 perimeter-fluxes
6 15 4 0.033603 perimeter-fluxes
6 16 4 0.0678226 perimeter-fluxes
6 17 5 -0.197991 perimeter-fluxes
6 18 5 -0.295794 perimeter-fluxes
6 19 5 -0.324806 perimeter-fluxes
6 20 5 -0.150035 perimeter-fluxes
6 21 5 -0.059512 perimeter-fluxes
6 22 5 0.0564837 perimeter-fluxes
6 23 5 0.390243 perimeter-fluxes
6 24 5 0.174857 perimeter-fluxes
6 25 5 0.0727169 perimeter-fluxes
6 26 5 0.0195787 perimeter-fluxes
6 27 10 -0.525131 perimeter-fluxes
6 28 11 0 perimeter-fluxes
6 16 4 -0.0222364 perimeter-fluxes
6 26 5 -0.104118 perimeter-fluxes
6 26 6 -0.128714 perimeter-fluxes
6 26 7 -0.185772 perimeter-fluxes
6 26 8 -0.318195 perimeter-fluxes
6 26 9 -0.793113 perimeter-fluxes
6 27 10 -0 perimeter-fluxes
6 27 22 -0 perimeter-fluxes
6 27 23 -0 perimeter-fluxes
6 27 24 -0 perimeter-fluxes
6 27 25 -0 perimeter-fluxes
6 27 26 -0 perimeter-fluxes
6 27 27 -0 perimeter-fluxes
6 27 28 -0 perimeter-fluxes
6 27 29 -0 perimeter-fluxes
6 27 30 -0 perimeter-fluxes
6 27 31 -0 perimeter-fluxes
6 27 32 -0 perimeter-fluxes
6 27 33 -0 perimeter-fluxes
6 27 34 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 11 -0 perimeter-fluxes
6 28 12 -0 perimeter-fluxes
6 28 13 -0 perimeter-fluxes
6 28 14 -0 perimeter-fluxes
6 28 15 -0 perimeter-fluxes
6 28 16 -0 perimeter-fluxes
6 28 17 -0 perimeter-fluxes
6 28 18 -0 perimeter-fluxes
6 28 19 -0 perimeter-fluxes
6 28 20 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 122.339 perimeter-fluxes
6 4 13 108.695 perimeter-fluxes
6 4 14 79.7037 perimeter-fluxes
6 4 15 57.9928 perimeter-fluxes
6 4 16 43.17 perimeter-fluxes
6 4 24 -36.6314 perimeter-fluxes
6 4 25 -22.0275 perimeter-fluxes
6 4 26 -14.4541 perimeter-fluxes
6 4 27 -4.93731 perimeter-fluxes
6 5 9 92.0315 perimeter-fluxes
6 5 10 108.594 perimeter-fluxes
6 5 11 -14.0728 perimeter-fluxes
6 5 17 41.4463 perimeter-fluxes
6 5 23 -63.5852 perimeter-fluxes
6 5 28 -17.6363 perimeter-fluxes
6 5 32 9.63533 perimeter-fluxes
6 5 33 7.83518 perimeter-fluxes
6 6 8 207.984 perimeter-fluxes
6 6 18 41.3954 perimeter-fluxes
6 6 29 -20.6878 perimeter-fluxes
6 7 7 0.306139 perimeter-fluxes
6 7 19 45.745 perimeter-fluxes
6 7 22 -28.1584 perimeter-fluxes
6 7 30 60.4308 perimeter-fluxes
6 7 31 -8.5071 perimeter-fluxes
6 8 6 0.17248 perimeter-fluxes
6 8 20 45.6763 perimeter-fluxes
6 8 21 40.5717 perimeter-fluxes
6 9 5 0.666985 perimeter-fluxes
6 10 4 0.207692 perimeter-fluxes
6 18 34 148.331 perimeter-fluxes
6 18 35 0 perimeter-fluxes
7 4 16 244.232 perimeter-fluxes
7 4 27 15.8372 perimeter-fluxes
7 5 17 254.744 perimeter-fluxes
7 5 28 5.38916 perimeter-fluxes
7 6 18 260.957 perimeter-fluxes
7 6 29 -0 perimeter-fluxes
7 7 19 276.964 perimeter-fluxes
7 7 30 -0 perimeter-fluxes
7 8 30 -0 perimeter-fluxes
7 13 33 -0 perimeter-fluxes
7 14 33 -0.608231 perimeter-fluxes
7 15 33 -2.28323 perimeter-fluxes
7 16 33 -6.62498 perimeter-fluxes
7 17 33 -9.35734 perimeter-fluxes
7 18 34 -0 perimeter-fluxes
7 19 35 -0 perimeter-fluxes
7 20 35 -0 perimeter-fluxes
7 21 35 -0 perimeter-fluxes
7 22 35 -0 perimeter-fluxes
7 23 35 -0 perimeter-fluxes
7 24 35 -0 perimeter-fluxes
7 25 35 -0 perimeter-fluxes
7 26 35 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 -270.108 perimeter-fluxes
7 4 24 -104.304 perimeter-fluxes
7 5 9 -246.138 perimeter-fluxes
7 5 23 -140.278 perimeter-fluxes
7 6 8 -195.128 perimeter-fluxes
7 6 23 -140.849 perimeter-fluxes
7 7 7 -277.303 perimeter-fluxes
7 7 22 -190.917 perimeter-fluxes
7 8 6 -628.649 perimeter-fluxes
7 9 5 -223.025 perimeter-fluxes
7 10 4 192.383 perimeter-fluxes
7 11 4 309.112 perimeter-fluxes
7 12 4 47.5205 perimeter-fluxes
7 13 4 255.313 perimeter-fluxes
7 14 4 -26.8494 perimeter-fluxes
7 15 4 38.4688 perimeter-fluxes
7 16 4 77.2066 perimeter-fluxes
7 17 5 -216.674 perimeter-fluxes
7 18 5 -308.483 perimeter-fluxes
7 19 5 -322.888 perimeter-fluxes
7 20 5 -141.258 perimeter-fluxes
7 21 5 -51.7454 perimeter-fluxes
7 22 5 45.399 perimeter-fluxes
7 23 5 286.628 perimeter-fluxes
7 24 5 118.816 perimeter-fluxes
7 25 5 44.8177 perimeter-fluxes
7 26 5 11.2174 perimeter-fluxes
7 27 10 -375.794 perimeter-fluxes
7 28 11 0 perimeter-fluxes
7 16 4 -26.2407 perimeter-fluxes
7 26 5 -55.8757 perimeter-fluxes
7 26 6 -73.101 perimeter-fluxes
7 26 7 -111.245 perimeter-fluxes
7 26 8 -201.836 perimeter-fluxes
7 26 9 -530.625 perimeter-fluxes
7 27 10 -0 perimeter-fluxes
7 27 22 -0 perimeter-fluxes
7 27 23 -0 perimeter-fluxes
7 27 24 -0 perimeter-fluxes
7 27 25 -0 perimeter-fluxes
7 27 26 -0 perimeter-fluxes
7 27 27 -0 perimeter-fluxes
7 27 28 -0 perimeter-fluxes
7 27 29 -0 perimeter-fluxes
7 27 30 -0 perimeter-fluxes
7 27 31 -0 perimeter-fluxes
7 27 32 -0 perimeter-fluxes
7 27 33 -0 perimeter-fluxes
7 27 34 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 11 -0 perimeter-fluxes
7 28 12 -0 perimeter-fluxes
7 28 13 -0 perimeter-fluxes
7 28 14 -0 perimeter-fluxes
7 28 15 -0 perimeter-fluxes
7 28 16 -0 perimeter-fluxes
7 28 17 -0 perimeter-fluxes
7 28 18 -0 perimeter-fluxes
7 28 19 -0 perimeter-fluxes
7 28 20 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 95.5718 perimeter-fluxes
7 4 13 83.5048 perimeter-fluxes
7 4 14 60.0084 perimeter-fluxes
7 4 15 43.4372 perimeter-fluxes
7 4 16 31.8497 perimeter-fluxes
7 4 24 -16.5661 perimeter-fluxes
7 4 25 -8.84936 perimeter-fluxes
7 4 26 -4.6521 perimeter-fluxes
7 4 27 -1.23217 perimeter-fluxes
7 5 9 73.4984 perimeter-fluxes
7 5 10 86.9579 perimeter-fluxes
7 5 11 -13.0732 perimeter-fluxes
7 5 17 30.2835 perimeter-fluxes
7 5 23 -33.0577 perimeter-fluxes
7 5 28 -2.60289 perimeter-fluxes
7 6 8 272.309 perimeter-fluxes
7 6 18 30.2606 perimeter-fluxes
7 6 29 -1.13617 perimeter-fluxes
7 7 7 336.568 perimeter-fluxes
7 7 19 32.5546 perimeter-fluxes
7 7 22 -16.7045 perimeter-fluxes
7 7 30 1.41602 perimeter-fluxes
7 8 6 200.082 perimeter-fluxes
7 8 20 31.8638 perimeter-fluxes
7 8 21 26.8751 perimeter-fluxes
7 9 5 813.453 perimeter-fluxes
7 10 4 258.48 perimeter-fluxes
7 13 33 1.2571 perimeter-fluxes
7 18 34 20.7184 perimeter-fluxes
7 19 35 0 perimeter-fluxes
8 4 16 136.946 perimeter-fluxes
8 4 27 41.2178 perimeter-fluxes
8 5 17 146.896 perimeter-fluxes
8 5 28 26.9551 perimeter-fluxes
8 5 33 -2.71023 perimeter-fluxes
8 6 18 154.455 perimeter-fluxes
8 6 29 6.36074 perimeter-fluxes
8 6 33 -3.61034 perimeter-fluxes
8 7 19 170.234 perimeter-fluxes
8 7 33 -3.79906 perimeter-fluxes
8 8 33 -5.63926 perimeter-fluxes
8 9 33 -7.21447 perimeter-fluxes
8 10 33 -6.94477 perimeter-fluxes
8 11 33 -4.44359 perimeter-fluxes
8 12 33 2.58729 perimeter-fluxes
8 13 33 -0.422237 perimeter-fluxes
8 14 33 -6.10304 perimeter-fluxes
8 15 33 -18.3052 perimeter-fluxes
8 16 33 -31.9973 perimeter-fluxes
8 17 33 -34.9909 perimeter-fluxes
8 18 35 -0 perimeter-fluxes
8 19 35 -0 perimeter-fluxes
8 20 35 -0 perimeter-fluxes
8 21 35 -0 perimeter-fluxes
8 22 35 -0 perimeter-fluxes
8 23 35 -0 perimeter-fluxes
8 24 35 -0 perimeter-fluxes
8 25 35 -0 perimeter-fluxes
8 26 35 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 -130.943 perimeter-fluxes
8 4 24 -123.695 perimeter-fluxes
8 5 9 -110.49 perimeter-fluxes
8 5 23 -137.733 perimeter-fluxes
8 5 32 -15.328 perimeter-fluxes
8 6 8 -89.7484 perimeter-fluxes
8 6 23 -135.025 perimeter-fluxes
8 6 32 -16.5842 perimeter-fluxes
8 7 7 -137.299 perimeter-fluxes
8 7 22 -151.893 perimeter-fluxes
8 8 6 -308.171 perimeter-fluxes
8 9 5 -108.792 perimeter-fluxes
8 10 4 94.6185 perimeter-fluxes
8 11 4 154.866 perimeter-fluxes
8 12 4 24.5116 perimeter-fluxes
8 13 4 131.359 perimeter-fluxes
8 14 4 -14.0987 perimeter-fluxes
8 15 4 19.4009 perimeter-fluxes
8 16 4 39.5779 perimeter-fluxes
8 17 5 -110.023 perimeter-fluxes
8 18 5 -153.656 perimeter-fluxes
8 19 5 -157.399 perimeter-fluxes
8 20 5 -67.6491 perimeter-fluxes
8 21 5 -24.1624 perimeter-fluxes
8 22 5 20.5361 perimeter-fluxes
8 23 5 125.203 perimeter-fluxes
8 24 5 51.159 perimeter-fluxes
8 25 5 19.1159 perimeter-fluxes
8 26 5 4.82996 perimeter-fluxes
8 27 10 -169.108 perimeter-fluxes
8 28 11 0 perimeter-fluxes
8 16 4 -13.8997 perimeter-fluxes
8 26 5 -24.029 perimeter-fluxes
8 26 6 -31.5843 perimeter-fluxes
8 26 7 -48.6518 perimeter-fluxes
8 26 8 -89.1188 perimeter-fluxes
8 26 9 -233.862 perimeter-fluxes
8 27 10 -0 perimeter-fluxes
8 27 22 -0 perimeter-fluxes
8 27 23 -0 perimeter-fluxes
8 27 24 -0 perimeter-fluxes
8 27 25 -0 perimeter-fluxes
8 27 26 -0 perimeter-fluxes
8 27 27 -0 perimeter-fluxes
8 27 28 -0 perimeter-fluxes
8 27 29 -0 perimeter-fluxes
8 27 30 -0 perimeter-fluxes
8 27 31 -0 perimeter-fluxes
8 27 32 -0 perimeter-fluxes
8 27 33 -0 perimeter-fluxes
8 27 34 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 11 -0 perimeter-fluxes
8 28 12 -0 perimeter-fluxes
8 28 13 -0 perimeter-fluxes
8 28 14 -0 perimeter-fluxes
8 28 15 -0 perimeter-fluxes
8 28 16 -0 perimeter-fluxes
8 28 17 -0 perimeter-fluxes
8 28 18 -0 perimeter-fluxes
8 28 19 -0 perimeter-fluxes
8 28 20 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 46.3193 perimeter-fluxes
8 4 13 42.1159 perimeter-fluxes
8 4 14 31.3389 perimeter-fluxes
8 4 15 23.4084 perimeter-fluxes
8 4 16 17.8355 perimeter-fluxes
8 4 24 -19.433 perimeter-fluxes
8 4 25 -12.3853 perimeter-fluxes
8 4 26 -8.53712 perimeter-fluxes
8 4 27 -3.05669 perimeter-fluxes
