41.25 41.34 40.20 38.70 40.31 40.65 39.56 40.17 39.86 39.39 39.00 39.70 39.94 39.99 40.02 40.34 40.57 41.55 42.39 41.89 42.39 43.41 43.27 43.09 43.02 42.12 41.91 42.53 41.90 42.04 42.26 42.32 40.53 42.35 40.97
40.98 41.85 38.49 40.70 40.25 38.82 40.08 40.61 39.64 39.03 39.18 39.36 39.15 39.95 39.51 39.75 40.69 41.44 42.11 42.03 41.34 42.44 40.59 41.91 42.18 39.95 41.41 42.21 41.81 41.80 41.36 41.87 41.56 41.53 40.72
41.22 40.67 40.83 40.58 39.50 39.17 39.52 40.16 39.51 39.19 38.26 38.52 38.59 39.54 39.32 39.77 40.25 41.10 41.55 41.96 42.09 42.13 42.00 40.35 42.60 39.92 40.08 40.22 40.63 41.54 40.11 39.30 42.05 41.46 40.60
41.23 40.54 40.66 40.08 40.26 38.81 40.44 39.59 38.69 39.32 38.37 -154.62 -150.48 -146.11 -141.47 -136.44 39.57 40.31 41.50 42.10 41.68 41.53 39.77 -84.62 -76.91 -69.70 -63.73 39.76 40.99 41.73 40.73 39.93 39.70 39.86 40.97
40.43 40.66 40.03 39.78 38.37 39.99 39.30 39.23 -167.93 -164.17 -160.37 -156.47 -152.45 -148.23 -143.81 -138.95 -133.93 39.94 41.42 41.37 41.49 41.28 -94.52 -86.50 -78.47 -70.50 -64.62 -59.45 40.86 40.82 41.47 -39.85 -34.43 39.46 39.63
41.37 40.38 37.25 39.27 39.92 39.32 39.17 -172.51 -169.00 -165.59 -161.92 -158.34 -154.53 -150.51 -146.33 -141.66 -136.81 -131.50 41.37 41.42 41.00 41.79 -97.32 -89.03 -80.66 -72.31 -66.49 -61.09 -56.61 40.71 39.60 -41.24 -35.89 39.47 37.96
40.89 38.05 40.08 39.69 38.97 39.09 -176.46 -173.32 -170.20 -166.96 -163.69 -160.38 -156.82 -153.07 -149.20 -144.80 -140.16 -135.09 -129.41 41.21 40.88 -108.96 -101.01 -93.02 -84.85 -76.88 -70.47 -64.78 -59.38 -54.07 -48.39 -43.28 -37.87 38.95 38.16
40.57 39.56 39.53 39.15 39.10 -179.68 -176.99 -174.27 -171.42 -168.58 -165.57 -162.52 -159.30 -155.91 -152.33 -148.25 -143.94 -139.18 -133.66 -127.65 -120.75 -113.45 -105.75 -97.58 -89.47 -81.56 -74.76 -68.46 -62.63 -56.85 -51.05 -45.32 -39.43 37.87 40.45
39.78 38.93 38.53 39.11 -181.96 -179.92 -177.63 -175.12 -172.63 -170.11 -167.43 -164.77 -161.88 -158.79 -155.60 -151.94 -147.95 -143.52 -138.24 -132.47 -125.57 -118.25 -110.57 -102.42 -94.17 -86.25 -79.32 -72.44 -66.06 -59.96 -53.85 -47.64 -41.46 40.97 40.43
39.73 38.45 38.10 -183.82 -182.11 -180.32 -178.35 -176.26 -174.10 -171.94 -169.56 -167.22 -164.66 -161.97 -159.17 -155.98 -152.48 -148.66 -143.52 -138.01 -131.17 -123.71 -115.81 -107.52 -99.22 -91.19 -83.63 -76.36 -69.65 -63.01 -56.62 -50.15 -43.82 37.76 38.18
39.70 38.22 38.21 -183.46 -182.18 -180.61 -179.18 -177.44 -175.54 -173.55 -171.54 -169.66 -167.40 -165.08 -162.78 -160.12 -157.23 -153.78 -149.18 -143.78 -136.81 -129.34 -121.20 -112.61 -104.06 -95.75 -87.85 -80.10 -73.00 -66.14 -59.31 -52.79 -46.26 39.40 39.68
