#k i j q boundname
2 25 5 54.3038 perimeter-fluxes
2 26 5 55.4999 perimeter-fluxes
2 27 10 -232.873 perimeter-fluxes
2 28 11 0 perimeter-fluxes
2 16 4 -106.616 perimeter-fluxes
2 26 5 -80.095 perimeter-fluxes
2 26 6 -78.7852 perimeter-fluxes
2 26 7 -74.6629 perimeter-fluxes
2 26 8 -60.8715 perimeter-fluxes
2 26 9 -50.3716 perimeter-fluxes
2 27 10 -0 perimeter-fluxes
2 28 11 -0 perimeter-fluxes
2 28 12 -0 perimeter-fluxes
2 28 13 -0 perimeter-fluxes
2 28 14 -0 perimeter-fluxes
2 28 15 -0 perimeter-fluxes
2 9 5 139.692 perimeter-fluxes
2 9 6 134.748 perimeter-fluxes
2 10 4 152.99 perimeter-fluxes
3 9 6 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 -58.9423 perimeter-fluxes
3 10 4 -57.8004 perimeter-fluxes
3 11 4 -67.9246 perimeter-fluxes
3 12 4 -74.2258 perimeter-fluxes
3 13 4 -75.45 perimeter-fluxes
3 14 4 -73.3285 perimeter-fluxes
3 15 4 -74.6312 perimeter-fluxes
3 16 4 -62.655 perimeter-fluxes
3 17 5 -66.5941 perimeter-fluxes
3 18 5 -53.7108 perimeter-fluxes
3 19 5 -43.4217 perimeter-fluxes
3 20 5 -35.3274 perimeter-fluxes
3 21 5 -17.6745 perimeter-fluxes
3 22 5 0.564606 perimeter-fluxes
3 23 5 22.6411 perimeter-fluxes
3 24 5 37.7757 perimeter-fluxes
3 25 5 54.2221 perimeter-fluxes
3 26 5 55.4877 perimeter-fluxes
3 27 10 -233.04 perimeter-fluxes
3 28 11 0 perimeter-fluxes
3 16 4 -106.634 perimeter-fluxes
3 26 5 -80.0866 perimeter-fluxes
3 26 6 -78.7196 perimeter-fluxes
3 26 7 -74.695 perimeter-fluxes
3 26 8 -60.8715 perimeter-fluxes
3 26 9 -50.3307 perimeter-fluxes
3 27 10 -0 perimeter-fluxes
3 28 11 -0 perimeter-fluxes
3 28 12 -0 perimeter-fluxes
3 28 13 -0 perimeter-fluxes
3 28 14 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 139.809 perimeter-fluxes
3 9 6 134.842 perimeter-fluxes
3 10 4 152.974 perimeter-fluxes
4 4 16 653.072 perimeter-fluxes
4 4 27 360.259 perimeter-fluxes
4 5 33 -140.922 perimeter-fluxes
4 6 18 782.422 perimeter-fluxes
4 6 33 -122.631 perimeter-fluxes
4 7 19 843.037 perimeter-fluxes
4 10 33 -66.3049 perimeter-fluxes
4 11 33 -58.7925 perimeter-fluxes
4 12 33 -38.7263 perimeter-fluxes
4 13 33 -53.7442 perimeter-fluxes
4 14 33 -90.3588 perimeter-fluxes
4 15 33 -149.932 perimeter-fluxes
4 18 35 -0 perimeter-fluxes
4 19 35 -0 perimeter-fluxes
4 21 35 -0 perimeter-fluxes
4 22 35 -0 perimeter-fluxes
4 24 35 -0 perimeter-fluxes
4 26 35 -0 perimeter-fluxes
4 27 35 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 -375.854 perimeter-fluxes
4 4 24 -785.061 perimeter-fluxes
4 5 32 -33.4603 perimeter-fluxes
4 6 8 -211.878 perimeter-fluxes
4 6 23 -808.436 perimeter-fluxes
4 7 7 -0.715446 perimeter-fluxes
4 7 22 -864.449 perimeter-fluxes
4 8 6 0 perimeter-fluxes
4 9 5 -0.0422717 perimeter-fluxes
4 10 4 -0.0367368 perimeter-fluxes
4 11 4 -0.0380757 perimeter-fluxes
4 12 4 -0.0366292 perimeter-fluxes
4 13 4 -0.0333566 perimeter-fluxes
4 14 4 -0.0302536 perimeter-fluxes
4 15 4 -0.0284943 perimeter-fluxes
4 16 4 -0.0236022 perimeter-fluxes
4 17 5 -0.0255586 perimeter-fluxes
4 18 5 -0.0213145 perimeter-fluxes
4 19 5 -0.0181117 perimeter-fluxes
4 20 5 -0.0156919 perimeter-fluxes
4 21 5 -0.00836909 perimeter-fluxes
4 22 5 0.000279323 perimeter-fluxes
4 23 5 0.0124977 perimeter-fluxes
4 24 5 0.0229575 perimeter-fluxes
4 25 5 0.0357475 perimeter-fluxes
4 26 5 0.0447999 perimeter-fluxes
4 27 10 -0.168155 perimeter-fluxes
4 28 11 0 perimeter-fluxes
4 16 4 -0.0394058 perimeter-fluxes
4 26 5 -0.0650113 perimeter-fluxes
4 26 6 -0.0623977 perimeter-fluxes
4 26 7 -0.056608 perimeter-fluxes
4 26 8 -0.0439753 perimeter-fluxes
4 26 9 -0.0341746 perimeter-fluxes
4 27 10 -0 perimeter-fluxes
4 27 22 -0 perimeter-fluxes
4 27 23 -0 perimeter-fluxes
4 27 24 -0 perimeter-fluxes
4 27 25 -0 perimeter-fluxes
4 27 27 -0 perimeter-fluxes
4 27 28 -0 perimeter-fluxes
4 27 29 -0 perimeter-fluxes
4 27 30 -0 perimeter-fluxes
4 27 31 -0 perimeter-fluxes
4 27 32 -0 perimeter-fluxes
4 27 33 -0 perimeter-fluxes
4 27 34 -0 perimeter-fluxes
4 28 11 -0 perimeter-fluxes
4 28 12 -0 perimeter-fluxes
4 28 13 -0 perimeter-fluxes
4 28 14 -0 perimeter-fluxes
4 28 15 -0 perimeter-fluxes
4 28 16 -0 perimeter-fluxes
4 28 17 -0 perimeter-fluxes
4 28 18 -0 perimeter-fluxes
4 28 20 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 109.535 perimeter-fluxes
4 4 13 85.4951 perimeter-fluxes
4 4 14 58.4278 perimeter-fluxes
4 4 15 39.2923 perimeter-fluxes
4 4 16 34.9032 perimeter-fluxes
4 4 24 -111.555 perimeter-fluxes
4 4 25 -64.9464 perimeter-fluxes
4 4 27 -16.7054 perimeter-fluxes
4 5 11 202.25 perimeter-fluxes
4 5 17 31.0128 perimeter-fluxes
4 5 32 22.0522 perimeter-fluxes
4 5 33 -5.91419 perimeter-fluxes
4 6 8 200.045 perimeter-fluxes
4 6 18 11.8127 perimeter-fluxes
4 7 7 0.324427 perimeter-fluxes
4 7 19 35.6114 perimeter-fluxes
4 7 22 -41.4038 perimeter-fluxes
4 7 31 74.986 perimeter-fluxes
4 8 6 574.119 perimeter-fluxes
4 8 20 76.2399 perimeter-fluxes
4 8 21 63.6699 perimeter-fluxes
4 9 5 0.0977381 perimeter-fluxes
4 10 4 0.094896 perimeter-fluxes
5 4 16 316.476 perimeter-fluxes
5 4 27 88.7565 perimeter-fluxes
5 5 17 347.541 perimeter-fluxes
5 5 28 70.8615 perimeter-fluxes
5 5 33 -23.6032 perimeter-fluxes
5 6 18 362.867 perimeter-fluxes
5 6 29 54.2004 perimeter-fluxes
5 6 33 -20.494 perimeter-fluxes
5 7 19 368.102 perimeter-fluxes
5 7 33 -19.023 perimeter-fluxes
5 8 33 -16.277 perimeter-fluxes
5 9 33 -14.227 perimeter-fluxes
5 10 33 -12.5366 perimeter-fluxes
5 11 33 -11.4113 perimeter-fluxes
5 12 33 -7.67658 perimeter-fluxes
5 13 33 -11.2247 perimeter-fluxes
5 14 33 -19.3886 perimeter-fluxes
5 15 33 -33.1084 perimeter-fluxes
5 16 33 -47.8454 perimeter-fluxes
5 17 33 -52.5665 perimeter-fluxes
5 18 35 -0 perimeter-fluxes
5 19 35 -0 perimeter-fluxes
5 20 35 -0 perimeter-fluxes
5 21 35 -0 perimeter-fluxes
5 22 35 -0 perimeter-fluxes
5 23 35 -0 perimeter-fluxes
5 24 35 -0 perimeter-fluxes
5 25 35 -0 perimeter-fluxes
5 26 35 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 -217.508 perimeter-fluxes
5 4 24 -230.209 perimeter-fluxes
5 5 9 -169.996 perimeter-fluxes
5 5 23 -271.127 perimeter-fluxes
5 5 32 -5.81231 perimeter-fluxes
5 6 8 -121.99 perimeter-fluxes
5 6 23 -265.973 perimeter-fluxes
5 6 32 -10.4473 perimeter-fluxes
5 7 7 -0.344045 perimeter-fluxes
5 7 22 -306.186 perimeter-fluxes
5 8 6 -0.143963 perimeter-fluxes
5 9 5 -0.0832003 perimeter-fluxes
5 10 4 -0.0744422 perimeter-fluxes
5 11 4 -0.0830364 perimeter-fluxes
5 12 4 -0.0862245 perimeter-fluxes
5 13 4 -0.084305 perimeter-fluxes
5 14 4 -0.0811 perimeter-fluxes
5 15 4 -0.0805735 perimeter-fluxes
5 16 4 -0.0687256 perimeter-fluxes
5 17 5 -0.0799918 perimeter-fluxes
5 18 5 -0.0674112 perimeter-fluxes
5 19 5 -0.0575769 perimeter-fluxes
5 20 5 -0.0498182 perimeter-fluxes
5 21 5 -0.0266173 perimeter-fluxes
5 22 5 0.000867349 perimeter-fluxes
5 23 5 0.0392566 perimeter-fluxes
5 24 5 0.0694406 perimeter-fluxes
5 25 5 0.102476 perimeter-fluxes
5 26 5 0.108807 perimeter-fluxes
5 27 10 -0.419737 perimeter-fluxes
5 28 11 0 perimeter-fluxes
5 16 4 -0.11479 perimeter-fluxes
5 26 5 -0.159285 perimeter-fluxes
5 26 6 -0.153656 perimeter-fluxes
5 26 7 -0.140711 perimeter-fluxes
5 26 8 -0.112814 perimeter-fluxes
5 26 9 -0.0918394 perimeter-fluxes
5 27 10 -0 perimeter-fluxes
5 27 22 -0 perimeter-fluxes
5 27 23 -0 perimeter-fluxes
5 27 24 -0 perimeter-fluxes
5 27 25 -0 perimeter-fluxes
5 27 26 -0 perimeter-fluxes
5 27 27 -0 perimeter-fluxes
5 27 28 -0 perimeter-fluxes
5 27 29 -0 perimeter-fluxes
5 27 30 -0 perimeter-fluxes
5 27 31 -0 perimeter-fluxes
5 27 32 -0 perimeter-fluxes
5 27 33 -0 perimeter-fluxes
5 27 34 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 11 -0 perimeter-fluxes
5 28 12 -0 perimeter-fluxes
5 28 13 -0 perimeter-fluxes
5 28 14 -0 perimeter-fluxes
5 28 15 -0 perimeter-fluxes
5 28 16 -0 perimeter-fluxes
5 28 17 -0 perimeter-fluxes
5 28 18 -0 perimeter-fluxes
5 28 19 -0 perimeter-fluxes
5 28 20 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 62.2073 perimeter-fluxes
5 4 13 46.5771 perimeter-fluxes
5 4 14 30.5597 perimeter-fluxes
5 4 15 19.9087 perimeter-fluxes
5 4 16 16.8174 perimeter-fluxes
5 4 24 -33.66 perimeter-fluxes
5 4 25 -18.8188 perimeter-fluxes
5 4 26 -12.4489 perimeter-fluxes
5 4 27 -4.10598 perimeter-fluxes
5 5 9 136.16 perimeter-fluxes
5 5 10 134.925 perimeter-fluxes
5 5 11 120.702 perimeter-fluxes
5 5 17 14.5103 perimeter-fluxes
5 5 23 -49.6284 perimeter-fluxes
5 5 28 -5.52191 perimeter-fluxes
5 5 32 4.00933 perimeter-fluxes
5 5 33 -0.936996 perimeter-fluxes
5 6 8 117.958 perimeter-fluxes
5 6 18 5.41627 perimeter-fluxes
5 6 29 -8.95652 perimeter-fluxes
5 7 7 0.167808 perimeter-fluxes
5 7 19 15.5441 perimeter-fluxes
5 7 22 -14.9197 perimeter-fluxes
5 7 30 19.2144 perimeter-fluxes
5 7 31 14.4228 perimeter-fluxes
5 8 6 0.191507 perimeter-fluxes
5 8 20 31.9811 perimeter-fluxes
5 8 21 25.4077 perimeter-fluxes
5 9 5 0.192484 perimeter-fluxes
5 10 4 0.192601 perimeter-fluxes
5 18 34 127.09 perimeter-fluxes
5 18 35 0 perimeter-fluxes
6 4 16 316.313 perimeter-fluxes
6 4 27 88.8312 perimeter-fluxes
6 5 17 347.473 perimeter-fluxes
6 5 28 70.8654 perimeter-fluxes
6 5 33 -23.5606 perimeter-fluxes
6 6 18 362.807 perimeter-fluxes
6 6 29 54.208 perimeter-fluxes
6 6 33 -20.4753 perimeter-fluxes
6 7 19 367.841 perimeter-fluxes
6 7 33 -19.0096 perimeter-fluxes
6 8 33 -16.2471 perimeter-fluxes
6 9 33 -14.2011 perimeter-fluxes
6 10 33 -12.519 perimeter-fluxes
6 11 33 -11.4057 perimeter-fluxes
6 12 33 -7.65016 perimeter-fluxes
6 13 33 -11.1913 perimeter-fluxes
6 14 33 -19.3678 perimeter-fluxes
6 15 33 -32.9992 perimeter-fluxes
6 16 33 -47.6971 perimeter-fluxes
6 17 33 -52.451 perimeter-fluxes
6 18 35 -0 perimeter-fluxes
6 19 35 -0 perimeter-fluxes
6 20 35 -0 perimeter-fluxes
6 21 35 -0 perimeter-fluxes
6 22 35 -0 perimeter-fluxes
6 23 35 -0 perimeter-fluxes
6 24 35 -0 perimeter-fluxes
6 25 35 -0 perimeter-fluxes
6 26 35 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 -217.549 perimeter-fluxes
6 4 24 -230.021 perimeter-fluxes
6 5 9 -169.969 perimeter-fluxes
6 5 23 -271.074 perimeter-fluxes
6 5 32 -5.79963 perimeter-fluxes
6 6 8 -121.926 perimeter-fluxes
6 6 23 -265.754 perimeter-fluxes
6 6 32 -10.4259 perimeter-fluxes
6 7 7 -0.343954 perimeter-fluxes
6 7 22 -306.143 perimeter-fluxes
6 8 6 -0.143904 perimeter-fluxes
6 9 5 -0.0832341 perimeter-fluxes
6 10 4 -0.0744295 perimeter-fluxes
6 11 4 -0.0830248 perimeter-fluxes
6 12 4 -0.0862157 perimeter-fluxes
6 13 4 -0.0842722 perimeter-fluxes
6 14 4 -0.0811347 perimeter-fluxes
6 15 4 -0.0805591 perimeter-fluxes
6 16 4 -0.0686899 perimeter-fluxes
6 17 5 -0.0799693 perimeter-fluxes
6 18 5 -0.0674201 perimeter-fluxes
6 19 5 -0.0575659 perimeter-fluxes
6 20 5 -0.0498403 perimeter-fluxes
6 21 5 -0.026636 perimeter-fluxes
6 22 5 0.000842135 perimeter-fluxes
6 23 5 0.0392114 perimeter-fluxes
6 24 5 0.0694422 perimeter-fluxes
6 25 5 0.102459 perimeter-fluxes
6 26 5 0.108741 perimeter-fluxes
6 27 10 -0.419584 perimeter-fluxes
6 28 11 0 perimeter-fluxes
6 16 4 -0.114776 perimeter-fluxes
6 26 5 -0.159193 perimeter-fluxes
6 26 6 -0.153616 perimeter-fluxes
6 26 7 -0.140701 perimeter-fluxes
6 26 8 -0.11285 perimeter-fluxes
6 26 9 -0.0918044 perimeter-fluxes
6 27 10 -0 perimeter-fluxes
6 27 22 -0 perimeter-fluxes
6 27 23 -0 perimeter-fluxes
6 27 24 -0 perimeter-fluxes
6 27 25 -0 perimeter-fluxes
6 27 26 -0 perimeter-fluxes
6 27 27 -0 perimeter-fluxes
6 27 28 -0 perimeter-fluxes
6 27 29 -0 perimeter-fluxes
6 27 30 -0 perimeter-fluxes
6 27 31 -0 perimeter-fluxes
6 27 32 -0 perimeter-fluxes
6 27 33 -0 perimeter-fluxes
6 27 34 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 11 -0 perimeter-fluxes
6 28 12 -0 perimeter-fluxes
6 28 13 -0 perimeter-fluxes
6 28 14 -0 perimeter-fluxes
6 28 15 -0 perimeter-fluxes
6 28 16 -0 perimeter-fluxes
6 28 17 -0 perimeter-fluxes
6 28 18 -0 perimeter-fluxes
6 28 19 -0 perimeter-fluxes
6 28 20 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 62.222 perimeter-fluxes
6 4 13 46.6321 perimeter-fluxes
6 4 14 30.6131 perimeter-fluxes
6 4 15 19.9222 perimeter-fluxes
6 4 16 16.7256 perimeter-fluxes
6 4 24 -33.6865 perimeter-fluxes
6 4 25 -18.8336 perimeter-fluxes
6 4 26 -12.445 perimeter-fluxes
6 4 27 -4.10965 perimeter-fluxes
6 5 9 136.206 perimeter-fluxes
6 5 10 134.751 perimeter-fluxes
6 5 11 120.523 perimeter-fluxes
6 5 17 14.4513 perimeter-fluxes
6 5 23 -49.6154 perimeter-fluxes
6 5 28 -5.51809 perimeter-fluxes
6 5 32 4.01578 perimeter-fluxes
6 5 33 -0.921137 perimeter-fluxes
6 6 8 117.929 perimeter-fluxes
6 6 18 5.41955 perimeter-fluxes
6 6 29 -8.90916 perimeter-fluxes
6 7 7 0.167789 perimeter-fluxes
6 7 19 15.5225 perimeter-fluxes
6 7 22 -14.8727 perimeter-fluxes
6 7 30 19.2083 perimeter-fluxes
6 7 31 14.4262 perimeter-fluxes
6 8 6 0.191416 perimeter-fluxes
6 8 20 31.8043 perimeter-fluxes
6 8 21 25.3082 perimeter-fluxes
6 9 5 0.192482 perimeter-fluxes
6 10 4 0.192596 perimeter-fluxes
6 18 34 126.973 perimeter-fluxes
6 18 35 0 perimeter-fluxes
7 4 16 235.18 perimeter-fluxes
7 4 27 21.1374 perimeter-fluxes
7 5 17 256.259 perimeter-fluxes
7 5 28 9.09367 perimeter-fluxes
7 6 18 266.227 perimeter-fluxes
7 6 29 -0 perimeter-fluxes
7 7 19 262.272 perimeter-fluxes
7 7 30 -0 perimeter-fluxes
7 8 30 -0 perimeter-fluxes
7 13 33 -0 perimeter-fluxes
7 14 33 -1.31175 perimeter-fluxes
7 15 33 -2.76141 perimeter-fluxes
7 16 33 -6.5304 perimeter-fluxes
7 17 33 -9.21771 perimeter-fluxes
7 18 34 -0 perimeter-fluxes
7 19 35 -0 perimeter-fluxes
7 20 35 -0 perimeter-fluxes
7 21 35 -0 perimeter-fluxes
7 22 35 -0 perimeter-fluxes
7 23 35 -0 perimeter-fluxes
7 24 35 -0 perimeter-fluxes
7 25 35 -0 perimeter-fluxes
7 26 35 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 -171.165 perimeter-fluxes
7 4 24 -103.15 perimeter-fluxes
7 5 9 -136.155 perimeter-fluxes
7 5 23 -139.651 perimeter-fluxes
7 6 8 -127.348 perimeter-fluxes
7 6 23 -138.466 perimeter-fluxes
7 7 7 -184.744 perimeter-fluxes
7 7 22 -182.077 perimeter-fluxes
7 8 6 -162.082 perimeter-fluxes
7 9 5 -100.662 perimeter-fluxes
7 10 4 -90.9353 perimeter-fluxes
7 11 4 -103.235 perimeter-fluxes
7 12 4 -107.084 perimeter-fluxes
7 13 4 -103.222 perimeter-fluxes
7 14 4 -98.713 perimeter-fluxes
7 15 4 -96.2162 perimeter-fluxes
7 16 4 -80.1419 perimeter-fluxes
7 17 5 -87.527 perimeter-fluxes
7 18 5 -70.6538 perimeter-fluxes
7 19 5 -57.5982 perimeter-fluxes
7 20 5 -46.943 perimeter-fluxes
7 21 5 -23.2255 perimeter-fluxes
7 22 5 0.588882 perimeter-fluxes
7 23 5 28.98 perimeter-fluxes
7 24 5 47.2369 perimeter-fluxes
7 25 5 63.104 perimeter-fluxes
7 26 5 61.7725 perimeter-fluxes
7 27 10 -298.944 perimeter-fluxes
7 28 11 0 perimeter-fluxes
7 16 4 -134.817 perimeter-fluxes
7 26 5 -84.8758 perimeter-fluxes
7 26 6 -87.0611 perimeter-fluxes
7 26 7 -84.2234 perimeter-fluxes
7 26 8 -71.4337 perimeter-fluxes
7 26 9 -61.7485 perimeter-fluxes
7 27 10 -0 perimeter-fluxes
7 27 22 -0 perimeter-fluxes
7 27 23 -0 perimeter-fluxes
7 27 24 -0 perimeter-fluxes
7 27 25 -0 perimeter-fluxes
7 27 26 -0 perimeter-fluxes
7 27 27 -0 perimeter-fluxes
7 27 28 -0 perimeter-fluxes
7 27 29 -0 perimeter-fluxes
7 27 30 -0 perimeter-fluxes
7 27 31 -0 perimeter-fluxes
7 27 32 -0 perimeter-fluxes
7 27 33 -0 perimeter-fluxes
7 27 34 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 11 -0 perimeter-fluxes
7 28 12 -0 perimeter-fluxes
7 28 13 -0 perimeter-fluxes
7 28 14 -0 perimeter-fluxes
7 28 15 -0 perimeter-fluxes
7 28 16 -0 perimeter-fluxes
7 28 17 -0 perimeter-fluxes
7 28 18 -0 perimeter-fluxes
7 28 19 -0 perimeter-fluxes
7 28 20 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 48.606 perimeter-fluxes
7 4 13 35.7674 perimeter-fluxes
7 4 14 23.0987 perimeter-fluxes
7 4 15 14.9336 perimeter-fluxes
7 4 16 12.2986 perimeter-fluxes
7 4 24 -15.249 perimeter-fluxes
7 4 25 -7.56685 perimeter-fluxes
7 4 26 -4.00539 perimeter-fluxes
7 4 27 -1.02541 perimeter-fluxes
7 5 9 109.765 perimeter-fluxes
7 5 10 107.874 perimeter-fluxes
7 5 11 95.0079 perimeter-fluxes
7 5 17 10.5282 perimeter-fluxes
7 5 23 -25.7961 perimeter-fluxes
7 5 28 -0.814436 perimeter-fluxes
7 6 8 154.584 perimeter-fluxes
7 6 18 3.96306 perimeter-fluxes
7 6 29 -0.488956 perimeter-fluxes
7 7 7 184.304 perimeter-fluxes
7 7 19 11.0353 perimeter-fluxes
7 7 22 -8.81899 perimeter-fluxes
7 7 30 0.450908 perimeter-fluxes
7 8 6 219.987 perimeter-fluxes
7 8 20 22.1568 perimeter-fluxes
7 8 21 16.7454 perimeter-fluxes
7 9 5 235.544 perimeter-fluxes
7 10 4 239.421 perimeter-fluxes
7 13 33 1.38457 perimeter-fluxes
7 18 34 17.7352 perimeter-fluxes
7 19 35 0 perimeter-fluxes
8 4 16 131.865 perimeter-fluxes
8 4 27 55.0132 perimeter-fluxes
8 5 17 147.76 perimeter-fluxes
8 5 28 45.4906 perimeter-fluxes
8 5 33 -8.33367 perimeter-fluxes
8 6 18 157.568 perimeter-fluxes
8 6 29 35.0613 perimeter-fluxes
8 6 33 -10.4683 perimeter-fluxes
8 7 19 161.134 perimeter-fluxes
8 7 33 -9.41376 perimeter-fluxes
8 8 33 -9.28438 perimeter-fluxes
8 9 33 -8.55663 perimeter-fluxes
8 10 33 -7.88721 perimeter-fluxes
8 11 33 -7.28939 perimeter-fluxes
8 12 33 -5.09458 perimeter-fluxes
8 13 33 -7.77867 perimeter-fluxes
8 14 33 -13.1689 perimeter-fluxes
8 15 33 -22.1485 perimeter-fluxes
8 16 33 -31.5456 perimeter-fluxes
8 17 33 -34.4708 perimeter-fluxes
8 18 35 -0 perimeter-fluxes
8 19 35 -0 perimeter-fluxes
8 20 35 -0 perimeter-fluxes
8 21 35 -0 perimeter-fluxes
8 22 35 -0 perimeter-fluxes
8 23 35 -0 perimeter-fluxes
8 24 35 -0 perimeter-fluxes
8 25 35 -0 perimeter-fluxes
8 26 35 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 -82.9821 perimeter-fluxes
8 4 24 -122.329 perimeter-fluxes
8 5 9 -60.9624 perimeter-fluxes
8 5 23 -137.137 perimeter-fluxes
8 5 32 -3.00815 perimeter-fluxes
8 6 8 -58.5823 perimeter-fluxes
8 6 23 -132.744 perimeter-fluxes
8 6 32 -5.94439 perimeter-fluxes
8 7 7 -91.3164 perimeter-fluxes
8 7 22 -144.849 perimeter-fluxes
8 8 6 -79.7193 perimeter-fluxes
8 9 5 -49.1446 perimeter-fluxes
8 10 4 -45.3784 perimeter-fluxes
8 11 4 -52.3428 perimeter-fluxes
8 12 4 -55.15 perimeter-fluxes
8 13 4 -53.9222 perimeter-fluxes
8 14 4 -51.8032 perimeter-fluxes
8 15 4 -50.8203 perimeter-fluxes
8 16 4 -42.1747 perimeter-fluxes
8 17 5 -44.4491 perimeter-fluxes
8 18 5 -35.3685 perimeter-fluxes
8 19 5 -28.2626 perimeter-fluxes
8 20 5 -22.4888 perimeter-fluxes
8 21 5 -10.8762 perimeter-fluxes
8 22 5 0.227929 perimeter-fluxes
8 23 5 12.7345 perimeter-fluxes
8 24 5 20.3609 perimeter-fluxes
8 25 5 26.8958 perimeter-fluxes
8 26 5 26.394 perimeter-fluxes
8 27 10 -133.96 perimeter-fluxes
8 28 11 0 perimeter-fluxes
8 16 4 -71.0648 perimeter-fluxes
8 26 5 -36.2807 perimeter-fluxes
8 26 6 -37.5423 perimeter-fluxes
8 26 7 -36.8127 perimeter-fluxes
8 26 8 -31.479 perimeter-fluxes
8 26 9 -27.3534 perimeter-fluxes
8 27 10 -0 perimeter-fluxes
8 27 22 -0 perimeter-fluxes
8 27 23 -0 perimeter-fluxes
8 27 24 -0 perimeter-fluxes
8 27 25 -0 perimeter-fluxes
8 27 26 -0 perimeter-fluxes
8 27 27 -0 perimeter-fluxes
8 27 28 -0 perimeter-fluxes
8 27 29 -0 perimeter-fluxes
8 27 30 -0 perimeter-fluxes
8 27 31 -0 perimeter-fluxes
8 27 32 -0 perimeter-fluxes
8 27 33 -0 perimeter-fluxes
8 27 34 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 11 -0 perimeter-fluxes
8 28 12 -0 perimeter-fluxes
8 28 13 -0 perimeter-fluxes
8 28 14 -0 perimeter-fluxes
8 28 15 -0 perimeter-fluxes
8 28 16 -0 perimeter-fluxes
8 28 17 -0 perimeter-fluxes
8 28 18 -0 perimeter-fluxes
8 28 19 -0 perimeter-fluxes
8 28 20 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 23.5557 perimeter-fluxes
8 4 13 18.0005 perimeter-fluxes
8 4 14 12.0806 perimeter-fluxes
8 4 15 8.05207 perimeter-fluxes
