#k i j q boundname
2 22 5 -84.8786 perimeter-fluxes
2 23 5 -65.4899 perimeter-fluxes
2 24 5 -55.8518 perimeter-fluxes
2 25 5 -54.7143 perimeter-fluxes
2 26 5 -61.0975 perimeter-fluxes
2 27 10 -337.047 perimeter-fluxes
2 28 11 0 perimeter-fluxes
2 16 4 -130.112 perimeter-fluxes
2 26 5 -87.6564 perimeter-fluxes
2 26 6 -79.5628 perimeter-fluxes
2 26 7 -75.4921 perimeter-fluxes
2 26 8 -63.4944 perimeter-fluxes
2 26 9 -52.1958 perimeter-fluxes
2 27 10 -0 perimeter-fluxes
2 28 11 -0 perimeter-fluxes
2 28 12 -0 perimeter-fluxes
2 28 13 -0 perimeter-fluxes
2 28 14 -0 perimeter-fluxes
2 28 15 -0 perimeter-fluxes
2 9 5 201.092 perimeter-fluxes
2 9 6 205.567 perimeter-fluxes
2 10 4 214.218 perimeter-fluxes
3 9 6 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 -141.213 perimeter-fluxes
3 10 4 -110.939 perimeter-fluxes
3 11 4 -116.464 perimeter-fluxes
3 12 4 -122.04 perimeter-fluxes
3 13 4 -125.466 perimeter-fluxes
3 14 4 -126.612 perimeter-fluxes
3 15 4 -130.964 perimeter-fluxes
3 16 4 -125.895 perimeter-fluxes
3 17 5 -163.818 perimeter-fluxes
3 18 5 -152.357 perimeter-fluxes
3 19 5 -138.276 perimeter-fluxes
3 20 5 -123.008 perimeter-fluxes
3 21 5 -104.106 perimeter-fluxes
3 22 5 -84.8515 perimeter-fluxes
3 23 5 -65.5845 perimeter-fluxes
3 24 5 -55.9293 perimeter-fluxes
3 25 5 -54.7664 perimeter-fluxes
3 26 5 -61.1679 perimeter-fluxes
3 27 10 -337.281 perimeter-fluxes
3 28 11 0 perimeter-fluxes
3 16 4 -130.066 perimeter-fluxes
3 26 5 -87.6599 perimeter-fluxes
3 26 6 -79.5134 perimeter-fluxes
3 26 7 -75.5239 perimeter-fluxes
3 26 8 -63.4767 perimeter-fluxes
3 26 9 -52.1427 perimeter-fluxes
3 27 10 -0 perimeter-fluxes
3 28 11 -0 perimeter-fluxes
3 28 12 -0 perimeter-fluxes
3 28 13 -0 perimeter-fluxes
3 28 14 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 201.26 perimeter-fluxes
3 9 6 205.711 perimeter-fluxes
3 10 4 214.208 perimeter-fluxes
4 4 16 699.509 perimeter-fluxes
4 4 27 261.843 perimeter-fluxes
4 5 33 12.3466 perimeter-fluxes
4 6 18 771.562 perimeter-fluxes
4 6 33 2.11864 perimeter-fluxes
4 7 19 832.283 perimeter-fluxes
4 10 33 -19.9178 perimeter-fluxes
4 11 33 -13.8061 perimeter-fluxes
4 12 33 5.81674 perimeter-fluxes
4 13 33 -35.0907 perimeter-fluxes
4 14 33 -65.8849 perimeter-fluxes
4 15 33 -101.331 perimeter-fluxes
4 18 35 -0 perimeter-fluxes
4 19 35 -0 perimeter-fluxes
4 21 35 -0 perimeter-fluxes
4 22 35 -0 perimeter-fluxes
4 24 35 -0 perimeter-fluxes
4 26 35 -0 perimeter-fluxes
4 27 35 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 -592.473 perimeter-fluxes
4 4 24 -702.007 perimeter-fluxes
4 5 32 -174.562 perimeter-fluxes
4 6 8 -414.461 perimeter-fluxes
4 6 23 -699.19 perimeter-fluxes
4 7 7 -1.48447 perimeter-fluxes
4 7 22 -775.415 perimeter-fluxes
4 8 6 0 perimeter-fluxes
4 9 5 -0.101244 perimeter-fluxes
4 10 4 -0.0705246 perimeter-fluxes
4 11 4 -0.0652972 perimeter-fluxes
4 12 4 -0.0602321 perimeter-fluxes
4 13 4 -0.0554691 perimeter-fluxes
4 14 4 -0.0522347 perimeter-fluxes
4 15 4 -0.0500122 perimeter-fluxes
4 16 4 -0.0474305 perimeter-fluxes
4 17 5 -0.0628621 perimeter-fluxes
4 18 5 -0.0604484 perimeter-fluxes
4 19 5 -0.0576612 perimeter-fluxes
4 20 5 -0.0546315 perimeter-fluxes
4 21 5 -0.0492484 perimeter-fluxes
4 22 5 -0.043779 perimeter-fluxes
4 23 5 -0.0362582 perimeter-fluxes
4 24 5 -0.0340154 perimeter-fluxes
4 25 5 -0.0361473 perimeter-fluxes
4 26 5 -0.049419 perimeter-fluxes
4 27 10 -0.24337 perimeter-fluxes
4 28 11 0 perimeter-fluxes
4 16 4 -0.0480531 perimeter-fluxes
4 26 5 -0.0711638 perimeter-fluxes
4 26 6 -0.0630329 perimeter-fluxes
4 26 7 -0.0572358 perimeter-fluxes
4 26 8 -0.0458514 perimeter-fluxes
4 26 9 -0.0354015 perimeter-fluxes
4 27 10 -0 perimeter-fluxes
4 27 22 -0 perimeter-fluxes
4 27 23 -0 perimeter-fluxes
4 27 24 -0 perimeter-fluxes
4 27 25 -0 perimeter-fluxes
4 27 27 -0 perimeter-fluxes
4 27 28 -0 perimeter-fluxes
4 27 29 -0 perimeter-fluxes
4 27 30 -0 perimeter-fluxes
4 27 31 -0 perimeter-fluxes
4 27 32 -0 perimeter-fluxes
4 27 33 -0 perimeter-fluxes
4 27 34 -0 perimeter-fluxes
4 28 11 -0 perimeter-fluxes
4 28 12 -0 perimeter-fluxes
4 28 13 -0 perimeter-fluxes
4 28 14 -0 perimeter-fluxes
4 28 15 -0 perimeter-fluxes
4 28 16 -0 perimeter-fluxes
4 28 17 -0 perimeter-fluxes
4 28 18 -0 perimeter-fluxes
4 28 20 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 250.013 perimeter-fluxes
4 4 13 226.64 perimeter-fluxes
4 4 14 199.646 perimeter-fluxes
4 4 15 170.096 perimeter-fluxes
4 4 16 146.171 perimeter-fluxes
4 4 24 -102.314 perimeter-fluxes
4 4 25 -40.4536 perimeter-fluxes
4 4 27 20.9247 perimeter-fluxes
4 5 11 340.239 perimeter-fluxes
4 5 17 152.509 perimeter-fluxes
4 5 32 87.8772 perimeter-fluxes
4 5 33 90.4478 perimeter-fluxes
4 6 8 315.27 perimeter-fluxes
4 6 18 148.303 perimeter-fluxes
4 7 7 0.479299 perimeter-fluxes
4 7 19 167.428 perimeter-fluxes
4 7 22 63.2532 perimeter-fluxes
4 7 31 32.2654 perimeter-fluxes
4 8 6 833.821 perimeter-fluxes
4 8 20 201.081 perimeter-fluxes
4 8 21 173.882 perimeter-fluxes
4 9 5 0.140697 perimeter-fluxes
4 10 4 0.132885 perimeter-fluxes
5 4 16 338.927 perimeter-fluxes
5 4 27 64.5515 perimeter-fluxes
5 5 17 351.052 perimeter-fluxes
5 5 28 35.1181 perimeter-fluxes
5 5 33 2.17772 perimeter-fluxes
5 6 18 357.937 perimeter-fluxes
5 6 29 14.8504 perimeter-fluxes
5 6 33 0.439148 perimeter-fluxes
5 7 19 363.547 perimeter-fluxes
5 7 33 -0.511332 perimeter-fluxes
5 8 33 -2.11306 perimeter-fluxes
5 9 33 -3.18926 perimeter-fluxes
5 10 33 -3.74596 perimeter-fluxes
5 11 33 -2.65983 perimeter-fluxes
5 12 33 1.20535 perimeter-fluxes
5 13 33 -7.36751 perimeter-fluxes
5 14 33 -14.1671 perimeter-fluxes
5 15 33 -22.428 perimeter-fluxes
5 16 33 -31.547 perimeter-fluxes
5 17 33 -35.7393 perimeter-fluxes
5 18 35 -0 perimeter-fluxes
5 19 35 -0 perimeter-fluxes
5 20 35 -0 perimeter-fluxes
5 21 35 -0 perimeter-fluxes
5 22 35 -0 perimeter-fluxes
5 23 35 -0 perimeter-fluxes
5 24 35 -0 perimeter-fluxes
5 25 35 -0 perimeter-fluxes
5 26 35 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 -342.221 perimeter-fluxes
5 4 24 -206.025 perimeter-fluxes
5 5 9 -307.182 perimeter-fluxes
5 5 23 -235.002 perimeter-fluxes
5 5 32 -30.5464 perimeter-fluxes
5 6 8 -238.485 perimeter-fluxes
5 6 23 -230.242 perimeter-fluxes
5 6 32 -28.6176 perimeter-fluxes
5 7 7 -0.712593 perimeter-fluxes
5 7 22 -274.864 perimeter-fluxes
5 8 6 -0.326223 perimeter-fluxes
5 9 5 -0.199246 perimeter-fluxes
5 10 4 -0.142922 perimeter-fluxes
5 11 4 -0.142414 perimeter-fluxes
5 12 4 -0.141793 perimeter-fluxes
5 13 4 -0.140192 perimeter-fluxes
5 14 4 -0.140021 perimeter-fluxes
5 15 4 -0.141432 perimeter-fluxes
5 16 4 -0.138116 perimeter-fluxes
5 17 5 -0.196728 perimeter-fluxes
5 18 5 -0.191162 perimeter-fluxes
5 19 5 -0.183283 perimeter-fluxes
5 20 5 -0.173433 perimeter-fluxes
5 21 5 -0.156567 perimeter-fluxes
5 22 5 -0.138525 perimeter-fluxes
5 23 5 -0.113968 perimeter-fluxes
5 24 5 -0.102922 perimeter-fluxes
5 25 5 -0.103677 perimeter-fluxes
5 26 5 -0.120064 perimeter-fluxes
5 27 10 -0.607479 perimeter-fluxes
5 28 11 0 perimeter-fluxes
5 16 4 -0.139966 perimeter-fluxes
5 26 5 -0.174364 perimeter-fluxes
5 26 6 -0.155228 perimeter-fluxes
5 26 7 -0.142271 perimeter-fluxes
5 26 8 -0.11762 perimeter-fluxes
5 26 9 -0.0951322 perimeter-fluxes
5 27 10 -0 perimeter-fluxes
5 27 22 -0 perimeter-fluxes
5 27 23 -0 perimeter-fluxes
5 27 24 -0 perimeter-fluxes
5 27 25 -0 perimeter-fluxes
5 27 26 -0 perimeter-fluxes
5 27 27 -0 perimeter-fluxes
5 27 28 -0 perimeter-fluxes
5 27 29 -0 perimeter-fluxes
5 27 30 -0 perimeter-fluxes
5 27 31 -0 perimeter-fluxes
5 27 32 -0 perimeter-fluxes
5 27 33 -0 perimeter-fluxes
5 27 34 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 11 -0 perimeter-fluxes
5 28 12 -0 perimeter-fluxes
5 28 13 -0 perimeter-fluxes
5 28 14 -0 perimeter-fluxes
5 28 15 -0 perimeter-fluxes
5 28 16 -0 perimeter-fluxes
5 28 17 -0 perimeter-fluxes
5 28 18 -0 perimeter-fluxes
5 28 19 -0 perimeter-fluxes
5 28 20 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 141.778 perimeter-fluxes
5 4 13 123.119 perimeter-fluxes
5 4 14 103.945 perimeter-fluxes
5 4 15 85.9386 perimeter-fluxes
5 4 16 70.952 perimeter-fluxes
5 4 24 -30.8346 perimeter-fluxes
5 4 25 -11.7155 perimeter-fluxes
5 4 26 -2.99584 perimeter-fluxes
5 4 27 5.14179 perimeter-fluxes
5 5 9 244.964 perimeter-fluxes
5 5 10 224.766 perimeter-fluxes
5 5 11 203.158 perimeter-fluxes
5 5 17 71.7867 perimeter-fluxes
5 5 23 -32.3565 perimeter-fluxes
5 5 28 4.61673 perimeter-fluxes
5 5 32 15.8785 perimeter-fluxes
5 5 33 15.1288 perimeter-fluxes
5 6 8 185.695 perimeter-fluxes
5 6 18 67.872 perimeter-fluxes
5 6 29 4.47307 perimeter-fluxes
5 7 7 0.247631 perimeter-fluxes
5 7 19 73.1234 perimeter-fluxes
5 7 22 23.0474 perimeter-fluxes
5 7 30 35.2828 perimeter-fluxes
5 7 31 6.34707 perimeter-fluxes
5 8 6 0.278175 perimeter-fluxes
5 8 20 84.9533 perimeter-fluxes
5 8 21 69.7683 perimeter-fluxes
5 9 5 0.277088 perimeter-fluxes
5 10 4 0.269708 perimeter-fluxes
5 18 34 124.768 perimeter-fluxes
5 18 35 0 perimeter-fluxes
6 4 16 338.76 perimeter-fluxes
6 4 27 64.6089 perimeter-fluxes
6 5 17 351.023 perimeter-fluxes
6 5 28 35.1208 perimeter-fluxes
6 5 33 2.19846 perimeter-fluxes
6 6 18 357.9 perimeter-fluxes
6 6 29 14.8573 perimeter-fluxes
6 6 33 0.460984 perimeter-fluxes
6 7 19 363.332 perimeter-fluxes
6 7 33 -0.492033 perimeter-fluxes
6 8 33 -2.09636 perimeter-fluxes
6 9 33 -3.17537 perimeter-fluxes
6 10 33 -3.7347 perimeter-fluxes
6 11 33 -2.65255 perimeter-fluxes
6 12 33 1.22207 perimeter-fluxes
6 13 33 -7.35899 perimeter-fluxes
6 14 33 -14.1607 perimeter-fluxes
6 15 33 -22.3684 perimeter-fluxes
6 16 33 -31.4616 perimeter-fluxes
6 17 33 -35.6678 perimeter-fluxes
6 18 35 -0 perimeter-fluxes
6 19 35 -0 perimeter-fluxes
6 20 35 -0 perimeter-fluxes
6 21 35 -0 perimeter-fluxes
6 22 35 -0 perimeter-fluxes
6 23 35 -0 perimeter-fluxes
6 24 35 -0 perimeter-fluxes
6 25 35 -0 perimeter-fluxes
6 26 35 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 -342.215 perimeter-fluxes
6 4 24 -205.882 perimeter-fluxes
6 5 9 -307.208 perimeter-fluxes
6 5 23 -234.98 perimeter-fluxes
6 5 32 -30.5381 perimeter-fluxes
6 6 8 -238.504 perimeter-fluxes
6 6 23 -230.079 perimeter-fluxes
6 6 32 -28.6072 perimeter-fluxes
6 7 7 -0.71238 perimeter-fluxes
6 7 22 -274.852 perimeter-fluxes
6 8 6 -0.326053 perimeter-fluxes
6 9 5 -0.199291 perimeter-fluxes
6 10 4 -0.142915 perimeter-fluxes
6 11 4 -0.142411 perimeter-fluxes
6 12 4 -0.141789 perimeter-fluxes
6 13 4 -0.140138 perimeter-fluxes
6 14 4 -0.140077 perimeter-fluxes
6 15 4 -0.141423 perimeter-fluxes
6 16 4 -0.138054 perimeter-fluxes
6 17 5 -0.196651 perimeter-fluxes
6 18 5 -0.191161 perimeter-fluxes
6 19 5 -0.183216 perimeter-fluxes
6 20 5 -0.173495 perimeter-fluxes
6 21 5 -0.156577 perimeter-fluxes
6 22 5 -0.13859 perimeter-fluxes
6 23 5 -0.113956 perimeter-fluxes
6 24 5 -0.102977 perimeter-fluxes
6 25 5 -0.103741 perimeter-fluxes
6 26 5 -0.120047 perimeter-fluxes
6 27 10 -0.607253 perimeter-fluxes
6 28 11 0 perimeter-fluxes
6 16 4 -0.139928 perimeter-fluxes
6 26 5 -0.174273 perimeter-fluxes
6 26 6 -0.155198 perimeter-fluxes
6 26 7 -0.14226 perimeter-fluxes
6 26 8 -0.117647 perimeter-fluxes
6 26 9 -0.0950896 perimeter-fluxes
6 27 10 -0 perimeter-fluxes
6 27 22 -0 perimeter-fluxes
6 27 23 -0 perimeter-fluxes
6 27 24 -0 perimeter-fluxes
6 27 25 -0 perimeter-fluxes
6 27 26 -0 perimeter-fluxes
6 27 27 -0 perimeter-fluxes
6 27 28 -0 perimeter-fluxes
6 27 29 -0 perimeter-fluxes
6 27 30 -0 perimeter-fluxes
6 27 31 -0 perimeter-fluxes
6 27 32 -0 perimeter-fluxes
6 27 33 -0 perimeter-fluxes
6 27 34 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 11 -0 perimeter-fluxes
6 28 12 -0 perimeter-fluxes
6 28 13 -0 perimeter-fluxes
6 28 14 -0 perimeter-fluxes
6 28 15 -0 perimeter-fluxes
6 28 16 -0 perimeter-fluxes
6 28 17 -0 perimeter-fluxes
6 28 18 -0 perimeter-fluxes
6 28 19 -0 perimeter-fluxes
6 28 20 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 141.773 perimeter-fluxes
6 4 13 123.133 perimeter-fluxes
6 4 14 103.92 perimeter-fluxes
6 4 15 85.9026 perimeter-fluxes
6 4 16 70.878 perimeter-fluxes
6 4 24 -30.8415 perimeter-fluxes
6 4 25 -11.7217 perimeter-fluxes
6 4 26 -2.98771 perimeter-fluxes
6 4 27 5.14939 perimeter-fluxes
6 5 9 244.959 perimeter-fluxes
6 5 10 224.679 perimeter-fluxes
6 5 11 203.053 perimeter-fluxes
6 5 17 71.7593 perimeter-fluxes
6 5 23 -32.3496 perimeter-fluxes
6 5 28 4.62084 perimeter-fluxes
6 5 32 15.8792 perimeter-fluxes
6 5 33 15.134 perimeter-fluxes
6 6 8 185.679 perimeter-fluxes
6 6 18 67.8758 perimeter-fluxes
6 6 29 4.50193 perimeter-fluxes
6 7 7 0.247621 perimeter-fluxes
6 7 19 73.063 perimeter-fluxes
6 7 22 23.0743 perimeter-fluxes
6 7 30 35.1861 perimeter-fluxes
6 7 31 6.38873 perimeter-fluxes
6 8 6 0.278053 perimeter-fluxes
6 8 20 84.813 perimeter-fluxes
6 8 21 69.6993 perimeter-fluxes
6 9 5 0.277086 perimeter-fluxes
6 10 4 0.269705 perimeter-fluxes
6 18 34 124.647 perimeter-fluxes
6 18 35 0 perimeter-fluxes
7 4 16 251.875 perimeter-fluxes
7 4 27 15.3743 perimeter-fluxes
7 5 17 258.902 perimeter-fluxes
7 5 28 4.50695 perimeter-fluxes
7 6 18 262.64 perimeter-fluxes
7 6 29 -0 perimeter-fluxes
7 7 19 259.087 perimeter-fluxes
7 7 30 -0 perimeter-fluxes
7 8 30 -0 perimeter-fluxes
7 13 33 -0 perimeter-fluxes
7 14 33 -0.959368 perimeter-fluxes
7 15 33 -1.87239 perimeter-fluxes
7 16 33 -4.30837 perimeter-fluxes
7 17 33 -6.26881 perimeter-fluxes
7 18 34 -0 perimeter-fluxes
7 19 35 -0 perimeter-fluxes
7 20 35 -0 perimeter-fluxes
7 21 35 -0 perimeter-fluxes
7 22 35 -0 perimeter-fluxes
7 23 35 -0 perimeter-fluxes
7 24 35 -0 perimeter-fluxes
7 25 35 -0 perimeter-fluxes
7 26 35 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 -269.204 perimeter-fluxes
7 4 24 -92.3337 perimeter-fluxes
7 5 9 -246.158 perimeter-fluxes
7 5 23 -121.065 perimeter-fluxes
7 6 8 -249.248 perimeter-fluxes
7 6 23 -119.889 perimeter-fluxes
7 7 7 -382.622 perimeter-fluxes
7 7 22 -163.481 perimeter-fluxes
7 8 6 -367.065 perimeter-fluxes
7 9 5 -240.839 perimeter-fluxes
7 10 4 -174.673 perimeter-fluxes
7 11 4 -177.163 perimeter-fluxes
7 12 4 -176.162 perimeter-fluxes
7 13 4 -171.654 perimeter-fluxes
7 14 4 -170.406 perimeter-fluxes
7 15 4 -168.995 perimeter-fluxes
7 16 4 -161.119 perimeter-fluxes
7 17 5 -215.135 perimeter-fluxes
7 18 5 -200.208 perimeter-fluxes
7 19 5 -183.179 perimeter-fluxes
7 20 5 -163.347 perimeter-fluxes
7 21 5 -136.156 perimeter-fluxes
7 22 5 -111.561 perimeter-fluxes
7 23 5 -84.606 perimeter-fluxes
7 24 5 -70.2025 perimeter-fluxes
7 25 5 -64.1095 perimeter-fluxes
7 26 5 -68.3299 perimeter-fluxes
7 27 10 -432.639 perimeter-fluxes
7 28 11 0 perimeter-fluxes
7 16 4 -164.258 perimeter-fluxes
7 26 5 -92.9353 perimeter-fluxes
7 26 6 -87.9828 perimeter-fluxes
7 26 7 -85.1547 perimeter-fluxes
7 26 8 -74.4416 perimeter-fluxes
7 26 9 -63.9397 perimeter-fluxes
7 27 10 -0 perimeter-fluxes
7 27 22 -0 perimeter-fluxes
7 27 23 -0 perimeter-fluxes
7 27 24 -0 perimeter-fluxes
7 27 25 -0 perimeter-fluxes
7 27 26 -0 perimeter-fluxes
7 27 27 -0 perimeter-fluxes
7 27 28 -0 perimeter-fluxes
7 27 29 -0 perimeter-fluxes
7 27 30 -0 perimeter-fluxes
7 27 31 -0 perimeter-fluxes
7 27 32 -0 perimeter-fluxes
7 27 33 -0 perimeter-fluxes
7 27 34 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 11 -0 perimeter-fluxes
7 28 12 -0 perimeter-fluxes
7 28 13 -0 perimeter-fluxes
7 28 14 -0 perimeter-fluxes
7 28 15 -0 perimeter-fluxes
7 28 16 -0 perimeter-fluxes
7 28 17 -0 perimeter-fluxes
7 28 18 -0 perimeter-fluxes
7 28 19 -0 perimeter-fluxes
7 28 20 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 110.721 perimeter-fluxes
7 4 13 94.3567 perimeter-fluxes
7 4 14 78.2762 perimeter-fluxes
7 4 15 64.3305 perimeter-fluxes
7 4 16 52.3185 perimeter-fluxes
7 4 24 -13.9554 perimeter-fluxes
7 4 25 -4.70882 perimeter-fluxes
7 4 26 -0.960319 perimeter-fluxes
7 4 27 1.28512 perimeter-fluxes
7 5 9 197.324 perimeter-fluxes
7 5 10 180.005 perimeter-fluxes
7 5 11 160.207 perimeter-fluxes
7 5 17 52.4468 perimeter-fluxes
7 5 23 -16.82 perimeter-fluxes
7 5 28 0.682531 perimeter-fluxes
7 6 8 243.473 perimeter-fluxes
7 6 18 49.6127 perimeter-fluxes
7 6 29 0.248462 perimeter-fluxes
7 7 7 272.068 perimeter-fluxes
7 7 19 51.962 perimeter-fluxes
7 7 22 13.7308 perimeter-fluxes
7 7 30 0.825023 perimeter-fluxes
7 8 6 319.568 perimeter-fluxes
7 8 20 59.2761 perimeter-fluxes
7 8 21 46.2276 perimeter-fluxes
7 9 5 339.069 perimeter-fluxes
7 10 4 335.295 perimeter-fluxes
7 13 33 1.61414 perimeter-fluxes
7 18 34 17.4101 perimeter-fluxes
7 19 35 0 perimeter-fluxes
8 4 16 141.228 perimeter-fluxes
8 4 27 40.0149 perimeter-fluxes
8 5 17 149.293 perimeter-fluxes
8 5 28 22.5462 perimeter-fluxes
8 5 33 0.784196 perimeter-fluxes
8 6 18 155.451 perimeter-fluxes
8 6 29 9.61308 perimeter-fluxes
8 6 33 0.244485 perimeter-fluxes
8 7 19 159.193 perimeter-fluxes
8 7 33 -0.236513 perimeter-fluxes
8 8 33 -1.19188 perimeter-fluxes
8 9 33 -1.90898 perimeter-fluxes
8 10 33 -2.34975 perimeter-fluxes
8 11 33 -1.69199 perimeter-fluxes
8 12 33 0.82565 perimeter-fluxes
8 13 33 -5.12508 perimeter-fluxes
8 14 33 -9.63413 perimeter-fluxes
8 15 33 -15.0227 perimeter-fluxes
8 16 33 -20.816 perimeter-fluxes
8 17 33 -23.4452 perimeter-fluxes
8 18 35 -0 perimeter-fluxes
8 19 35 -0 perimeter-fluxes
8 20 35 -0 perimeter-fluxes
8 21 35 -0 perimeter-fluxes
8 22 35 -0 perimeter-fluxes
8 23 35 -0 perimeter-fluxes
8 24 35 -0 perimeter-fluxes
8 25 35 -0 perimeter-fluxes
8 26 35 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 -130.496 perimeter-fluxes
8 4 24 -109.509 perimeter-fluxes
8 5 9 -110.237 perimeter-fluxes
8 5 23 -118.893 perimeter-fluxes
8 5 32 -15.8613 perimeter-fluxes
8 6 8 -114.697 perimeter-fluxes
8 6 23 -114.942 perimeter-fluxes
8 6 32 -16.3318 perimeter-fluxes
8 7 7 -189.122 perimeter-fluxes
8 7 22 -130.063 perimeter-fluxes
8 8 6 -180.453 perimeter-fluxes
8 9 5 -117.493 perimeter-fluxes
8 10 4 -87.1966 perimeter-fluxes
8 11 4 -89.8715 perimeter-fluxes
8 12 4 -90.7556 perimeter-fluxes
8 13 4 -89.6726 perimeter-fluxes
8 14 4 -89.4156 perimeter-fluxes
8 15 4 -89.3079 perimeter-fluxes
8 16 4 -84.8152 perimeter-fluxes
8 17 5 -109.201 perimeter-fluxes
8 18 5 -100.162 perimeter-fluxes
8 19 5 -89.8165 perimeter-fluxes
8 20 5 -78.2258 perimeter-fluxes
8 21 5 -63.5924 perimeter-fluxes
8 22 5 -50.5451 perimeter-fluxes
8 23 5 -37.3393 perimeter-fluxes
8 24 5 -30.3231 perimeter-fluxes
8 25 5 -27.4111 perimeter-fluxes
8 26 5 -29.2512 perimeter-fluxes
8 27 10 -193.865 perimeter-fluxes
8 28 11 0 perimeter-fluxes
8 16 4 -86.5279 perimeter-fluxes
8 26 5 -39.7337 perimeter-fluxes
8 26 6 -37.9501 perimeter-fluxes
8 26 7 -37.2193 perimeter-fluxes
8 26 8 -32.7927 perimeter-fluxes
8 26 9 -28.3162 perimeter-fluxes
8 27 10 -0 perimeter-fluxes
8 27 22 -0 perimeter-fluxes
8 27 23 -0 perimeter-fluxes
8 27 24 -0 perimeter-fluxes
8 27 25 -0 perimeter-fluxes
8 27 26 -0 perimeter-fluxes
8 27 27 -0 perimeter-fluxes
8 27 28 -0 perimeter-fluxes
8 27 29 -0 perimeter-fluxes
8 27 30 -0 perimeter-fluxes
8 27 31 -0 perimeter-fluxes
8 27 32 -0 perimeter-fluxes
8 27 33 -0 perimeter-fluxes
8 27 34 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 11 -0 perimeter-fluxes
8 28 12 -0 perimeter-fluxes
8 28 13 -0 perimeter-fluxes
8 28 14 -0 perimeter-fluxes
8 28 15 -0 perimeter-fluxes
8 28 16 -0 perimeter-fluxes
8 28 17 -0 perimeter-fluxes
8 28 18 -0 perimeter-fluxes
8 28 19 -0 perimeter-fluxes
8 28 20 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 53.6494 perimeter-fluxes
8 4 13 47.4573 perimeter-fluxes
8 4 14 40.8912 perimeter-fluxes
8 4 15 34.664 perimeter-fluxes
8 4 16 29.3083 perimeter-fluxes
8 4 24 -16.3801 perimeter-fluxes
8 4 25 -6.59011 perimeter-fluxes
8 4 26 -1.76018 perimeter-fluxes
