#k i j q boundname
4 14 4 -0.0246077 perimeter-fluxes
4 15 4 0.0159121 perimeter-fluxes
4 16 4 0.00998918 perimeter-fluxes
4 17 5 -0.0782771 perimeter-fluxes
4 18 5 -0.104959 perimeter-fluxes
4 19 5 -0.112451 perimeter-fluxes
4 20 5 -0.0815535 perimeter-fluxes
4 21 5 -0.083845 perimeter-fluxes
4 22 5 -0.0629619 perimeter-fluxes
4 23 5 -0.0477224 perimeter-fluxes
4 24 5 -0.0249003 perimeter-fluxes
4 25 5 -0.048169 perimeter-fluxes
4 26 5 -0.0428666 perimeter-fluxes
4 27 10 -0.233557 perimeter-fluxes
4 28 11 0 perimeter-fluxes
4 16 4 -0.050116 perimeter-fluxes
4 26 5 -0.181839 perimeter-fluxes
4 26 6 -0.131763 perimeter-fluxes
4 26 7 -0.098236 perimeter-fluxes
4 26 8 -0.0722423 perimeter-fluxes
4 26 9 -0.087405 perimeter-fluxes
4 27 10 -0 perimeter-fluxes
4 27 22 -0 perimeter-fluxes
4 27 23 -0 perimeter-fluxes
4 27 24 -0 perimeter-fluxes
4 27 25 -0 perimeter-fluxes
4 27 27 -0 perimeter-fluxes
4 27 28 -0 perimeter-fluxes
4 27 29 -0 perimeter-fluxes
4 27 30 -0 perimeter-fluxes
4 27 31 -0 perimeter-fluxes
4 27 32 -0 perimeter-fluxes
4 27 33 -0 perimeter-fluxes
4 27 34 -0 perimeter-fluxes
4 28 11 -0 perimeter-fluxes
4 28 12 -0 perimeter-fluxes
4 28 13 -0 perimeter-fluxes
4 28 14 -0 perimeter-fluxes
4 28 15 -0 perimeter-fluxes
4 28 16 -0 perimeter-fluxes
4 28 17 -0 perimeter-fluxes
4 28 18 -0 perimeter-fluxes
4 28 20 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 372.549 perimeter-fluxes
4 4 13 373.244 perimeter-fluxes
4 4 14 303.614 perimeter-fluxes
4 4 15 251.77 perimeter-fluxes
4 4 16 213.676 perimeter-fluxes
4 4 24 -80.7852 perimeter-fluxes
4 4 25 -52.6427 perimeter-fluxes
4 4 27 -2.7682 perimeter-fluxes
4 5 11 276.036 perimeter-fluxes
4 5 17 228.901 perimeter-fluxes
4 5 32 94.8753 perimeter-fluxes
4 5 33 91.8493 perimeter-fluxes
4 6 8 425.642 perimeter-fluxes
4 6 18 263.053 perimeter-fluxes
4 7 7 0.525804 perimeter-fluxes
4 7 19 227.859 perimeter-fluxes
4 7 22 69.3869 perimeter-fluxes
4 7 31 -25.5932 perimeter-fluxes
4 8 6 875.078 perimeter-fluxes
4 8 20 254.879 perimeter-fluxes
4 8 21 251.138 perimeter-fluxes
4 9 5 0.229155 perimeter-fluxes
4 10 4 0.14132 perimeter-fluxes
5 4 16 376.179 perimeter-fluxes
5 4 27 64.9074 perimeter-fluxes
5 5 17 381.986 perimeter-fluxes
5 5 28 32.3813 perimeter-fluxes
5 5 33 0.997831 perimeter-fluxes
5 6 18 392.901 perimeter-fluxes
5 6 29 5.26063 perimeter-fluxes
5 6 33 -0.710758 perimeter-fluxes
5 7 19 446.005 perimeter-fluxes
5 7 33 -1.19453 perimeter-fluxes
5 8 33 -3.17086 perimeter-fluxes
5 9 33 -4.24536 perimeter-fluxes
5 10 33 -4.43616 perimeter-fluxes
5 11 33 -2.16286 perimeter-fluxes
5 12 33 5.02736 perimeter-fluxes
5 13 33 -0.744274 perimeter-fluxes
5 14 33 -8.01472 perimeter-fluxes
5 15 33 -23.024 perimeter-fluxes
5 16 33 -40.1737 perimeter-fluxes
5 17 33 -42.5182 perimeter-fluxes
5 18 35 -0 perimeter-fluxes
5 19 35 -0 perimeter-fluxes
5 20 35 -0 perimeter-fluxes
5 21 35 -0 perimeter-fluxes
5 22 35 -0 perimeter-fluxes
5 23 35 -0 perimeter-fluxes
5 24 35 -0 perimeter-fluxes
5 25 35 -0 perimeter-fluxes
5 26 35 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 -393.354 perimeter-fluxes
5 4 24 -215.632 perimeter-fluxes
5 5 9 -473.139 perimeter-fluxes
5 5 23 -251.483 perimeter-fluxes
5 5 32 -41.9357 perimeter-fluxes
5 6 8 -263.156 perimeter-fluxes
5 6 23 -258.155 perimeter-fluxes
5 6 32 -40.2869 perimeter-fluxes
5 7 7 -0.48429 perimeter-fluxes
5 7 22 -326.348 perimeter-fluxes
5 8 6 -0.375396 perimeter-fluxes
5 9 5 -0.227599 perimeter-fluxes
5 10 4 -0.0172039 perimeter-fluxes
5 11 4 0.0132471 perimeter-fluxes
5 12 4 -0.0719078 perimeter-fluxes
5 13 4 0.0159678 perimeter-fluxes
5 14 4 -0.0659632 perimeter-fluxes
5 15 4 0.0447498 perimeter-fluxes
5 16 4 0.0288464 perimeter-fluxes
5 17 5 -0.244978 perimeter-fluxes
5 18 5 -0.331784 perimeter-fluxes
5 19 5 -0.357249 perimeter-fluxes
5 20 5 -0.258905 perimeter-fluxes
5 21 5 -0.266447 perimeter-fluxes
5 22 5 -0.199215 perimeter-fluxes
5 23 5 -0.149985 perimeter-fluxes
5 24 5 -0.0754724 perimeter-fluxes
5 25 5 -0.138136 perimeter-fluxes
5 26 5 -0.104294 perimeter-fluxes
5 27 10 -0.583328 perimeter-fluxes
5 28 11 0 perimeter-fluxes
5 16 4 -0.145981 perimeter-fluxes
5 26 5 -0.44546 perimeter-fluxes
5 26 6 -0.324547 perimeter-fluxes
5 26 7 -0.244222 perimeter-fluxes
5 26 8 -0.185501 perimeter-fluxes
5 26 9 -0.23488 perimeter-fluxes
5 27 10 -0 perimeter-fluxes
5 27 22 -0 perimeter-fluxes
5 27 23 -0 perimeter-fluxes
5 27 24 -0 perimeter-fluxes
5 27 25 -0 perimeter-fluxes
5 27 26 -0 perimeter-fluxes
5 27 27 -0 perimeter-fluxes
5 27 28 -0 perimeter-fluxes
5 27 29 -0 perimeter-fluxes
5 27 30 -0 perimeter-fluxes
5 27 31 -0 perimeter-fluxes
5 27 32 -0 perimeter-fluxes
5 27 33 -0 perimeter-fluxes
5 27 34 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 11 -0 perimeter-fluxes
5 28 12 -0 perimeter-fluxes
5 28 13 -0 perimeter-fluxes
5 28 14 -0 perimeter-fluxes
5 28 15 -0 perimeter-fluxes
5 28 16 -0 perimeter-fluxes
5 28 17 -0 perimeter-fluxes
5 28 18 -0 perimeter-fluxes
5 28 19 -0 perimeter-fluxes
5 28 20 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 211.112 perimeter-fluxes
5 4 13 202.734 perimeter-fluxes
5 4 14 157.886 perimeter-fluxes
5 4 15 127.14 perimeter-fluxes
5 4 16 103.729 perimeter-fluxes
5 4 24 -24.2986 perimeter-fluxes
5 4 25 -15.2427 perimeter-fluxes
5 4 26 -10.8476 perimeter-fluxes
5 4 27 -0.820641 perimeter-fluxes
5 5 9 179.645 perimeter-fluxes
5 5 10 233.68 perimeter-fluxes
5 5 11 164.187 perimeter-fluxes
5 5 17 107.747 perimeter-fluxes
5 5 23 -32.0922 perimeter-fluxes
5 5 28 -9.33624 perimeter-fluxes
5 5 32 17.1532 perimeter-fluxes
5 5 33 15.3812 perimeter-fluxes
5 6 8 249.92 perimeter-fluxes
5 6 18 120.325 perimeter-fluxes
5 6 29 -7.05087 perimeter-fluxes
5 7 7 0.271538 perimeter-fluxes
5 7 19 99.3849 perimeter-fluxes
5 7 22 25.3182 perimeter-fluxes
5 7 30 52.8911 perimeter-fluxes
5 7 31 -4.81314 perimeter-fluxes
5 8 6 0.29217 perimeter-fluxes
5 8 20 107.714 perimeter-fluxes
5 8 21 100.818 perimeter-fluxes
5 9 5 0.451088 perimeter-fluxes
5 10 4 0.286822 perimeter-fluxes
5 18 34 141.491 perimeter-fluxes
5 18 35 0 perimeter-fluxes
6 4 16 376.002 perimeter-fluxes
6 4 27 64.968 perimeter-fluxes
6 5 17 381.931 perimeter-fluxes
6 5 28 32.3831 perimeter-fluxes
6 5 33 1.02016 perimeter-fluxes
6 6 18 392.869 perimeter-fluxes
6 6 29 5.26638 perimeter-fluxes
6 6 33 -0.679312 perimeter-fluxes
6 7 19 446.009 perimeter-fluxes
6 7 33 -1.16758 perimeter-fluxes
6 8 33 -3.14744 perimeter-fluxes
6 9 33 -4.2266 perimeter-fluxes
6 10 33 -4.42074 perimeter-fluxes
6 11 33 -2.14833 perimeter-fluxes
6 12 33 5.06343 perimeter-fluxes
6 13 33 -0.726525 perimeter-fluxes
6 14 33 -8.0079 perimeter-fluxes
6 15 33 -22.9599 perimeter-fluxes
6 16 33 -40.0756 perimeter-fluxes
6 17 33 -42.4215 perimeter-fluxes
6 18 35 -0 perimeter-fluxes
6 19 35 -0 perimeter-fluxes
6 20 35 -0 perimeter-fluxes
6 21 35 -0 perimeter-fluxes
6 22 35 -0 perimeter-fluxes
6 23 35 -0 perimeter-fluxes
6 24 35 -0 perimeter-fluxes
6 25 35 -0 perimeter-fluxes
6 26 35 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 -393.393 perimeter-fluxes
6 4 24 -215.471 perimeter-fluxes
6 5 9 -474.184 perimeter-fluxes
6 5 23 -251.396 perimeter-fluxes
6 5 32 -41.9239 perimeter-fluxes
6 6 8 -262.905 perimeter-fluxes
6 6 23 -257.959 perimeter-fluxes
6 6 32 -40.2719 perimeter-fluxes
6 7 7 -0.484712 perimeter-fluxes
6 7 22 -326.377 perimeter-fluxes
6 8 6 -0.375134 perimeter-fluxes
6 9 5 -0.227658 perimeter-fluxes
6 10 4 -0.0174896 perimeter-fluxes
6 11 4 0.0129705 perimeter-fluxes
6 12 4 -0.0718956 perimeter-fluxes
6 13 4 0.0156208 perimeter-fluxes
6 14 4 -0.065988 perimeter-fluxes
6 15 4 0.0443768 perimeter-fluxes
6 16 4 0.0284704 perimeter-fluxes
6 17 5 -0.244894 perimeter-fluxes
6 18 5 -0.331571 perimeter-fluxes
6 19 5 -0.356831 perimeter-fluxes
6 20 5 -0.259002 perimeter-fluxes
6 21 5 -0.266305 perimeter-fluxes
6 22 5 -0.199292 perimeter-fluxes
6 23 5 -0.149945 perimeter-fluxes
6 24 5 -0.0757104 perimeter-fluxes
6 25 5 -0.13819 perimeter-fluxes
6 26 5 -0.104489 perimeter-fluxes
6 27 10 -0.583606 perimeter-fluxes
6 28 11 0 perimeter-fluxes
6 16 4 -0.145952 perimeter-fluxes
6 26 5 -0.445122 perimeter-fluxes
6 26 6 -0.324579 perimeter-fluxes
6 26 7 -0.244236 perimeter-fluxes
6 26 8 -0.185813 perimeter-fluxes
6 26 9 -0.234784 perimeter-fluxes
6 27 10 -0 perimeter-fluxes
6 27 22 -0 perimeter-fluxes
6 27 23 -0 perimeter-fluxes
6 27 24 -0 perimeter-fluxes
6 27 25 -0 perimeter-fluxes
6 27 26 -0 perimeter-fluxes
6 27 27 -0 perimeter-fluxes
6 27 28 -0 perimeter-fluxes
6 27 29 -0 perimeter-fluxes
6 27 30 -0 perimeter-fluxes
6 27 31 -0 perimeter-fluxes
6 27 32 -0 perimeter-fluxes
6 27 33 -0 perimeter-fluxes
6 27 34 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 11 -0 perimeter-fluxes
6 28 12 -0 perimeter-fluxes
6 28 13 -0 perimeter-fluxes
6 28 14 -0 perimeter-fluxes
6 28 15 -0 perimeter-fluxes
6 28 16 -0 perimeter-fluxes
6 28 17 -0 perimeter-fluxes
6 28 18 -0 perimeter-fluxes
6 28 19 -0 perimeter-fluxes
6 28 20 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 211.14 perimeter-fluxes
6 4 13 203.023 perimeter-fluxes
6 4 14 157.808 perimeter-fluxes
6 4 15 127.091 perimeter-fluxes
6 4 16 103.651 perimeter-fluxes
6 4 24 -24.2669 perimeter-fluxes
6 4 25 -15.2501 perimeter-fluxes
6 4 26 -10.8516 perimeter-fluxes
6 4 27 -0.868753 perimeter-fluxes
6 5 9 178.731 perimeter-fluxes
6 5 10 233.59 perimeter-fluxes
6 5 11 163.233 perimeter-fluxes
6 5 17 107.734 perimeter-fluxes
6 5 23 -32.0772 perimeter-fluxes
6 5 28 -9.32914 perimeter-fluxes
6 5 32 17.157 perimeter-fluxes
6 5 33 15.3912 perimeter-fluxes
6 6 8 249.611 perimeter-fluxes
6 6 18 120.344 perimeter-fluxes
6 6 29 -6.9936 perimeter-fluxes
6 7 7 0.27153 perimeter-fluxes
6 7 19 99.2132 perimeter-fluxes
6 7 22 25.3462 perimeter-fluxes
6 7 30 52.6829 perimeter-fluxes
6 7 31 -4.72245 perimeter-fluxes
6 8 6 0.292103 perimeter-fluxes
6 8 20 107.568 perimeter-fluxes
6 8 21 100.763 perimeter-fluxes
6 9 5 0.450802 perimeter-fluxes
6 10 4 0.286816 perimeter-fluxes
6 18 34 141.35 perimeter-fluxes
6 18 35 0 perimeter-fluxes
7 4 16 279.572 perimeter-fluxes
7 4 27 15.4603 perimeter-fluxes
7 5 17 281.669 perimeter-fluxes
7 5 28 4.15563 perimeter-fluxes
7 6 18 288.308 perimeter-fluxes
7 6 29 -0 perimeter-fluxes
7 7 19 318.306 perimeter-fluxes
7 7 30 -0 perimeter-fluxes
7 8 30 -0 perimeter-fluxes
7 13 33 -0 perimeter-fluxes
7 14 33 -0.542417 perimeter-fluxes
7 15 33 -1.92181 perimeter-fluxes
7 16 33 -5.48896 perimeter-fluxes
7 17 33 -7.45459 perimeter-fluxes
7 18 34 -0 perimeter-fluxes
7 19 35 -0 perimeter-fluxes
7 20 35 -0 perimeter-fluxes
7 21 35 -0 perimeter-fluxes
7 22 35 -0 perimeter-fluxes
7 23 35 -0 perimeter-fluxes
7 24 35 -0 perimeter-fluxes
7 25 35 -0 perimeter-fluxes
7 26 35 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 -309.495 perimeter-fluxes
7 4 24 -96.631 perimeter-fluxes
7 5 9 -380.924 perimeter-fluxes
7 5 23 -129.491 perimeter-fluxes
7 6 8 -274.508 perimeter-fluxes
7 6 23 -134.412 perimeter-fluxes
7 7 7 -261 perimeter-fluxes
7 7 22 -194.16 perimeter-fluxes
7 8 6 -421.966 perimeter-fluxes
7 9 5 -275.025 perimeter-fluxes
7 10 4 -22.5657 perimeter-fluxes
7 11 4 14.7229 perimeter-fluxes
7 12 4 -89.2719 perimeter-fluxes
7 13 4 17.4168 perimeter-fluxes
7 14 4 -80.2655 perimeter-fluxes
7 15 4 51.1998 perimeter-fluxes
7 16 4 31.4732 perimeter-fluxes
7 17 5 -267.961 perimeter-fluxes
7 18 5 -346.347 perimeter-fluxes
7 19 5 -355.554 perimeter-fluxes
7 20 5 -243.865 perimeter-fluxes
7 21 5 -230.987 perimeter-fluxes
7 22 5 -160.367 perimeter-fluxes
7 23 5 -111.246 perimeter-fluxes
7 24 5 -52.1972 perimeter-fluxes
7 25 5 -85.3139 perimeter-fluxes
7 26 5 -59.9878 perimeter-fluxes
7 27 10 -417.304 perimeter-fluxes
7 28 11 0 perimeter-fluxes
7 16 4 -171.383 perimeter-fluxes
7 26 5 -237.139 perimeter-fluxes
7 26 6 -184.241 perimeter-fluxes
7 26 7 -146.268 perimeter-fluxes
7 26 8 -118.309 perimeter-fluxes
7 26 9 -157.899 perimeter-fluxes
7 27 10 -0 perimeter-fluxes
7 27 22 -0 perimeter-fluxes
7 27 23 -0 perimeter-fluxes
7 27 24 -0 perimeter-fluxes
7 27 25 -0 perimeter-fluxes
7 27 26 -0 perimeter-fluxes
7 27 27 -0 perimeter-fluxes
7 27 28 -0 perimeter-fluxes
7 27 29 -0 perimeter-fluxes
7 27 30 -0 perimeter-fluxes
7 27 31 -0 perimeter-fluxes
7 27 32 -0 perimeter-fluxes
7 27 33 -0 perimeter-fluxes
7 27 34 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 11 -0 perimeter-fluxes
7 28 12 -0 perimeter-fluxes
7 28 13 -0 perimeter-fluxes
7 28 14 -0 perimeter-fluxes
7 28 15 -0 perimeter-fluxes
7 28 16 -0 perimeter-fluxes
7 28 17 -0 perimeter-fluxes
7 28 18 -0 perimeter-fluxes
7 28 19 -0 perimeter-fluxes
7 28 20 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 164.925 perimeter-fluxes
7 4 13 155.922 perimeter-fluxes
7 4 14 118.842 perimeter-fluxes
7 4 15 95.1788 perimeter-fluxes
7 4 16 76.5294 perimeter-fluxes
7 4 24 -10.9609 perimeter-fluxes
7 4 25 -6.12611 perimeter-fluxes
7 4 26 -3.4942 perimeter-fluxes
7 4 27 -0.223563 perimeter-fluxes
7 5 9 143.089 perimeter-fluxes
7 5 10 187.161 perimeter-fluxes
7 5 11 127.649 perimeter-fluxes
7 5 17 78.7579 perimeter-fluxes
7 5 23 -16.6753 perimeter-fluxes
7 5 28 -1.37688 perimeter-fluxes
7 6 8 326.607 perimeter-fluxes
7 6 18 87.9725 perimeter-fluxes
7 6 29 -0.383282 perimeter-fluxes
7 7 7 298.46 perimeter-fluxes
7 7 19 70.4701 perimeter-fluxes
7 7 22 15.0695 perimeter-fluxes
7 7 30 1.23457 perimeter-fluxes
7 8 6 336.049 perimeter-fluxes
7 8 20 75.1974 perimeter-fluxes
7 8 21 66.8536 perimeter-fluxes
7 9 5 550.501 perimeter-fluxes
7 10 4 356.724 perimeter-fluxes
7 13 33 1.76326 perimeter-fluxes
7 18 34 19.7426 perimeter-fluxes
7 19 35 0 perimeter-fluxes
8 4 16 156.759 perimeter-fluxes
8 4 27 40.2397 perimeter-fluxes
8 5 17 162.403 perimeter-fluxes
8 5 28 20.7885 perimeter-fluxes
8 5 33 0.366858 perimeter-fluxes
8 6 18 170.645 perimeter-fluxes
8 6 29 3.41068 perimeter-fluxes
8 6 33 -0.335094 perimeter-fluxes
8 7 19 195.739 perimeter-fluxes
8 7 33 -0.568355 perimeter-fluxes
8 8 33 -1.79031 perimeter-fluxes
8 9 33 -2.54092 perimeter-fluxes
8 10 33 -2.78025 perimeter-fluxes
8 11 33 -1.36568 perimeter-fluxes
8 12 33 3.4024 perimeter-fluxes
8 13 33 -0.495934 perimeter-fluxes
8 14 33 -5.44608 perimeter-fluxes
8 15 33 -15.419 perimeter-fluxes
8 16 33 -26.5254 perimeter-fluxes
8 17 33 -27.8759 perimeter-fluxes
8 18 35 -0 perimeter-fluxes
8 19 35 -0 perimeter-fluxes
8 20 35 -0 perimeter-fluxes
8 21 35 -0 perimeter-fluxes
8 22 35 -0 perimeter-fluxes
8 23 35 -0 perimeter-fluxes
8 24 35 -0 perimeter-fluxes
8 25 35 -0 perimeter-fluxes
8 26 35 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 -150.037 perimeter-fluxes
8 4 24 -114.602 perimeter-fluxes
8 5 9 -170.935 perimeter-fluxes
8 5 23 -127.137 perimeter-fluxes
8 5 32 -21.7748 perimeter-fluxes
8 6 8 -126.259 perimeter-fluxes
8 6 23 -128.862 perimeter-fluxes
8 6 32 -22.991 perimeter-fluxes
8 7 7 -129.298 perimeter-fluxes
8 7 22 -154.496 perimeter-fluxes
8 8 6 -207.265 perimeter-fluxes
8 9 5 -134.112 perimeter-fluxes
8 10 4 -11.8504 perimeter-fluxes
8 11 4 6.73399 perimeter-fluxes
8 12 4 -45.9671 perimeter-fluxes
8 13 4 8.1709 perimeter-fluxes
8 14 4 -42.1172 perimeter-fluxes
8 15 4 26.0522 perimeter-fluxes
8 16 4 15.6089 perimeter-fluxes
8 17 5 -136.044 perimeter-fluxes
8 18 5 -172.801 perimeter-fluxes
8 19 5 -173.735 perimeter-fluxes
8 20 5 -116.793 perimeter-fluxes
8 21 5 -107.614 perimeter-fluxes
8 22 5 -72.6335 perimeter-fluxes
8 23 5 -49.0634 perimeter-fluxes
8 24 5 -22.7824 perimeter-fluxes
8 25 5 -36.443 perimeter-fluxes
8 26 5 -25.8863 perimeter-fluxes
8 27 10 -187.646 perimeter-fluxes
8 28 11 0 perimeter-fluxes
8 16 4 -90.311 perimeter-fluxes
8 26 5 -101.293 perimeter-fluxes
8 26 6 -79.5633 perimeter-fluxes
8 26 7 -63.9811 perimeter-fluxes
8 26 8 -52.4219 perimeter-fluxes
8 26 9 -69.9375 perimeter-fluxes
8 27 10 -0 perimeter-fluxes
8 27 22 -0 perimeter-fluxes
8 27 23 -0 perimeter-fluxes
8 27 24 -0 perimeter-fluxes
8 27 25 -0 perimeter-fluxes
8 27 26 -0 perimeter-fluxes
8 27 27 -0 perimeter-fluxes
8 27 28 -0 perimeter-fluxes
8 27 29 -0 perimeter-fluxes
8 27 30 -0 perimeter-fluxes
8 27 31 -0 perimeter-fluxes
8 27 32 -0 perimeter-fluxes
8 27 33 -0 perimeter-fluxes
8 27 34 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 11 -0 perimeter-fluxes
8 28 12 -0 perimeter-fluxes
8 28 13 -0 perimeter-fluxes
8 28 14 -0 perimeter-fluxes
8 28 15 -0 perimeter-fluxes
8 28 16 -0 perimeter-fluxes
8 28 17 -0 perimeter-fluxes
8 28 18 -0 perimeter-fluxes
8 28 19 -0 perimeter-fluxes
8 28 20 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 79.9242 perimeter-fluxes
8 4 13 78.6067 perimeter-fluxes
8 4 14 62.0741 perimeter-fluxes
8 4 15 51.2874 perimeter-fluxes
8 4 16 42.8783 perimeter-fluxes
8 4 24 -12.8426 perimeter-fluxes
8 4 25 -8.57357 perimeter-fluxes
8 4 26 -6.41477 perimeter-fluxes
8 4 27 -0.569852 perimeter-fluxes
