41.25 41.34 40.20 38.70 40.31 40.65 39.56 40.17 39.86 39.39 39.00 39.70 39.94 39.99 40.02 40.34 40.57 41.55 42.39 41.89 42.39 43.41 43.27 43.09 43.02 42.12 41.91 42.53 41.90 42.04 42.26 42.32 40.53 42.35 40.97
40.98 41.85 38.49 40.70 40.25 38.82 40.08 40.61 39.64 39.03 39.18 39.36 39.15 39.95 39.51 39.75 40.69 41.44 42.11 42.03 41.34 42.44 40.59 41.91 42.18 39.95 41.41 42.21 41.81 41.80 41.36 41.87 41.56 41.53 40.72
41.22 40.67 40.83 40.58 39.50 39.17 39.52 40.16 39.51 39.19 38.26 38.52 38.59 39.54 39.32 39.77 40.25 41.10 41.55 41.96 42.09 42.13 42.00 40.35 42.60 39.92 40.08 40.22 40.63 41.54 40.11 39.30 42.05 41.46 40.60
41.23 40.54 40.66 40.08 40.26 38.81 40.44 39.59 38.69 39.32 38.37 -280.15 -275.81 -271.22 -266.46 -261.25 39.57 40.31 41.50 42.10 41.68 41.53 39.77 -209.53 -202.30 -195.31 -189.39 39.76 40.99 41.73 40.73 39.93 39.70 39.86 40.97
40.43 40.66 40.03 39.78 38.37 39.99 39.30 39.23 -293.76 -290.20 -286.37 -282.40 -278.15 -273.65 -269.00 -263.88 -258.54 39.94 41.42 41.37 41.49 41.28 -219.14 -211.46 -203.84 -196.36 -190.49 -185.25 40.86 40.82 41.47 -165.09 -159.86 39.46 39.63
41.37 40.38 37.25 39.27 39.92 39.32 39.17 -299.23 -295.91 -292.42 -288.66 -284.78 -280.63 -276.24 -271.69 -266.67 -261.43 -255.84 41.37 41.42 41.00 41.79 -221.77 -213.85 -205.95 -198.13 -192.22 -187.05 -182.10 40.71 39.60 -166.75 -161.46 39.47 37.96
40.89 38.05 40.08 39.69 38.97 39.09 -304.96 -301.74 -298.41 -294.94 -291.24 -287.43 -283.38 -279.11 -274.70 -269.82 -264.70 -259.23 -253.22 41.21 40.88 -232.79 -225.27 -217.41 -209.63 -202.03 -195.79 -190.08 -184.76 -179.43 -174.11 -168.70 -163.26 38.95 38.16
40.57 39.56 39.53 39.15 39.10 -310.95 -307.78 -304.49 -301.12 -297.64 -294.00 -290.26 -286.32 -282.18 -277.92 -273.22 -268.28 -262.97 -257.07 -250.87 -244.00 -236.75 -229.22 -221.40 -213.68 -206.18 -199.60 -193.43 -187.70 -182.03 -176.42 -170.80 -165.18 37.87 40.45
39.78 38.93 38.53 39.11 -317.56 -314.15 -310.79 -307.40 -303.96 -300.47 -296.86 -293.19 -289.37 -285.38 -281.29 -276.79 -272.04 -266.93 -261.18 -255.09 -248.24 -241.00 -233.46 -225.67 -217.97 -210.47 -203.58 -196.97 -190.82 -184.78 -178.84 -172.99 -167.17 40.97 40.43
39.73 38.45 38.10 -324.86 -321.16 -317.56 -314.02 -310.51 -306.99 -303.46 -299.89 -296.28 -292.59 -288.78 -284.90 -280.68 -276.22 -271.40 -265.86 -259.92 -253.04 -245.71 -238.04 -230.12 -222.27 -214.59 -207.40 -200.45 -193.93 -187.56 -181.32 -175.24 -169.20 37.76 38.18
39.70 38.22 38.21 -328.62 -324.73 -320.96 -317.26 -313.65 -310.05 -306.48 -302.92 -299.37 -295.81 -292.19 -288.53 -284.62 -280.49 -276.02 -270.73 -264.97 -258.00 -250.52 -242.64 -234.51 -226.45 -218.55 -211.07 -203.79 -196.93 -190.25 -183.74 -177.44 -171.21 39.40 39.68
