41.25 41.34 40.20 38.70 40.31 40.65 39.56 40.17 39.86 39.39 39.00 39.70 39.94 39.99 40.02 40.34 40.57 41.55 42.39 41.89 42.39 43.41 43.27 43.09 43.02 42.12 41.91 42.53 41.90 42.04 42.26 42.32 40.53 42.35 40.97
40.98 41.85 38.49 40.70 40.25 38.82 40.08 40.61 39.64 39.03 39.18 39.36 39.15 39.95 39.51 39.75 40.69 41.44 42.11 42.03 41.34 42.44 40.59 41.91 42.18 39.95 41.41 42.21 41.81 41.80 41.36 41.87 41.56 41.53 40.72
41.22 40.67 40.83 40.58 39.50 39.17 39.52 40.16 39.51 39.19 38.26 38.52 38.59 39.54 39.32 39.77 40.25 41.10 41.55 41.96 42.09 42.13 42.00 40.35 42.60 39.92 40.08 40.22 40.63 41.54 40.11 39.30 42.05 41.46 40.60
41.23 40.54 40.66 40.08 40.26 38.81 40.44 39.59 38.69 39.32 38.37 -46.59 -46.18 -45.58 -44.56 -43.51 39.57 40.31 41.50 42.10 41.68 41.53 39.77 -32.90 -30.81 -29.39 -28.06 39.76 40.99 41.73 40.73 39.93 39.70 39.86 40.97
40.43 40.66 40.03 39.78 38.37 39.99 39.30 39.23 -48.45 -47.95 -47.53 -46.98 -46.44 -45.83 -45.00 -44.08 -43.30 39.94 41.42 41.37 41.49 41.28 -35.77 -34.29 -32.68 -30.88 -29.85 -28.75 40.86 40.82 41.47 -21.87 -19.37 39.46 39.63
41.37 40.38 37.25 39.27 39.92 39.32 39.17 -53.16 -48.33 -48.15 -47.52 -47.27 -46.79 -46.23 -45.54 -44.75 -44.06 -43.14 41.37 41.42 41.00 41.79 -37.22 -35.89 -34.38 -32.79 -32.22 -30.50 -29.58 40.71 39.60 -22.82 -20.56 39.47 37.96
40.89 38.05 40.08 39.69 38.97 39.09 -60.93 -53.04 -48.59 -48.19 -47.94 -47.75 -47.26 -46.79 -46.28 -45.61 -44.97 -44.23 -43.53 41.21 40.88 -40.06 -38.25 -37.59 -36.36 -35.31 -34.45 -33.71 -31.24 -28.94 -25.64 -24.20 -22.15 38.95 38.16
40.57 39.56 39.53 39.15 39.10 -61.91 -60.62 -53.27 -48.88 -48.78 -48.50 -48.25 -47.92 -47.62 -47.13 -46.57 -46.09 -45.53 -44.82 -43.77 -42.55 -41.49 -40.36 -39.12 -37.86 -36.70 -35.70 -34.69 -32.35 -29.86 -27.14 -24.68 -21.93 37.87 40.45
39.78 38.93 38.53 39.11 -61.88 -61.64 -60.56 -53.24 -49.17 -49.12 -48.92 -48.90 -48.65 -48.33 -48.03 -47.71 -47.26 -46.81 -46.19 -45.33 -43.99 -42.82 -41.70 -40.36 -38.59 -37.24 -36.57 -35.09 -32.80 -30.76 -28.28 -25.34 -22.50 40.97 40.43
39.73 38.45 38.10 -62.66 -62.06 -61.54 -60.43 -53.75 -49.91 -50.02 -49.80 -49.80 -49.53 -49.31 -49.01 -48.78 -48.50 -48.55 -47.48 -46.72 -45.49 -44.13 -42.74 -41.31 -39.69 -38.34 -36.76 -35.12 -33.15 -30.82 -28.64 -25.83 -23.26 37.76 38.18
39.70 38.22 38.21 -62.33 -61.80 -60.94 -60.40 -54.18 -50.46 -50.25 -50.24 -50.63 -50.29 -50.03 -50.02 -49.95 -49.98 -49.73 -49.11 -47.95 -46.57 -45.53 -44.04 -42.31 -40.49 -38.89 -37.11 -35.06 -33.12 -31.23 -28.83 -26.62 -24.19 39.40 39.68
