41.25 41.34 40.20 38.70 40.31 40.65 39.56 40.17 39.86 39.39 39.00 39.70 39.94 39.99 40.02 40.34 40.57 41.55 42.39 41.89 42.39 43.41 43.27 43.09 43.02 42.12 41.91 42.53 41.90 42.04 42.26 42.32 40.53 42.35 40.97
40.98 41.85 38.49 40.70 40.25 38.82 40.08 40.61 39.64 39.03 39.18 39.36 39.15 39.95 39.51 39.75 40.69 41.44 42.11 42.03 41.34 42.44 40.59 41.91 42.18 39.95 41.41 42.21 41.81 41.80 41.36 41.87 41.56 41.53 40.72
41.22 40.67 40.83 40.58 39.50 39.17 39.52 40.16 39.51 39.19 38.26 38.52 38.59 39.54 39.32 39.77 40.25 41.10 41.55 41.96 42.09 42.13 42.00 40.35 42.60 39.92 40.08 40.22 40.63 41.54 40.11 39.30 42.05 41.46 40.60
41.23 40.54 40.66 40.08 40.26 38.81 40.44 39.59 38.69 39.32 38.37 -612.95 -605.90 -598.70 -591.38 -583.79 39.57 40.31 41.50 42.10 41.68 41.53 39.77 -516.45 -507.74 -499.48 -492.84 39.76 40.99 41.73 40.73 39.93 39.70 39.86 40.97
40.43 40.66 40.03 39.78 38.37 39.99 39.30 39.23 -636.35 -629.74 -622.93 -616.03 -608.94 -601.68 -594.32 -586.68 -578.90 39.94 41.42 41.37 41.49 41.28 -527.50 -518.19 -509.04 -500.23 -493.83 -488.36 40.86 40.82 41.47 -467.45 -461.79 39.46 39.63
41.37 40.38 37.25 39.27 39.92 39.32 39.17 -646.22 -639.69 -633.02 -626.17 -619.23 -612.09 -604.80 -597.40 -589.71 -581.90 -573.88 41.37 41.42 41.00 41.79 -530.07 -520.56 -511.16 -502.02 -495.75 -490.56 -485.70 40.71 39.60 -470.07 -464.44 39.47 37.96
40.89 38.05 40.08 39.69 38.97 39.09 -656.31 -649.83 -643.25 -636.54 -629.65 -622.67 -615.50 -608.18 -600.75 -593.05 -585.22 -577.20 -568.90 41.21 40.88 -542.80 -533.73 -524.53 -515.54 -506.95 -500.39 -494.63 -489.41 -484.14 -478.82 -473.22 -467.52 38.95 38.16
40.57 39.56 39.53 39.15 39.10 -666.43 -660.12 -653.59 -646.97 -640.23 -633.30 -626.29 -619.10 -611.76 -604.32 -596.61 -588.79 -580.78 -572.54 -564.17 -555.55 -546.79 -537.92 -529.07 -520.44 -512.26 -505.47 -499.27 -493.66 -488.07 -482.49 -476.73 -470.89 37.87 40.45
39.78 38.93 38.53 39.11 -676.65 -670.38 -664.02 -657.46 -650.80 -644.02 -637.06 -630.02 -622.81 -615.46 -608.01 -600.31 -592.51 -584.54 -576.36 -568.09 -559.61 -551.06 -542.44 -533.94 -525.67 -517.80 -510.82 -504.25 -498.23 -492.28 -486.41 -480.46 -474.44 40.97 40.43
39.73 38.45 38.10 -686.99 -680.82 -674.52 -668.13 -661.54 -654.85 -648.05 -641.07 -634.02 -626.80 -619.44 -612.00 -604.33 -596.56 -588.64 -580.56 -572.39 -564.07 -555.71 -547.32 -539.06 -530.99 -523.27 -516.18 -509.39 -503.07 -496.84 -490.70 -484.53 -478.33 37.76 38.18
39.70 38.22 38.21 -691.24 -685.05 -678.71 -672.30 -665.69 -658.98 -652.16 -645.17 -638.10 -630.87 -623.52 -616.09 -608.44 -600.71 -592.85 -584.85 -576.79 -568.62 -560.43 -552.23 -544.18 -536.28 -528.66 -521.48 -514.51 -507.92 -501.44 -495.05 -488.69 -482.31 39.40 39.68
