#k i j q boundname
2 28 15 -0 perimeter-fluxes
2 9 5 232.523 perimeter-fluxes
2 9 6 233.163 perimeter-fluxes
2 10 4 237.633 perimeter-fluxes
3 9 6 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 -146.173 perimeter-fluxes
3 10 4 -116.881 perimeter-fluxes
3 11 4 -128.796 perimeter-fluxes
3 12 4 -138.672 perimeter-fluxes
3 13 4 -142.808 perimeter-fluxes
3 14 4 -142.231 perimeter-fluxes
3 15 4 -146.152 perimeter-fluxes
3 16 4 -133.796 perimeter-fluxes
3 17 5 -158.9 perimeter-fluxes
3 18 5 -144.263 perimeter-fluxes
3 19 5 -130.688 perimeter-fluxes
3 20 5 -118.866 perimeter-fluxes
3 21 5 -97.212 perimeter-fluxes
3 22 5 -77.2113 perimeter-fluxes
3 23 5 -62.0636 perimeter-fluxes
3 24 5 -63.206 perimeter-fluxes
3 25 5 -74.1523 perimeter-fluxes
3 26 5 -99.7287 perimeter-fluxes
3 27 10 -402.313 perimeter-fluxes
3 28 11 0 perimeter-fluxes
3 16 4 -124.233 perimeter-fluxes
3 26 5 -138.331 perimeter-fluxes
3 26 6 -117.104 perimeter-fluxes
3 26 7 -96.8343 perimeter-fluxes
3 26 8 -73.2051 perimeter-fluxes
3 26 9 -56.6728 perimeter-fluxes
3 27 10 -0 perimeter-fluxes
3 28 11 -0 perimeter-fluxes
3 28 12 -0 perimeter-fluxes
3 28 13 -0 perimeter-fluxes
3 28 14 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 232.72 perimeter-fluxes
3 9 6 233.336 perimeter-fluxes
3 10 4 237.625 perimeter-fluxes
4 4 16 778.002 perimeter-fluxes
4 4 27 186.293 perimeter-fluxes
4 5 33 -78.414 perimeter-fluxes
4 6 18 882.076 perimeter-fluxes
4 6 33 -87.3197 perimeter-fluxes
4 7 19 955.218 perimeter-fluxes
4 10 33 -100.573 perimeter-fluxes
4 11 33 -102.459 perimeter-fluxes
4 12 33 -56.2328 perimeter-fluxes
4 13 33 -71.1928 perimeter-fluxes
4 14 33 -88.7473 perimeter-fluxes
4 15 33 -178.836 perimeter-fluxes
4 18 35 -0 perimeter-fluxes
4 19 35 -0 perimeter-fluxes
4 21 35 -0 perimeter-fluxes
4 22 35 -0 perimeter-fluxes
4 24 35 -0 perimeter-fluxes
4 26 35 -0 perimeter-fluxes
4 27 35 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 -652.98 perimeter-fluxes
4 4 24 -763.744 perimeter-fluxes
4 5 32 -244.472 perimeter-fluxes
4 6 8 -496.382 perimeter-fluxes
4 6 23 -853.32 perimeter-fluxes
4 7 7 -1.804 perimeter-fluxes
4 7 22 -953.812 perimeter-fluxes
4 8 6 0 perimeter-fluxes
4 9 5 -0.104811 perimeter-fluxes
4 10 4 -0.0743026 perimeter-fluxes
4 11 4 -0.0722103 perimeter-fluxes
4 12 4 -0.0684375 perimeter-fluxes
4 13 4 -0.0631347 perimeter-fluxes
4 14 4 -0.0586781 perimeter-fluxes
4 15 4 -0.0558061 perimeter-fluxes
4 16 4 -0.0504036 perimeter-fluxes
4 17 5 -0.0609789 perimeter-fluxes
4 18 5 -0.0572412 perimeter-fluxes
4 19 5 -0.0545013 perimeter-fluxes
4 20 5 -0.0527938 perimeter-fluxes
4 21 5 -0.0459932 perimeter-fluxes
4 22 5 -0.039844 perimeter-fluxes
4 23 5 -0.0343186 perimeter-fluxes
4 24 5 -0.0384392 perimeter-fluxes
4 25 5 -0.0489413 perimeter-fluxes
4 26 5 -0.0805564 perimeter-fluxes
4 27 10 -0.290298 perimeter-fluxes
4 28 11 0 perimeter-fluxes
4 16 4 -0.04591 perimeter-fluxes
4 26 5 -0.11229 perimeter-fluxes
4 26 6 -0.0928239 perimeter-fluxes
4 26 7 -0.0733857 perimeter-fluxes
4 26 8 -0.0528836 perimeter-fluxes
4 26 9 -0.03848 perimeter-fluxes
4 27 10 -0 perimeter-fluxes
4 27 22 -0 perimeter-fluxes
4 27 23 -0 perimeter-fluxes
4 27 24 -0 perimeter-fluxes
4 27 25 -0 perimeter-fluxes
4 27 27 -0 perimeter-fluxes
4 27 28 -0 perimeter-fluxes
4 27 29 -0 perimeter-fluxes
4 27 30 -0 perimeter-fluxes
4 27 31 -0 perimeter-fluxes
4 27 32 -0 perimeter-fluxes
4 27 33 -0 perimeter-fluxes
4 27 34 -0 perimeter-fluxes
4 28 11 -0 perimeter-fluxes
4 28 12 -0 perimeter-fluxes
4 28 13 -0 perimeter-fluxes
4 28 14 -0 perimeter-fluxes
4 28 15 -0 perimeter-fluxes
4 28 16 -0 perimeter-fluxes
4 28 17 -0 perimeter-fluxes
4 28 18 -0 perimeter-fluxes
4 28 20 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 341.894 perimeter-fluxes
4 4 13 318.831 perimeter-fluxes
4 4 14 283.094 perimeter-fluxes
4 4 15 242.498 perimeter-fluxes
4 4 16 220.129 perimeter-fluxes
4 4 24 -24.3061 perimeter-fluxes
4 4 25 -6.86993 perimeter-fluxes
4 4 27 5.00509 perimeter-fluxes
4 5 11 465.604 perimeter-fluxes
4 5 17 225.03 perimeter-fluxes
4 5 32 108.15 perimeter-fluxes
4 5 33 76.8428 perimeter-fluxes
4 6 8 425.274 perimeter-fluxes
4 6 18 195.589 perimeter-fluxes
4 7 7 0.636638 perimeter-fluxes
4 7 19 193.23 perimeter-fluxes
4 7 22 31.2239 perimeter-fluxes
4 7 31 -68.6687 perimeter-fluxes
4 8 6 1026.68 perimeter-fluxes
4 8 20 199.446 perimeter-fluxes
4 8 21 165.367 perimeter-fluxes
4 9 5 0.162692 perimeter-fluxes
4 10 4 0.147414 perimeter-fluxes
5 4 16 376.794 perimeter-fluxes
5 4 27 45.9068 perimeter-fluxes
5 5 17 397.227 perimeter-fluxes
5 5 28 19.6904 perimeter-fluxes
5 5 33 -13.0118 perimeter-fluxes
5 6 18 408.93 perimeter-fluxes
5 6 29 -4.73295 perimeter-fluxes
5 6 33 -14.4763 perimeter-fluxes
5 7 19 416.942 perimeter-fluxes
5 7 33 -13.423 perimeter-fluxes
5 8 33 -14.0024 perimeter-fluxes
5 9 33 -15.3419 perimeter-fluxes
5 10 33 -18.9938 perimeter-fluxes
5 11 33 -19.8323 perimeter-fluxes
5 12 33 -11.0557 perimeter-fluxes
5 13 33 -14.8148 perimeter-fluxes
5 14 33 -18.9817 perimeter-fluxes
5 15 33 -39.3756 perimeter-fluxes
5 16 33 -67.7628 perimeter-fluxes
5 17 33 -79.717 perimeter-fluxes
5 18 35 -0 perimeter-fluxes
5 19 35 -0 perimeter-fluxes
5 20 35 -0 perimeter-fluxes
5 21 35 -0 perimeter-fluxes
5 22 35 -0 perimeter-fluxes
5 23 35 -0 perimeter-fluxes
5 24 35 -0 perimeter-fluxes
5 25 35 -0 perimeter-fluxes
5 26 35 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 -376.94 perimeter-fluxes
5 4 24 -223.94 perimeter-fluxes
5 5 9 -353.859 perimeter-fluxes
5 5 23 -280.388 perimeter-fluxes
5 5 32 -42.7431 perimeter-fluxes
5 6 8 -285.517 perimeter-fluxes
5 6 23 -280.709 perimeter-fluxes
5 6 32 -46.0526 perimeter-fluxes
5 7 7 -0.866397 perimeter-fluxes
5 7 22 -337.767 perimeter-fluxes
5 8 6 -0.363719 perimeter-fluxes
5 9 5 -0.206273 perimeter-fluxes
5 10 4 -0.150579 perimeter-fluxes
5 11 4 -0.157491 perimeter-fluxes
5 12 4 -0.161106 perimeter-fluxes
5 13 4 -0.159565 perimeter-fluxes
5 14 4 -0.157293 perimeter-fluxes
5 15 4 -0.157809 perimeter-fluxes
5 16 4 -0.14677 perimeter-fluxes
5 17 5 -0.19084 perimeter-fluxes
5 18 5 -0.181026 perimeter-fluxes
5 19 5 -0.173245 perimeter-fluxes
5 20 5 -0.167602 perimeter-fluxes
5 21 5 -0.146227 perimeter-fluxes
5 22 5 -0.126084 perimeter-fluxes
5 23 5 -0.107881 perimeter-fluxes
5 24 5 -0.116305 perimeter-fluxes
5 25 5 -0.14037 perimeter-fluxes
5 26 5 -0.195694 perimeter-fluxes
5 27 10 -0.724621 perimeter-fluxes
5 28 11 0 perimeter-fluxes
5 16 4 -0.133738 perimeter-fluxes
5 26 5 -0.27512 perimeter-fluxes
5 26 6 -0.228583 perimeter-fluxes
5 26 7 -0.182415 perimeter-fluxes
5 26 8 -0.135666 perimeter-fluxes
5 26 9 -0.103409 perimeter-fluxes
5 27 10 -0 perimeter-fluxes
5 27 22 -0 perimeter-fluxes
5 27 23 -0 perimeter-fluxes
5 27 24 -0 perimeter-fluxes
5 27 25 -0 perimeter-fluxes
5 27 26 -0 perimeter-fluxes
5 27 27 -0 perimeter-fluxes
5 27 28 -0 perimeter-fluxes
5 27 29 -0 perimeter-fluxes
5 27 30 -0 perimeter-fluxes
5 27 31 -0 perimeter-fluxes
5 27 32 -0 perimeter-fluxes
5 27 33 -0 perimeter-fluxes
5 27 34 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 11 -0 perimeter-fluxes
5 28 12 -0 perimeter-fluxes
5 28 13 -0 perimeter-fluxes
5 28 14 -0 perimeter-fluxes
5 28 15 -0 perimeter-fluxes
5 28 16 -0 perimeter-fluxes
5 28 17 -0 perimeter-fluxes
5 28 18 -0 perimeter-fluxes
5 28 19 -0 perimeter-fluxes
5 28 20 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 193.73 perimeter-fluxes
5 4 13 173.015 perimeter-fluxes
5 4 14 147.252 perimeter-fluxes
5 4 15 122.444 perimeter-fluxes
5 4 16 106.742 perimeter-fluxes
5 4 24 -7.47691 perimeter-fluxes
5 4 25 -2.03618 perimeter-fluxes
5 4 26 -3.35415 perimeter-fluxes
5 4 27 1.23674 perimeter-fluxes
5 5 9 318.326 perimeter-fluxes
5 5 10 301.096 perimeter-fluxes
5 5 11 277.661 perimeter-fluxes
5 5 17 105.825 perimeter-fluxes
5 5 23 -23.7919 perimeter-fluxes
5 5 28 -9.77029 perimeter-fluxes
5 5 32 19.5735 perimeter-fluxes
5 5 33 12.9257 perimeter-fluxes
5 6 8 250.122 perimeter-fluxes
5 6 18 89.479 perimeter-fluxes
5 6 29 -13.6501 perimeter-fluxes
5 7 7 0.328472 perimeter-fluxes
5 7 19 84.3855 perimeter-fluxes
5 7 22 11.4982 perimeter-fluxes
5 7 30 73.5804 perimeter-fluxes
5 7 31 -13.3001 perimeter-fluxes
5 8 6 0.342504 perimeter-fluxes
5 8 20 84.1674 perimeter-fluxes
5 8 21 66.3132 perimeter-fluxes
5 9 5 0.320407 perimeter-fluxes
5 10 4 0.299197 perimeter-fluxes
5 18 34 157.068 perimeter-fluxes
5 18 35 0 perimeter-fluxes
6 4 16 376.629 perimeter-fluxes
6 4 27 45.9352 perimeter-fluxes
6 5 17 397.189 perimeter-fluxes
6 5 28 19.6802 perimeter-fluxes
6 5 33 -12.9571 perimeter-fluxes
6 6 18 408.894 perimeter-fluxes
6 6 29 -4.73095 perimeter-fluxes
6 6 33 -14.4321 perimeter-fluxes
6 7 19 416.689 perimeter-fluxes
6 7 33 -13.3896 perimeter-fluxes
6 8 33 -13.9629 perimeter-fluxes
6 9 33 -15.3105 perimeter-fluxes
6 10 33 -18.9614 perimeter-fluxes
6 11 33 -19.808 perimeter-fluxes
6 12 33 -10.9911 perimeter-fluxes
6 13 33 -14.7565 perimeter-fluxes
6 14 33 -18.9429 perimeter-fluxes
6 15 33 -39.2112 perimeter-fluxes
6 16 33 -67.5264 perimeter-fluxes
6 17 33 -79.5163 perimeter-fluxes
6 18 35 -0 perimeter-fluxes
6 19 35 -0 perimeter-fluxes
6 20 35 -0 perimeter-fluxes
6 21 35 -0 perimeter-fluxes
6 22 35 -0 perimeter-fluxes
6 23 35 -0 perimeter-fluxes
6 24 35 -0 perimeter-fluxes
6 25 35 -0 perimeter-fluxes
6 26 35 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 -376.92 perimeter-fluxes
6 4 24 -223.73 perimeter-fluxes
6 5 9 -353.887 perimeter-fluxes
6 5 23 -280.322 perimeter-fluxes
6 5 32 -42.7263 perimeter-fluxes
6 6 8 -285.448 perimeter-fluxes
6 6 23 -280.472 perimeter-fluxes
6 6 32 -46.0257 perimeter-fluxes
6 7 7 -0.866106 perimeter-fluxes
6 7 22 -337.736 perimeter-fluxes
6 8 6 -0.363542 perimeter-fluxes
6 9 5 -0.206332 perimeter-fluxes
6 10 4 -0.150573 perimeter-fluxes
6 11 4 -0.157487 perimeter-fluxes
6 12 4 -0.161098 perimeter-fluxes
6 13 4 -0.159501 perimeter-fluxes
6 14 4 -0.157355 perimeter-fluxes
6 15 4 -0.15779 perimeter-fluxes
6 16 4 -0.146698 perimeter-fluxes
6 17 5 -0.190773 perimeter-fluxes
6 18 5 -0.181033 perimeter-fluxes
6 19 5 -0.173191 perimeter-fluxes
6 20 5 -0.167665 perimeter-fluxes
6 21 5 -0.146249 perimeter-fluxes
6 22 5 -0.126158 perimeter-fluxes
6 23 5 -0.107884 perimeter-fluxes
6 24 5 -0.116363 perimeter-fluxes
6 25 5 -0.140455 perimeter-fluxes
6 26 5 -0.195637 perimeter-fluxes
6 27 10 -0.724357 perimeter-fluxes
6 28 11 0 perimeter-fluxes
6 16 4 -0.133722 perimeter-fluxes
6 26 5 -0.274961 perimeter-fluxes
6 26 6 -0.228525 perimeter-fluxes
6 26 7 -0.1824 perimeter-fluxes
6 26 8 -0.135705 perimeter-fluxes
6 26 9 -0.103368 perimeter-fluxes
6 27 10 -0 perimeter-fluxes
6 27 22 -0 perimeter-fluxes
6 27 23 -0 perimeter-fluxes
6 27 24 -0 perimeter-fluxes
6 27 25 -0 perimeter-fluxes
6 27 26 -0 perimeter-fluxes
6 27 27 -0 perimeter-fluxes
6 27 28 -0 perimeter-fluxes
6 27 29 -0 perimeter-fluxes
6 27 30 -0 perimeter-fluxes
6 27 31 -0 perimeter-fluxes
6 27 32 -0 perimeter-fluxes
6 27 33 -0 perimeter-fluxes
6 27 34 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 11 -0 perimeter-fluxes
6 28 12 -0 perimeter-fluxes
6 28 13 -0 perimeter-fluxes
6 28 14 -0 perimeter-fluxes
6 28 15 -0 perimeter-fluxes
6 28 16 -0 perimeter-fluxes
6 28 17 -0 perimeter-fluxes
6 28 18 -0 perimeter-fluxes
6 28 19 -0 perimeter-fluxes
6 28 20 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 193.716 perimeter-fluxes
6 4 13 172.999 perimeter-fluxes
6 4 14 147.187 perimeter-fluxes
6 4 15 122.384 perimeter-fluxes
6 4 16 106.6 perimeter-fluxes
6 4 24 -7.53629 perimeter-fluxes
6 4 25 -2.05809 perimeter-fluxes
6 4 26 -3.33298 perimeter-fluxes
6 4 27 1.2407 perimeter-fluxes
6 5 9 318.367 perimeter-fluxes
6 5 10 300.934 perimeter-fluxes
6 5 11 277.48 perimeter-fluxes
6 5 17 105.757 perimeter-fluxes
6 5 23 -23.7676 perimeter-fluxes
6 5 28 -9.76047 perimeter-fluxes
6 5 32 19.5837 perimeter-fluxes
6 5 33 12.9491 perimeter-fluxes
6 6 8 250.084 perimeter-fluxes
6 6 18 89.4791 perimeter-fluxes
6 6 29 -13.567 perimeter-fluxes
6 7 7 0.328448 perimeter-fluxes
6 7 19 84.3207 perimeter-fluxes
6 7 22 11.5614 perimeter-fluxes
6 7 30 73.2892 perimeter-fluxes
6 7 31 -13.1686 perimeter-fluxes
6 8 6 0.342351 perimeter-fluxes
6 8 20 83.981 perimeter-fluxes
6 8 21 66.227 perimeter-fluxes
6 9 5 0.320406 perimeter-fluxes
6 10 4 0.299196 perimeter-fluxes
6 18 34 156.926 perimeter-fluxes
6 18 35 0 perimeter-fluxes
7 4 16 280.046 perimeter-fluxes
7 4 27 10.9291 perimeter-fluxes
7 5 17 292.948 perimeter-fluxes
7 5 28 2.52485 perimeter-fluxes
7 6 18 300.064 perimeter-fluxes
7 6 29 -0 perimeter-fluxes
7 7 19 297.129 perimeter-fluxes
7 7 30 -0 perimeter-fluxes
7 8 30 -0 perimeter-fluxes
7 13 33 -0 perimeter-fluxes
7 14 33 -1.28239 perimeter-fluxes
7 15 33 -3.27977 perimeter-fluxes
7 16 33 -9.24337 perimeter-fluxes
7 17 33 -13.9716 perimeter-fluxes
7 18 34 -0 perimeter-fluxes
7 19 35 -0 perimeter-fluxes
7 20 35 -0 perimeter-fluxes
7 21 35 -0 perimeter-fluxes
7 22 35 -0 perimeter-fluxes
7 23 35 -0 perimeter-fluxes
7 24 35 -0 perimeter-fluxes
7 25 35 -0 perimeter-fluxes
7 26 35 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 -296.495 perimeter-fluxes
7 4 24 -100.322 perimeter-fluxes
7 5 9 -283.549 perimeter-fluxes
7 5 23 -144.41 perimeter-fluxes
7 6 8 -298.231 perimeter-fluxes
7 6 23 -146.133 perimeter-fluxes
7 7 7 -465.136 perimeter-fluxes
7 7 22 -200.878 perimeter-fluxes
7 8 6 -409.356 perimeter-fluxes
7 9 5 -249.433 perimeter-fluxes
7 10 4 -184.051 perimeter-fluxes
7 11 4 -195.913 perimeter-fluxes
7 12 4 -200.13 perimeter-fluxes
7 13 4 -195.359 perimeter-fluxes
7 14 4 -191.42 perimeter-fluxes
7 15 4 -188.499 perimeter-fluxes
7 16 4 -171.176 perimeter-fluxes
7 17 5 -208.742 perimeter-fluxes
7 18 5 -189.641 perimeter-fluxes
7 19 5 -173.196 perimeter-fluxes
7 20 5 -157.871 perimeter-fluxes
7 21 5 -127.223 perimeter-fluxes
7 22 5 -101.605 perimeter-fluxes
7 23 5 -80.1448 perimeter-fluxes
7 24 5 -79.3173 perimeter-fluxes
7 25 5 -86.7913 perimeter-fluxes
7 26 5 -111.288 perimeter-fluxes
7 27 10 -516.087 perimeter-fluxes
7 28 11 0 perimeter-fluxes
7 16 4 -157.076 perimeter-fluxes
7 26 5 -146.596 perimeter-fluxes
7 26 6 -129.519 perimeter-fluxes
7 26 7 -109.181 perimeter-fluxes
7 26 8 -85.8921 perimeter-fluxes
7 26 9 -69.5217 perimeter-fluxes
7 27 10 -0 perimeter-fluxes
7 27 22 -0 perimeter-fluxes
7 27 23 -0 perimeter-fluxes
7 27 24 -0 perimeter-fluxes
7 27 25 -0 perimeter-fluxes
7 27 26 -0 perimeter-fluxes
7 27 27 -0 perimeter-fluxes
7 27 28 -0 perimeter-fluxes
7 27 29 -0 perimeter-fluxes
7 27 30 -0 perimeter-fluxes
7 27 31 -0 perimeter-fluxes
7 27 32 -0 perimeter-fluxes
7 27 33 -0 perimeter-fluxes
7 27 34 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 11 -0 perimeter-fluxes
7 28 12 -0 perimeter-fluxes
7 28 13 -0 perimeter-fluxes
7 28 14 -0 perimeter-fluxes
7 28 15 -0 perimeter-fluxes
7 28 16 -0 perimeter-fluxes
7 28 17 -0 perimeter-fluxes
7 28 18 -0 perimeter-fluxes
7 28 19 -0 perimeter-fluxes
7 28 20 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 151.283 perimeter-fluxes
7 4 13 132.544 perimeter-fluxes
7 4 14 110.846 perimeter-fluxes
7 4 15 91.6455 perimeter-fluxes
7 4 16 78.6684 perimeter-fluxes
7 4 24 -3.42798 perimeter-fluxes
7 4 25 -0.833395 perimeter-fluxes
7 4 26 -1.06887 perimeter-fluxes
7 4 27 0.309908 perimeter-fluxes
7 5 9 256.506 perimeter-fluxes
7 5 10 241.069 perimeter-fluxes
7 5 11 218.903 perimeter-fluxes
7 5 17 77.2772 perimeter-fluxes
7 5 23 -12.3505 perimeter-fluxes
7 5 28 -1.44036 perimeter-fluxes
7 6 8 327.885 perimeter-fluxes
7 6 18 65.4002 perimeter-fluxes
7 6 29 -0.744276 perimeter-fluxes
7 7 7 360.809 perimeter-fluxes
7 7 19 59.9736 perimeter-fluxes
7 7 22 6.8999 perimeter-fluxes
7 7 30 1.71748 perimeter-fluxes
7 8 6 393.434 perimeter-fluxes
7 8 20 58.6674 perimeter-fluxes
7 8 21 43.9134 perimeter-fluxes
7 9 5 392.078 perimeter-fluxes
7 10 4 371.95 perimeter-fluxes
7 13 33 1.55634 perimeter-fluxes
7 18 34 21.9192 perimeter-fluxes
7 19 35 0 perimeter-fluxes
8 4 16 157.028 perimeter-fluxes
8 4 27 28.4413 perimeter-fluxes
8 5 17 168.924 perimeter-fluxes
8 5 28 12.6273 perimeter-fluxes
8 5 33 -4.57476 perimeter-fluxes
8 6 18 177.602 perimeter-fluxes
8 6 29 -3.05634 perimeter-fluxes
8 6 33 -7.36642 perimeter-fluxes
8 7 19 182.564 perimeter-fluxes
8 7 33 -6.62166 perimeter-fluxes
8 8 33 -7.9726 perimeter-fluxes
8 9 33 -9.22334 perimeter-fluxes
8 10 33 -11.9429 perimeter-fluxes
8 11 33 -12.6514 perimeter-fluxes
8 12 33 -7.30429 perimeter-fluxes
8 13 33 -10.2488 perimeter-fluxes
8 14 33 -12.8683 perimeter-fluxes
8 15 33 -26.2947 perimeter-fluxes
8 16 33 -44.642 perimeter-fluxes
8 17 33 -52.24 perimeter-fluxes
8 18 35 -0 perimeter-fluxes
8 19 35 -0 perimeter-fluxes
8 20 35 -0 perimeter-fluxes
8 21 35 -0 perimeter-fluxes
8 22 35 -0 perimeter-fluxes
8 23 35 -0 perimeter-fluxes
8 24 35 -0 perimeter-fluxes
8 25 35 -0 perimeter-fluxes
8 26 35 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 -143.722 perimeter-fluxes
8 4 24 -118.966 perimeter-fluxes
8 5 9 -126.975 perimeter-fluxes
8 5 23 -141.807 perimeter-fluxes
8 5 32 -22.1898 perimeter-fluxes
8 6 8 -137.218 perimeter-fluxes
8 6 23 -140.092 perimeter-fluxes
8 6 32 -26.2715 perimeter-fluxes
8 7 7 -229.882 perimeter-fluxes
8 7 22 -159.815 perimeter-fluxes
8 8 6 -201.288 perimeter-fluxes
8 9 5 -121.728 perimeter-fluxes
8 10 4 -91.8882 perimeter-fluxes
8 11 4 -99.3803 perimeter-fluxes
8 12 4 -103.091 perimeter-fluxes
8 13 4 -102.05 perimeter-fluxes
8 14 4 -100.44 perimeter-fluxes
8 15 4 -99.586 perimeter-fluxes
8 16 4 -90.0931 perimeter-fluxes
8 17 5 -105.975 perimeter-fluxes
8 18 5 -94.8953 perimeter-fluxes
8 19 5 -84.9411 perimeter-fluxes
8 20 5 -75.6103 perimeter-fluxes
8 21 5 -59.4423 perimeter-fluxes
8 22 5 -46.057 perimeter-fluxes
8 23 5 -35.3899 perimeter-fluxes
8 24 5 -34.2557 perimeter-fluxes
8 25 5 -37.1062 perimeter-fluxes
8 26 5 -47.6139 perimeter-fluxes
8 27 10 -231.265 perimeter-fluxes
8 28 11 0 perimeter-fluxes
8 16 4 -82.8007 perimeter-fluxes
8 26 5 -62.6619 perimeter-fluxes
8 26 6 -55.8524 perimeter-fluxes
8 26 7 -47.7277 perimeter-fluxes
8 26 8 -37.8468 perimeter-fluxes
8 26 9 -30.7949 perimeter-fluxes
8 27 10 -0 perimeter-fluxes
8 27 22 -0 perimeter-fluxes
8 27 23 -0 perimeter-fluxes
8 27 24 -0 perimeter-fluxes
8 27 25 -0 perimeter-fluxes
8 27 26 -0 perimeter-fluxes
8 27 27 -0 perimeter-fluxes
8 27 28 -0 perimeter-fluxes
8 27 29 -0 perimeter-fluxes
8 27 30 -0 perimeter-fluxes
8 27 31 -0 perimeter-fluxes
8 27 32 -0 perimeter-fluxes
8 27 33 -0 perimeter-fluxes
8 27 34 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 11 -0 perimeter-fluxes
8 28 12 -0 perimeter-fluxes
8 28 13 -0 perimeter-fluxes
8 28 14 -0 perimeter-fluxes
8 28 15 -0 perimeter-fluxes
8 28 16 -0 perimeter-fluxes
8 28 17 -0 perimeter-fluxes
8 28 18 -0 perimeter-fluxes
8 28 19 -0 perimeter-fluxes
8 28 20 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 73.3018 perimeter-fluxes
8 4 13 66.6557 perimeter-fluxes
8 4 14 57.899 perimeter-fluxes
8 4 15 49.3806 perimeter-fluxes
8 4 16 44.0628 perimeter-fluxes
8 4 24 -4.04046 perimeter-fluxes
8 4 25 -1.17471 perimeter-fluxes
8 4 26 -1.9553 perimeter-fluxes
