#k i j q boundname
3 27 10 -368.287 perimeter-fluxes
3 28 11 0 perimeter-fluxes
3 16 4 29.9531 perimeter-fluxes
3 26 5 -171.727 perimeter-fluxes
3 26 6 -0.140116 perimeter-fluxes
3 26 7 -64.0245 perimeter-fluxes
3 26 8 -21.4824 perimeter-fluxes
3 26 9 -190.211 perimeter-fluxes
3 27 10 -0 perimeter-fluxes
3 28 11 -0 perimeter-fluxes
3 28 12 -0 perimeter-fluxes
3 28 13 -0 perimeter-fluxes
3 28 14 -0 perimeter-fluxes
3 28 15 -0 perimeter-fluxes
3 9 5 474.457 perimeter-fluxes
3 9 6 449.698 perimeter-fluxes
3 10 4 198.751 perimeter-fluxes
4 4 16 683.436 perimeter-fluxes
4 4 27 396.599 perimeter-fluxes
4 5 33 20.7926 perimeter-fluxes
4 6 18 731.356 perimeter-fluxes
4 6 33 11.1072 perimeter-fluxes
4 7 19 925.033 perimeter-fluxes
4 10 33 -34.7188 perimeter-fluxes
4 11 33 -53.9795 perimeter-fluxes
4 12 33 -111.705 perimeter-fluxes
4 13 33 -358.737 perimeter-fluxes
4 14 33 -185.002 perimeter-fluxes
4 15 33 -152.863 perimeter-fluxes
4 18 35 -0 perimeter-fluxes
4 19 35 -0 perimeter-fluxes
4 21 35 -0 perimeter-fluxes
4 22 35 -0 perimeter-fluxes
4 24 35 -0 perimeter-fluxes
4 26 35 -0 perimeter-fluxes
4 27 35 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 -726.959 perimeter-fluxes
4 4 24 -730.367 perimeter-fluxes
4 5 32 -152.123 perimeter-fluxes
4 6 8 -479.203 perimeter-fluxes
4 6 23 -735.939 perimeter-fluxes
4 7 7 -1.16781 perimeter-fluxes
4 7 22 -807.515 perimeter-fluxes
4 8 6 0 perimeter-fluxes
4 9 5 -0.117974 perimeter-fluxes
4 10 4 0.0772471 perimeter-fluxes
4 11 4 0.117471 perimeter-fluxes
4 12 4 0.0164398 perimeter-fluxes
4 13 4 0.0673039 perimeter-fluxes
4 14 4 -0.00275454 perimeter-fluxes
4 15 4 0.0588332 perimeter-fluxes
4 16 4 0.100814 perimeter-fluxes
4 17 5 -0.070745 perimeter-fluxes
4 18 5 -0.0604109 perimeter-fluxes
4 19 5 -0.0624553 perimeter-fluxes
4 20 5 -0.0414179 perimeter-fluxes
4 21 5 -0.0181574 perimeter-fluxes
4 22 5 0.0195139 perimeter-fluxes
4 23 5 0.144865 perimeter-fluxes
4 24 5 0.157465 perimeter-fluxes
4 25 5 0.0359126 perimeter-fluxes
4 26 5 0.0483649 perimeter-fluxes
4 27 10 -0.266046 perimeter-fluxes
4 28 11 0 perimeter-fluxes
4 16 4 0.0110575 perimeter-fluxes
4 26 5 -0.139536 perimeter-fluxes
4 26 6 -0.000562679 perimeter-fluxes
4 26 7 -0.0485385 perimeter-fluxes
4 26 8 -0.0158378 perimeter-fluxes
4 26 9 -0.128969 perimeter-fluxes
4 27 10 -0 perimeter-fluxes
4 27 22 -0 perimeter-fluxes
4 27 23 -0 perimeter-fluxes
4 27 24 -0 perimeter-fluxes
4 27 25 -0 perimeter-fluxes
4 27 27 -0 perimeter-fluxes
4 27 28 -0 perimeter-fluxes
4 27 29 -0 perimeter-fluxes
4 27 30 -0 perimeter-fluxes
4 27 31 -0 perimeter-fluxes
4 27 32 -0 perimeter-fluxes
4 27 33 -0 perimeter-fluxes
4 27 34 -0 perimeter-fluxes
4 28 11 -0 perimeter-fluxes
4 28 12 -0 perimeter-fluxes
4 28 13 -0 perimeter-fluxes
4 28 14 -0 perimeter-fluxes
4 28 15 -0 perimeter-fluxes
4 28 16 -0 perimeter-fluxes
4 28 17 -0 perimeter-fluxes
4 28 18 -0 perimeter-fluxes
4 28 20 -0 perimeter-fluxes
4 28 21 -0 perimeter-fluxes
4 4 12 444.072 perimeter-fluxes
4 4 13 430.194 perimeter-fluxes
4 4 14 320.241 perimeter-fluxes
4 4 15 250.858 perimeter-fluxes
4 4 16 202.006 perimeter-fluxes
4 4 24 -177.654 perimeter-fluxes
4 4 25 -97.9841 perimeter-fluxes
4 4 27 2.58921 perimeter-fluxes
4 5 11 74.676 perimeter-fluxes
4 5 17 206.08 perimeter-fluxes
4 5 32 82.7431 perimeter-fluxes
4 5 33 95.6034 perimeter-fluxes
4 6 8 547.866 perimeter-fluxes
4 6 18 255.534 perimeter-fluxes
4 7 7 0.40847 perimeter-fluxes
4 7 19 238.869 perimeter-fluxes
4 7 22 61.2419 perimeter-fluxes
4 7 31 32.4402 perimeter-fluxes
4 8 6 696.637 perimeter-fluxes
4 8 20 251.935 perimeter-fluxes
4 8 21 254.807 perimeter-fluxes
4 9 5 0.331205 perimeter-fluxes
4 10 4 0.123299 perimeter-fluxes
5 4 16 331.192 perimeter-fluxes
5 4 27 97.716 perimeter-fluxes
5 5 17 332.275 perimeter-fluxes
5 5 28 64.7679 perimeter-fluxes
5 5 33 3.59673 perimeter-fluxes
5 6 18 339.389 perimeter-fluxes
5 6 29 28.4544 perimeter-fluxes
5 6 33 1.92039 perimeter-fluxes
5 7 19 404.177 perimeter-fluxes
5 7 33 0.10381 perimeter-fluxes
5 8 33 -2.58124 perimeter-fluxes
5 9 33 -4.7492 perimeter-fluxes
5 10 33 -6.56717 perimeter-fluxes
5 11 33 -10.5137 perimeter-fluxes
5 12 33 -22.4455 perimeter-fluxes
5 13 33 -75.866 perimeter-fluxes
5 14 33 -39.8216 perimeter-fluxes
5 15 33 -33.9437 perimeter-fluxes
5 16 33 -34.9403 perimeter-fluxes
5 17 33 -28.1648 perimeter-fluxes
5 18 35 -0 perimeter-fluxes
5 19 35 -0 perimeter-fluxes
5 20 35 -0 perimeter-fluxes
5 21 35 -0 perimeter-fluxes
5 22 35 -0 perimeter-fluxes
5 23 35 -0 perimeter-fluxes
5 24 35 -0 perimeter-fluxes
5 25 35 -0 perimeter-fluxes
5 26 35 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 -419.546 perimeter-fluxes
5 4 24 -214.307 perimeter-fluxes
5 5 9 -489.526 perimeter-fluxes
5 5 23 -248.68 perimeter-fluxes
5 5 32 -26.6243 perimeter-fluxes
5 6 8 -275.259 perimeter-fluxes
5 6 23 -242.26 perimeter-fluxes
5 6 32 -23.1252 perimeter-fluxes
5 7 7 -0.563982 perimeter-fluxes
5 7 22 -286.278 perimeter-fluxes
5 8 6 -0.507083 perimeter-fluxes
5 9 5 -0.232186 perimeter-fluxes
5 10 4 0.156091 perimeter-fluxes
5 11 4 0.255716 perimeter-fluxes
5 12 4 0.0387077 perimeter-fluxes
5 13 4 0.169699 perimeter-fluxes
5 14 4 -0.00738422 perimeter-fluxes
5 15 4 0.165957 perimeter-fluxes
5 16 4 0.292943 perimeter-fluxes
5 17 5 -0.221403 perimeter-fluxes
5 18 5 -0.191039 perimeter-fluxes
5 19 5 -0.198448 perimeter-fluxes
5 20 5 -0.131485 perimeter-fluxes
5 21 5 -0.057718 perimeter-fluxes
5 22 5 0.0617402 perimeter-fluxes
5 23 5 0.454711 perimeter-fluxes
5 24 5 0.475804 perimeter-fluxes
5 25 5 0.102974 perimeter-fluxes
5 26 5 0.117011 perimeter-fluxes
5 27 10 -0.664441 perimeter-fluxes
5 28 11 0 perimeter-fluxes
5 16 4 0.0321976 perimeter-fluxes
5 26 5 -0.342035 perimeter-fluxes
5 26 6 -0.00191842 perimeter-fluxes
5 26 7 -0.120689 perimeter-fluxes
5 26 8 -0.0410107 perimeter-fluxes
5 26 9 -0.346345 perimeter-fluxes
5 27 10 -0 perimeter-fluxes
5 27 22 -0 perimeter-fluxes
5 27 23 -0 perimeter-fluxes
5 27 24 -0 perimeter-fluxes
5 27 25 -0 perimeter-fluxes
5 27 26 -0 perimeter-fluxes
5 27 27 -0 perimeter-fluxes
5 27 28 -0 perimeter-fluxes
5 27 29 -0 perimeter-fluxes
5 27 30 -0 perimeter-fluxes
5 27 31 -0 perimeter-fluxes
5 27 32 -0 perimeter-fluxes
5 27 33 -0 perimeter-fluxes
5 27 34 -0 perimeter-fluxes
5 27 35 -0 perimeter-fluxes
5 28 11 -0 perimeter-fluxes
5 28 12 -0 perimeter-fluxes
5 28 13 -0 perimeter-fluxes
5 28 14 -0 perimeter-fluxes
5 28 15 -0 perimeter-fluxes
5 28 16 -0 perimeter-fluxes
5 28 17 -0 perimeter-fluxes
5 28 18 -0 perimeter-fluxes
5 28 19 -0 perimeter-fluxes
5 28 20 -0 perimeter-fluxes
5 28 21 -0 perimeter-fluxes
5 4 12 251.57 perimeter-fluxes
5 4 13 233.706 perimeter-fluxes
5 4 14 166.523 perimeter-fluxes
5 4 15 126.696 perimeter-fluxes
5 4 16 98.1396 perimeter-fluxes
5 4 24 -53.4423 perimeter-fluxes
5 4 25 -28.3373 perimeter-fluxes
5 4 26 -16.2759 perimeter-fluxes
5 4 27 0.237342 perimeter-fluxes
5 5 9 193.532 perimeter-fluxes
5 5 10 215.208 perimeter-fluxes
5 5 11 43.1729 perimeter-fluxes
5 5 17 97.0506 perimeter-fluxes
5 5 23 -46.9706 perimeter-fluxes
5 5 28 -15.0396 perimeter-fluxes
5 5 32 14.945 perimeter-fluxes
5 5 33 15.9719 perimeter-fluxes
5 6 8 321.117 perimeter-fluxes
5 6 18 116.902 perimeter-fluxes
5 6 29 -6.31759 perimeter-fluxes
5 7 7 0.211142 perimeter-fluxes
5 7 19 104.307 perimeter-fluxes
5 7 22 22.3938 perimeter-fluxes
5 7 30 34.8687 perimeter-fluxes
5 7 31 6.3841 perimeter-fluxes
5 8 6 0.232973 perimeter-fluxes
5 8 20 106.527 perimeter-fluxes
5 8 21 102.33 perimeter-fluxes
5 9 5 0.651819 perimeter-fluxes
5 10 4 0.250249 perimeter-fluxes
5 18 34 113.082 perimeter-fluxes
5 18 35 0 perimeter-fluxes
6 4 16 331.045 perimeter-fluxes
6 4 27 97.8068 perimeter-fluxes
6 5 17 332.258 perimeter-fluxes
6 5 28 64.7705 perimeter-fluxes
6 5 33 3.61449 perimeter-fluxes
6 6 18 339.377 perimeter-fluxes
6 6 29 28.4621 perimeter-fluxes
6 6 33 1.93668 perimeter-fluxes
6 7 19 404.229 perimeter-fluxes
6 7 33 0.117778 perimeter-fluxes
6 8 33 -2.56784 perimeter-fluxes
6 9 33 -4.73637 perimeter-fluxes
6 10 33 -6.55803 perimeter-fluxes
6 11 33 -10.5183 perimeter-fluxes
6 12 33 -22.4588 perimeter-fluxes
6 13 33 -75.9953 perimeter-fluxes
6 14 33 -39.8211 perimeter-fluxes
6 15 33 -33.8924 perimeter-fluxes
6 16 33 -34.8832 perimeter-fluxes
6 17 33 -28.1175 perimeter-fluxes
6 18 35 -0 perimeter-fluxes
6 19 35 -0 perimeter-fluxes
6 20 35 -0 perimeter-fluxes
6 21 35 -0 perimeter-fluxes
6 22 35 -0 perimeter-fluxes
6 23 35 -0 perimeter-fluxes
6 24 35 -0 perimeter-fluxes
6 25 35 -0 perimeter-fluxes
6 26 35 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 -419.6 perimeter-fluxes
6 4 24 -214.158 perimeter-fluxes
6 5 9 -490.941 perimeter-fluxes
6 5 23 -248.651 perimeter-fluxes
6 5 32 -26.6174 perimeter-fluxes
6 6 8 -274.868 perimeter-fluxes
6 6 23 -242.078 perimeter-fluxes
6 6 32 -23.1189 perimeter-fluxes
6 7 7 -0.564714 perimeter-fluxes
6 7 22 -286.315 perimeter-fluxes
6 8 6 -0.506646 perimeter-fluxes
6 9 5 -0.232258 perimeter-fluxes
6 10 4 0.155467 perimeter-fluxes
6 11 4 0.255032 perimeter-fluxes
6 12 4 0.0387172 perimeter-fluxes
6 13 4 0.169051 perimeter-fluxes
6 14 4 -0.00738609 perimeter-fluxes
6 15 4 0.165324 perimeter-fluxes
6 16 4 0.291872 perimeter-fluxes
6 17 5 -0.221322 perimeter-fluxes
6 18 5 -0.191034 perimeter-fluxes
6 19 5 -0.198265 perimeter-fluxes
6 20 5 -0.131527 perimeter-fluxes
6 21 5 -0.0577192 perimeter-fluxes
6 22 5 0.061764 perimeter-fluxes
6 23 5 0.453693 perimeter-fluxes
6 24 5 0.475079 perimeter-fluxes
6 25 5 0.102995 perimeter-fluxes
6 26 5 0.116294 perimeter-fluxes
6 27 10 -0.66471 perimeter-fluxes
6 28 11 0 perimeter-fluxes
6 16 4 0.0321729 perimeter-fluxes
6 26 5 -0.342066 perimeter-fluxes
6 26 6 -0.00268737 perimeter-fluxes
6 26 7 -0.120706 perimeter-fluxes
6 26 8 -0.0415804 perimeter-fluxes
6 26 9 -0.345876 perimeter-fluxes
6 27 10 -0 perimeter-fluxes
6 27 22 -0 perimeter-fluxes
6 27 23 -0 perimeter-fluxes
6 27 24 -0 perimeter-fluxes
6 27 25 -0 perimeter-fluxes
6 27 26 -0 perimeter-fluxes
6 27 27 -0 perimeter-fluxes
6 27 28 -0 perimeter-fluxes
6 27 29 -0 perimeter-fluxes
6 27 30 -0 perimeter-fluxes
6 27 31 -0 perimeter-fluxes
6 27 32 -0 perimeter-fluxes
6 27 33 -0 perimeter-fluxes
6 27 34 -0 perimeter-fluxes
6 27 35 -0 perimeter-fluxes
6 28 11 -0 perimeter-fluxes
6 28 12 -0 perimeter-fluxes
6 28 13 -0 perimeter-fluxes
6 28 14 -0 perimeter-fluxes
6 28 15 -0 perimeter-fluxes
6 28 16 -0 perimeter-fluxes
6 28 17 -0 perimeter-fluxes
6 28 18 -0 perimeter-fluxes
6 28 19 -0 perimeter-fluxes
6 28 20 -0 perimeter-fluxes
6 28 21 -0 perimeter-fluxes
6 4 12 251.642 perimeter-fluxes
6 4 13 234.183 perimeter-fluxes
6 4 14 166.447 perimeter-fluxes
6 4 15 126.657 perimeter-fluxes
6 4 16 98.1171 perimeter-fluxes
6 4 24 -53.4263 perimeter-fluxes
6 4 25 -28.3386 perimeter-fluxes
6 4 26 -16.293 perimeter-fluxes
6 4 27 0.104156 perimeter-fluxes
6 5 9 192.418 perimeter-fluxes
6 5 10 215.239 perimeter-fluxes
6 5 11 41.2018 perimeter-fluxes
6 5 17 97.0574 perimeter-fluxes
6 5 23 -46.9669 perimeter-fluxes
6 5 28 -15.0348 perimeter-fluxes
6 5 32 14.9439 perimeter-fluxes
6 5 33 15.9724 perimeter-fluxes
6 6 8 320.65 perimeter-fluxes
6 6 18 116.926 perimeter-fluxes
6 6 29 -6.27822 perimeter-fluxes
6 7 7 0.211146 perimeter-fluxes
6 7 19 104.229 perimeter-fluxes
6 7 22 22.4474 perimeter-fluxes
6 7 30 34.75 perimeter-fluxes
6 7 31 6.42681 perimeter-fluxes
6 8 6 0.233021 perimeter-fluxes
6 8 20 106.409 perimeter-fluxes
6 8 21 102.294 perimeter-fluxes
6 9 5 0.651203 perimeter-fluxes
6 10 4 0.250247 perimeter-fluxes
6 18 34 112.993 perimeter-fluxes
6 18 35 0 perimeter-fluxes
7 4 16 246.15 perimeter-fluxes
7 4 27 23.2746 perimeter-fluxes
7 5 17 245.064 perimeter-fluxes
7 5 28 8.31159 perimeter-fluxes
7 6 18 249.062 perimeter-fluxes
7 6 29 -0 perimeter-fluxes
7 7 19 288.529 perimeter-fluxes
7 7 30 -0 perimeter-fluxes
7 8 30 -0 perimeter-fluxes
7 13 33 -0 perimeter-fluxes
7 14 33 -2.69832 perimeter-fluxes
7 15 33 -2.8387 perimeter-fluxes
7 16 33 -4.77984 perimeter-fluxes
7 17 33 -4.94259 perimeter-fluxes
7 18 34 -0 perimeter-fluxes
7 19 35 -0 perimeter-fluxes
7 20 35 -0 perimeter-fluxes
7 21 35 -0 perimeter-fluxes
7 22 35 -0 perimeter-fluxes
7 23 35 -0 perimeter-fluxes
7 24 35 -0 perimeter-fluxes
7 25 35 -0 perimeter-fluxes
7 26 35 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 -330.123 perimeter-fluxes
7 4 24 -96.0453 perimeter-fluxes
7 5 9 -394.668 perimeter-fluxes
7 5 23 -128.107 perimeter-fluxes
7 6 8 -286.965 perimeter-fluxes
7 6 23 -126.138 perimeter-fluxes
7 7 7 -304.431 perimeter-fluxes
7 7 22 -170.327 perimeter-fluxes
7 8 6 -569.513 perimeter-fluxes
7 9 5 -280.512 perimeter-fluxes
7 10 4 187.43 perimeter-fluxes
7 11 4 313.794 perimeter-fluxes
7 12 4 48.1599 perimeter-fluxes
7 13 4 204.133 perimeter-fluxes
7 14 4 -8.97639 perimeter-fluxes
7 15 4 194.473 perimeter-fluxes
7 16 4 336.09 perimeter-fluxes
7 17 5 -242.141 perimeter-fluxes
7 18 5 -200.08 perimeter-fluxes
7 19 5 -197.766 perimeter-fluxes
7 20 5 -123.808 perimeter-fluxes
7 21 5 -50.1918 perimeter-fluxes
7 22 5 49.7014 perimeter-fluxes
7 23 5 333.722 perimeter-fluxes
7 24 5 320.991 perimeter-fluxes
7 25 5 63.5354 perimeter-fluxes
7 26 5 64.4891 perimeter-fluxes
7 27 10 -475.152 perimeter-fluxes
7 28 11 0 perimeter-fluxes
7 16 4 37.6889 perimeter-fluxes
7 26 5 -182.896 perimeter-fluxes
7 26 6 -3.40345 perimeter-fluxes
7 26 7 -72.3041 perimeter-fluxes
7 26 8 -27.833 perimeter-fluxes
7 26 9 -231.675 perimeter-fluxes
7 27 10 -0 perimeter-fluxes
7 27 22 -0 perimeter-fluxes
7 27 23 -0 perimeter-fluxes
7 27 24 -0 perimeter-fluxes
7 27 25 -0 perimeter-fluxes
7 27 26 -0 perimeter-fluxes
7 27 27 -0 perimeter-fluxes
7 27 28 -0 perimeter-fluxes
7 27 29 -0 perimeter-fluxes
7 27 30 -0 perimeter-fluxes
7 27 31 -0 perimeter-fluxes
7 27 32 -0 perimeter-fluxes
7 27 33 -0 perimeter-fluxes
7 27 34 -0 perimeter-fluxes
7 27 35 -0 perimeter-fluxes
7 28 11 -0 perimeter-fluxes
7 28 12 -0 perimeter-fluxes
7 28 13 -0 perimeter-fluxes
7 28 14 -0 perimeter-fluxes
7 28 15 -0 perimeter-fluxes
7 28 16 -0 perimeter-fluxes
7 28 17 -0 perimeter-fluxes
7 28 18 -0 perimeter-fluxes
7 28 19 -0 perimeter-fluxes
7 28 20 -0 perimeter-fluxes
7 28 21 -0 perimeter-fluxes
7 4 12 196.593 perimeter-fluxes
7 4 13 180.025 perimeter-fluxes
7 4 14 125.352 perimeter-fluxes
7 4 15 94.8605 perimeter-fluxes
7 4 16 72.4898 perimeter-fluxes
7 4 24 -24.1664 perimeter-fluxes
7 4 25 -11.3796 perimeter-fluxes
7 4 26 -5.24835 perimeter-fluxes
7 4 27 0.00708715 perimeter-fluxes
7 5 9 153.927 perimeter-fluxes
7 5 10 172.548 perimeter-fluxes
7 5 11 29.9044 perimeter-fluxes
7 5 17 70.9643 perimeter-fluxes
7 5 23 -24.4225 perimeter-fluxes
7 5 28 -2.21945 perimeter-fluxes
7 6 8 419.406 perimeter-fluxes
7 6 18 85.4786 perimeter-fluxes
7 6 29 -0.34439 perimeter-fluxes
7 7 7 232.266 perimeter-fluxes
7 7 19 74.1296 perimeter-fluxes
7 7 22 13.365 perimeter-fluxes
7 7 30 0.814525 perimeter-fluxes
7 8 6 268.522 perimeter-fluxes
7 8 20 74.4032 perimeter-fluxes
7 8 21 67.8802 perimeter-fluxes
7 9 5 794.378 perimeter-fluxes
7 10 4 311.432 perimeter-fluxes
7 13 33 1.00755 perimeter-fluxes
7 18 34 15.7841 perimeter-fluxes
7 19 35 0 perimeter-fluxes
8 4 16 138.021 perimeter-fluxes
8 4 27 60.5785 perimeter-fluxes
8 5 17 141.311 perimeter-fluxes
8 5 28 41.5781 perimeter-fluxes
8 5 33 1.28504 perimeter-fluxes
8 6 18 147.42 perimeter-fluxes
8 6 29 18.4122 perimeter-fluxes
8 6 33 0.997285 perimeter-fluxes
8 7 19 177.451 perimeter-fluxes
8 7 33 0.0636257 perimeter-fluxes
8 8 33 -1.46323 perimeter-fluxes
8 9 33 -2.85141 perimeter-fluxes
8 10 33 -4.13165 perimeter-fluxes
8 11 33 -6.72724 perimeter-fluxes
8 12 33 -15.0077 perimeter-fluxes
8 13 33 -53.0743 perimeter-fluxes
8 14 33 -27.1019 perimeter-fluxes
8 15 33 -22.789 perimeter-fluxes
8 16 33 -23.1081 perimeter-fluxes
8 17 33 -18.4881 perimeter-fluxes
8 18 35 -0 perimeter-fluxes
8 19 35 -0 perimeter-fluxes
8 20 35 -0 perimeter-fluxes
8 21 35 -0 perimeter-fluxes
8 22 35 -0 perimeter-fluxes
8 23 35 -0 perimeter-fluxes
8 24 35 -0 perimeter-fluxes
8 25 35 -0 perimeter-fluxes
8 26 35 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 -160.039 perimeter-fluxes
8 4 24 -113.911 perimeter-fluxes
8 5 9 -177.195 perimeter-fluxes
8 5 23 -125.808 perimeter-fluxes
8 5 32 -13.8251 perimeter-fluxes
8 6 8 -131.994 perimeter-fluxes
8 6 23 -120.93 perimeter-fluxes
8 6 32 -13.1995 perimeter-fluxes
8 7 7 -150.977 perimeter-fluxes
8 7 22 -135.528 perimeter-fluxes
8 8 6 -279.549 perimeter-fluxes
8 9 5 -136.744 perimeter-fluxes
8 10 4 92.2894 perimeter-fluxes
8 11 4 157.377 perimeter-fluxes
8 12 4 24.8326 perimeter-fluxes
8 13 4 105.051 perimeter-fluxes
8 14 4 -4.71571 perimeter-fluxes
8 15 4 101.078 perimeter-fluxes
8 16 4 174.444 perimeter-fluxes
8 17 5 -122.923 perimeter-fluxes
8 18 5 -100.087 perimeter-fluxes
8 19 5 -96.7374 perimeter-fluxes
8 20 5 -59.282 perimeter-fluxes
8 21 5 -23.4363 perimeter-fluxes
8 22 5 22.5076 perimeter-fluxes
8 23 5 145.979 perimeter-fluxes
8 24 5 137.479 perimeter-fluxes
8 25 5 27.1203 perimeter-fluxes
8 26 5 26.9217 perimeter-fluxes
8 27 10 -213.593 perimeter-fluxes
8 28 11 0 perimeter-fluxes
8 16 4 19.806 perimeter-fluxes
8 26 5 -78.3868 perimeter-fluxes
8 26 6 -2.22431 perimeter-fluxes
8 26 7 -31.6241 perimeter-fluxes
8 26 8 -12.8934 perimeter-fluxes
8 26 9 -102.219 perimeter-fluxes
8 27 10 -0 perimeter-fluxes
8 27 22 -0 perimeter-fluxes
8 27 23 -0 perimeter-fluxes
8 27 24 -0 perimeter-fluxes
8 27 25 -0 perimeter-fluxes
8 27 26 -0 perimeter-fluxes
8 27 27 -0 perimeter-fluxes
8 27 28 -0 perimeter-fluxes
8 27 29 -0 perimeter-fluxes
8 27 30 -0 perimeter-fluxes
8 27 31 -0 perimeter-fluxes
8 27 32 -0 perimeter-fluxes
8 27 33 -0 perimeter-fluxes
8 27 34 -0 perimeter-fluxes
8 27 35 -0 perimeter-fluxes
8 28 11 -0 perimeter-fluxes
8 28 12 -0 perimeter-fluxes
8 28 13 -0 perimeter-fluxes
8 28 14 -0 perimeter-fluxes
8 28 15 -0 perimeter-fluxes
8 28 16 -0 perimeter-fluxes
8 28 17 -0 perimeter-fluxes
8 28 18 -0 perimeter-fluxes
8 28 19 -0 perimeter-fluxes
8 28 20 -0 perimeter-fluxes
8 28 21 -0 perimeter-fluxes
8 4 12 95.2818 perimeter-fluxes
8 4 13 90.8455 perimeter-fluxes
8 4 14 65.4765 perimeter-fluxes
8 4 15 51.1181 perimeter-fluxes
8 4 16 40.6385 perimeter-fluxes
8 4 24 -28.3576 perimeter-fluxes
8 4 25 -15.9203 perimeter-fluxes
8 4 26 -9.63836 perimeter-fluxes
8 4 27 -0.0251464 perimeter-fluxes
8 5 9 68.5509 perimeter-fluxes
8 5 10 78.9275 perimeter-fluxes
8 5 11 12.742 perimeter-fluxes
8 5 17 40.8982 perimeter-fluxes
