time,FEATURE-18047154,FEATURE-18046236
1.000000000000,.000000000000000,.000000000000000
30.00377423524,.000000000000000,.000000000000000
73.50943558811,.000000000000000,.000000000000000
138.7679276174,.000000000000000,.000000000000000
236.6556656614,.000000000000000,.000000000000000
383.4872727273,.000000000000000,.000000000000000
603.7346833262,.000000000000000,.000000000000000
934.1057992245,.000000000000000,.000000000000000
1429.662473072,.000000000000000,.000000000000000
2172.997483843,.000000000000000,.000000000000000
3288.000000000,.000000000000000,.000000000000000
3301.876777251,.000000000000000,.000000000000000
3322.691943128,.000000000000000,.000000000000000
3353.914691943,.000000000000000,.000000000000000
3400.748815166,.000000000000000,.000000000000000
3471.000000000,.000000000000000,.000000000000000
3484.876777251,.000000000000000,.000000000000000
3505.691943128,.000000000000000,.000000000000000
3536.914691943,.000000000000000,.000000000000000
3583.748815166,.000000000000000,.000000000000000
3654.000000000,.000000000000000,.000000000000000
3667.876777251,.000000000000000,.000000000000000
3688.691943128,.000000000000000,.000000000000000
3719.914691943,.000000000000000,.000000000000000
3766.748815166,.000000000000000,.000000000000000
3837.000000000,.000000000000000,.000000000000000
3850.800947867,.000000000000000,.000000000000000
3871.502369668,.000000000000000,.000000000000000
3902.554502370,.000000000000000,.000000000000000
3949.132701422,.000000000000000,.000000000000000
4019.000000000,.000000000000000,.000000000000000
4032.876777251,.000000000000000,.000000000000000
4053.691943128,.000000000000000,.000000000000000
4084.914691943,.000000000000000,.000000000000000
4131.748815166,.000000000000000,.000000000000000
4202.000000000,.000000000000000,.000000000000000
4215.800947867,.000000000000000,.000000000000000
4236.502369668,.000000000000000,.000000000000000
4267.554502370,.000000000000000,.000000000000000
4314.132701422,.000000000000000,.000000000000000
4384.000000000,.000000000000000,.000000000000000
4397.876777251,.000000000000000,.000000000000000
4418.691943128,.000000000000000,.000000000000000
4449.914691943,.000000000000000,.000000000000000
4496.748815166,.000000000000000,.000000000000000
4567.000000000,.000000000000000,.000000000000000
4580.800947867,.000000000000000,.000000000000000
4601.502369668,.000000000000000,.000000000000000
4632.554502370,.000000000000000,.000000000000000
4679.132701422,.000000000000000,.000000000000000
4749.000000000,.000000000000000,.000000000000000
4762.876777251,.000000000000000,.000000000000000
4783.691943128,.000000000000000,.000000000000000
4814.914691943,.000000000000000,.000000000000000
4861.748815166,.000000000000000,.000000000000000
4932.000000000,.000000000000000,.000000000000000
4945.876777251,.000000000000000,.000000000000000
4966.691943128,.000000000000000,.000000000000000
4997.914691943,.000000000000000,.000000000000000
5044.748815166,.000000000000000,.000000000000000
5115.000000000,.000000000000000,.000000000000000
5128.876777251,.000000000000000,.000000000000000
5149.691943128,.000000000000000,.000000000000000
5180.914691943,.000000000000000,.000000000000000
5227.748815166,.000000000000000,.000000000000000
5298.000000000,.000000000000000,.000000000000000
5311.800947867,.000000000000000,.000000000000000
5332.502369668,.000000000000000,.000000000000000
5363.554502370,.000000000000000,.000000000000000
5410.132701422,.000000000000000,.000000000000000
5480.000000000,.000000000000000,.000000000000000
5493.876777251,.000000000000000,.000000000000000
5514.691943128,.000000000000000,.000000000000000
5545.914691943,.000000000000000,.000000000000000
5592.748815166,.000000000000000,.000000000000000
5663.000000000,.000000000000000,.000000000000000
5676.800947867,.000000000000000,.000000000000000
5697.502369668,.000000000000000,.000000000000000
5728.554502370,.000000000000000,.000000000000000
5775.132701422,.000000000000000,.000000000000000
5845.000000000,.000000000000000,.000000000000000
5858.876777251,.000000000000000,.000000000000000
5879.691943128,.000000000000000,.000000000000000
5910.914691943,.000000000000000,.000000000000000
5957.748815166,.000000000000000,.000000000000000
6028.000000000,.000000000000000,.000000000000000
6041.800947867,.000000000000000,.000000000000000
6062.502369668,.000000000000000,.000000000000000
6093.554502370,.000000000000000,.000000000000000
6140.132701422,.000000000000000,.000000000000000
6210.000000000,.000000000000000,.000000000000000
6223.876777251,.000000000000000,.000000000000000
6244.691943128,.000000000000000,.000000000000000
6275.914691943,.000000000000000,.000000000000000
6322.748815166,.000000000000000,.000000000000000
6393.000000000,.000000000000000,.000000000000000
