0,0,467509.7813,7616967.75,4500,12,9.00E-04,989,3,3.00E-05,3.00E-02,1,1,0
1,0,468059.7813,7616642.75,7000,12,9.00E-04,961,3,3.00E-05,3.00E-02,2,1,0
2,0,468334.7813,7615805.25,6000,12,9.00E-04,937,3,3.00E-05,3.00E-02,2,1,0
3,0,468397.2813,7614955.25,5550,12,9.00E-04,903,3,3.00E-05,3.00E-02,2,1,0
4,0,471134.7813,7613992.75,6500,12,9.00E-04,1001,3,3.00E-05,3.00E-02,1,1,0
5,0,469922.2813,7614405.25,5000,12,9.00E-04,976,3,3.00E-05,3.00E-02,2,1,0
6,0,468834.7813,7614292.75,5000,12,9.00E-04,907,3,3.00E-05,3.00E-02,2,1,0
7,0,468047.2813,7614180.25,5000,12,9.00E-04,889,3,3.00E-05,3.00E-02,3,1,0
8,0,469934.7813,7612342.75,5000,12,9.00E-04,969,3,3.00E-05,3.00E-02,1,1,0
9,0,468797.2813,7612842.75,5000,10,5.00E-04,911,3,3.00E-05,3.00E-02,2,1,0
10,0,467797.2813,7613980.25,5000,10,5.00E-04,888,3,3.00E-05,3.00E-02,3,1,0
11,0,467172.2813,7613492.75,4500,10,5.00E-04,880,3,3.00E-05,3.00E-02,2,1,0
12,0,468434.7813,7611380.25,6000,10,5.00E-04,911,3,3.00E-05,3.00E-02,1,1,0
13,0,467384.7813,7612080.25,5000,10,5.00E-04,896,3,3.00E-05,3.00E-02,2,1,0
14,0,466597.2813,7613155.25,2000,10,5.00E-04,880,3,3.00E-05,3.00E-02,3,1,0
15,0,465672.2813,7613092.75,2500,10,2.00E-03,880,3,3.00E-05,3.00E-02,2,1,0
16,0,464872.2813,7613880.25,5000,10,2.00E-03,890,3,3.00E-05,3.00E-02,1,1,0
17,0,465422.2813,7612830.25,3500,10,2.00E-03,877,3,3.00E-05,3.00E-02,3,1,0
18,0,465284.7813,7611667.75,4000,15,1.00E-03,863,3,3.00E-05,3.00E-02,2,1,0
19,0,464384.7813,7611405.25,5000,15,1.00E-03,854,3,3.00E-05,3.00E-02,2,1,0
20,0,464297.2813,7610630.25,3500,15,1.00E-03,847,3,3.00E-05,3.00E-02,2,1,0
21,0,464784.7813,7609967.75,2500,15,1.00E-03,844,3,3.00E-05,3.00E-02,2,1,0
22,0,468284.7813,7609942.75,5000,12,9.00E-04,928,3,3.00E-05,3.00E-02,1,1,0
23,0,466622.2813,7609955.25,5000,12,9.00E-04,895,3,3.00E-05,3.00E-02,2,1,0
24,0,466097.2813,7610467.75,5000,12,9.00E-04,865,3,3.00E-05,3.00E-02,2,1,0
25,0,465534.7813,7610505.25,5000,12,9.00E-04,856,3,3.00E-05,3.00E-02,2,1,0
26,0,464909.7813,7609892.75,2000,12,9.00E-04,844,3,3.00E-05,3.00E-02,2,1,0
27,0,464822.2813,7609305.25,5000,55,1.00E-03,846,3,6.00E-05,3.00E-02,3,1,0
28,0,464172.2813,7607930.25,5500,55,1.00E-03,842,3,6.00E-05,3.00E-02,2,1,0
