41.22 41.35 40.19 38.70 -222.49 -218.81 -215.11 -211.33 -207.48 -203.55 -199.46 -195.27 -190.88 -186.29 -181.58 -176.52 -171.31 -165.88 -160.20 -154.39 -148.36 -142.25 -136.07 -129.92 -123.88 -118.01 -112.47 -107.09 -101.98 -96.92 -91.92 -86.93 -81.93 42.31 41.02
40.96 -233.54 -230.02 -226.52 -223.02 -219.49 -215.92 -212.26 -208.52 -204.70 -200.71 -196.63 -192.33 -187.84 -183.22 -178.21 -173.05 -167.65 -161.94 -156.08 -149.93 -143.65 -137.27 -130.87 -124.58 -118.50 -112.93 -107.58 -102.56 -97.60 -92.68 -87.75 -82.79 41.56 40.71
41.21 -233.77 -230.34 -226.95 -223.60 -220.22 -216.80 -213.27 -209.66 -205.96 -202.08 -198.11 -193.93 -189.54 -185.01 -180.08 -174.98 -169.60 -163.87 -157.96 -151.69 -145.24 -138.63 -131.93 -125.34 -118.99 -113.39 -108.12 -103.23 -98.37 -93.55 -88.66 -83.74 41.39 40.60
41.15 -233.99 -230.66 -227.41 -224.24 -221.02 -217.77 -214.39 -210.92 -207.35 -203.60 -199.76 -195.69 -191.42 -187.00 -182.16 -177.12 -171.79 -166.03 -160.07 -153.68 -147.03 -140.18 -133.11 -126.17 -119.46 -113.86 -108.72 -104.00 -99.27 -94.54 -89.69 -84.79 40.30 40.95
40.04 -234.27 -231.10 -228.05 -225.06 -222.01 -218.92 -215.69 -212.37 -208.95 -205.35 -201.65 -197.73 -193.60 -189.33 -184.60 -179.67 -174.41 -168.68 -162.71 -156.22 -149.41 -142.35 -134.93 -127.57 -120.34 -114.79 -109.88 -105.27 -100.61 -95.89 -91.02 -86.08 39.47 39.61
41.37 40.35 -231.74 -228.84 -226.01 -223.11 -220.16 -217.08 -213.91 -210.64 -207.19 -203.65 -199.89 -195.92 -191.80 -187.23 -182.42 -177.26 -171.57 -165.62 -159.07 -152.14 -144.93 -137.25 -129.58 -121.99 -116.39 -111.55 -106.93 -102.23 -97.46 -92.51 -87.50 39.80 38.01
40.87 38.04 -232.91 -230.03 -227.25 -224.44 -221.60 -218.65 -215.62 -212.51 -209.23 -205.85 -202.28 -198.50 -194.59 -190.20 -185.57 -180.57 -174.99 -169.11 -162.57 -155.65 -148.43 -140.82 -133.28 -125.92 -119.95 -114.55 -109.53 -104.50 -99.47 -94.34 -89.17 38.79 38.19
40.55 39.63 -234.16 -231.33 -228.63 -225.91 -223.17 -220.34 -217.46 -214.49 -211.39 -208.20 -204.84 -201.28 -197.59 -193.45 -189.05 -184.26 -178.83 -173.07 -166.56 -159.65 -152.43 -144.87 -137.40 -130.13 -123.81 -117.91 -112.46 -107.06 -101.72 -96.37 -91.00 37.87 40.59
39.79 38.94 -235.46 -232.72 -230.09 -227.46 -224.83 -222.12 -219.36 -216.55 -213.62 -210.63 -207.49 -204.17 -200.74 -196.87 -192.73 -188.19 -182.94 -177.32 -170.86 -163.97 -156.74 -149.21 -141.76 -134.50 -127.85 -121.49 -115.59 -109.80 -104.11 -98.51 -92.93 40.93 40.54
39.61 38.52 -236.75 -234.17 -231.67 -229.16 -226.64 -224.05 -221.42 -218.75 -216.00 -213.20 -210.30 -207.26 -204.14 -200.63 -196.86 -192.68 -187.70 -182.27 -175.79 -168.81 -161.45 -153.78 -146.17 -138.72 -131.76 -125.04 -118.75 -112.61 -106.61 -100.76 -94.96 37.80 38.17
