rno,node,k,i,j,iseg,ireach,rchlen,width,slope,strtop,strthick,strhc1,thts,thti,eps,uhc,outreach,outseg,asum,line_id,name
16,13595,2,84,155,3,7,262.72375,2.2466948,0.006158719804036087,1356.2332,1,1.0,0.0,0.0,0.0,0.0,17,6,341.65854,1815711,None
17,13594,2,84,154,3,8,88.31678,2.4173248,0.05159980811787844,1354.6151,1,1.0,0.0,0.0,0.0,0.0,18,6,395.1571,1815711,None
18,13434,2,83,154,3,9,227.14778,2.5610979,0.003084166260422211,1350.058,1,1.0,0.0,0.0,0.0,0.0,19,6,443.23392,1815711,None
19,13433,1,83,153,3,10,245.36812,2.7626503,0.0014954810019250089,1349.3574,1,1.0,0.0,0.0,0.0,0.0,20,6,515.24536,1815711,None
20,13593,2,84,153,3,11,125.21224,2.911091,0.022232757989836472,1348.9905,1,1.0,0.0,0.0,0.0,0.0,21,6,571.7218,1815711,None
21,13592,2,84,152,3,12,294.89835,3.0708103,0.02287516936626463,1346.2067,1,1.0,0.0,0.0,0.0,0.0,22,6,635.74664,1815711,None
22,13751,2,85,151,3,13,259.98416,3.2750757,0.01082547917570756,1339.4608,1,1.0,0.0,0.0,0.0,0.0,23,6,722.5452,1815711,None
23,13750,2,85,150,3,14,255.43497,3.4496439,0.01270188993121104,1336.6464,1,1.0,0.0,0.0,0.0,0.0,24,6,801.0951,1815711,None
24,13749,2,85,149,3,15,250.13744,3.6127908,0.01250826038200313,1333.4019,1,1.0,0.0,0.0,0.0,0.0,25,6,878.14435,1815711,None
25,13748,1,85,148,3,16,275.71194,3.7750986,0.01009150560034729,1330.2731,1,1.0,0.0,0.0,0.0,0.0,26,6,958.28375,1815711,None
26,13747,1,85,147,3,17,94.28542,3.8852897,0.088423383412718,1327.4907,1,1.0,0.0,0.0,0.0,0.0,27,6,1014.6714,1815711,None
27,13587,2,84,147,3,18,164.77963,3.9606416,0.023806653172822146,1319.1537,1,1.0,0.0,0.0,0.0,0.0,28,6,1054.153,1815711,None
28,13586,2,84,146,3,19,254.64177,4.079722,0.011756808087725203,1315.2308,1,1.0,0.0,0.0,0.0,0.0,29,6,1118.0728,1815711,None
29,13585,0,84,145,3,20,221.87613,4.210979,0.024705530080241393,1312.237,1,1.0,0.0,0.0,0.0,0.0,30,6,1190.6941,1815711,None
30,13425,0,83,145,3,21,250.62552,4.337258,0.0001,1306.7555,1,1.0,0.0,0.0,0.0,0.0,31,6,1262.7032,1815711,None
31,13265,2,82,145,3,22,253.3421,4.4680634,0.001802562761443274,1306.7555,1,1.0,0.0,0.0,0.0,0.0,32,6,1339.5079,1815711,None
32,13264,1,82,144,3,23,251.53546,4.595419,0.0001,1306.2988,1,1.0,0.0,0.0,0.0,0.0,33,6,1416.4513,1815711,None
33,13263,1,82,143,3,24,250.13594,4.7186046,0.003855325494700178,1306.2988,1,1.0,0.0,0.0,0.0,0.0,34,6,1492.906,1815711,None
34,13262,1,82,142,3,25,261.7864,4.841117,0.021252901389647756,1305.3345,1,1.0,0.0,0.0,0.0,0.0,35,6,1570.923,1815711,None
35,13261,1,82,141,3,26,250.93889,4.960828,0.0001,1299.7708,1,1.0,0.0,0.0,0.0,0.0,36,6,1649.0624,1815711,None
36,13260,0,82,140,3,27,40.368492,5.027588,0.0001,1299.7708,1,1.0,0.0,0.0,0.0,0.0,37,6,1693.4575,1815711,None
37,13100,1,81,140,3,28,220.41447,5.086619,0.0001,1299.7708,1,1.0,0.0,0.0,0.0,0.0,38,6,1733.2009,1815711,None
38,13099,1,81,139,3,29,260.78296,5.1938043,0.012481662511573564,1299.7708,1,1.0,0.0,0.0,0.0,0.0,39,6,1806.5354,1815711,None
39,13098,1,81,138,3,30,271.47202,5.3098745,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,40,6,1887.651,1815711,None
40,12937,0,80,137,3,31,266.6726,5.4274235,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,41,6,1971.6039,1815711,None
41,12936,0,80,136,3,32,70.70896,5.498191,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,42,6,2023.0208,1815711,None
42,13096,0,81,136,3,33,285.1908,5.571881,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,43,6,2077.26,1815711,None
43,13095,0,81,135,3,34,147.38858,5.6601725,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,44,6,2143.185,1815711,None
44,13255,0,82,135,3,35,131.114,5.716304,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,45,6,2185.629,1815711,None
45,13254,1,82,134,3,36,312.77048,5.804659,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,46,6,2253.2769,1815711,None
46,13413,0,83,133,3,37,270.87003,5.9205356,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,47,6,2343.548,1815711,None
47,13573,1,84,133,3,38,222.82242,6.015431,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,48,6,2418.7869,1815711,None
48,13572,0,84,132,3,39,226.75629,6.1005797,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,49,6,2487.3027,1815711,None
49,13732,1,85,132,3,40,39.361153,6.1504326,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,50,6,2527.859,1815711,None
50,13731,1,85,131,3,41,255.63345,6.2052336,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,51,6,2572.8162,1815711,None
51,13730,0,85,130,3,42,300.53873,6.3072743,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,52,6,2657.577,1815711,None
52,13729,0,85,129,3,43,70.25732,6.374408,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,53,6,2714.0862,1815711,None
53,13889,0,86,129,3,44,315.09625,6.4434457,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,54,6,2772.814,1815711,None
54,13888,0,86,128,3,45,21.481985,6.503153,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,55,6,2824.1084,1815711,None
55,14048,1,87,128,3,46,285.30783,6.557108,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,56,6,2870.8633,1815711,None
56,14047,0,87,127,3,47,274.46,6.654442,0.0001,1296.5157,1,1.0,0.0,0.0,0.0,0.0,57,6,2956.1719,1815711,None
57,14046,1,87,126,3,48,272.04498,6.7481318,0.028393705892844925,1296.5157,1,1.0,0.0,0.0,0.0,0.0,58,6,3039.4592,1815711,None
58,14045,1,87,125,3,49,141.9396,6.8182573,0.0254968902901414,1288.7914,1,1.0,0.0,0.0,0.0,0.0,59,6,3102.5505,1815711,None
59,13885,1,86,125,3,50,115.01175,6.8614264,0.08362235834325053,1285.1724,1,1.0,0.0,0.0,0.0,0.0,60,6,3141.71,1815711,None
60,13884,1,86,124,3,51,255.13408,6.9231462,0.004048690745300356,1275.5548,1,1.0,0.0,0.0,0.0,0.0,61,6,3198.12,1815711,None
61,13883,1,86,123,3,52,202.27318,6.9986734,0.0001,1274.5219,1,1.0,0.0,0.0,0.0,0.0,62,6,3267.829,1815711,None
62,14043,0,87,123,3,53,67.2036,7.042795,0.0001,1274.5219,1,1.0,0.0,0.0,0.0,0.0,63,6,3308.8972,1815711,None
63,14042,0,87,122,3,54,35.352493,7.0595155,0.009740765630739176,1274.5219,1,1.0,0.0,0.0,0.0,0.0,144,6,3324.5269,1815711,None
64,17720,0,110,120,4,1,205.67856,38.23001,0.0017330212510247155,1294.3286,1,1.0,0.0,0.0,0.0,0.0,65,6,95424.11,1814967,Tyler Forks
65,17560,0,109,120,4,2,216.20222,38.24297,0.0013437759214128223,1293.9722,1,1.0,0.0,0.0,0.0,0.0,66,6,95488.41,1814967,Tyler Forks
66,17561,0,109,121,4,3,116.506584,38.253185,0.0022998214036755627,1293.6816,1,1.0,0.0,0.0,0.0,0.0,67,6,95539.11,1814967,Tyler Forks
67,17401,0,108,121,4,4,303.07346,38.266068,0.001714611789154305,1293.4137,1,1.0,0.0,0.0,0.0,0.0,68,6,95603.055,1814967,Tyler Forks
68,17241,0,107,121,4,5,250.12155,38.283047,0.0001,1292.894,1,1.0,0.0,0.0,0.0,0.0,69,6,95687.37,1814967,Tyler Forks
69,17081,0,106,121,4,6,124.97299,38.29455,0.0020502476731422683,1292.894,1,1.0,0.0,0.0,0.0,0.0,70,6,95744.53,1814967,Tyler Forks
70,17082,0,106,122,4,7,128.55511,38.302326,0.002964514608210718,1292.6378,1,1.0,0.0,0.0,0.0,0.0,71,6,95783.164,1814967,Tyler Forks
71,16922,0,105,122,4,8,252.12965,38.314,0.00014863616934089724,1292.2567,1,1.0,0.0,0.0,0.0,0.0,72,6,95841.18,1814967,Tyler Forks
72,16762,0,104,122,4,9,64.97041,38.32372,0.007036330811824887,1292.2192,1,1.0,0.0,0.0,0.0,0.0,73,6,95889.51,1814967,Tyler Forks
73,16761,0,104,121,4,10,196.4471,38.33173,0.002117697994548388,1291.7621,1,1.0,0.0,0.0,0.0,0.0,74,6,95929.35,1814967,Tyler Forks
74,16601,1,103,121,4,11,141.91461,38.3421,0.0001,1291.3461,1,1.0,0.0,0.0,0.0,0.0,75,6,95980.914,1814967,Tyler Forks
75,16602,0,103,122,4,12,127.45314,38.35035,0.0024825300448270506,1291.3461,1,1.0,0.0,0.0,0.0,0.0,76,6,96021.97,1814967,Tyler Forks
76,16442,0,102,122,4,13,273.69043,38.362633,0.0014758669659136728,1291.0297,1,1.0,0.0,0.0,0.0,0.0,77,6,96083.1,1814967,Tyler Forks
77,16281,0,101,121,4,14,280.6066,38.379807,0.0012663518333009423,1290.6257,1,1.0,0.0,0.0,0.0,0.0,78,6,96168.59,1814967,Tyler Forks
78,16121,0,100,121,4,15,281.51642,38.397007,0.0001,1290.2704,1,1.0,0.0,0.0,0.0,0.0,79,6,96254.266,1814967,Tyler Forks
79,16122,0,100,122,4,16,109.9565,38.40898,0.0015298131071844736,1290.2704,1,1.0,0.0,0.0,0.0,0.0,80,6,96313.92,1814967,Tyler Forks
80,15962,0,99,122,4,17,152.7077,38.417015,0.00518472895082781,1290.1022,1,1.0,0.0,0.0,0.0,0.0,81,6,96353.95,1814967,Tyler Forks
81,15963,0,99,123,4,18,233.04485,38.428806,0.005560201788444274,1289.3104,1,1.0,0.0,0.0,0.0,0.0,82,6,96412.74,1814967,Tyler Forks
82,15803,0,98,123,4,19,250.11234,38.443573,0.004513596856685857,1288.0146,1,1.0,0.0,0.0,0.0,0.0,83,6,96486.375,1814967,Tyler Forks
83,15643,0,97,123,4,20,265.30466,38.459316,0.0001,1286.8857,1,1.0,0.0,0.0,0.0,0.0,84,6,96564.93,1814967,Tyler Forks
84,15483,1,96,123,4,21,48.998734,38.468914,0.03304454031087005,1286.8857,1,1.0,0.0,0.0,0.0,0.0,85,6,96612.83,1814967,Tyler Forks
85,15482,0,96,122,4,22,277.3601,38.47888,0.002798250455298851,1285.2666,1,1.0,0.0,0.0,0.0,0.0,86,6,96662.56,1814967,Tyler Forks
86,15322,0,95,122,4,23,98.66559,38.490356,0.011404626061760417,1284.4905,1,1.0,0.0,0.0,0.0,0.0,87,6,96719.87,1814967,Tyler Forks
87,15321,1,95,121,4,24,186.094,38.499046,0.0001,1283.3652,1,1.0,0.0,0.0,0.0,0.0,88,6,96763.266,1814967,Tyler Forks
88,15161,1,94,121,4,25,49.255592,38.506226,0.02321674825190531,1283.3652,1,1.0,0.0,0.0,0.0,0.0,89,6,96799.13,1814967,Tyler Forks
89,15162,0,94,122,4,26,368.82526,38.51898,0.002333342655671603,1282.2217,1,1.0,0.0,0.0,0.0,0.0,90,6,96862.85,1814967,Tyler Forks
90,15002,0,93,122,4,27,272.91226,38.538544,0.0029189998780022653,1281.3611,1,1.0,0.0,0.0,0.0,0.0,91,6,96960.65,1814967,Tyler Forks
91,14842,0,92,122,4,28,261.76273,38.55484,0.004205450087036449,1280.5645,1,1.0,0.0,0.0,0.0,0.0,92,6,97042.13,1814967,Tyler Forks
92,14682,0,91,122,4,29,256.25336,38.570618,0.0029629947206770107,1279.4636,1,1.0,0.0,0.0,0.0,0.0,93,6,97121.08,1814967,Tyler Forks
93,14522,0,90,122,4,30,250.41933,38.586044,0.0029428178968126033,1278.7043,1,1.0,0.0,0.0,0.0,0.0,94,6,97198.3,1814967,Tyler Forks
94,14362,0,89,122,4,31,251.35461,38.60132,0.0049104049007890355,1277.9674,1,1.0,0.0,0.0,0.0,0.0,95,6,97274.766,1814967,Tyler Forks
95,14202,0,88,122,4,32,258.08017,38.616817,0.008568282149297881,1276.7332,1,1.0,0.0,0.0,0.0,0.0,96,6,97352.41,1814967,Tyler Forks
96,14042,0,87,122,4,33,231.09567,38.6317,0.0014901202938035478,1274.5219,1,1.0,0.0,0.0,0.0,0.0,144,6,97426.95,1814967,Tyler Forks
97,16255,0,101,95,5,1,237.85654,1.0,0.0040753992483785455,1398.7229,1,1.0,0.0,0.0,0.0,0.0,98,10,36.249336,1814949,None
98,16095,0,100,95,5,2,264.90335,1.2867609,0.005024219637150701,1397.7535,1,1.0,0.0,0.0,0.0,0.0,99,10,112.86994,1814949,None
99,16096,0,100,96,5,3,141.86505,1.6038513,0.015585653764095,1396.4226,1,1.0,0.0,0.0,0.0,0.0,100,10,174.86145,1814949,None
100,15936,0,99,96,5,4,121.53572,1.7796199,0.03709344611056044,1394.2115,1,1.0,0.0,0.0,0.0,0.0,101,10,215.00372,1814949,None
101,15937,1,99,97,5,5,250.30739,2.0019457,0.021582350070668114,1389.7034,1,1.0,0.0,0.0,0.0,0.0,102,10,271.6726,1814949,None
102,15938,1,99,98,5,6,274.82327,2.2796907,0.011330967866090258,1384.3011,1,1.0,0.0,0.0,0.0,0.0,103,10,351.70255,1814949,None
103,15939,0,99,99,5,7,199.12505,2.5043557,0.013223744409805501,1381.1871,1,1.0,0.0,0.0,0.0,0.0,104,10,423.93225,1814949,None
104,15779,1,98,99,5,8,135.47241,2.6516616,0.029207327512412257,1378.554,1,1.0,0.0,0.0,0.0,0.0,105,10,474.9249,1814949,None
105,15780,0,98,100,5,9,184.16417,2.7852023,0.01674849493134819,1374.5972,1,1.0,0.0,0.0,0.0,0.0,106,10,523.6375,1814949,None
106,15620,0,97,100,5,10,256.28027,2.959477,0.02208104225491653,1371.5127,1,1.0,0.0,0.0,0.0,0.0,107,10,590.7612,1814949,None
107,15460,1,96,100,5,11,234.74832,3.14253,0.021370127503938064,1365.8538,1,1.0,0.0,0.0,0.0,0.0,108,10,665.594,1814949,None
108,15461,1,96,101,5,12,193.61409,3.2940238,0.017162366525851007,1360.8372,1,1.0,0.0,0.0,0.0,0.0,109,10,730.87646,1814949,None
109,15301,1,95,101,5,13,158.28113,3.4135094,0.044827434621355675,1357.5143,1,1.0,0.0,0.0,0.0,0.0,110,10,784.50525,1814949,None
110,15302,1,95,102,5,14,226.23752,3.5395198,0.014461476328316304,1350.419,1,1.0,0.0,0.0,0.0,0.0,111,10,843.1059,1814949,None
111,15142,1,94,102,5,15,80.643936,3.636995,0.10261791635738411,1347.1472,1,1.0,0.0,0.0,0.0,0.0,112,10,889.87463,1814949,None
112,15143,1,94,103,5,16,274.68396,3.746731,0.0138071496406337,1338.8717,1,1.0,0.0,0.0,0.0,0.0,113,10,944.0266,1814949,None
113,15144,1,94,104,5,17,171.78038,3.8802698,0.016907034847575445,1335.0791,1,1.0,0.0,0.0,0.0,0.0,114,10,1012.0678,1814949,None
114,14984,1,93,104,5,18,169.08075,3.979244,0.027721995986598892,1332.1748,1,1.0,0.0,0.0,0.0,0.0,115,10,1064.015,1814949,None
115,14985,1,93,105,5,19,174.35669,4.0765667,0.03345865451261263,1327.4875,1,1.0,0.0,0.0,0.0,0.0,116,10,1116.3549,1814949,None
116,14825,1,92,105,5,20,180.48175,4.1747675,0.03625415241664477,1321.6538,1,1.0,0.0,0.0,0.0,0.0,117,10,1170.4323,1814949,None
117,14826,1,92,106,5,21,272.0851,4.296799,0.004565885851732088,1315.1106,1,1.0,0.0,0.0,0.0,0.0,118,10,1239.4034,1814949,None
118,14827,0,92,107,5,22,64.80082,4.385462,0.10814388714855339,1313.8683,1,1.0,0.0,0.0,0.0,0.0,119,10,1290.7449,1814949,None
119,14667,1,91,107,5,23,280.80725,4.4746175,0.01378906812069173,1306.8605,1,1.0,0.0,0.0,0.0,0.0,120,10,1343.4155,1814949,None
120,14668,1,91,108,5,24,130.3732,4.5784554,0.04015290951527234,1302.9884,1,1.0,0.0,0.0,0.0,0.0,121,10,1406.0795,1814949,None
121,14508,1,90,108,5,25,187.75175,4.6572256,0.021596653386700262,1297.7535,1,1.0,0.0,0.0,0.0,0.0,122,10,1454.5616,1814949,None
122,14509,1,90,109,5,26,186.12332,4.7481503,0.0196009469921489,1293.6987,1,1.0,0.0,0.0,0.0,0.0,123,10,1511.5403,1814949,None
123,14349,1,89,109,5,27,136.80522,4.8253236,0.021239245222915374,1290.0505,1,1.0,0.0,0.0,0.0,0.0,124,10,1560.7545,1814949,None
124,14350,0,89,110,5,28,238.88147,4.9135985,0.02506800237312058,1287.1449,1,1.0,0.0,0.0,0.0,0.0,125,10,1618.0093,1814949,None
125,14190,0,88,110,5,29,260.7191,5.02862,0.03427597693288134,1281.1566,1,1.0,0.0,0.0,0.0,0.0,126,10,1694.1483,1814949,None
126,14030,0,87,110,5,30,254.08926,5.144486,0.02266683497483845,1272.2202,1,1.0,0.0,0.0,0.0,0.0,127,10,1772.6051,1814949,None
127,13870,0,86,110,5,31,213.91228,5.247626,0.016467989233148975,1266.4608,1,1.0,0.0,0.0,0.0,0.0,128,10,1843.9286,1814949,None
128,13871,0,86,111,5,32,168.69975,5.3304834,0.032474223960096624,1262.9381,1,1.0,0.0,0.0,0.0,0.0,129,10,1902.2386,1814949,None
129,13711,0,85,111,5,33,281.84363,5.4264503,0.014312239400951898,1257.4597,1,1.0,0.0,0.0,0.0,0.0,130,10,1970.9015,1814949,None
130,13551,0,84,111,5,34,105.6299,5.507663,0.03496625020711266,1253.4259,1,1.0,0.0,0.0,0.0,0.0,131,10,2029.9524,1814949,None
131,13550,1,84,110,5,35,182.84175,5.567365,0.014534266310386868,1249.7324,1,1.0,0.0,0.0,0.0,0.0,132,10,2073.9155,1814949,None
132,13390,1,83,110,5,36,145.35756,5.63453,0.026702909348611133,1247.075,1,1.0,0.0,0.0,0.0,0.0,133,10,2123.933,1814949,None
133,13391,1,83,111,5,37,192.12643,5.7027807,0.02755258077904898,1243.1935,1,1.0,0.0,0.0,0.0,0.0,134,10,2175.3657,1814949,None
134,13231,1,82,111,5,38,149.7303,5.7711034,0.01939930039820743,1237.8999,1,1.0,0.0,0.0,0.0,0.0,135,10,2227.4646,1814949,None
135,13232,0,82,112,5,39,180.26923,5.836307,0.033081081593523146,1234.9952,1,1.0,0.0,0.0,0.0,0.0,136,10,2277.7566,1814949,None
136,13072,0,81,112,5,40,279.9667,5.9260607,0.0001,1229.0317,1,1.0,0.0,0.0,0.0,0.0,137,10,2347.8965,1814949,None
137,13071,1,81,111,5,41,15.889154,5.9830556,0.20725400045351458,1229.0317,1,1.0,0.0,0.0,0.0,0.0,138,10,2392.9849,1814949,None
138,12911,0,80,111,5,42,278.34708,6.0392118,0.02022042397896606,1225.7386,1,1.0,0.0,0.0,0.0,0.0,139,10,2437.8264,1814949,None
139,12751,1,79,111,5,43,253.7921,6.1394844,0.06309375026116008,1220.1104,1,1.0,0.0,0.0,0.0,0.0,140,10,2518.9246,1814949,None
140,12591,0,78,111,5,44,255.50504,6.2339616,0.007167846596712121,1204.0977,1,1.0,0.0,0.0,0.0,0.0,141,10,2596.5415,1814949,None
141,12431,0,77,111,5,45,224.77708,6.3217793,0.007162043612680233,1202.2662,1,1.0,0.0,0.0,0.0,0.0,142,10,2669.7363,1814949,None
142,12430,0,77,110,5,46,101.0354,6.3806734,0.013334831493254656,1200.6564,1,1.0,0.0,0.0,0.0,0.0,143,10,2719.3901,1814949,None
143,12270,0,76,110,5,47,204.88766,6.4354877,0.001800481667572518,1199.3091,1,1.0,0.0,0.0,0.0,0.0,324,10,2766.013,1814949,None
144,14042,0,87,122,6,1,30.4146,39.29856,0.05807195655841179,1274.1775,1,1.0,0.0,0.0,0.0,0.0,145,10,100797.63,1814897,Tyler Forks
145,13882,2,86,122,6,2,392.31512,39.3112,0.0014574440495039355,1272.4113,1,1.0,0.0,0.0,0.0,0.0,146,10,100862.06,1814897,Tyler Forks
146,13881,1,86,121,6,3,255.71442,39.330563,0.007242175612375809,1271.8395,1,1.0,0.0,0.0,0.0,0.0,147,10,100960.82,1814897,Tyler Forks
147,13880,0,86,120,6,4,264.9444,39.346115,0.0001,1269.9875,1,1.0,0.0,0.0,0.0,0.0,148,10,101040.164,1814897,Tyler Forks
148,13879,1,86,119,6,5,40.274784,39.35523,0.25949362712453256,1269.9875,1,1.0,0.0,0.0,0.0,0.0,149,10,101086.68,1814897,Tyler Forks
149,13719,0,85,119,6,6,264.69568,39.364334,0.002060056622733857,1259.5365,1,1.0,0.0,0.0,0.0,0.0,150,10,101133.164,1814897,Tyler Forks
150,13559,2,84,119,6,7,271.24835,39.380325,0.01151450687906955,1258.9912,1,1.0,0.0,0.0,0.0,0.0,151,10,101214.836,1814897,Tyler Forks
151,13399,1,83,119,6,8,92.42986,39.39118,0.0028513490792009587,1255.8679,1,1.0,0.0,0.0,0.0,0.0,152,10,101270.266,1814897,Tyler Forks
152,13559,2,84,119,6,9,26.374811,39.394722,0.6141187331758895,1255.6044,1,1.0,0.0,0.0,0.0,0.0,153,10,101288.37,1814897,Tyler Forks
153,13558,2,84,118,6,10,312.53296,39.404827,0.0001,1239.4071,1,1.0,0.0,0.0,0.0,0.0,154,10,101340.016,1814897,Tyler Forks
154,13557,0,84,117,6,11,95.44137,39.416992,0.0001,1239.4071,1,1.0,0.0,0.0,0.0,0.0,155,10,101402.195,1814897,Tyler Forks
155,13717,1,85,117,6,12,197.8228,39.42573,0.0024213786632203364,1239.4071,1,1.0,0.0,0.0,0.0,0.0,156,10,101446.89,1814897,Tyler Forks
156,13716,1,85,116,6,13,74.06432,39.433834,0.03068226147764896,1238.9281,1,1.0,0.0,0.0,0.0,0.0,157,10,101488.32,1814897,Tyler Forks
157,13556,1,84,116,6,14,257.1682,39.443703,0.008285383643404302,1236.6556,1,1.0,0.0,0.0,0.0,0.0,158,10,101538.805,1814897,Tyler Forks
158,13396,1,83,116,6,15,258.28107,39.459057,0.011709778416452862,1234.5249,1,1.0,0.0,0.0,0.0,0.0,159,10,101617.36,1814897,Tyler Forks
159,13236,1,82,116,6,16,250.58632,39.474205,0.00729880026853525,1231.5005,1,1.0,0.0,0.0,0.0,0.0,160,10,101694.91,1814897,Tyler Forks
160,13076,0,81,116,6,17,250.58632,39.48912,0.04260320872221977,1229.6715,1,1.0,0.0,0.0,0.0,0.0,161,10,101771.29,1814897,Tyler Forks
161,12916,0,80,116,6,18,275.26105,39.504765,0.007190440005348261,1218.9957,1,1.0,0.0,0.0,0.0,0.0,162,10,101851.43,1814897,Tyler Forks
162,12756,2,79,116,6,19,148.39287,39.517365,0.018703814623537606,1217.0165,1,1.0,0.0,0.0,0.0,0.0,163,10,101915.99,1814897,Tyler Forks
163,12755,1,79,115,6,20,207.01283,39.52793,0.005170860939648744,1214.241,1,1.0,0.0,0.0,0.0,0.0,164,10,101970.16,1814897,Tyler Forks
164,12595,1,78,115,6,21,124.46593,39.537785,0.03671546361596955,1213.1705,1,1.0,0.0,0.0,0.0,0.0,165,10,102020.67,1814897,Tyler Forks
165,12594,1,78,114,6,22,304.127,39.55052,0.009232929886849145,1208.6007,1,1.0,0.0,0.0,0.0,0.0,166,10,102085.99,1814897,Tyler Forks
166,12433,1,77,113,6,23,277.96915,39.56832,0.006577158263172624,1205.7927,1,1.0,0.0,0.0,0.0,0.0,167,10,102177.31,1814897,Tyler Forks
167,12432,0,77,112,6,24,221.66402,39.583157,0.004125291621317118,1203.9645,1,1.0,0.0,0.0,0.0,0.0,168,10,102253.45,1814897,Tyler Forks
168,12272,1,76,112,6,25,68.13898,39.59176,0.04957590947241508,1203.05,1,1.0,0.0,0.0,0.0,0.0,169,10,102297.62,1814897,Tyler Forks
169,12271,0,76,111,6,26,281.94278,39.602146,0.0012871939464216885,1199.672,1,1.0,0.0,0.0,0.0,0.0,170,10,102350.98,1814897,Tyler Forks
170,12270,0,76,110,6,27,75.33216,39.612747,0.0048969321963468065,1199.3091,1,1.0,0.0,0.0,0.0,0.0,324,10,102405.42,1814897,Tyler Forks
171,7246,2,45,46,7,1,68.01353,1.0,0.18717195220596525,1057.1187,1,1.0,0.0,0.0,0.0,0.0,172,11,10.365261,1814727,None
172,7245,2,45,45,7,2,242.44823,1.0,0.018902533543934903,1044.3884,1,1.0,0.0,0.0,0.0,0.0,173,11,57.679634,1814727,None
173,7085,2,44,45,7,3,106.40651,1.2750927,0.11686140747695153,1039.8055,1,1.0,0.0,0.0,0.0,0.0,174,11,110.84509,1814727,None
174,7084,2,44,44,7,4,252.04065,1.5599232,0.018070273068899998,1027.3707,1,1.0,0.0,0.0,0.0,0.0,175,11,165.47244,1814727,None
175,6924,2,43,44,7,5,89.050026,1.7897996,0.04324481781773677,1022.8163,1,1.0,0.0,0.0,0.0,0.0,176,11,217.45467,1814727,None
