time,INFLOW-EXT,INFLOW,OUTFLOW,STAGE,DEPTH
61500.00000000,580.4900000000000,569.4380540065550,-569.0332622012223,52.55022934308047,6.527807888067425
61800.00000000,567.2857739300000,559.5455926813178,-559.2558672534331,52.48235246473484,6.459148075979592
62100.00000000,553.4506260600000,549.1286833343402,-548.9577530739324,52.41035077456831,6.386326722834990
62400.00000000,539.1361371900000,538.3052562794592,-538.2556827274980,52.33495398684078,6.310079827847335
62700.00000000,524.4991398300000,527.1966250231008,-527.2696888353191,52.25693386796670,6.231186594998621
63000.00000000,509.7000000000000,515.9265429206508,-516.1222328246688,52.17710220098694,6.150466817894281
63300.00000000,494.9008601700000,504.6195912664832,-504.9365822083405,52.09630298366650,6.068773231688791
63600.00000000,480.2638628100000,493.3997165405109,-493.8353603184478,52.01540480566175,5.986983876951780
63900.00000000,465.9493739400000,482.3888113468813,-482.9391407793329,51.93529241850453,5.905993628649516
64200.00000000,452.1142260700000,471.7053620095591,-472.3651096404383,51.85685750840182,5.826704894072241
64500.00000000,438.9100000000000,461.4631843973966,-462.2258166432827,51.78098871473922,5.750017516947893
64800.00000000,426.4813639800000,451.7702665700590,-452.6280340600032,51.70856097184220,5.676817960832384
65100.00000000,414.9644887500000,442.7277336322274,-443.6717382645584,51.64042429710432,5.607967892551205
65400.00000000,404.4855556100000,434.4289450418430,-435.4492239933792,51.57739219012696,5.544292330963944
65700.00000000,395.1593739400000,426.9587290966507,-428.0443556645100,51.52022985227194,5.486567574931680
66000.00000000,387.0881233300000,420.3927529024435,-421.5319536505056,51.46964247436256,5.435509167310657
66300.00000000,380.3602341100000,414.7970195908937,-415.9773068267274,51.42626387088833,5.391760186575920
66600.00000000,375.0494184200000,410.2274784801198,-411.4357966255802,51.39064575757978,5.355880181481056
66900.00000000,371.2138626900000,406.7299082429680,-407.9528215404054,51.36324949963890,5.328336379748645
67200.00000000,368.8955900500000,404.3389522883833,-405.5627203617534,51.34443127767666,5.309489474285980
67500.00000000,368.1200000000000,403.0790988880756,-404.2899481256663,51.33444487158408,5.299594798308251
67800.00000000,368.8955900500000,402.9637545806632,-404.1480236999151,51.33342973362808,5.298791224313081
68100.00000000,371.2138626900000,403.9953354824276,-405.1396550156697,51.34140949029866,5.307099386419564
68400.00000000,375.0494184200000,406.1656875196555,-407.2572174065504,51.35829513029832,5.324424478243484
68700.00000000,380.3602341100000,409.4531094289305,-410.4794272677131,51.38386190822033,5.350535905690063
69000.00000000,387.0881233300000,413.8291632388135,-414.7789405999861,51.41780960766354,5.385121798254280
69300.00000000,395.1593739400000,419.2501780011352,-420.1128592226735,51.45969718194200,5.427731396373588
69600.00000000,404.4855556100000,425.6633284396057,-426.4294725815827,51.50899975550112,5.477827305079749
69900.00000000,414.9644887500000,433.0046566197079,-433.6660134643483,51.56509960924001,5.534778746226354
70200.00000000,426.4813639800000,441.1997714096867,-441.7493748231747,51.62729969661868,5.597875185538960
