time,GAGE-1,TRGW-0-26-6,TRGW-0-3-8,TRGW-2-26-6,TRGW-2-3-8
3673.5,2812.407939850459,37.24151565956572,37.95686814574682,37.27195530323922,37.99717236692401
3674.5,2805.294303048174,37.14889104510762,38.08214269004479,37.02976213610055,37.92289874841023
3675.5,3365.1507845417013,37.05470146445719,38.04187137006355,37.36850780534805,37.96541668393936
3676.5,2730.438387227773,37.410340490738605,38.13232334379859,37.080804627881065,37.99689827528569
3677.5,2431.60843575821,37.180050200725226,37.99791655697824,37.1738186521398,38.03252131962
3678.5,3231.926414068461,37.20097548967337,37.970833327845305,37.1424336574508,37.94222342800688
3679.5,2337.523147411487,37.11959925023924,37.944012599705474,37.253610960078845,37.93536225223298
3680.5,2599.1623498489075,37.236570329077296,38.021065640611205,37.26480703628179,38.02168685606218
3681.5,3195.721715424468,37.08751250478446,38.158992265040695,37.26198018169124,37.83739036657726
3682.5,2719.3968004857866,37.12094851603521,38.011461885459234,37.1759632788169,38.0494178413954
3683.5,2827.043160112681,37.19197343348264,38.014818063887695,37.094059991811946,38.09853599146873
3684.5,2313.1443724163705,37.04366928100552,37.89065698213648,37.23441193117744,38.113741905034296
3685.5,3018.1765039678403,37.14776300287289,38.11154524596053,37.06190788357312,37.99266946943153
3686.5,3057.0542189368653,37.26221306487782,37.91804614529619,37.15438519971231,37.98594034730911
3687.5,2632.712967681867,37.14899613365581,37.897254232942686,37.26938649825964,38.10650423078059
3688.5,2596.544654180178,37.04987455091084,37.96184428635426,37.07317682952183,38.04382619396474
3689.5,3091.557588703483,37.24763165065831,37.96619971260705,37.194269705233545,37.86467895202742
3690.5,2818.136550769164,37.20307939877899,38.211843419084126,37.04572129044982,38.14198284167504
3691.5,2810.0125896322543,37.19496138862079,37.9063806270535,37.05169260893396,37.85871921337946
3692.5,2914.53729089962,37.07713323073179,37.934707601521886,37.13434166040686,37.837039361477736
3693.5,2942.2988389715606,37.10025957136503,37.948363330083005,37.08661397721698,37.99601912990557
3694.5,2826.5800280010803,37.30724289860322,38.020102894942895,37.10265225240241,37.99232203518283
3695.5,2530.2686485940467,37.12473700369405,37.86729028655317,37.13723168832089,38.20372647933207
3696.5,2937.631346422919,36.96520279941049,37.93536240084982,37.07867470264841,37.95537690169332
3697.5,2275.7147611429527,37.2681231544241,38.06710996373991,37.29668516663627,38.03564067759187
3698.5,2216.404827316965,37.227640827008855,37.83382153614079,37.12122620795687,37.89023967691551
3699.5,3016.3796153482726,37.19717406693306,37.83652814960718,37.3127986682269,37.88243862816649
3700.5,2975.818117195397,37.22751833457269,37.88368213562683,37.28802726038696,37.93741812684952
3701.5,2632.4650546374014,37.05870519768581,37.95754862954698,37.01288350385887,38.09529946802394
3702.5,3650.403048268278,37.20548046187864,37.93111585115332,37.214746288004505,38.021392124702864
3703.5,2441.505210479962,37.077580834579145,38.25933345716528,37.04928053747761,38.124809330831845
3704.5,2990.613012577613,37.02660273474004,38.06204745524871,37.03654389593981,38.00543409664361
3705.5,2911.205799053544,36.94941496320916,37.96529831733705,37.19067523361531,38.10388125293624
3706.5,2389.8359207638914,37.0638105849378,38.07849221402048,37.25258193341608,37.91856856630272
3707.5,2613.751174119924,37.04273363457849,37.93015078415477,36.97987201586306,38.06185081447299
3708.5,3098.575314622519,37.21105201552858,38.03747117278781,37.17576195117028,38.046206240451625
3709.5,2147.050146668809,37.23456921446609,38.014477714538685,37.20983999602326,38.12157203295873
3710.5,2611.466512610072,37.019070838393006,38.00639592610414,37.230206227292655,38.08507002234848
3711.5,2194.348720086502,37.06052361963248,38.049942705708006,37.09633174080212,37.8515433085661
3712.5,2633.722349505479,37.10126085166184,38.02010508835678,36.90697644434008,38.23868916475914
3713.5,3095.963546115695,37.08906144678182,37.94685181142496,37.2026361531623,38.05327564822848
3714.5,2548.801582382879,37.10191859572691,38.10194336206129,36.98428565782909,37.942849843824206
3715.5,2862.873993513296,37.182377727475256,37.96845842271148,37.25921814079921,37.93193322521541
3716.5,2789.0596301168603,37.27365601572361,38.173783123027135,37.06699063675044,38.02514590057761
3717.5,2740.286553738083,37.21140468229506,38.22027802810458,37.04773293231523,38.00814187000452
3718.5,2566.704679639705,37.19113110843982,38.07260212402932,37.08279955471991,38.330054658572976
3719.5,2522.9561559201843,37.188579148173794,37.85110325311639,37.03297363724298,38.08019751118802
3720.5,3171.404118257994,36.98046536528447,38.13995339675644,37.31929165744941,38.14395880212015
3721.5,3001.9056716016744,37.11908652412043,38.03767000325005,37.24959772511221,38.14396466000402
3722.5,2846.771350435306,37.04760947143588,38.026620078680736,37.18900209699106,38.06404143774467
3723.5,2600.4926183101734,37.28518943211553,37.99537766109822,37.059179420173216,38.04135588732501
3724.5,2613.0849632635727,37.203818765610905,38.0569625252064,36.94713004880475,38.15659584575594
3725.5,2903.8401912588697,37.31446786884583,37.88570119028907,37.159919088972536,38.11533409758503
3726.5,2617.516090614243,37.07672220093194,38.08613366093378,36.986468141388045,37.94953954126941
3727.5,3439.641978479247,37.30683838427142,37.89161582415672,37.18005983211969,38.022531058290944
3728.5,2682.34909822671,37.36889096744611,38.29859581331928,37.20511587562381,37.944076640666594
3729.5,2660.1635269626927,37.243333108659606,38.17209745442493,37.32976266375936,38.14183298001716
3730.5,2922.679119966808,37.279442836094006,38.16537508859638,37.22081021245227,37.88685740479826
3731.5,3017.597184360665,37.149856486101086,38.0617231284697,37.1102551332371,38.03260940101839
3732.5,2650.8728481523376,37.16806097894649,38.10622267487878,37.12972810361057,38.08404449378273
3733.5,2619.1951957013816,37.36072962994386,38.12961727201166,37.2488155203022,38.0844449661504
3734.5,2555.740054248464,37.1638309417438,38.200209506148994,37.16194298164177,38.12964931484217
3735.5,3421.2835093404287,37.29913359201605,38.06812269772711,36.95735439194768,38.02114705254888
3736.5,3054.699258941933,37.29151672893498,38.20384381448898,37.167726959104144,38.20031815011552
3737.5,2562.6079465799685,37.26359644474903,38.1547937738094,37.189348670246005,38.07702417284988
3738.5,3094.109576005244,37.10155098551539,38.23144159391757,37.14740989985333,38.00515561814349
3739.5,2969.940701685229,37.18567165066423,38.154260251891614,37.021234669447146,38.10710958688528
3740.5,2911.874165992612,37.27728806592722,38.176652730760914,37.13822814489471,38.37056607245875
3741.5,2621.1474716331,37.11650263090365,37.9339246116302,37.04703979607304,38.13033794751171
3742.5,2622.765842414201,37.23975508123459,38.123311252895824,37.16536157852997,37.895296182079306
3743.5,2668.911064772906,37.32329812010036,37.92480964825626,37.21213587035084,38.0921802676444
3744.5,2635.02678799442,36.99800721757667,38.17719574037768,37.126584679164566,38.12023905894554
3745.5,3032.464556094365,37.16193497546526,37.941632267133805,37.13534491416121,38.21625282224911
3746.5,2751.7328420827307,37.0833752517232,38.17370325533626,37.12753180346596,38.30681558081953
3747.5,2908.202589253661,37.13900818830263,38.09504043062498,37.207578676958015,37.98277658688912
3748.5,2840.659997558803,36.92835834496962,38.016551271329625,36.98219108415024,38.1434915310091
3749.5,2510.10053539872,37.23130259381702,38.03199656274969,37.15843106552514,37.99113596324303
3750.5,2672.895893244555,37.11011477369133,38.18635231919767,37.12345346557411,38.13387629306174
3751.5,2952.577622312765,37.17719138142625,38.27989423565627,37.16712741340249,38.172493761731374
3752.5,2930.0171881336955,37.20563117057443,38.144729510844776,36.98101243553701,38.063466083710864
3753.5,2837.511256724676,37.31029578563997,38.119432243940864,36.95088105887105,38.212030214179
3754.5,3028.6405287562834,37.20625419291203,38.17699533982235,37.22173343307893,37.97752039780617
3755.5,2512.288640513515,37.13354541441784,37.952745809258325,37.29483191090373,38.16213043034268
3756.5,2927.0787689092394,37.46799813910946,38.28143660207354,37.137826848115765,38.09781759828261
3757.5,2959.7580055595668,37.16051021841024,38.20229261484124,36.98514908342582,38.07309691801141
3758.5,3159.750663708301,37.29008904805996,37.962672705202095,37.01278742814421,37.97451146087992
3759.5,2738.51241463895,37.07706837490489,38.16180542368958,37.149452221349655,38.10118699863505
3760.5,2757.0347997589074,37.17489205347855,38.1009942730251,37.01275713997836,38.26395651358071
3761.5,3347.300929054134,37.1322865017343,38.21104499245721,37.21831212803873,38.19418329336531
3762.5,2901.5002069906445,37.02523449516956,38.17475221030115,37.24922478383203,37.999050773726296
3763.5,2753.359218083696,37.2476937142025,38.1576561908933,37.16387198790525,38.09110481372237
3764.5,3051.252931777306,37.34113062264007,38.23839912432255,37.17202575283618,38.29843946491605
3765.5,2983.2875698289813,37.127992253740416,38.11910277038298,37.12418433607078,38.15844296504946
3766.5,3194.891807290341,37.296061844421104,38.32255649991766,37.24806821544042,38.21779295723756
3767.5,2457.705367219344,37.29477187350803,38.15686741669938,37.38701342524674,38.18866411055376
3768.5,2622.292906195892,37.29098270703821,38.055451056997526,37.073113710531736,38.10528406369015
3769.5,2712.8392155776155,37.08919784364473,38.36050295298178,37.193425243524125,38.19325564225154
3770.5,2693.165930851485,37.36868274270282,38.06845234155152,37.06886334117695,38.07304420115246
3771.5,3027.803543892938,37.23472608963616,38.37031856630932,37.15178977600431,38.30191266548472
3772.5,3193.0378788880444,37.31223042114054,38.04784956153042,37.2469903294146,38.09325645844997
3773.5,2480.466786811586,37.33794117370928,38.13561651956118,37.39016429752719,38.23431256670021
3774.5,2604.104333370219,37.269642411946975,38.1249034073214,37.02968220394934,38.24444842511315
3775.5,3079.977181974219,37.39312806255301,38.2686091031216,37.33024485960661,38.208162929707065
3776.5,3168.749607902353,37.317166210224094,38.264090137897725,37.2527962065112,38.322843426050646
3777.5,2671.0718548410537,37.231765599195455,38.25106279827581,37.13822271294675,38.35768277929008
3778.5,3271.6091506744865,37.1679477240748,38.22150888875108,37.3269470917293,38.194258308810745
3779.5,2896.499780946804,37.34257237826951,38.29702738826639,37.15513229481992,38.3527623359454
3780.5,2842.9097014661907,37.28570418776128,38.07819106278828,37.19042589608927,38.20831480123885
3781.5,3033.227357605734,37.31920094920086,38.0614645628126,37.110926892754144,38.16873986099307
3782.5,3108.021967533237,37.39797915448101,38.19704040554837,37.32973240442399,38.2608981863704
3783.5,3733.4988418972375,37.23341133261567,38.26568203610083,37.22041380976175,38.35051302392527
3784.5,2921.326390410401,37.23974819754946,38.25131755532951,37.16937178885587,38.323597592218775
3785.5,2845.651712537541,37.236458821014935,38.1907405773884,37.24010621383993,38.22638084340623
3786.5,3204.92262934445,37.1430714521431,38.36981668735479,37.09094003577675,38.27247073074248
3787.5,3123.826129601706,37.39186315895153,38.38875800107561,37.27957328418029,38.22635704219865
3788.5,3021.548351738928,37.29698826521253,38.13520141402089,37.30771455689661,38.28620876498233
3789.5,3055.703368905205,37.38713545384641,38.183630308603526,37.251745642212704,38.14626842383036
3790.5,2798.458843822886,37.18634947672252,38.07682586604221,37.20488319393861,38.26947990735486
3791.5,3048.047745674048,37.22924287876985,38.27794025194974,37.26855058443209,38.20455616186892
3792.5,2757.61243306186,37.30262691617569,38.08904438890819,37.28791177553215,38.20332425994348
3793.5,3513.6220109218166,37.21447207001154,38.50692663806804,37.15885238050317,38.37618292869936
3794.5,2877.4356597197366,37.20341231902503,38.26923688368252,37.28090721152676,38.27568246936277
3795.5,3586.7623886730366,37.31476963954699,38.38186700705396,37.29847834558891,38.31904516006149
3796.5,2674.421124350284,37.26805649537695,38.344408949764286,37.18624182034512,38.29086964529955
3797.5,3042.3254377798394,37.179284778030805,38.24415019768884,37.26395346318807,38.11523807395096
3798.5,3198.67275265152,37.37847562835309,38.26082712513855,37.42654008387132,38.12864250754578
3799.5,3254.837434196648,37.38748382636451,38.50014295796263,37.2753277602859,38.260839847750994
3800.5,2980.065423614504,37.23604145121461,38.19398650944326,37.20855787253467,38.19871161845209
3801.5,3140.094858363701,37.17339074373319,38.37899491025212,37.26422285916988,38.28630434394134
3802.5,2890.2008303837524,37.27559768716834,38.16237389851201,37.36350259224725,38.20233238917407
3803.5,2978.431653370893,37.17244438924392,38.4964062540613,37.06328092627453,38.11312181652112
3804.5,2884.973454710085,37.349942301459535,38.29954137939251,37.205866097835205,38.27250529856316
3805.5,3206.176153893842,37.15014050593521,38.18407570800549,37.21212939687388,38.32282185393646
3806.5,2970.847762755865,37.242215430894255,38.41444014505127,37.28602694278177,38.36903621499372
3807.5,2798.8133262922515,37.29187728131995,38.356515150705846,37.04970339648678,38.24811963351665
3808.5,3009.92750973295,37.35557578837291,38.26309793830424,37.18423725184556,38.431366472067225
3809.5,3132.201563766709,37.35571248081903,38.3438319961367,37.05111680790608,38.34608607386147
3810.5,3004.6768469570648,37.29170397799393,38.48857638118381,37.07093775618652,38.358360926164885
3811.5,2806.0697202442093,37.27618798233926,38.31707600820295,37.26311650545743,38.46032511053273
3812.5,3242.2557262577834,37.369312363077775,38.06869992608084,37.284885754684126,38.10461971875155
3813.5,2785.765904624126,37.21578873609947,38.23812400897395,37.31608868738344,38.37606665247223
3814.5,3148.492381382076,37.36890134728927,38.39440431239397,37.20132454070238,38.29702018640208
3815.5,3219.6121697881845,37.279756447521294,38.15452996616932,37.230394480745375,38.34060258045271
3816.5,3067.9038383910274,37.10388690793787,38.3532130125316,37.26477530028531,38.48743379519391
3817.5,3140.224016231858,37.29398283306087,38.44279820439357,37.2223615468272,38.379743693680446
3818.5,3032.782425857228,37.32644934622468,38.32124257680123,37.30600267475178,38.357778331171744
3819.5,2790.137727504221,37.25568078771322,38.30807388329747,37.244542501580746,38.55924491719665
3820.5,3013.033430816578,37.50193459198337,38.332649552167936,37.21561510899009,38.3698804304875
3821.5,3195.601149331136,37.45306149593741,38.2257015050706,37.33888311935304,38.34898189347283
3822.5,3064.64059840844,37.272320261102855,38.27471901647803,37.31111862278426,38.21703702666076
3823.5,3162.3867219164813,37.27860926447232,38.41548040467028,37.33714411073987,38.21662063181348
3824.5,3373.1665756222,37.247159763827774,38.23820496423443,37.18986229178991,38.39943600188769
3825.5,3337.9566088332285,37.34336870500794,38.4629648258295,37.06403371553833,38.34817504878896
3826.5,2583.745180111034,37.57710951832179,38.31421538414228,37.43756215276192,38.28659460891256
3827.5,2975.9351088054736,37.28806796200509,38.32793837903099,37.18553042717048,38.31410903791515
3828.5,3109.9196769571654,37.45822942008074,38.28259700669423,37.21193058012846,38.40783954006261
3829.5,2990.6229098159165,37.3367816237753,38.45998892681713,37.29696107360121,38.27253426497872
3830.5,2800.5659445163574,37.53999903438602,38.39574535225189,37.1555210557894,38.54768950383774
3831.5,2805.8291893347214,37.34500431204747,38.517920686495295,37.38286945991644,38.49391562026254
3832.5,2796.193477083069,37.314795711717366,38.63920361672683,37.13311061844469,38.363990407238575
3833.5,3382.5872226379684,37.36832610828347,38.48460916871222,37.394916714024944,38.20101815962738
3834.5,2710.9788255025423,37.36220136907766,38.36067661288427,37.41947470320322,38.338138119454456
3835.5,2992.3911527722653,37.40730686709352,38.39471914916319,37.36007545184185,38.23688235243943
3836.5,3188.360465226975,37.15172801020878,38.35490398215103,37.16685244219945,38.47165269756231
3837.5,3233.283069819672,37.20681560207374,38.59036396483073,37.31394725668067,38.47287488487534
3838.5,3723.087368547007,37.30891306632565,38.44000893466658,37.2369311586545,38.408088940049005
3839.5,2758.680222042605,37.197260306460834,38.26716991908368,37.26203925567534,38.43361616193241
3840.5,2799.275859160602,37.19269151030756,38.46409278611052,37.30885686122616,38.29905403785598
3841.5,2650.421657508032,37.164182521364935,38.44763959743162,37.34960693419488,38.3045950614677
3842.5,3105.9428754191854,37.44573683312569,38.48003645722069,37.32291941588341,38.43318203634825
3843.5,3363.413497262707,37.24507211815669,38.45118857817658,37.259389078633966,38.40574139373759
3844.5,3023.457632501756,37.36095686764809,38.57215139603785,37.060078737858056,38.25084306247725
3845.5,3237.485665564504,37.31012880891774,38.46956505560104,37.20828744000973,38.58251518017659
3846.5,2490.6813854223765,37.28337520925444,38.4971772601783,37.23532932475476,38.48328020878826
3847.5,3001.327669967667,37.35215801802679,38.46413580289892,37.24333358958851,38.33840535945851
3848.5,3284.03955792072,37.3416098487141,38.39895918391041,37.3519973626428,38.50274823001164
3849.5,3076.591140294859,37.245246434914,38.39257758298216,37.17053220082524,38.38229710294205
3850.5,2752.2862942761744,37.47157880813486,38.29420601772723,37.19745715732347,38.45073907469351
3851.5,3209.7355841633444,37.23881113473929,38.49413417057686,37.30694562406658,38.51891076280264
3852.5,3208.5816089710497,37.5547544563945,38.3741916850816,37.16817171436219,38.37482795363253
3853.5,2539.297988195134,37.37008269301724,38.46501338198136,37.30906788862361,38.34282488131594
3854.5,2707.024848521227,37.23520273758151,38.40718945976069,37.48997446516916,38.73379355881828
3855.5,3281.200095994995,37.34903431308295,38.61203159966384,37.3622303874262,38.5597661243787
3856.5,3356.0343417501026,37.28446710919935,38.4881628194474,37.10224937253125,38.54633849971523
3857.5,3015.282804165528,37.38363615066453,38.57442214812205,37.20592009172315,38.25988621876302
3858.5,2944.4302600376204,37.44192987584874,38.39509250893131,37.15991139670292,38.6573429777681
3859.5,3257.171772208611,37.27324556068028,38.47889739082296,37.08826431718932,38.432013146109576
3860.5,3128.669427462288,37.26590242666361,38.36479251186678,37.24696462354472,38.4334916089246
3861.5,2962.494392426918,37.24309194532648,38.2811551222586,37.331741036825065,38.57051940413236
3862.5,3175.6334485768416,37.19829129289638,38.31194514789976,37.2874411437472,38.38829600479056
3863.5,3078.301228885852,37.43891626914877,38.34485699276515,37.302289498481024,38.59503071344931
3864.5,3133.9583786022267,37.26431322076984,38.37135021005904,37.1445723258767,38.30262380300732
3865.5,3015.6460302858795,37.04881138778084,38.40423015165593,37.304675265940105,38.458617007123294
3866.5,2672.090936667959,37.19724258351023,38.38352872789987,37.22024347825709,38.48419432196376
3867.5,3295.350355254752,37.32187430667029,38.28741896365293,37.49014510376704,38.43322637089799
3868.5,2739.0699470057107,37.33192899357811,38.3431403636944,37.25569813363172,38.33646036037558
3869.5,2879.199956822092,37.287105481635386,38.47312877434197,37.2388886629452,38.16563148102815
3870.5,2809.504466569749,37.408304417627456,38.36578976056601,37.32051126464133,38.375562627284985
3871.5,2659.453816502373,37.36630143285072,38.40639603038564,37.1538566002097,38.56428526625309
3872.5,2377.0699039053115,37.46307364962325,38.33625040203117,37.09905584508281,38.37564465326557
3873.5,2832.986373209208,37.32364580761229,38.48827343210815,37.357021504584274,38.362739079843415
3874.5,3028.9999895010224,37.11802746754413,38.35603533631348,37.27464498423563,38.37990059870823
3875.5,2620.4537420846978,37.17869159861981,38.46260377667976,37.35671711698868,38.24622112750343
3876.5,2830.5670624755,37.17223335282194,38.40031791128422,37.29282438237731,38.40150577979677
3877.5,3084.3927744180123,37.27212234771669,38.34433499785831,37.45155482502244,38.34994196259991
3878.5,2690.0911606889395,37.289806849875234,38.45102847370189,37.17883177119528,38.22607431494932
3879.5,3034.4204145272697,37.27469250871842,38.23800625115807,37.126407295053085,38.38192627532992
3880.5,2868.4095978631267,37.27474261290113,38.28647086475158,37.2993731368499,38.48822704184528
3881.5,2859.9857114667648,37.37925997134071,38.379059367451205,37.09854290573483,38.337548722530585
3882.5,2753.010558407125,37.19517567556201,38.47597751900231,37.26184542453313,38.32413527437512
3883.5,3187.9576406246315,37.21868071729345,38.362703347085954,37.35589101930365,38.31054400418807
3884.5,3339.799920732458,37.40272954323912,38.3716465180232,37.10622082536408,38.23755484267027
3885.5,2961.960842861417,37.36395204550901,38.25201821535119,37.16922464478604,38.24609844892582
3886.5,2887.4177782542333,37.22647416429422,38.35446592442671,37.24322097423979,38.398849923011824
3887.5,2927.1323238097734,37.32704006037518,38.44442375175828,37.34919242738615,38.14594567921604
3888.5,3534.8457537380104,37.16750933688713,38.475026653669424,37.37314777424336,38.15890046978743
3889.5,3218.0171180738835,37.195829038854704,38.4672065963613,37.32941356603552,38.30381707275578
3890.5,2573.3450730985483,37.379722467510526,38.33177616502653,37.29694298737225,38.359414999006056
3891.5,3048.6911194658173,37.11329837486719,38.43721624781986,37.34826702547098,38.30639793477346
3892.5,2215.8495325074173,37.091800274975526,38.14981127165343,37.175767495620086,38.44220281948203
3893.5,2394.808492882071,37.1379850130538,38.178814244489736,37.16981560030686,38.21161135863062
3894.5,3029.8634564476474,37.157791845292216,38.360818975733565,37.16260786435666,38.3068944039
3895.5,2861.554212679605,37.27108425678053,38.46437117860341,37.31928449649929,38.42570154384509
3896.5,3263.9738885560646,37.3841752482981,38.440548983436926,37.12267268612892,38.3183236744816
3897.5,3371.0127435422232,37.16638373522981,38.31642448965942,37.274663456142605,38.17324199014546
3898.5,2813.766861706923,37.1127462674764,38.3554893937929,37.18947299557771,38.16561091598771
3899.5,3332.8717064198745,37.15201822473243,38.3492311451809,37.17593234276973,38.29214323859995
3900.5,3477.439706626973,37.077774528703706,38.34943300024854,37.05811918054806,38.24925248463783
3901.5,2640.0188648673,37.23615216385788,38.24903923713972,37.14851725172522,38.05679809755477
3902.5,2586.137865662464,37.33071046249394,38.33769546605922,37.20606395910713,38.2043101964478
3903.5,2567.557736609615,37.16951051884387,38.19935181542913,37.110981361659015,38.29025522034672
3904.5,2961.734102797309,37.026149267378365,38.16038529957605,37.15024302941444,38.10636085160176
3905.5,2510.881186484827,37.27058322969612,38.32147553861051,37.06995994402094,38.2925173564476
3906.5,2905.2214136858,37.14120524711949,38.28201284498777,37.03216100267489,38.44726734974998
3907.5,2859.6355761278555,37.32792918993594,38.36461202141086,37.09311402156095,38.17456876110794
3908.5,2945.9695969894465,37.095180510045125,38.04407688341704,37.04203965943751,38.27877690322539
3909.5,3203.6509379212102,37.04004337305348,38.21737006478963,36.92954932859174,38.242896113441965
3910.5,2692.328404634156,37.015494447412976,38.19615712150223,36.97182136983668,38.129306501816735
3911.5,2551.5852956653835,37.09799741691203,38.1474596752126,37.08268801730625,38.22847242148487
3912.5,2902.879188366269,37.00712171252684,38.11336137733842,37.0133712292286,38.28559851989563
3913.5,2409.822813390035,37.05112699302422,38.2449855018333,36.961716701488974,38.388293013728
3914.5,2710.108862106062,37.02180397537937,38.18113809002597,36.9739530088486,38.27130522929638
3915.5,2552.044929187624,37.22308424544865,38.32836473785322,37.03180392957226,38.02962503594552
3916.5,2897.167607833016,37.04265865329912,38.0860534463885,36.87350045996535,38.20480920167295
3917.5,3004.6298360375645,37.04337493100055,38.086695583992906,36.896091384923416,38.23087290064889
3918.5,3321.1107761682388,37.16613467758806,38.26024159690864,37.060973984523,38.10847444717294
3919.5,2318.0102771570714,37.08461372424725,38.31978883124999,36.91403497603624,38.2499203437899
3920.5,2920.6278974374763,37.01566920915116,38.32786508322497,37.07786986950114,38.06160020238384
3921.5,2418.294612032016,36.891926287813575,38.30635686720258,37.03710644382421,38.22454502785888
3922.5,2828.569843186612,37.050137510466925,38.27323956332318,36.94511950774261,38.15714616778399
3923.5,2579.349735157085,36.92970612408359,38.418459508642535,36.92549975910693,38.240420418914205
3924.5,2535.0344243502195,36.91692317905722,38.14604824961812,36.80949774505287,38.23852072078142
3925.5,2319.7279923550414,36.95813316074702,38.11319912365403,36.87530024853488,37.92985917666384
3926.5,2388.101883110935,36.92734383773918,38.40586216463584,36.90484493476813,37.92560854298618
3927.5,2969.817961531485,37.00525729539898,38.16851579685722,36.89915433256471,38.09237610557774
3928.5,2552.19377266556,37.02169017267549,38.132652637793,36.91996166817202,38.11195981542051
3929.5,2261.19008478655,36.9573766052499,38.03755034420629,36.900804974508425,37.96798484231898
3930.5,2898.275703457653,36.84175567588343,38.16664420875034,37.0635686948263,37.99771036749321
3931.5,2666.983096102912,36.80785612400441,37.91266953421064,36.90028760750258,38.090579986419975
3932.5,2630.674697804162,36.88248085636012,38.06794543434927,36.73465306020768,38.14855413733152
3933.5,2465.712133132711,36.939066569878925,38.114009761117934,36.80301896838298,37.998117316973456
3934.5,2842.4962682828204,36.868225711374336,38.07393288057804,36.67631010187084,38.14816100179339
3935.5,2158.042753226429,36.85036752170739,38.02012451863002,36.72369635633085,38.13230480956211
3936.5,2509.870692337318,36.78396048855545,38.11329980846224,36.8355461167877,38.12184107623189
3937.5,2284.60615810675,36.83365146423635,38.22210189760786,36.865049630287885,38.091656031741046
3938.5,2468.95949861753,36.805614824973695,38.03038090895968,36.694550744765095,37.983265979570405
3939.5,2305.9986411600307,36.77858897832729,38.08936815364236,36.8166113318647,37.95594464430802
3940.5,2573.0421729286427,36.91346100855558,38.06854034917208,36.87205502506839,38.117005162111376
3941.5,2432.1534140468043,36.69577925126219,38.07889261481828,36.87673976549646,38.13174767189861
3942.5,2538.953257687944,36.62972248772924,38.19788056015541,36.65670558174861,38.1120206499819
3943.5,2440.0947483400446,36.78043136361004,38.186393266278216,36.810242754408975,38.02160483306045
3944.5,2463.08120022992,36.736375908995335,37.9949817710249,36.786926594975,38.06856945110541
3945.5,2604.308999007518,36.84614238791329,37.923371370340384,36.82216891803234,38.029591765783145
3946.5,2497.93447152345,36.803910775586246,38.07832015671136,36.675637647973936,37.89143069433872
3947.5,2627.0732336034225,36.66353077229744,38.072901929962654,36.71164791348911,37.87076952139933
3948.5,2840.1005016715235,36.82568915534854,38.01176964210986,36.595943861269184,38.04342257847062
3949.5,2464.525687957346,36.73348859809577,37.84866490783092,36.75169443750741,38.06544368624428
3950.5,2553.407748880286,36.77266297287333,37.83018223193318,36.819405801137336,37.84873870833468
3951.5,2542.204556918074,36.73853846254959,37.966422648353294,36.70133777063658,37.99651251749637
3952.5,2447.4671422920765,36.72248093789796,37.8810104807778,36.696128090068825,37.92673126787087
3953.5,2375.907843676672,36.622990479298046,37.91187803025508,36.59783665357862,38.03602377184467
3954.5,2216.0310598048723,36.72094138075815,37.87361082936148,36.51970189135187,38.155565151336624
3955.5,2599.636089201124,36.54499305981363,37.93373097992912,36.66652907981882,38.1589141708707
3956.5,2133.865004298128,36.56543098774549,38.14419215533844,36.77393054176359,37.89070055798973
3957.5,2572.553558985558,36.7161382525789,37.94834667833217,36.44441319100493,38.09222972050482
